root_id,top_in/out_region,community_labels,predicted_nt_type,predicted_nt_confidence,verified_nt_type,verified_neuropeptide,body_part,function,flow,super_class,class,sub_class,hemilineage,nerve,soma_side,primary_cell_type,alternative_cell_type(s),cable_length_(nm),surface_area_(nm^2),volume_(nm^3),known_nt_simplified,top_nt,idx,sign
720575941560612979,SLP,soma in brain,glutamate,0.48,,,,,intrinsic,central_brain_intrinsic,,,SLPal3_and_SLPal4_dorsal,,left,CB1170,CB1170,,,,,glutamate,70264,-1
720575941560613235,SPS,soma in brain,gaba,0.73,,,,,intrinsic,central_brain_intrinsic,,,putative_primary,,right,PS049,PS049,,,,,gaba,70265,-1
720575941560616563,SMP,soma in brain,dopamine,0.71,,,,,intrinsic,central_brain_intrinsic,,,LHp2,,right,CB0946,CB0946,,,,,dopamine,70266,1
720575941560617843,GNG.PRW,soma in brain,gaba,0.44,,,,,intrinsic,central_brain_intrinsic,,,LB5,,right,CB3527,CB3527,,,,,glutamate,70267,-1
720575941560621038,T1_PRONM,,gaba,0.81,acetylcholine,,front_leg,"direction,proprioception",afferent,sensory,chordotonal_organ_neuron,front_leg_hook_chordotonal_organ_neuron,,right_prothoracic_leg_nerve,right,SNpp39,"SNpp39,hook",,,,acetylcholine,acetylcholine,70268,1
720575941560621683,ICL.SPS,soma in brain,acetylcholine,0.53,,,,,intrinsic,central_brain_intrinsic,,,PSp3,,left,CB1269,CB1269,,,,,acetylcholine,70269,1
720575941560622195,AL,soma in brain,acetylcholine,0.82,acetylcholine,,,,intrinsic,central_brain_intrinsic,antennal_lobe_projection_neuron,uniglomerular_projection_neuron,ALl1_ventral,,left,VA5_lPN,VA5_lPN,,,,acetylcholine,acetylcholine,70270,1
720575941560623731,AL,soma in brain,acetylcholine,0.65,acetylcholine,,,,intrinsic,central_brain_intrinsic,antennal_lobe_projection_neuron,multiglomerular_projection_neuron,ALl1_ventral,,left,M_lPNm11B,M_lPNm11B,,,,acetylcholine,acetylcholine,70271,1
720575941560623854,AMMC,,gaba,0.86,,,antenna,"position,proprioception",afferent,sensory,chordotonal_organ_neuron,johnstons_organ_E_neuron,,left_antennal_nerve,left,JO-E,JO-E,,,,,gaba,70272,-1
720575941560626158,ME,"CNS neuron,soma in brain",acetylcholine,0.95,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi1,Mi1,,,,acetylcholine,acetylcholine,70273,1
720575941560631464,INTTCT.HTCT,soma in VNC,gaba,0.99,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_interconnecting,06A,,left,IN06A076,IN06A076,,,,gaba,gaba,70274,-1
720575941560631597,ME,"CNS neuron,soma in brain",acetylcholine,0.98,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm3,Tm3,,,,acetylcholine,acetylcholine,70275,1
720575941560632744,HTCT,soma in VNC,acetylcholine,0.86,acetylcholine,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_interconnecting,12A,,left,IN12A054,IN12A054,,,,acetylcholine,acetylcholine,70276,1
720575941560633715,IPS,soma in brain,acetylcholine,0.9,,,,,intrinsic,central_brain_intrinsic,,,MX7,,left,CB1264,CB1264,,,,,acetylcholine,70277,1
720575941560633768,T2_MESONM,soma in VNC,glutamate,0.94,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_contralateral_restricted,14A,,left,IN14A056,IN14A056,,,,,glutamate,70278,-1
720575941560635816,T2_MESONM,soma in VNC,gaba,0.97,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_ipsilateral_restricted,13A,,right,IN13A006,IN13A006,,,,gaba,gaba,70279,-1
720575941560638067,LH.SLP,soma in brain,glutamate,0.68,,,,,intrinsic,central_brain_intrinsic,lateral_horn_local_neuron,,LHp1,,left,CB2135,CB2135,,,,,glutamate,70280,-1
720575941560638579,AVLP,soma in brain,acetylcholine,0.6,,,,,intrinsic,central_brain_intrinsic,,,,,right,AVLP448,AVLP448,,,,,acetylcholine,70281,1
720575941560638888,T2_MESONM,soma in VNC,acetylcholine,0.88,,,,,intrinsic,ventral_nerve_cord_intrinsic,single_leg_neuromere,ventral_nerve_cord_bilateral_restricted,21A,,left,IN21A020,IN21A020,,,,,acetylcholine,70282,1
720575941560639859,AVLP.ICL,soma in brain,acetylcholine,0.52,,,,,intrinsic,central_brain_intrinsic,,,DL1_ventral,,left,CL270a,CL270a,,,,,acetylcholine,70283,1
720575941560640783,T2_MESONM,SNpp39,gaba,0.69,,,middle_leg,"position,proprioception",afferent,sensory,chordotonal_organ_neuron,middle_leg_claw_chordotonal_organ_neuron,,left_mesothoracic_leg_nerve,left,SNppxx,SNppxx,,,,,gaba,70284,-1
720575941560641651,AVLP,soma in brain,acetylcholine,0.66,,,,,intrinsic,central_brain_intrinsic,,,VLPl1_or_VLPl5,,right,CB1885,CB1885,,,,,acetylcholine,70285,1
720575941560643175,GNG,,serotonin,0.33,,,labellum,"bitter,gustatory",afferent,sensory,external_taste_sensillum_neuron,labellum_external_taste_sensillum_neuron,,right_maxillary-labial_nerve,right,LB1b,LB1b,,,,,serotonin,70286,1
720575941560645165,PVLP.SPS,soma in brain,acetylcholine,0.71,,,,,intrinsic,central_brain_intrinsic,,,DM6_central2,,right,PVLP141,PVLP141,,,,,acetylcholine,70287,1
720575941560648563,IB,soma in brain,glutamate,0.8,,,,,intrinsic,central_brain_intrinsic,,,DM6_posterior,,left,CB1556,CB1556,,,,,glutamate,70288,-1
720575941560650355,MB_CA.MB_VL,soma in brain,dopamine,0.67,acetylcholine,,,,intrinsic,central_brain_intrinsic,kenyon_cell,KCapbp,MBp3,,left,KCapbp-ap1,KCapbp-ap1,,,,acetylcholine,acetylcholine,70289,1
720575941560650408,T3_MVAC,soma in VNC,gaba,0.99,gaba,,,proprioception,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,09A,,left,IN09A039,IN09A039,,,,gaba,gaba,70290,-1
720575941560651309,NO_CONS.ME,soma in brain,serotonin,0.57,,,,,,,,,,,right,,,,,,,gaba,70291,-1
720575941560651379,PLP,soma in brain,gaba,0.67,,,,,intrinsic,central_brain_intrinsic,,,WEDd2,,left,CB1510,CB1510,,,,,gaba,70292,-1
720575941560652147,FB,soma in brain,acetylcholine,0.52,acetylcholine,,,,intrinsic,central_brain_intrinsic,central_complex_intrinsic_neuron,vDelta,DM4_CX_p,,right,vDeltaE,vDeltaE,,,,acetylcholine,acetylcholine,70293,1
720575941560655219,LO.PVLP,"CNS neuron,soma in brain",acetylcholine,0.94,,,,,intrinsic,visual_projection,lobula_columnar,,VPNp2,,right,LC18,LC18,,,,,acetylcholine,70294,1
720575941560655731,GNG,"CNS neuron,soma in brain",gaba,0.83,,,,,intrinsic,descending,descending_neuron,,putative_primary,,right,DNge051,DNge051,,,,,gaba,70295,-1
720575941560655784,NTCT,soma in VNC,glutamate,0.78,glutamate,,,,intrinsic,ascending,ascending_neuron,,16B,,right,AN16B078,AN16B078,,,,glutamate,glutamate,70296,-1
720575941560657267,ME,soma in brain,gaba,0.81,,,,,,,,,,,left,,,,,,,gaba,70297,-1
720575941560659245,ME,soma in brain,gaba,0.53,,,,,,,,,,,right,,,,,,,gaba,70298,-1
720575941560667693,AL,,acetylcholine,0.99,acetylcholine,,antenna,"alcoholic_fermentation_volatile,olfactory",afferent,sensory,olfactory_receptor_neuron,antenna_olfactory_receptor_neuron,,right_antennal_nerve,left,ORN_VL2p,ORN_VL2p,,,,acetylcholine,acetylcholine,70299,1
720575941560673651,ME,soma in brain,acetylcholine,0.78,,,,,,,,,,,left,,,,,,,gaba,70300,-1
720575941560675752,T3_METANM,soma in VNC,gaba,0.96,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,left,IN13A030,IN13A030,,,,gaba,gaba,70301,-1
720575941560676264,T3_METANM,soma in VNC,gaba,0.98,gaba,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_ipsilateral_restricted,13A,,left,IN13A068,IN13A068,,,,gaba,gaba,70302,-1
720575941560681075,ME.LO,soma in brain,acetylcholine,0.67,,,,,,,,,,,left,,,,,,,gaba,70303,-1
720575941560683891,LO,soma in brain,acetylcholine,0.84,,,,,,,,,,,left,,,,,,,gaba,70304,-1
720575941560686637,SMP,soma in brain,glutamate,0.83,,,,,intrinsic,central_brain_intrinsic,,,SLPal5,,left,CB1365,CB1365,,,,,glutamate,70305,-1
720575941560691315,LO,soma in brain,acetylcholine,0.74,,,,,,,,,,,left,,,,,,,gaba,70306,-1
720575941560692648,ANM,soma in VNC,gaba,0.95,,,,,intrinsic,ventral_nerve_cord_intrinsic,,ventral_nerve_cord_bilateral_restricted,,,left,INXXX334,INXXX334,,,,,gaba,70307,-1
720575941560696877,LO,soma in brain,gaba,0.81,,,,,,,,,,,left,,,,,,,gaba,70308,-1
720575941560697645,ME,"CNS neuron,soma in brain",acetylcholine,0.9,,,,,intrinsic,optic_lobe_intrinsic,distal_medulla,,,,right,Dm2,Dm2,,,,,acetylcholine,70309,1
720575941560700072,PB,soma in brain,acetylcholine,0.84,,,,,intrinsic,central_brain_intrinsic,central_complex_input_neuron,PB_input,DM6_IbSpsP,,right,IbSpsP,IbSpsP,,,,,acetylcholine,70310,1
720575941560702120,GNG.ICL,"CL121,CL122,soma in brain",gaba,0.86,gaba,,,,intrinsic,central_brain_intrinsic,,,PSa1,,right,CL121,"CL121,CL122",,,,gaba,gaba,70311,-1
720575941560704115,ME.LOP,soma in brain,acetylcholine,0.91,,,,,,,,,,,left,,,,,,,gaba,70312,-1
720575941560704813,FLA.SMP,soma in brain,glutamate,0.37,,,,,intrinsic,central_brain_intrinsic,,,FLAa3,,right,CB1749,CB1749,,,,,glutamate,70313,-1
720575941560714797,LO,"CNS neuron,Tm2?,soma in brain",acetylcholine,0.72,,,,,intrinsic,optic_lobe_intrinsic,lobula_intrinsic,,,,right,Li06,Li06,,,,,acetylcholine,70314,1
720575941560716403,LO,soma in brain,serotonin,0.49,,,,,intrinsic,optic_lobe_intrinsic,lobula_intrinsic,,,,left,Li16,Li16,,,,,gaba,70315,-1
720575941560719272,T2_MESONM,,gaba,0.53,,,middle_leg,tactile,afferent,sensory,bristle_neuron,middle_leg_bristle_neuron,,right_mesothoracic_leg_nerve,right,SNta37,SNta37,,,,,acetylcholine,70316,1
720575941560719731,ME,soma in brain,glutamate,0.53,,,,,,,,,,,left,,,,,,,gaba,70317,-1
720575941560720243,ME.LOP,soma in brain,acetylcholine,0.95,,,,,,,,,,,left,,,,,,,gaba,70318,-1
720575941560722344,HTCT,"ascending,sensory neuron",acetylcholine,0.93,,,haltere,"mechanical_strain,proprioception",afferent,sensory_ascending,campaniform_sensillum_neuron,haltere_campaniform_sensillum_neuron,,left_dorsal_metathoracic_nerve,left,SApp22,SApp22,,,,,acetylcholine,70319,1
720575941560728365,LAL,soma in brain,dopamine,0.93,dopamine,,,,intrinsic,central_brain_intrinsic,,,SMPpm1,,right,LAL128,LAL128,,,,,dopamine,70320,1
720575941560732717,LOP.PLP,soma in brain,acetylcholine,0.97,acetylcholine,,,,intrinsic,visual_projection,lobula_lobula_plate_columnar,,,,right,LLPC1,LLPC1,,,,acetylcholine,acetylcholine,70321,1
720575941560737395,ME.NO_CONS,soma in brain,gaba,0.9,,,,,,,,,,,left,,,,,,,gaba,70322,-1
720575941560739187,ME,soma in brain,gaba,0.73,,,,,,,,,,,left,,,,,,,gaba,70323,-1
720575941560742568,ICL,soma in brain,glutamate,0.87,,,,,intrinsic,central_brain_intrinsic,,,CLp1_or_SLPpm2,,right,CL152,CL152,,,,,glutamate,70324,-1
720575941560743795,LO,soma in brain,acetylcholine,0.66,,,,,,,,,,,left,,,,,,,gaba,70325,-1
720575941560743981,VES.LAL,soma in brain,acetylcholine,0.88,,,,,intrinsic,central_brain_intrinsic,,,MX12__prim,,left,CB0595,CB0595,,,,,acetylcholine,70326,1
720575941560745843,ME.LOP,soma in brain,acetylcholine,0.99,,,,,,,,,,,left,,,,,,,gaba,70327,-1
720575941560747379,ME.LOP,soma in brain,acetylcholine,0.99,,,,,,,,,,,left,,,,,,,gaba,70328,-1
720575941560747891,LO.PVLP,soma in brain,acetylcholine,0.85,,,,,intrinsic,visual_projection,lobula_columnar,,,,left,LC12,LC12,,,,,acetylcholine,70329,1
720575941560748659,PLP.SLP,soma in brain,glutamate,0.8,,,,,intrinsic,central_brain_intrinsic,,,VPNp&v1_ventral,,left,PLP180,PLP180,,,,,glutamate,70330,-1
720575941560752755,LOP,soma in brain,acetylcholine,0.8,,,,,intrinsic,visual_projection,lobula_lobula_plate_columnar,,,,left,LLPC2,LLPC2,,,,,acetylcholine,70331,1
720575941560753523,ME,soma in brain,gaba,0.81,,,,,intrinsic,central_brain_intrinsic,lateral_horn_output_neuron,,LHd1,,left,SLP151,SLP151,,,,,dopamine,70332,1
720575941560758061,GNG,,serotonin,0.35,,,labellum,"bitter,gustatory",afferent,sensory,external_taste_sensillum_neuron,labellum_external_taste_sensillum_neuron,,right_maxillary-labial_nerve,right,LB1a,LB1a,,,,,acetylcholine,70333,1
720575941560766579,ME,soma in brain,acetylcholine,0.86,,,,,,,,,,,left,,,,,,,gaba,70334,-1
720575941560768045,ME.LO,soma in brain,acetylcholine,0.74,,,,,,,,,,,right,,,,,,,gaba,70335,-1
720575941560775271,GNG,,acetylcholine,0.38,,,labellum,"gustatory,sweet",afferent,sensory,external_taste_sensillum_neuron,labellum_external_taste_sensillum_neuron,,right_maxillary-labial_nerve,right,LB3a,LB3a,,,,,acetylcholine,70336,1
720575941560776563,ME,soma in brain,gaba,0.66,,,,,,,,,,,left,,,,,,,gaba,70337,-1
720575941560777843,LO,soma in brain,acetylcholine,0.68,,,,,,,,,,,left,,,,,,,gaba,70338,-1
720575941560781939,AVLP,soma in brain,gaba,0.66,,,,,intrinsic,central_brain_intrinsic,,,putative_primary,,left,AVLP029,AVLP029,,,,,gaba,70339,-1
720575941560784173,ME,"CNS neuron,soma in brain",acetylcholine,0.87,acetylcholine,Tk,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm1,Tm1,,,,acetylcholine,acetylcholine,70340,1
720575941560787059,ME.NO_CONS,soma in brain,,,,,,,,,,,,,left,,,,,,,gaba,70341,-1
720575941560788083,ME.NO_CONS,soma in brain,glutamate,0.45,,,,,,,,,,,left,,,,,,,gaba,70342,-1
720575941560788851,AOTU,"CNS neuron,soma in brain",acetylcholine,0.89,,,,,intrinsic,visual_projection,lobula_columnar,,VPNd2,,left,LC10d,LC10d,,,,,acetylcholine,70343,1
720575941560790317,LAL,soma in brain,gaba,0.78,,,,,intrinsic,central_brain_intrinsic,,,putative_primary,,left,LAL113,LAL113,,,,,gaba,70344,-1
720575941560791341,FB.MB_ML,soma in brain,acetylcholine,0.33,,,,,intrinsic,central_brain_intrinsic,central_complex_output_neuron,FR,DM4_CX_d1,,right,FR2,FR2,,,,,acetylcholine,70345,1
720575941560794157,LOP,"CNS neuron,soma in brain",acetylcholine,0.74,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary_y,,,,right,TmY20,TmY20,,,,acetylcholine,acetylcholine,70346,1
720575941560795437,ME.LO,CNS neuron,acetylcholine,0.86,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm9,Tm9,,,,acetylcholine,acetylcholine,70347,1
720575941560797043,ME.LO,soma in brain,acetylcholine,0.74,,,,,,,,,,,left,,,,,,,gaba,70348,-1
720575941560798835,ME.LO,soma in brain,acetylcholine,0.78,,,,,,,,,,,left,,,,,,,gaba,70349,-1
720575941560801139,LO.LOP,soma in brain,acetylcholine,0.89,,,,,,,,,,,left,,,,,,,gaba,70350,-1
720575941560805032,T2_MESONM,,acetylcholine,0.8,,,middle_leg,tactile,afferent,sensory,bristle_neuron,middle_leg_bristle_neuron,,right_mesothoracic_leg_nerve,right,SNta34,SNta34,,,,,acetylcholine,70351,1
720575941560805421,LO,soma in brain,acetylcholine,0.86,,,,,,,,,,,right,,,,,,,gaba,70352,-1
720575941560808237,ME.LO,"CNS neuron,soma in brain",acetylcholine,0.9,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary_y,,,,right,TmY4,TmY4,,,,acetylcholine,acetylcholine,70353,1
720575941560809587,ME,soma in brain,acetylcholine,0.85,,,,,,,,,,,left,,,,,,,gaba,70354,-1
720575941560810152,FB,soma in brain,acetylcholine,0.78,acetylcholine,,,,intrinsic,central_brain_intrinsic,central_complex_intrinsic_neuron,hDelta,DM3_CX_d2,,left,hDeltaI,hDeltaI,,,,acetylcholine,acetylcholine,70355,1
720575941560816173,CRE.SMP,soma in brain,dopamine,0.57,,,,,intrinsic,central_brain_intrinsic,,,DM1_antero_dorsal,,left,CB1857,CB1857,,,,,dopamine,70356,1
720575941560819757,LOP,"CNS neuron,T5 neuron,T5a?,soma in brain",acetylcholine,1.0,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transverse_neuron,,,,right,T5b,T5b,,,,acetylcholine,acetylcholine,70357,1
720575941560823667,NO_CONS.ME,soma in brain,acetylcholine,0.81,,,,,,,,,,,left,,,,,,,gaba,70358,-1
720575941560827431,T1_PRONM,,gaba,0.59,,,front_leg,gustatory_tactile,afferent,sensory,taste_peg_neuron,front_leg_taste_peg_neuron,,left_prothoracic_leg_nerve,left,SNch09,SNch09,,,,,acetylcholine,70359,1
720575941560827693,ME,"CNS neuron,soma in brain",acetylcholine,0.84,,,,,intrinsic,optic_lobe_intrinsic,medulla_intrinsic,,,,right,Mi10,Mi10,,,,,acetylcholine,70360,1
720575941560831859,UNASSIGNED.MB_CA,soma in brain,dopamine,0.62,,"Pdf,sNPF",,,intrinsic,visual_projection,circadian_neuron,,,,left,s-LNv_b,s-LNv_b,,,,,dopamine,70361,1
720575941560832627,ME.LOP,soma in brain,acetylcholine,0.83,,,,,,,,,,,left,,,,,,,gaba,70362,-1
720575941560833575,T1_PRONM,,acetylcholine,0.61,,,front_leg,tactile,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,,left_prothoracic_leg_nerve,left,SNta19,SNta19,,,,,acetylcholine,70363,1
720575941560833831,T1_PRONM,,gaba,0.55,,,front_leg,tactile,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,,left_prothoracic_leg_nerve,left,SNta19,SNta19,,,,,acetylcholine,70364,1
720575941560838701,FB,vDeltaC,acetylcholine,0.45,acetylcholine,,,,intrinsic,central_brain_intrinsic,central_complex_intrinsic_neuron,vDelta,DM3_CX_p,,right,vDeltaE,vDeltaE,,,,acetylcholine,acetylcholine,70365,1
720575941560839207,T1_PRONM,,acetylcholine,0.57,,,front_leg,gustatory_tactile,afferent,sensory,taste_peg_neuron,front_leg_taste_peg_neuron,,left_prothoracic_leg_nerve,left,SNch07,SNch07,,,,,acetylcholine,70366,1
720575941560844327,T1_PRONM,,acetylcholine,0.53,,,front_leg,tactile,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,,left_prothoracic_leg_nerve,left,SNxxxx,SNxxxx,,,,,gaba,70367,-1
720575941560847219,ME,soma in brain,acetylcholine,0.8,,,,,,,,,,,left,,,,,,,gaba,70368,-1
720575941560855591,T1_PRONM,,acetylcholine,0.85,,,front_leg,gustatory_tactile,afferent,sensory,taste_peg_neuron,front_leg_taste_peg_neuron,,left_prothoracic_leg_nerve,left,SNch13,SNch13,,,,,acetylcholine,70369,1
720575941560856691,ME,soma in brain,gaba,0.91,,,,,,,,,,,left,,,,,,,gaba,70370,-1
720575941560857203,LO,soma in brain,gaba,0.54,,,,,,,,,,,right,,,,,,,gaba,70371,-1
720575941560859431,T1_PRONM,,acetylcholine,0.64,,,front_leg,tactile,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,,left_prothoracic_leg_nerve,left,SNta29,SNta29,,,,,acetylcholine,70372,1
720575941560860461,ME.LO,"CNS neuron,soma in brain",acetylcholine,0.96,acetylcholine,,,,intrinsic,optic_lobe_intrinsic,transmedullary,,,,right,Tm9,Tm9,,,,acetylcholine,acetylcholine,70373,1
720575941560862835,AL,,acetylcholine,0.98,acetylcholine,,antenna,"carbon_dioxide_volatile,olfactory",afferent,sensory,olfactory_receptor_neuron,antenna_olfactory_receptor_neuron,,right_antennal_nerve,right,ORN_V,ORN_V,,,,acetylcholine,acetylcholine,70374,1
720575941560868653,AVLP.SLP,soma in brain,acetylcholine,0.55,,,,,intrinsic,central_brain_intrinsic,,,putative_primary,,left,AVLP025,AVLP025,,,,,acetylcholine,70375,1
720575941560874797,LO.ME,soma in brain,acetylcholine,0.85,,,,,,,,,,,right,,,,,,,gaba,70376,-1
720575941560880243,ME,soma in brain,acetylcholine,0.7,,,,,,,,,,,left,,,,,,,gaba,70377,-1
720575941560886311,T1_PRONM,,acetylcholine,0.63,,,front_leg,tactile,afferent,sensory,bristle_neuron,front_leg_bristle_neuron,,left_prothoracic_leg_nerve,left,SNta41,SNta41,,,,,acetylcholine,70378,1
