,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,ito_lee_hemilineage,hartenstein_hemilineage,idx,sign
15589,720575940624680906,CB1556,right,glutamate,central,,,DM6_posterior,CM3_posterior,25135,-1
15590,720575940603050668,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,49,1
15591,720575940612093351,LC4,right,acetylcholine,visual_projection,,,,,5402,1
15592,720575940622801669,cL03,left,gaba,visual_centrifugal,,,,,21485,-1
15593,720575940622412011,LT70,right,gaba,visual_centrifugal,,,,,20696,-1
15594,720575940630659446,CB1969,right,gaba,central,,,WEDa1,BAlv,37072,-1
15595,720575940620851777,LC41,right,acetylcholine,visual_projection,,,VLPp&l1_lateral,DPLpv_lateral,17555,1
15596,720575940620128391,CB1981,left,glutamate,central,LHLN,,LHp1,BLP3_or_4,16175,-1
15597,720575940624195472,PS005,left,glutamate,central,,,SMPad2,DAMd2_or_3,24231,-1
15598,720575940616406239,LC25,left,glutamate,visual_projection,,,,,10606,-1
15599,720575940617065275,CB1820,left,glutamate,central,,,SLPal3_and_SLPal4_dorsal,BLAd3_and_BLAd4_dorsal,11517,-1
15600,720575940637846947,CB1285,right,gaba,central,ALLN,,ALl1_dorsal,BAlc_dorsal,45448,-1
15601,720575940629510518,"FS1A,FS1B",right,acetylcholine,central,CX,columnar,DM1_CX_d2,DPMm1_CX_d2,34950,1
15602,720575940615976861,TuBu07,left,acetylcholine,central,TuBu,,AOTUv3_dorsal,DALcl1_dorsal,10030,1
15603,720575940620939685,LC43,right,acetylcholine,visual_projection,,,VLPp&l1_lateral,DPLpv_lateral,17709,1
15604,720575940622001020,KCg-d,left,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,19827,1
15605,720575940636561332,FR2,left,acetylcholine,central,CX,columnar,DM2_CX_d2,DPMpm1_CX_d2,44315,1
15606,720575940637074291,PLP173,right,gaba,central,,,VLPp&l1_posterior,DPLpv_posterior,44701,-1
15607,720575940639628870,AVLP423,left,gaba,central,,,VLPl4_anterior,BLD3_anterior,46946,-1
15608,720575940625875784,CB1109,right,acetylcholine,central,,,VLPl&d1_lateral,BLAv1_posterior,27421,1
15609,720575940624238285,CB1838,left,gaba,central,,,SLPav3,BLVa2a,24322,-1
15610,720575940619372726,DNge114,right,serotonin,descending,,,LB7,LB7,14804,1
15611,720575940623052728,DNpe009,right,acetylcholine,descending,,,PSp2,CM5,22023,1
15612,720575940629006587,AVLP049,left,acetylcholine,central,,,VLPd1,DPLam,33936,1
15613,720575940632375891,720575940632375891,left,acetylcholine,central,,,,,39979,1
15614,720575940612852898,FC3,left,acetylcholine,central,CX,columnar,DM3_CX_d1,DPMpm2_CX_d1,6258,1
15615,720575940616657989,FC2C,left,acetylcholine,central,CX,columnar,DM2_CX_d1,DPMpm1_CX_d1,10950,1
15616,720575940621578118,CB2856,left,acetylcholine,central,,,LHa3,BLVa2,18993,1
15617,720575940621132253,"vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM",right,acetylcholine,central,CX,columnar,DM1_CX_p,DPMm1_CX_p,18097,1
15618,720575940618223518,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,13122,1
15619,720575940635749751,CB2238,right,gaba,central,,,WEDa1,,43652,-1
15620,720575940620474582,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,16849,1
15621,720575940609593806,LT70,right,gaba,visual_centrifugal,,,,,3031,-1
15622,720575940623524234,CB1469,right,glutamate,central,,,LB3,LB3,23007,-1
15623,720575940620300758,CB1256,left,acetylcholine,central,,,VLPl2_medial,BLAv2_medial,16518,1
15624,720575940616829401,CB1936,right,gaba,central,,,VESa2,BAlp1,11163,-1
15625,720575940630731148,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,37234,1
15626,720575940626742288,WED146b,left,acetylcholine,central,,,DM6_central1,CM3_central1,29211,1
15627,720575940603817900,LPLC1,right,acetylcholine,visual_projection,,,VPNd1,BLD6,202,1
15628,720575940639201443,DNg02_a,left,acetylcholine,descending,,,LB12,LB12,46662,1
15629,720575940621963388,CB1151,left,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,19778,-1
15630,720575940626684488,LC18,right,acetylcholine,visual_projection,,,VPNp2,,29082,1
15631,720575940634040244,"vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM",right,acetylcholine,central,CX,columnar,DM2_CX_p,DPMpm1_CX_p,42020,1
15632,720575940618775892,PV7c11,left,acetylcholine,central,,,SMPpv2_dorsal,CP1_dorsal,13899,1
15633,720575940639205695,aMe5,left,acetylcholine,visual_projection,,,,,46669,1
15634,720575940634559339,LPLC4,right,acetylcholine,visual_projection,,,VPNd1,BLD6,42501,1
15635,720575940636871246,CB2858,right,acetylcholine,central,,,VLPl&p2_lateral,BLVp1_anterior,44532,1
15636,720575940608242756,FC1C,right,acetylcholine,central,CX,columnar,DM4_CX_d2,CM4_CX_d2,2321,1
15637,720575940614336106,FC3,left,acetylcholine,central,CX,columnar,DM1_CX_d2,DPMm1_CX_d2,7955,1
15638,720575940633416275,DNES1,right,acetylcholine,endocrine,pars_lateralis,,,,41371,1
15639,720575940639235044,LC13,right,acetylcholine,visual_projection,,,,,46693,1
15640,720575940618373701,CB2831,right,gaba,central,LHLN,,LHl4_dorsal,BLD1_dorsal,13303,-1
15641,720575940610525077,CB2859,left,gaba,central,,,MX3,MX3,3796,-1
15642,720575940637073385,LAL037,left,acetylcholine,central,,,CREa2_ventral,DALcm1_ventral,44699,1
15643,720575940631106319,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,37936,1
15644,720575940637603982,LPLC1,right,acetylcholine,visual_projection,,,VPNd1,BLD6,45189,1
15645,720575940624359093,LPLC2,left,acetylcholine,visual_projection,,,VPNd1,BLD6,24573,1
15646,720575940632416668,CB1128,right,glutamate,central,,,EBa1,DALv2,40061,-1
15647,720575940626552676,LC46,right,acetylcholine,visual_projection,,,PSp3,DPMl1,28785,1
15648,720575940608444355,LPLC4,right,acetylcholine,visual_projection,,,VPNd1,BLD6,2456,1
15649,720575940606139308,CB2860,left,glutamate,central,,,EBa1,DALv2,1227,-1
15650,720575940633941549,CB2830,right,acetylcholine,central,,,VPNl&d1_dorsal,BLAl2_dorsal,41915,1
15651,720575940639892824,CB2786,right,glutamate,central,LHLN,,LHp1,BLP3_or_4,47142,-1
15652,720575940611839953,WED002e,left,acetylcholine,central,,,AOTUv1_ventral,DALcm2_ventral,5098,1
15653,720575940602534112,DNge116,right,acetylcholine,descending,,,LB7,LB7,16,1
15654,720575940634464864,CB1160,right,glutamate,central,LHLN,,LHd2,DPLm2,42411,-1
15655,720575940637060318,PS241b,left,acetylcholine,central,,,DM4_ventral,CM4_ventral,44683,1
15656,720575940632808519,LT64,left,acetylcholine,visual_projection,,,LHl4_posterior,BLD1_posterior,40575,1
15657,720575940618995505,aSP-g2,left,acetylcholine,central,,,SLPal2,DPLal3,14243,1
15658,720575940643993623,LC18,right,acetylcholine,visual_projection,,,VPNp2,,48619,1
15659,720575940609347682,CB1556,left,glutamate,central,,,DM6_posterior,CM3_posterior,2911,-1
15660,720575940645404695,AVLP430,left,acetylcholine,central,,,VLPl&d1_lateral,BLAv1_posterior,49136,1
15661,720575940628520279,CB1649,right,acetylcholine,central,,,VLPp2,DPMpl3,32920,1
15662,720575940628998396,LPLC1,right,acetylcholine,visual_projection,,,VPNd1,BLD6,33918,1
15663,720575940626733882,AVLP026,left,acetylcholine,central,,,SLPal2,DPLal3,29190,1
15664,720575940619792566,LC13,right,acetylcholine,visual_projection,,,,,15525,1
15665,720575940616298816,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,10465,1
15666,720575940617568216,CB1457,left,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,12248,-1
15667,720575940629950917,CB2331,left,acetylcholine,central,,,LHl4_posterior,BLD1_posterior,35757,1
15668,720575940632374207,PLP089b,right,gaba,central,,,VLPp&l1_anterior,DPLpv_anterior,39978,-1
15669,720575940628197892,LPLC2,right,acetylcholine,visual_projection,,,VPNd1,BLD6,32243,1
15670,720575940637999076,CB2861,left,glutamate,central,LHLN,,LHl1,BLD4,45582,-1
15671,720575940608193475,LC18,right,acetylcholine,visual_projection,,,VPNp2,,2289,1
15672,720575940608617411,PLP087a,left,gaba,central,,,VLPp&l1_anterior,DPLpv_anterior,2546,-1
15673,720575940659916417,SMP016,left,acetylcholine,central,,,AOTUv3_dorsal,DALcl1_dorsal,50517,1
15674,720575940629778587,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,35427,1
15675,720575940634048154,CB1126,right,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,42030,-1
15676,720575940605829065,LTe65,left,acetylcholine,visual_projection,,,PSp3,DPMl1,1077,1
15677,720575940621636988,720575940621636988,left,unknown,central,,,LB6,LB6,19126,1
15678,720575940634280674,MTe09,left,glutamate,visual_projection,,,,,42252,-1
15679,720575940628239671,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,32336,1
15680,720575940621898828,CB0976,right,glutamate,central,,,SMPp&v1_posterior,DPLc5_anterior,19659,-1
15681,720575940634201967,CB2517,right,glutamate,central,,,SLPpm2,DPLc2,42182,-1
15682,720575940616038806,LPLC1,right,acetylcholine,visual_projection,,,VPNd1,BLD6,10125,1
15683,720575940621656816,SMP388,left,acetylcholine,central,,,DM4_dorsal,CM4_dorsal,19175,1
15684,720575940606341250,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,1305,1
15685,720575940628598828,LC17,right,acetylcholine,visual_projection,,,VPNv1,,33061,1
15686,720575940628404471,CB2816,right,glutamate,central,,,SMPp&v1_posterior,DPLc5_anterior,32712,-1
15687,720575940633967842,LC43,left,acetylcholine,visual_projection,,,VLPp&l1_lateral,DPLpv_lateral,41935,1
15688,720575940619865941,CB2862,right,glutamate,central,LHLN,,VLPl4_dorsal,BLD3_dorsal,15641,-1
15689,720575940620099566,CB2816,left,glutamate,central,,,SMPp&v1_posterior,DPLc5_anterior,16111,-1
15690,720575940619654814,MTe03,right,acetylcholine,visual_projection,,,,,15257,1
15691,720575940621392901,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,18617,1
15692,720575940614026390,CB1948,right,gaba,central,,,WEDa1,BAlv,7592,-1
15693,720575940639277000,LTe09,right,acetylcholine,visual_projection,,,,,46719,1
15694,720575940626607802,LC13,left,acetylcholine,visual_projection,,,,,28900,1
15695,720575940629894760,LC6,right,acetylcholine,visual_projection,,,VPNd3,,35636,1
15696,720575940646030388,LAL093,left,glutamate,central,,,AOTUv3_ventral,DALcl1_ventral,49338,-1
15697,720575940606677340,720575940606677340,left,acetylcholine,central,,,VLPl2_posterior,BLAv2_posterior,1477,1
15698,720575940643128356,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,48329,1
15699,720575940627033672,LPLC4,right,acetylcholine,visual_projection,,,VPNd1,BLD6,29861,1
15700,720575940625502993,CB2459,left,glutamate,central,,,DM6_posterior,CM3_posterior,26630,-1
15701,720575940613167845,CB1824,left,gaba,central,ALLN,,ALl1_dorsal,BAlc_dorsal,6637,-1
15702,720575940621587850,LAL188,right,acetylcholine,central,,,DM6_ventral,CM3_ventral,19017,1
15703,720575940636186463,DNge092,right,acetylcholine,descending,,,LB7,LB7,44027,1
15704,720575940627243539,CB0979,right,gaba,central,,,MD3,MD3,30353,-1
15705,720575940635693033,WED033,right,gaba,central,,,WEDa2,BAlp3,43601,-1
15706,720575940607715420,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,2000,1
15707,720575940631260476,LHAV4a4,left,glutamate,central,,,VLPl4_dorsal,BLD3_dorsal,38199,-1
15708,720575940622982588,LC17,left,acetylcholine,visual_projection,,,VPNv1,,21864,1
15709,720575940637152233,LT81,left,acetylcholine,visual_projection,,,VPNp1_lateral,BLD5_lateral,44774,1
15710,720575940630147013,CB2863,right,acetylcholine,central,,,VLPl1_or_VLPl5,BLVa3_or_4,36144,1
15711,720575940615251083,SLP288c,right,glutamate,central,,,SLPpm1,DPLm1,9083,-1
15712,720575940621339713,DNg07,right,acetylcholine,descending,,,LB7,LB7,18489,1
15713,720575940624154632,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,24145,1
15714,720575940632715053,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,40433,1
15715,720575940619420838,LHAD1d2,right,acetylcholine,central,,,LHl2_dorsal,DPLal2_dorsal,14886,1
15716,720575940631057223,MTe51,right,acetylcholine,visual_projection,,,,,37845,1
15717,720575940611189038,cLP02,left,gaba,visual_centrifugal,,,,no_lineage,4402,-1
15718,720575940618483928,CL170,right,acetylcholine,central,,,CLp1,DPLc4,13465,1
15719,720575940628901750,"FS1A,FS1B",right,acetylcholine,central,CX,columnar,DM1_CX_d2,DPMm1_CX_d2,33705,1
15720,720575940620924875,LC13,right,acetylcholine,visual_projection,,,,,17677,1
15721,720575940620172397,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,16266,1
15722,720575940630008121,CB1054,left,glutamate,central,,,CLp2,CP4,35874,-1
15723,720575940612732146,LPLC1,right,acetylcholine,visual_projection,,,VPNd1,BLD6,6128,1
15724,720575940616476372,LC17,left,acetylcholine,visual_projection,,,VPNv1,,10692,1
15725,720575940610862506,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,4084,1
15726,720575940646214766,cLP01,left,gaba,visual_centrifugal,,,,no_lineage,49393,-1
15727,720575940623588074,CB1701,left,gaba,central,,,VLPl4_dorsal,BLD3_dorsal,23127,-1
15728,720575940623548493,CB2701,right,acetylcholine,central,,,LHa1,BLAd1,23072,1
15729,720575940618815286,CB1040,right,acetylcholine,central,,,TRdl_b,TRdl_b,13946,1
15730,720575940618489108,"FS1A,FS1B",left,acetylcholine,central,CX,columnar,DM2_CX_d1,DPMpm1_CX_d1,13469,1
15731,720575940622359222,CB1262,left,glutamate,central,,,SMPp&v1_posterior,DPLc5_anterior,20589,-1
15732,720575940625019696,LCe06,right,acetylcholine,visual_projection,,,VPNp1_lateral,BLD5_lateral,25752,1
15733,720575940636212964,"FC1A,FC1B,FC1F",right,acetylcholine,central,CX,columnar,DM2_CX_d1,DPMpm1_CX_d1,44040,1
15734,720575940620104070,CB2864,right,acetylcholine,central,,,TRdl_b,TRdl_b,16118,1
15735,720575940629997561,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,35846,1
15736,720575940605903490,LC21,right,acetylcholine,visual_projection,,,VPNp3,,1114,1
15737,720575940614783042,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,8529,1
15738,720575940613762207,"vDeltaF,vDeltaG,vDeltaH,vDeltaI",right,acetylcholine,central,CX,columnar,DM4_CX_v,CM4_CX_v,7286,1
15739,720575940606756785,v2LN46a,right,glutamate,central,ALLN,,ALv2,BAla2,1552,-1
15740,720575940626490512,LT70,right,gaba,visual_centrifugal,,,,,28656,-1
15741,720575940622922008,LHAV7a5,right,glutamate,central,,,AOTUv2,DALl1,21724,-1
15742,720575940611895449,CB1547,left,acetylcholine,central,,,DM5_central,CM1_central,5170,1
15743,720575940611922126,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,5199,1
15744,720575940644183575,PLP165,left,acetylcholine,central,,,VLPl&p2_posterior,BLVp1_posterior,48678,1
15745,720575940628464104,MTe03,left,acetylcholine,visual_projection,,,,,32833,1
15746,720575940621176670,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,18180,1
15747,720575940620354241,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,16630,1
15748,720575940645448995,"PFNm,PFNp",right,acetylcholine,central,CX,,DM4_CX_v,CM4_CX_v,49145,1
15749,720575940610239608,720575940610239608,left,unknown,central,,,DM5_central,CM1_central,3505,1
15750,720575940624311787,LHPD4a1,left,glutamate,central,LHLN,,SLPpm1,DPLm1,24459,-1
15751,720575940625749586,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,27130,1
15752,720575940620420544,LHAV6e1,right,acetylcholine,central,,,putative_primary,putative_primary,16740,1
15753,720575940626263292,CB2865,left,acetylcholine,central,,,LALa1_posterior,BAlp2_posterior,28233,1
15754,720575940621871484,KCg-d,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,19611,1
15755,720575940644181870,PS005,left,glutamate,central,,,SMPad2,DAMd2_or_3,48677,-1
15756,720575940619434712,SLP230,right,acetylcholine,central,,,putative_primary,putative_primary,14910,1
15757,720575940638752053,LC17,right,acetylcholine,visual_projection,,,VPNv1,,46208,1
15758,720575940620044935,SLP314,right,glutamate,central,,,LHd2,DPLm2,16009,-1
15759,720575940626948485,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp1,MBp1,29669,1
15760,720575940623125069,CB2866,left,acetylcholine,central,,,VLPl&d1_lateral,BLAv1_posterior,22172,1
15761,720575940608163285,LC29,right,acetylcholine,visual_projection,,,VPNd1,BLD6,2263,1
15762,720575940632653468,LC17,right,acetylcholine,visual_projection,,,VPNv1,,40357,1
15763,720575940645024878,CB2764,right,glutamate,central,LHLN,,LHl1,BLD4,48994,-1
15764,720575940612288947,DNg07,right,acetylcholine,descending,,,LB7,LB7,5615,1
15765,720575940608621614,KCab,right,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,2551,1
15766,720575940644811316,CB2081,right,acetylcholine,central,,,DM6_central1,CM3_central1,48936,1
15767,720575940640150235,"FS1A,FS1B",right,acetylcholine,central,CX,columnar,DM3_CX_d2,DPMpm2_CX_d2,47285,1
15768,720575940644849431,SMP075a,right,glutamate,central,,,putative_primary,putative_primary,48946,-1
15769,720575940636886598,CB2867,right,acetylcholine,central,,,PSp3,DPMl1,44544,1
15770,720575940610768994,LAL034,left,acetylcholine,central,,,CREa2_ventral,DALcm1_ventral,4021,1
15771,720575940614272362,CB1225,right,acetylcholine,central,,,DM1_dorsal,DPMm1_dorsal,7862,1
15772,720575940637485939,CB1699,right,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,45081,-1
15773,720575940605702065,LHAD1a1,left,acetylcholine,central,,,SLPal2,DPLal3,1029,1
15774,720575940635873502,LHPV4d3,left,glutamate,central,,,LHp1,BLP3_or_4,43753,-1
15775,720575940632052194,LC43,left,acetylcholine,visual_projection,,,VLPp&l1_lateral,DPLpv_lateral,39584,1
15776,720575940630644132,"vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM",right,acetylcholine,central,CX,columnar,DM2_CX_p,DPMpm1_CX_p,37036,1
15777,720575940647242116,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,49617,1
15778,720575940628654223,SMP261,right,acetylcholine,central,,,SMPpv2_dorsal,CP1_dorsal,33171,1
15779,720575940630234940,720575940630234940,left,gaba,central,,,VESa2,BAlp1,36291,-1
15780,720575940634599615,DNg18_b,right,glutamate,descending,,,LB6,LB6,42534,-1
15781,720575940624988304,FR2,left,acetylcholine,central,CX,columnar,DM1_CX_d2,DPMm1_CX_d2,25682,1
15782,720575940624125477,CB1468,left,acetylcholine,central,,,PSp3,DPMl1,24094,1
15783,720575940628521463,CB2346,right,glutamate,central,,,SLPpl3,BLVa2c,32922,-1
15784,720575940627126787,FC2C,left,acetylcholine,central,CX,columnar,DM3_CX_d1,DPMpm2_CX_d1,30086,1
15785,720575940633913239,"FC1D,FC1E",right,acetylcholine,central,CX,columnar,DM2_CX_d1,DPMpm1_CX_d1,41878,1
15786,720575940628397578,SMP065,left,glutamate,central,,,SMPad2,DAMd2_or_3,32688,-1
15787,720575940636411534,PS108,left,glutamate,central,,,CLp1,DPLc4,44201,-1
15788,720575940628317595,CB2517,left,glutamate,central,,,SLPpm2,DPLc2,32483,-1
15789,720575940633164940,CB2047,right,acetylcholine,central,,,VPNl&d1_dorsal,BLAl2_dorsal,40990,1
15790,720575940612580977,LC4,left,acetylcholine,visual_projection,,,,,5958,1
15791,720575940624107081,CB2133,right,acetylcholine,central,,,LHa2,BLVa1,24050,1
15792,720575940624576038,LT81,left,acetylcholine,visual_projection,,,VPNp1_lateral,BLD5_lateral,24946,1
15793,720575940611286990,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,4493,1
15794,720575940619465904,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,14958,1
15795,720575940621712500,LC11,left,acetylcholine,visual_projection,,,VPNp3,,19268,1
15796,720575940620423518,TuBu07,left,acetylcholine,central,TuBu,,AOTUv3_dorsal,DALcl1_dorsal,16751,1
15797,720575940628557527,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,32990,1
15798,720575940615748753,"PFNm,PFNp",left,acetylcholine,central,CX,,DM4_CX_p,CM4_CX_p,9689,1
15799,720575940611512690,AVLP028,left,acetylcholine,central,,,SLPal2,DPLal3,4748,1
15800,720575940628299419,CB2868,right,acetylcholine,central,,,CLp1_or_SLPpm2,DPLc4_or_DPLc2,32446,1
15801,720575940622027527,LHAV4a4,right,glutamate,central,,,VLPl4_dorsal,BLD3_dorsal,19880,-1
15802,720575940616065163,CB2869,left,glutamate,central,,,DM2_or_DM3_posterior,DPMpm1_or_DPMpm2_posterior,10157,-1
15803,720575940641715144,"vDeltaF,vDeltaG,vDeltaH,vDeltaI",left,acetylcholine,central,CX,columnar,DM2_CX_p,DPMpm1_CX_p,47944,1
15804,720575940615820556,CB0942,left,acetylcholine,central,,,DM1_antero_dorsal,DPMm1_antero_dorsal,9774,1
15805,720575940630352635,CB2870,left,acetylcholine,central,,,LHp2,DPLp1,36514,1
15806,720575940622723110,PVLP080b,left,gaba,central,,,VLPl4_anterior,BLD3_anterior,21323,-1
15807,720575940616605441,CB1825,right,acetylcholine,central,,,LB19,LB19,10875,1
15808,720575940627174931,CB1757,left,glutamate,central,,,LHd2,DPLm2,30206,-1
15809,720575940611027246,CB2685,right,acetylcholine,central,,,,,4253,1
15810,720575940622235272,LT57,left,acetylcholine,visual_projection,,,SLPav1_medial,BLAl1_medial,20318,1
15811,720575940641945307,LHPV4a10,left,glutamate,central,LHLN,,LHp1,BLP3_or_4,47999,-1
15812,720575940630930373,720575940630930373,right,acetylcholine,central,,,PSp3,DPMl1,37611,1
15813,720575940610033301,CB1457,right,glutamate,central,,,SLPad1_posterior,DPLl3_posterior,3334,-1
15814,720575940621613082,LTe49e,right,acetylcholine,visual_projection,,,PSp3,DPMl1,19078,1
15815,720575940635368092,"CL231,CL238",right,glutamate,central,,,DM2_or_DM3_posterior,DPMpm1_or_DPMpm2_posterior,43305,-1
15816,720575940644045335,CB2708,left,acetylcholine,central,,,PSp3,DPMl1,48632,1
15817,720575940627000207,SLP295b,right,glutamate,central,,,SLPpm1,DPLm1,29794,-1
15818,720575940621304004,DNg36_b,right,acetylcholine,descending,,,LB7,LB7,18399,1
15819,720575940621403887,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,18646,1
15820,720575940605269378,CB1810,right,glutamate,central,,,DM6_posterior,CM3_posterior,826,-1
15821,720575940606954507,KCg-m,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,1658,1
15822,720575940617398996,SLP288c,left,glutamate,central,,,SLPpm1,DPLm1,11990,-1
15823,720575940625732745,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp4,MBp4,27086,1
15824,720575940627532104,PAM14,left,dopamine,central,DAN,,CREa1_dorsal,BAmd1_dorsal,30948,1
15825,720575940616012322,CB1909,right,acetylcholine,central,,,VPNl&d1_dorsal,BLAl2_dorsal,10081,1
15826,720575940618234704,LC4,right,acetylcholine,visual_projection,,,,,13138,1
15827,720575940624279629,MTe51,left,acetylcholine,visual_projection,,,,,24382,1
15828,720575940617520785,CB2348,right,acetylcholine,central,,,DM6_ventral,CM3_ventral,12182,1
15829,720575940646334852,CB1451,left,glutamate,central,,,SMPp&v1_posterior,DPLc5_anterior,49425,-1
15830,720575940614308283,"FS1A,FS1B",right,acetylcholine,central,CX,columnar,DM1_CX_d2,DPMm1_CX_d2,7914,1
15831,720575940642489288,"FS1A,FS1B",left,acetylcholine,central,CX,columnar,DM3_CX_d2,DPMpm2_CX_d2,48159,1
15832,720575940620835316,LC17,right,acetylcholine,visual_projection,,,VPNv1,,17533,1
15833,720575940612320498,CB1296,left,gaba,central,ALPN,multiglomerular,ALv1,BAla1,5658,-1
15834,720575940627569658,FC2C,left,acetylcholine,central,CX,columnar,DM4_CX_d3,CM4_CX_d3,31020,1
15835,720575940615859423,"LHPV4a1,LHPV4a2",right,glutamate,central,LHLN,,LHp1,BLP3_or_4,9821,-1
15836,720575940641560205,CRE017,left,acetylcholine,central,,,CREa2_ventral,DALcm1_ventral,47893,1
15837,720575940637905478,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,45497,1
15838,720575940631509110,LPC1,left,acetylcholine,visual_projection,,,,,38675,1
15839,720575940612324333,"TuBu03,TuBu04,TuBu05",left,acetylcholine,central,TuBu,,AOTUv4_dorsal,DALcl2_dorsal,5667,1
15840,720575940626885775,MTe03,left,acetylcholine,visual_projection,,,,,29551,1
15841,720575940625839633,CB1523,left,glutamate,central,,,DM6_posterior,CM3_posterior,27337,-1
15842,720575940626495238,CB0311,right,glutamate,central,LHLN,,LHd2,DPLm2,28669,-1
15843,720575940614110367,LC17,left,acetylcholine,visual_projection,,,VPNv1,,7691,1
15844,720575940626363394,LHPV5c1,right,acetylcholine,central,,,DL1_dorsal,CP2_dorsal,28421,1
15845,720575940624727754,"SLP104,SLP205",left,glutamate,central,,,SIPa1_ventral,BLAd2_ventral,25221,-1
15846,720575940612131025,"vDeltaA,vDeltaB,vDeltaC,vDeltaD,vDeltaE,vDeltaJ,vDeltaK,vDeltaL,vDeltaM",right,acetylcholine,central,CX,columnar,DM4_CX_v,CM4_CX_v,5440,1
15847,720575940626959134,CB1296,left,gaba,central,ALPN,multiglomerular,ALv1,BAla1,29697,-1
15848,720575940614354326,LPLC1,left,acetylcholine,visual_projection,,,VPNd1,BLD6,7976,1
15849,720575940612957802,CB1794,right,glutamate,central,,,DM2_or_DM3_posterior,DPMpm1_or_DPMpm2_posterior,6398,-1
15850,720575940625596647,DNge071,left,glutamate,descending,,,LB6,LB6,26793,-1
15851,720575940627230266,CB2245,right,gaba,central,,,EBa1,DALv2,30326,-1
15852,720575940643253271,CB2872,left,gaba,central,,,LB6,LB6,48372,-1
15853,720575940623336316,SMP578,left,gaba,central,,,DL1_ventral,CP2_ventral,22651,-1
15854,720575940638494030,CB1876,right,acetylcholine,central,,,PSp3,DPMl1,45975,1
15855,720575940618194708,KCg-m,right,acetylcholine,central,Kenyon_Cell,,MBp3,MBp3,13084,1
15856,720575940632117711,PLP115_a,right,acetylcholine,central,,,LHl4_posterior,BLD1_posterior,39680,1
15857,720575940608770313,CB0312,left,gaba,central,,,LB3__prim,LB3__prim,2614,-1
15858,720575940629605327,LC17,right,acetylcholine,visual_projection,,,VPNv1,,35134,1
15859,720575940623968612,DNge085,right,glutamate,descending,,,LB6,LB6,23743,-1
15860,720575940603893216,CL293,left,acetylcholine,central,,,DL1_ventral,CP2_ventral,230,1
15861,720575940624737464,KCab,left,acetylcholine,central,Kenyon_Cell,,MBp2,MBp2,25238,1
15862,720575940621403782,LT41,right,gaba,visual_centrifugal,,,VLPp&l1_posterior,DPLpv_posterior,18644,-1
15863,720575940629421164,LC21,left,acetylcholine,visual_projection,,,VPNp3,,34738,1
