pre_root_id,post_root_id,syn_count
89367,86278,1
89367,40718,2
89367,19852,2
89367,38568,1
89367,33704,2
89367,64680,2
89367,59697,1
89367,30962,1
52849,100496,1
52849,70455,1
52849,10696,1
52849,75472,2
52849,94553,1
52849,97248,1
52849,80108,1
14065,70665,1
14065,32824,1
14065,20556,1
14065,10842,1
14065,13932,1
14065,518253,1
14065,519791,1
14065,513145,5
14065,535675,1
14065,16527,1
14065,34005,1
14065,146661,1
14065,18152,6
14065,137972,1
14065,52997,1
14065,17157,1
14065,14086,1
14065,11013,3
14065,44808,1
14065,46894,1
14065,149345,1
14065,53603,1
14065,138594,1
14065,523636,2
14065,14205,1
14065,28034,1
14065,12703,1
14065,41384,1
14065,11203,31
14065,81352,1
14065,11221,1
14065,19432,2
96015,10532,1
96015,158244,1
96015,68656,3
128910,91046,4
128910,65591,1
128910,71653,1
128910,141432,1
128910,80764,1
128910,82558,1
105790,525771,1
105790,126581,1
89163,110596,1
89163,136219,1
89163,142894,1
89163,136754,1
89163,141409,1
89163,154741,2
89163,134792,2
89163,52433,1
89163,78034,2
89163,56558,1
89163,38136,2
89163,100106,5
89163,143143,1
89163,148783,1
89163,131896,1
89163,534371,1
89163,120750,7
89163,161205,1
514202,37760,1
514202,119879,1
514202,544862,1
101531,10825,1
101531,118220,1
106061,94056,1
106061,88689,1
106061,80151,1
76313,535083,4
76313,175176,2
76313,102005,1
76313,169594,1
76313,45692,3
76313,57989,1
76313,58007,1
76313,118448,1
76313,56592,1
76313,132935,1
76313,168274,1
76313,179550,2
76313,170377,1
76313,127900,1
76313,54707,1
76313,60341,2
537099,18534,1
537099,10470,1
537099,13423,1
537099,34321,1
115588,91118,1
521018,31104,1
521018,513147,2
521018,52886,1
521018,512673,1
521018,21795,1
521018,516132,1
521018,17200,1
521018,46775,1
521018,513081,1
521018,29371,1
521018,24893,2
521018,19135,1
521018,50241,1
521018,20677,1
521018,22855,1
521018,525896,2
521018,531273,1
521018,13672,1
521018,31225,1
125557,801711,2
125557,800817,1
125557,816957,1
125557,22210,1
125557,812359,1
125557,802633,1
125557,805461,1
125557,800484,1
125557,12133,1
125557,800485,1
125557,801513,1
214403,81933,1
214403,172970,6
214403,104630,3
214403,535642,3
54162,125961,1
54162,125213,2
54162,31776,1
54162,114083,3
54162,113485,1
54162,111698,2
54162,75503,2
54162,177013,4
54162,124539,7
132290,119564,1
132290,56337,1
132290,130611,1
132290,132937,1
132290,86494,1
132290,80243,1
132290,97530,1
73699,543875,1
73699,10256,1
73699,88981,2
73699,22727,1
73699,529120,2
73699,99836,1
521085,11266,1
521085,35719,2
521085,54920,5
521085,523533,6
521085,12438,24
521085,27929,1
521085,154009,1
521085,31902,1
521085,32554,10
521085,20907,1
521085,27837,3
521085,61001,2
521085,14922,2
521085,62798,1
521085,131926,1
521085,32728,1
521085,40408,3
521085,522714,1
521085,515678,2
521085,69862,1
521085,37608,1
521085,183784,1
521085,512241,3
521085,39039,5
512115,559727,1
115546,13217,1
115546,13732,5
115546,92330,1
115546,516663,2
115546,69704,1
115546,518604,3
115546,59994,1
115546,30181,6
115546,79615,3
141468,57510,1
141468,103467,1
141468,54838,1
71268,518435,1
71268,532696,1
71268,105051,1
71268,147293,1
531604,55810,3
531604,524588,1
531604,83246,3
531604,91205,5
17719,39989,1
17719,92730,1
17719,12346,1
17719,37034,1
17719,29885,1
17719,91351,2
17719,73953,2
17719,40699,1
17719,51982,1
17719,19751,1
17719,34601,1
17719,40763,2
17719,227158,1
17719,31574,1
17719,44398,3
17719,23939,2
17719,520580,1
17719,157614,2
17719,103342,1
17719,54198,1
17719,13305,1
134917,39568,1
134917,518163,4
134917,537158,1
134917,580183,2
134917,516455,2
134917,534137,2
134917,68604,3
802863,811268,1
802863,802183,1
802863,800133,2
802863,808989,1
802863,806829,1
802863,800192,1
802863,800453,1
802863,39880,1
802863,910550,1
802863,903903,1
802863,803052,1
802863,800378,4
910765,809867,2
910765,811160,5
910765,808608,1
910765,100012,1
910765,813102,2
910765,815160,4
910765,810177,1
910765,808262,2
910765,803023,2
910765,804688,7
910765,813142,1
910765,808545,1
910765,803313,1
910765,813302,1
910765,803327,1
131477,136588,1
131477,89615,1
131477,86943,1
131477,111680,2
903332,811523,7
903332,812557,4
903332,800269,1
903332,21527,1
903332,800812,1
903332,10797,1
903332,801836,2
903332,810036,1
903332,803895,4
903332,807484,4
903332,803395,2
903332,908867,2
903332,904271,2
903332,801365,2
903332,802392,1
903332,802906,2
903332,805478,4
903332,106104,1
903332,10873,1
903332,802951,2
903332,801415,1
903332,903819,1
903332,803988,1
903332,31896,1
903332,818838,1
903332,800422,1
903332,800448,1
903332,811712,4
903332,801004,3
903332,811248,2
903332,800003,1
903332,803076,2
903332,823051,6
903332,800528,2
903332,802069,3
903332,803615,2
903332,800033,2
903332,933157,1
903332,13627,1
903332,800070,1
903332,803146,1
903332,803164,1
903332,800622,1
903332,804211,2
903332,801150,1
903332,801663,2
903332,801677,1
903332,52112,1
903332,803221,12
903332,805795,11
903332,42428,1
903332,803264,1
903332,44495,2
903332,800731,1
903332,82912,1
903332,904173,1
903332,801780,1
903332,801790,1
186348,101004,1
186348,104340,5
186348,550051,3
186348,99506,2
186348,35251,1
186348,10298,1
186348,106811,2
186348,111418,2
186348,194638,2
186348,68050,2
186348,66395,3
186348,63966,8
186348,152180,1
125599,78151,5
18066,15362,14
18066,18465,6
18066,13872,24
18066,10820,10
18066,19020,1
18066,11854,1
18066,18005,4
18066,23158,1
18066,13430,2
18066,12922,1
18066,16531,2
18066,521375,4
18066,555705,1
18066,11457,1
18066,10448,1
18066,12508,1
18066,71385,1
18066,519904,2
18066,519917,2
18066,12071,3
18066,17192,1
18066,17726,13
18066,519518,1
18066,46439,2
18066,15208,1
18066,27499,1
18066,21869,1
18066,22386,1
18066,25970,1
18066,515977,1
18066,20365,1
18066,16789,1
18066,57752,1
18066,10137,3
18066,520090,1
18066,18339,1
18066,17835,9
18066,11701,2
18066,13750,1
18066,14786,1
18066,21454,1
18066,12796,4
26087,11904,1
26087,24079,1
26087,75025,1
26087,533162,1
26087,10796,1
26087,25392,1
26087,23988,1
26087,31158,1
26087,520401,1
26087,533720,1
26087,11762,2
26087,241525,1
26087,19321,1
36266,61965,1
36266,194710,1
36266,199854,1
36266,66824,5
36266,36133,1
36266,556897,6
36266,556898,1
73466,21800,1
73466,126661,1
73466,41822,2
73466,58467,5
73466,63227,6
70905,91225,1
70905,186462,1
25757,53518,1
25757,113324,1
25476,436612,1
25476,12425,5
25476,11558,1
25476,12231,7
25476,13767,2
25476,12890,1
525383,40460,1
525383,42005,2
525383,102311,1
525383,558645,1
525383,106847,1
525383,527090,1
14638,12880,1
14638,98707,1
14638,182899,1
132001,105987,1
132001,120354,1
132001,122146,4
132001,85185,1
132001,66663,1
532538,69198,20
532538,104917,12
531509,44292,2
531509,76043,1
531509,156818,2
531509,565792,2
531509,525089,2
531509,525503,1
531509,520422,2
531509,69357,5
531509,515825,1
50665,142759,2
50665,137142,2
50665,138442,4
50665,139986,5
50665,35323,5
70925,45964,1
70925,58383,1
70925,74395,2
70925,42526,4
70925,78932,1
70925,59895,14
70925,91897,1
206077,87040,1
206077,10658,3
206077,514350,6
206077,514353,1
206077,79850,1
84374,54845,1
84374,518234,1
84374,131168,1
84374,12001,2
84374,73188,1
84374,14060,1
84374,122614,1
84374,54392,1
84374,39926,1
132206,55191,1
132206,44570,1
132206,10276,2
132206,36657,1
132206,68829,1
87020,512911,2
87020,30095,1
87020,25103,1
87020,12715,1
87020,72267,2
87020,23260,2
87020,20194,1
87020,10604,9
804901,801028,2
804901,10245,1
804901,802567,2
804901,10765,5
804901,800684,2
804901,809148,1
804901,800323,2
804901,800455,1
804901,801482,2
804901,906956,5
804901,800084,8
804901,10712,1
804901,803165,1
804901,803037,1
804901,800752,4
804901,803834,1
804901,804350,1
114439,52300,1
123941,118017,1
123941,70024,1
123941,127631,1
123941,132885,1
123941,127547,1
123941,12375,1
123941,100826,1
123941,533872,2
123941,143226,1
126572,127015,1
126572,533255,3
126572,90366,2
23694,21512,1
23694,17430,5
23694,512555,1
23694,18430,1
23694,513079,1
23694,516662,1
23694,520789,1
23694,91740,4
23694,18627,3
23694,17103,1
23694,18641,1
23694,574186,1
23694,13561,5
23694,13078,2
23694,13693,1
23694,514483,20
23694,512510,1
517571,15115,1
517571,580084,1
86168,10522,1
86168,21790,1
66940,25627,1
66940,159047,1
66940,105678,9
66940,96743,4
139199,24352,1
139199,17540,1
139199,18534,1
139199,564174,1
814722,808221,1
814722,804011,1
814722,803780,1
814722,801758,1
814722,805346,1
48768,74253,1
48768,61713,1
48768,65182,1
48768,124972,1
48768,66488,1
48768,96315,5
48768,102079,2
48768,115284,2
48768,61141,1
48768,58207,3
48768,72936,1
48768,63080,3
48768,90350,1
48768,111865,1
541615,108846,9
541615,50737,5
541615,548812,1
541615,18526,3
541615,104690,1
31668,94889,1
104102,98119,8
104102,10696,1
104102,64198,1
104102,95579,2
104102,142301,3
104102,26847,1
532612,40081,1
532612,42799,2
532612,90073,1
532612,20186,3
532612,534369,1
532612,163942,1
532612,558316,1
532612,48621,1
532612,19952,1
532612,520689,1
532612,25847,2
809088,907803,2
809088,805926,2
809088,907883,1
809088,801392,2
809088,800892,1
809088,804995,2
809088,804556,1
809088,904399,3
809088,808230,1
809088,800574,1
809088,809288,1
809088,804732,1
809088,800145,2
809088,810939,1
809088,802245,1
809088,817627,1
809088,904161,1
809088,805349,1
809088,807418,1
223745,129976,2
223745,129501,1
27704,84015,1
27704,63550,1
95032,46477,1
95032,83998,1
95032,80189,3
95032,60112,1
10912,535815,1
10912,48395,1
10912,71309,1
10912,89238,1
10912,45732,1
10912,85031,1
10912,57396,1
10912,10294,1
10912,36663,1
10912,513466,1
10912,525400,1
10912,29535,1
10912,84975,1
10912,531312,2
10912,78200,1
10912,519803,1
10912,32765,1
10912,512638,2
47763,11936,1
47763,529455,1
47763,22592,3
47763,27612,1
47763,14693,1
94369,71184,1
94369,63028,1
94369,54343,3
94369,76364,2
94369,90703,2
94369,98399,2
94369,62601,1
94369,40134,1
94369,47816,3
94369,66790,3
94369,164079,1
94369,85778,1
94369,70934,1
94369,38719,2
94369,80224,1
94369,91555,1
94369,93604,1
163745,99080,1
163745,11829,1
163745,139352,1
168734,525702,1
168734,108062,1
168734,532478,2
906663,13826,1
906663,805382,3
906663,804368,7
906663,806930,1
906663,805920,1
906663,806433,1
906663,805935,2
906663,14387,3
906663,802366,1
906663,809536,1
906663,36930,1
906663,903749,2
906663,802381,3
906663,804431,1
906663,806480,2
906663,803921,3
906663,807506,2
906663,802387,3
906663,803924,1
906663,802390,1
906663,805463,2
906663,49243,1
906663,802403,1
906663,807015,1
906663,809582,1
906663,806512,1
906663,808571,1
906663,804485,1
906663,807562,1
906663,12941,1
906663,904853,1
906663,814231,3
906663,813204,2
906663,902818,1
906663,39082,1
906663,804527,1
906663,812715,1
906663,905907,1
906663,811215,2
906663,806096,1
906663,804574,3
906663,804068,1
906663,817893,1
906663,814323,2
906663,807672,2
906663,803064,1
906663,910588,1
906663,801538,1
906663,805635,1
906663,908048,1
906663,817429,2
906663,817945,2
906663,806172,2
906663,807708,1
906663,803618,1
906663,1050215716,1
906663,815403,1
906663,807216,4
906663,12085,1
906663,13625,3
906663,801088,2
906663,808775,1
906663,93001,1
906663,804178,14
906663,804696,1
906663,807257,1
906663,805213,1
906663,806238,1
906663,804209,1
906663,802168,1
906663,801658,1
906663,812929,1
906663,814468,1
906663,802696,1
906663,32651,1
906663,1050687371,2
906663,909199,1
906663,804757,1
906663,803229,2
906663,803741,2
906663,804778,1
906663,802220,1
906663,801199,4
906663,807348,1
906663,807357,5
906663,903107,30
906663,810954,3
906663,804299,4
906663,805324,2
906663,815054,1
906663,811471,1
906663,809936,2
906663,806362,11
906663,806376,1
906663,800750,1
906663,805358,1
906663,810995,1
54337,62336,1
54337,77444,3
54337,226448,8
54337,207005,7
54337,112933,6
54337,126514,10
54337,22076,15
54337,210257,3
54337,201937644,1
809188,800896,4
809188,803592,1
809188,902313,1
809188,800436,1
809188,805499,1
809188,11466,1
809188,800857,10
809188,801371,1
809188,811108,1
83467,521217,1
83467,11278,3
83467,16446,1
83467,16961,1
83467,15464,1
83467,518777,1
83467,535675,4
83467,164031,2
83467,21701,1
83467,519398,2
83467,12535,1
83467,13122,1
83467,512845,1
83467,40289,3
83467,18281,1
83467,10097,2
83467,22386,1
83467,521650,1
83467,11192,10
83467,20938,1
83467,20446,2
83467,10219,2
83467,515561,3
64602,525321,2
64602,547612,2
64602,58294,1
64602,49637,1
64602,542830,1
545037,90939,3
545037,10204,3
545037,164073,1
58583,11926,2
58583,14013,1
58583,14553,3
58583,12048,1
58583,15635,1
58583,519444,4
58583,25403,6
58583,13653,1
58583,516957,2
58583,533368,1
58583,39828,3
58583,13740,1
58583,529841,1
31999,76171,1
31999,65687,1
31999,67991,1
31999,118735,2
31999,64603,2
31999,57959,2
31999,55275,1
31999,59375,1
24399,511872,1
24399,12802,3
24399,22791,2
24399,19338,1
24399,515463,2
24399,12943,1
24399,12437,1
24399,15768,5
24399,23325,1
24399,10912,1
24399,519720,1
24399,48301,1
24399,12333,1
24399,520367,1
24399,26287,3
24399,15919,1
24399,12083,2
24399,25529,1
24399,17082,2
24399,513217,7
24399,532946,1
24399,10586,1
24399,15325,6
24399,11497,17
24399,15083,1
93903,30728,1
93903,529844,3
93903,517493,2
24523,539149,1
24523,12710,1
24523,24376,1
24523,117947,1
24523,520525,1
24523,23893,4
24523,518231,1
24523,10345,2
24523,520315,1
24523,52988,1
44484,538118,1
44484,513804,1
44484,536349,1
44484,26527,2
44484,10018,6
44484,17201,1
44484,22072,1
44484,38338,1
44484,116443,1
44484,121444,1
138918,565671,1
81861,87555,1
81861,133891,1
81861,11939,1
81861,139305,1
81861,103216,1
81861,105522,1
81861,514230,2
81861,98743,3
81861,145846,2
81861,103993,1
81861,138943,1
81861,44864,2
81861,94148,3
81861,513097,1
81861,134235,1
81861,82268,1
81861,97882,1
81861,68064,1
81861,519789,1
81861,130803,1
81861,94070,1
81861,580092,1
81861,12799,1
108541,138269,2
108541,45910,1
129146,11264,1
129146,129793,1
129146,147596,1
129146,145677,1
129146,42007,1
129146,513822,2
129146,112933,1
129146,84646,2
129146,113327,1
129146,200629,1
129146,130626,1
129146,146174,1
129146,203219,1
129146,134485,1
129146,102507,5
129146,99696,7
518836,532255,3
518836,13409,1
518836,11875,2
518836,517107,1
518836,13555,1
37040,27663,1
37040,73232,1
37040,38431,1
37040,39492,9
37040,11337,2
37040,55902,2
37040,512638,1
37040,520341,1
37040,522395,2
37040,144543,1
37040,17593,1
37040,12017,6
37040,66298,1
37040,41753,2
37040,10546,2
37040,513348,1
37040,14162,2
37040,48016,8
37040,524233,1
37040,517580,2
37040,36304,1
37040,532438,1
37040,38894,2
37040,11768,5
37040,38395,2
19721,11776,3
19721,11278,1
19721,92185,1
19721,54845,1
19721,64574,1
19721,514623,1
19721,10828,1
19721,61013,1
19721,14439,1
19721,524419,1
19721,12932,1
19721,13959,2
19721,10395,2
19721,532641,1
19721,13993,1
19721,526030,1
19721,11985,1
19721,11472,2
19721,13035,1
19721,21753,1
19721,11018,2
19721,11537,1
19721,21285,2
19721,37674,1
19721,514363,1
19721,22848,1
19721,11599,1
19721,12634,1
19721,34149,1
19721,12148,1
19721,520572,1
19721,34181,1
19721,16263,1
19721,13715,1
19721,10139,2
19721,11218,1
19721,525266,2
19721,517105,1
19721,10742,2
19721,64511,1
15756,531999,1
15756,98357,1
15756,85585,1
15756,522335,3
15756,512106,1
15756,11370,2
15756,31852,1
15756,33393,1
15756,116866,1
15756,51336,1
15756,61578,1
15756,520337,2
15756,63124,2
15756,104089,1
15756,36537,1
15756,15040,1
15756,519365,2
15756,30438,1
15756,18152,1
15756,516846,2
15756,25849,1
15756,16638,1
15756,521028,2
15756,33624,2
15756,14171,1
15756,511855,1
15756,10097,2
15756,32667,1
15756,11208,4
119155,103808,1
119155,90055,1
119155,78962,1
192989,19852,2
192989,191383,2
192989,130982,1
192989,51527,2
192989,136537,1
192989,554472,1
192989,73838,2
118251,44941,1
118251,38561,1
118251,182064,1
118251,17595,2
118251,41297,2
118251,68436,1
118251,71521,1
85528,42015,2
85528,45601,3
85528,100401,3
85528,39990,3
85528,78291,1
85528,10322,1
85528,151004,2
85528,95589,3
85528,49271,2
25299,62484,2
25299,191929,4
25299,186303,6
25299,118719,1
25299,536016,1
25299,531796,2
25299,17261,1
214043,551695,2
214043,537753,1
214043,16539,1
214043,103973,4
49229,129673,3
49229,95116,2
49229,117141,3
49229,110102,1
49229,38041,1
49229,67616,1
49229,33954,1
49229,121028,1
50692,514185,1
50692,10386,10
50692,16411,1
50692,512415,3
50692,523434,1
50692,21687,1
50692,17470,3
50692,28117,4
50692,16983,2
50692,514909,2
50692,26479,1
50692,17278,2
70044,157455,1
70044,57212,1
23574,27534,3
23574,16785,2
23574,140923,2
23574,22691,11
23574,26793,2
23574,36664,5
23574,516418,1
23574,14404,1
23574,517836,1
23574,44776,1
23574,529515,1
23574,531310,5
89454,81682,1
89454,118419,1
89454,16806,1
89454,10170,1
89454,99153,1
89454,522329,1
89454,20711,2
89454,18550,1
89454,20856,3
89454,86269,2
801363,800273,3
801363,805397,3
801363,816664,1
801363,908316,12
801363,801313,4
801363,805942,3
801363,803385,27
801363,936507,1
801363,800319,1
801363,801854,17
801363,800836,1
801363,812397,1
801363,14421,2
801363,802391,3
801363,805997,1
801363,814185,1
801363,800380,2
801363,801447,1
801363,801450,1
801363,205491,1
801363,802488,1
801363,823479,1
801363,817861,1
801363,805628,2
801363,805126,1
801363,813831,1
801363,907022,1
801363,802082,1
801363,806180,1
801363,905000,30
801363,903990,1
801363,800063,1
801363,800064,4
801363,804685,2
801363,801659,2
801363,907643,1
801363,908168,2
801363,804233,1
801363,100234,1
801363,811418,1
801363,903586,1
801363,800181,2
801363,818106,1
801363,810432,3
801363,801729,17
801363,820164,1
801363,808407,1
801363,803289,4
801363,806367,1
801363,42467,1
801363,801780,1
168997,801313,1
168997,810036,1
168997,904277,2
168997,800364,1
168997,801450,1
168997,26284,4
168997,802488,6
168997,803108,1
168997,806792,1
168997,804271,1
168997,801744,1
65061,56200,1
65061,28694,24
65061,66726,1
65061,953131,1
65061,19141,2
65061,530132,1
65061,46296,1
65061,57208,4
125729,523776,1
125729,32338,2
125729,539227,2
125729,14434,1
125729,11516,36
125729,11255,2
125215,87108,3
124809,99576,1
93995,543360,1
93995,32001,1
93995,537986,2
93995,539282,2
93995,71837,1
93995,519081,2
93995,26281,1
93995,59695,2
93995,57017,1
93995,513367,1
93995,17762,1
93995,515812,1
93995,36968,1
93995,23530,3
93995,56303,2
50606,53276,1
50606,166443,2
50606,10294,2
50606,177247,1
50606,45669,2
50606,45692,2
50606,539792,1
50606,137887,3
50606,162495,1
50606,105184,1
50606,57687,2
50606,42892,1
50606,531352,2
50606,49064,3
50606,46553,1
804205,807937,4
804205,808973,2
804205,36371,1
804205,52244,1
804205,816178,1
804205,809538,1
804205,800842,11
804205,813647,2
804205,34432,1
804205,804994,1
804205,10379,1
804205,53902,1
804205,808087,6
804205,809132,1
804205,808623,6
804205,800949,1
804205,910528,1
804205,808644,1
804205,13509,1
804205,811723,1
804205,907980,1
804205,805629,2
804205,906004,1
804205,807198,1
804205,804132,1
804205,262979,1
804205,913257,1
804205,802163,1
804205,816506,1
804205,906621,1
804205,817571,1
804205,808362,16
804205,805303,4
804205,906206,1
804205,82411,1
804205,806895,1
804205,801273,7
804205,815102,1
24639,10243,1
24639,12178,1
24639,515859,4
24639,12565,1
24639,529572,2
24639,529573,2
24639,13357,2
24639,518577,1
24639,519232,1
24639,10304,1
24639,13769,2
24639,11090,1
24639,512085,3
24639,13792,2
24639,521190,1
24639,47720,3
24639,524137,1
24639,521191,1
24639,12014,1
100513,26312,1
100513,110382,1
100513,73876,1
518692,580656,1
523036,11053,1
523036,42734,1
523036,521584,1
523036,30773,1
39363,551411,7
805104,803850,1
805104,806924,1
805104,10765,1
805104,513055,1
805104,800323,3
805104,801405,1
805104,10388,1
805104,906948,2
805104,10458,2
805104,10506,1
805104,23323,1
805104,800054,1
805104,33220,1
137694,44978,2
137694,27317,1
137694,61877,1
137694,24039,3
137694,70768,1
137694,35323,3
61177,20747,1
61177,24979,1
61177,521108,1
61177,10399,2
61177,11186,5
61177,17846,1
61177,68165,2
61177,527566,1
61177,69862,1
61177,71912,2
61177,20591,1
61177,13563,1
115204,88246,1
56361,137623,1
56361,107940,1
56361,143659,1
56361,58299,1
56361,87891,1
56361,95469,1
56361,131697,2
85764,136844,1
85764,66012,1
30040,67920,1
30040,59484,1
532665,111676,1
532665,10338,1
532665,128194,1
532665,120682,2
532665,534965,1
532665,95694,1
532665,154109,1
536261,541608,6
536261,59596,1
536261,182908,2
102023,81702,1
102023,132309,3
102023,67829,1
10827,12562,1
10827,15513,1
10827,533532,1
10827,11427,1
10827,527409,1
10827,17199,1
10827,146224,1
10827,19124,2
10827,47102,1
10827,18762,1
10827,16593,1
10827,13652,2
10827,12410,1
10827,12784,1
10827,75379,1
33462,95756,2
33462,72226,1
33462,113734,1
33462,146017,1
33462,73838,7
33462,120446,2
33462,84206,2
33462,116493,2
33462,81257,1
33462,119208,2
33462,125389,8
33462,145910,1
23679,10785,1
23679,57396,2
23679,547398,1
23679,72777,1
23679,564309,1
23679,548448,1
23679,520293,1
23679,40601,5
23679,185005,2
23679,172241,1
23679,52445,1
23679,19678,3
23679,86772,1
23679,112901,1
23679,174356,1
23679,46868,3
23679,148372,1
23679,531892,7
23679,215527,1
23679,143855,1
23679,136180,1
63826,11817,1
63826,20059,3
63826,154820,1
63826,27333,2
63826,15054,1
63826,516322,1
63826,163045,1
63826,10530,1
63826,34084,2
63826,10049,4
63826,58736,2
63826,12152,3
63826,11135,1
63826,13194,1
63826,19883,1
63826,12756,1
519281,11266,2
519281,13969,1
519281,12438,15
519281,27929,1
519281,12450,1
519281,17319,1
519281,145832,1
519281,20401,1
519281,14922,3
519281,58326,6
519281,13028,1
519281,45172,2
519281,39039,3
103938,213540,1
103938,60978,1
103938,131386,5
21815,533843,1
21815,82373,1
82077,71553,1
82077,12688,1
82077,542992,1
82077,10158,1
82077,286259,2
82077,115404,1
82077,520666,1
82077,19180,1
512643,537438,3
162725,526181,1
55060,524319,2
55060,156226,1
55060,47180,2
55060,28749,1
55060,43084,1
55060,44683,1
55060,123105,1
55060,519486,2
55060,537500,3
55060,125878,2
55060,51651,2
55060,197119,1
528980,25227,1
528980,515601,5
528980,525480,1
528980,74806,2
528980,42695,1
528980,35275,1
528980,38611,1
528980,74199,2
528980,120929,2
54673,85514,1
54673,59029,4
54673,73621,1
54673,69024,1
54673,75810,1
54673,62422,5
54673,73702,1
54673,64885,1
525043,513930,1
525043,10658,1
525043,529356,2
525043,17896,2
545815,114461,4
545815,14405,1
545815,580183,4
545815,10226,1
39936,57579,3
39936,103580,24
205154,52097,1
205154,88452,1
205154,34056,1
205154,51740,1
205154,81791,1
89170,10084,2
89170,12732,1
39694,23559,1
39694,37389,4
39694,59428,1
39694,53314,1
39694,98895,1
39694,32345,1
39694,28272,7
39694,95350,3
39694,21156,2
39694,133805,1
39694,33472,9
39694,56535,8
39694,91863,1
39694,51422,6
39694,95467,2
39694,38144,1
39694,42763,3
39694,59159,2
39694,62748,4
39694,69419,4
39694,96561,1
39694,27442,7
39694,98105,4
39694,25402,1
39694,101704,7
39694,86867,2
39694,87441,1
39694,69530,1
39694,39332,2
39694,60328,3
39694,38851,2
39694,126406,1
39694,35284,2
39694,57319,2
39694,52216,2
39694,22010,7
73579,543360,1
73579,30372,4
73579,23530,3
73579,19194,1
73579,62203,5
73579,56574,1
61819,146972,5
61819,108089,1
61819,142919,2
61819,102063,7
61819,146717,3
78144,86668,1
78144,138764,1
78144,78351,2
78144,55064,1
78144,71889,1
19233,67085,1
19233,36906,1
19233,47147,1
19233,59966,1
19233,44657,1
19233,37493,1
19233,39137,2
19233,32007,1
19233,58653,1
19233,91466,1
19233,68958,1
19233,46945,1
19233,30578,1
19233,49034,1
19233,62883,1
19233,38323,1
19233,10679,1
19233,41411,1
19233,52678,2
19233,70093,1
19233,105422,1
19233,32731,1
19233,70622,1
19233,53733,2
19233,54761,1
79439,128650,2
79439,54168,1
79439,21274,1
79439,37277,1
79439,192033,4
79439,218148,1
79439,122422,1
79439,521787,3
79439,520520,1
79439,125015,1
79439,50402,6
79439,546283,1
79439,516470,3
14904,72514,2
14904,43759,2
72076,17420,1
72076,534040,2
72076,45682,1
72076,27262,4
72076,530597,3
72076,522972,1
72076,516848,1
72076,24817,4
72076,11530,1
72076,23311,1
72076,19215,1
72076,11554,3
72076,19245,7
72076,11064,1
72076,24908,1
72076,10586,2
72076,18316,1
72076,26604,1
111226,29946,2
20922,17420,1
20922,17805,1
20922,12439,1
20922,95645,1
20922,18465,1
20922,18864,1
20922,11192,1
20922,15449,2
20922,10212,1
20922,519398,1
20922,536048,1
20922,11764,1
20922,521972,1
20922,33398,1
20922,73974,2
30923,43138,2
30923,20005,6
30923,21294,1
30923,126904,1
30923,10189,1
30923,124880,1
30923,120529,1
30923,134258,1
30923,90878,1
60256,26758,1
60256,514858,2
60256,17593,1
60256,47811,1
60256,11337,1
60256,534747,1
60256,14939,1
60256,17902,1
60256,10485,1
86079,11560,1
86079,57772,2
149439,10260,1
149439,518568,1
149439,95018,1
149439,155106,1
77896,117378,2
77896,532625,1
77896,539687,1
77896,48684,1
77896,516412,1
77896,91838,2
77896,38605,1
77896,88277,1
77896,520689,3
77896,91765,1
77896,550901,1
93075,84998,1
93075,60937,4
93075,113701,2
82981,75825,1
532147,140049,1
532147,532146,4
532147,108987,1
532147,154728,1
127701,126356,1
127701,104885,2
127701,111041,8
127701,132326,1
84431,114120,3
143546,52459,1
143546,67961,4
143546,152571,1
515715,105097,2
515715,112803,1
515715,541740,2
515715,54707,1
515715,189374,1
515715,188130,1
515715,193767,1
515715,202998,7
54271,51986,1
54271,51628,1
54271,73800,1
54271,32458,1
54271,93264,2
54271,100177,1
54271,216792,1
54271,10078,1
54271,129405,1
801930,800257,7
801930,512002,1
801930,907783,1
801930,800269,2
801930,93227,2
801930,801836,1
801930,903739,3
801930,904271,9
801930,801366,9
801930,800856,1
801930,902758,2
801930,800383,1
801930,801412,1
801930,800904,1
801930,805041,1
801930,802486,3
801930,1060561100,1
801930,800464,1
801930,904404,1
801930,78114,1
801930,805154,1
801930,903463,1
801930,905514,2
801930,805162,1
801930,806748,1
801930,802143,1
801930,800613,1
801930,801639,2
801930,800642,1
801930,802722,3
801930,98764,1
801930,10216,1
801930,905714,1
801930,934900,1
801912,908714,1
801912,800555,1
801912,903622,4
801912,816606,1
801912,802813,1
904699,803328,1
904699,806274,1
904699,811267,1
904699,11427,1
904699,800561,9
904699,805841,1
904699,802411,1
904699,902257,1
43463,59410,1
43463,65048,1
43463,82972,1
43463,80950,1
43463,80956,4
43463,517193,1
43463,567886,2
43463,56921,6
43463,109686,1
43463,37545,1
43463,63674,1
43463,121573,1
43463,72979,2
43463,113490,1
43463,56199,2
43463,55179,3
43463,51633,1
113573,46339,1
113573,64579,1
113573,64588,1
113573,61787,2
129784,62359,1
129784,87839,1
129784,48715,1
17295,86917,1
17295,49798,1
17295,59538,2
17295,42519,1
17295,57373,3
17295,57121,2
17295,103716,1
17295,45233,2
209285,16306,6
209285,205753,5
209285,168127,5
209285,561243,1
209285,215539,4
515004,522885,1
515004,26330,1
52974,73887,3
52974,66101,18
193215,139782,3
193215,96277,1
193215,171191,4
193215,560255,1
534894,58371,5
534894,127515,2
534894,91225,3
