pre_root_id,post_root_id,syn_count
78301,517906,3
78054,517906,1
76222,517906,3
103544,517906,3
112317,517906,1
112457,517906,3
117183,517906,3
22674,517906,2
88217,517906,3
515503,517906,3
534218,517906,2
37006,517906,2
533418,517906,2
98040,517906,2
524354,517906,2
17936,517906,2
16677,517906,2
169443,517906,2
49251,517906,2
139744,517906,2
132445,517906,2
82752,517906,2
81175,517906,1
546024,517906,2
64887,517906,2
31399,517906,2
537599,517906,2
530898,517906,1
514205,517906,1
514204,517906,1
536048,517906,1
11417,517906,1
535549,517906,1
197713,517906,1
520392,517906,1
546250,517906,1
541396,517906,1
544609,517906,1
34181,517906,1
80697,517906,1
76049,517906,1
75208,517906,1
51224,517906,1
60579,517906,1
52610,517906,1
56049,517906,1
120116,517906,1
124640,517906,1
89877,517906,1
26528,517906,1
84574,517906,1
85546,517906,1
106924,517906,1
112266,517906,1
101220,517906,1
23907,517906,1
122131,48513,11
142034,48513,11
102933,48513,18
125982,48513,9
126157,48513,4
121730,48513,10
101250,48513,3
112483,48513,1
77461,48513,3
64641,48513,7
149865,48513,5
144484,48513,7
70769,48513,6
72600,48513,6
79443,48513,5
64290,48513,4
65175,48513,4
79545,48513,4
548344,48513,1
73315,48513,3
50979,48513,1
52638,48513,2
132788,48513,2
78680,48513,2
61769,48513,2
61268,48513,2
10480,48513,1
67561,48513,1
68466,48513,1
78756,48513,1
77756,48513,1
50053,48513,1
43458,48513,1
59903,48513,1
123326,48513,1
84422,48513,1
82625,48513,1
113714,48513,1
113350,48513,1
523619,537928,1
557887,537928,2
140327,537928,4
515850,537928,1
525996,537928,3
531728,537928,3
34291,537928,1
531075,537928,2
549537,537928,2
536473,537928,2
513719,537928,1
547092,537928,1
548397,537928,1
580656,537928,1
515628,537928,1
558645,537928,1
61611,537928,1
79724,537928,1
186978,537928,1
145104,537928,1
26966,537928,1
18634,533849,16
513601,533849,3
31551,533849,3
30434,533849,3
40542,533849,3
42701,533849,2
47631,533849,2
33699,533849,2
33605,533849,2
66445,533849,1
66882,533849,1
68856,533849,1
30102,533849,1
48976,533849,1
46954,533849,1
39196,533849,1
38946,533849,1
51533,533849,1
50160,533849,1
44000,533849,1
40740,533849,1
57772,533849,1
58568,533849,1
53812,533849,1
19064,533849,1
141107,533849,1
28016,533849,1
23533,533849,1
41286,99905,8
41813,99905,23
45257,99905,12
45666,99905,9
67667,99905,11
67134,99905,4
48259,99905,4
47457,99905,8
48353,99905,7
44099,99905,7
45468,99905,3
47397,99905,5
62397,99905,5
93923,99905,5
91392,99905,4
89309,99905,4
79011,99905,4
82964,99905,3
82003,99905,3
120409,99905,3
87530,99905,3
87520,99905,3
133582,99905,3
58917,99905,3
58048,99905,3
64949,99905,3
117974,99905,2
118229,99905,2
117614,99905,2
99235,99905,2
55557,99905,2
110224,99905,2
107430,99905,2
44852,99905,1
45435,99905,2
43954,99905,2
39810,99905,2
48928,99905,2
49915,99905,2
47840,99905,2
83620,99905,2
59693,99905,2
74189,99905,2
34404,99905,2
64633,99905,2
87114,99905,2
85401,99905,2
85918,99905,2
59344,99905,2
66333,99905,1
33572,99905,1
62377,99905,1
63820,99905,1
78863,99905,1
79197,99905,1
28720,99905,1
73716,99905,1
72236,99905,1
75385,99905,1
48061,99905,1
49122,99905,1
49398,99905,1
44019,99905,1
41639,99905,1
44183,99905,1
43227,99905,1
45999,99905,1
40937,99905,1
46694,99905,1
44862,99905,1
45687,99905,1
45148,99905,1
56835,99905,1
56850,99905,1
58809,99905,1
52009,99905,1
55047,99905,1
37555,99905,1
118949,99905,1
152861,99905,1
156781,99905,1
150214,99905,1
84311,99905,1
107349,99905,1
113641,99905,1
800675,911243,2
914445,911243,7
800042,911243,2
801446,911243,10
800827,911243,5
521675,911243,7
532643,911243,5
813375,911243,5
810278,911243,1
16466,911243,5
11508,911243,4
804158,911243,4
18940,911243,4
800276,911243,1
800348,911243,3
21512,911243,3
809310,911243,1
812672,911243,3
822110,911243,2
907793,911243,2
808284,911243,2
808179,911243,2
801243,911243,2
809033,911243,2
810248,911243,2
809781,911243,1
800700,911243,1
800816,911243,1
800443,911243,1
812799,911243,1
908375,911243,1
513403,911243,1
910329,911243,1
909798,911243,1
909700,911243,1
802520,911243,1
803519,911243,1
811172,911243,1
1054922996,911243,1
802846,911243,1
801426,911243,1
913018,911243,1
801089,911243,1
801193,911243,1
810795,911243,1
807208,911243,1
807270,911243,1
807109,911243,1
808130,911243,1
808710,911243,1
12286,911243,1
904672,911243,1
905060,911243,1
813808,911243,1
813453,911243,1
806557,911243,1
806602,911243,1
814222,911243,1
806483,911243,1
809218,911243,1
10180,911243,1
20260,911243,1
22115,911243,1
532779,215575,8
521141,215575,5
518244,215575,5
37276,215575,4
522772,215575,4
529465,215575,4
35356,215575,4
82327,215575,4
513060,215575,3
82074,215575,3
559843,215575,3
523851,215575,3
521562,215575,3
522886,215575,3
521138,215575,3
532700,215575,3
901578,215575,3
51783,215575,3
521564,215575,2
530452,215575,2
156818,215575,2
157008,215575,2
148899,215575,2
512372,215575,2
191984,215575,1
161049,215575,2
222783,215575,2
550893,215575,2
544679,215575,2
548605,215575,2
546024,215575,2
69715,215575,2
514204,215575,1
513896,215575,1
199403,215575,1
520425,215575,1
548303,215575,1
526543,215575,1
545130,215575,1
522938,215575,1
575716,215575,1
518045,215575,1
34371,215575,1
28804,215575,1
50295,215575,1
134321,215575,1
185055,215575,1
180630,215575,1
181162,215575,1
148221,215575,1
82752,215575,1
107444,215575,1
24261,215575,1
64380,76602,2
560030,76602,1
542093,76602,11
51860,76602,12
32751,76602,4
30214,76602,2
12165,76602,2
36800,76602,2
47920,76602,1
64039,76602,2
39133,76602,2
548254,76602,2
534880,76602,2
542963,76602,1
580387,76602,1
539351,76602,1
528884,76602,1
71303,76602,1
520118,10101,23
12906,10101,60
10104,10101,22
14537,10101,93
14200,10101,16
524412,10101,105
11233,10101,17
14429,10101,66
10806,10101,1
11645,10101,7
13624,10101,24
12170,10101,10
519841,10101,53
42599,10101,3
529641,10101,3
10975,10101,6
12030,10101,33
11421,10101,13
10837,10101,2
71260,10101,18
12292,10101,62
21668,10101,15
11310,10101,53
901791,10101,4
13717,10101,38
11371,10101,9
58090,10101,12
37554,10101,29
20129,10101,20
12278,10101,1
21581,10101,12
41513,10101,3
28111,10101,1
12419,10101,1
520300,10101,30
11314,10101,1
10543,10101,16
580417,10101,1
19664,10101,8
22564,10101,19
22474,10101,7
20743,10101,7
11486,10101,24
12995,10101,6
12512,10101,22
516930,10101,9
16741,10101,3
25861,10101,5
36379,10101,13
63606,10101,9
16878,10101,3
533529,10101,19
12788,10101,1
133296,10101,2
49429,10101,7
14628,10101,10
33998,10101,2
11830,10101,1
524082,10101,10
95877,10101,2
14264,10101,2
10544,10101,4
14569,10101,9
530597,10101,6
76978,10101,2
85619,10101,7
125550,10101,5
10460,10101,2
13652,10101,11
519337,10101,11
521624,10101,10
110843,10101,9
16766,10101,8
11502,10101,1
12378,10101,8
20777,10101,4
20473,10101,8
23839,10101,3
63441,10101,8
47285,10101,5
26051,10101,7
12364,10101,7
12374,10101,7
19245,10101,1
11625,10101,1
34725,10101,2
12876,10101,5
49896,10101,5
513238,10101,5
556586,10101,1
516170,10101,5
514489,10101,5
10428,10101,5
12854,10101,4
524846,10101,4
13844,10101,4
13324,10101,4
11066,10101,4
58951,10101,3
26707,10101,4
11713,10101,4
12092,10101,4
19946,10101,4
123287,10101,3
20788,10101,4
17386,10101,4
10188,10101,4
15454,10101,1
15014,10101,1
11241,10101,2
11754,10101,3
13475,10101,1
531434,10101,3
13128,10101,3
13165,10101,3
13778,10101,3
14075,10101,3
524146,10101,3
520192,10101,3
27250,10101,3
19306,10101,3
88528,10101,3
541572,10101,3
24862,10101,3
19489,10101,2
12587,10101,2
536211,10101,3
10717,10101,3
10418,10101,3
12938,10101,2
24961,10101,1
22080,10101,2
13922,10101,2
10260,10101,2
521701,10101,2
23628,10101,2
37686,10101,2
38266,10101,2
511776,10101,2
512121,10101,2
102317324,10101,2
49210,10101,2
10205,10101,2
14387,10101,2
19038,10101,1
10113,10101,2
19779,10101,2
29507,10101,2
570109,10101,2
12129,10101,2
29058,10101,2
28892,10101,2
32087,10101,2
11211,10101,2
32987,10101,2
32939,10101,2
12342,10101,2
27206,10101,2
12485,10101,2
12734,10101,2
26401,10101,2
10499,10101,2
15723,10101,1
10833,10101,1
514035,10101,1
10383,10101,1
11354,10101,1
12845,10101,1
12830,10101,1
12696,10101,1
12813,10101,1
11216,10101,1
10056,10101,1
15754,10101,1
319473,10101,1
10892,10101,1
10927,10101,1
11155,10101,1
12028,10101,1
14256,10101,1
14278,10101,1
14130,10101,1
10247,10101,1
13685,10101,1
12266,10101,1
524150,10101,1
13592,10101,1
524415,10101,1
524340,10101,1
13852,10101,1
12144,10101,1
13812,10101,1
516602,10101,1
516600,10101,1
10137,10101,1
14810,10101,1
13157,10101,1
536526,10101,1
10202,10101,1
10336,10101,1
519229,10101,1
10216,10101,1
12493,10101,1
10751,10101,1
555855,10101,1
11787,10101,1
35233,10101,1
81568,10101,1
80943,10101,1
31398,10101,1
74959,10101,1
47185,10101,1
50132,10101,1
43237,10101,1
19631,10101,1
138719,10101,1
17472,10101,1
17455,10101,1
16758,10101,1
16937,10101,1
18500,10101,1
145803,10101,1
18616,10101,1
26002,10101,1
28332,10101,1
26948,10101,1
27135,10101,1
27262,10101,1
22692,10101,1
23266,10101,1
23138,10101,1
101167,10101,1
23617,10101,1
23645,10101,1
154858,36027,8
10936,36027,7
10445,36027,6
123685,36027,5
524265,36027,5
25527,36027,4
85156,36027,4
82843,36027,3
43495,36027,4
18376,36027,4
17111,36027,3
11973,36027,3
518080,36027,3
109287,36027,3
83897,36027,3
112772,36027,2
111833,36027,2
22974,36027,2
15525,36027,2
45735,36027,2
18399,36027,2
15168,36027,2
71006,36027,2
86694,36027,2
27089,36027,2
89551,36027,2
513416,36027,1
533460,36027,1
15951,36027,1
559500,36027,1
29352,36027,1
78840,36027,1
28771,36027,1
41846,36027,1
43248,36027,1
57375,36027,1
60970,36027,1
54526,36027,1
20074,36027,1
20004,36027,1
16745,36027,1
16840,36027,1
18365,36027,1
140524,36027,1
18650,36027,1
18598,36027,1
85896,36027,1
22913,36027,1
83522,28554,4
80277,28554,6
517714,28554,3
119956,28554,2
56365,28554,1
46548,28554,9
525047,28554,5
67847,28554,2
81318,28554,4
106532,28554,7
528968,28554,4
72639,28554,4
102037,28554,4
526290,28554,2
34418,28554,3
75576,28554,2
192198,28554,3
79616,28554,3
143882,28554,1
72023,28554,3
70069,28554,2
518711,28554,3
113258,28554,3
514498,28554,3
543178,28554,2
138891,28554,3
19909,28554,1
58157,28554,2
51098,28554,3
37256,28554,2
529744,28554,2
23887,28554,2
98683,28554,2
146804,28554,2
41866,28554,1
135310,28554,2
547511,28554,1
69317,28554,2
63173,28554,2
534939,28554,1
534552,28554,2
539885,28554,2
535397,28554,1
521791,28554,1
66482,28554,1
62455,28554,1
63074,28554,1
63913,28554,1
64533,28554,1
79183,28554,1
73484,28554,1
30791,28554,1
43495,28554,1
41498,28554,1
57253,28554,1
59308,28554,1
166848,28554,1
172719,28554,1
18623,28554,1
92800,28554,1
100244,28554,1
100541,28554,1
520224,517090,8
517217,517090,8
23130,517090,6
517087,517090,5
517085,517090,3
517086,517090,4
48033,517090,1
70100,517090,3
515313,517090,3
46005,517090,3
43231,517090,3
50579,517090,2
54909,517090,2
55687,517090,2
47251,517090,1
139239,517090,2
84298,517090,2
84411,517090,2
71681,517090,2
90061,517090,2
534806,517090,1
532494,517090,1
541568,517090,1
49056,517090,1
44333,517090,1
42556,517090,1
59364,517090,1
52126,517090,1
55191,517090,1
128393,517090,1
178698,517090,1
90516,517090,1
96838,517090,1
22693,517090,1
112924,517090,1
98830,517090,1
23847,517090,1
47353,58282,9
98421,58282,1
72411,58282,6
53079,58282,3
70886,58282,3
100694,58282,3
96565,58282,3
58874,58282,3
49315,58282,2
47727,58282,3
51482,58282,2
60174,58282,3
65329,58282,3
55912,58282,2
111194,58282,2
51125,58282,2
95029,58282,2
103683,58282,2
54004,58282,2
103513,58282,2
154024,58282,2
48471,58282,2
134527,58282,2
75628,58282,2
65338,58282,2
65812,58282,2
58038,58282,1
93107,58282,2
70049,58282,1
68832,58282,1
62339,58282,1
62920,58282,1
61232,58282,1
63887,58282,1
77278,58282,1
81874,58282,1
49125,58282,1
59141,58282,1
59314,58282,1
52346,58282,1
152107,58282,1
157856,58282,1
91541,58282,1
90719,58282,1
90996,58282,1
87669,58282,1
88389,58282,1
104124,58282,1
102060,58282,1
103382,58282,1
30343,32654,14
157875,32654,13
75909,32654,7
515323,32654,3
518315,32654,8
543483,32654,4
22321,32654,3
20121,32654,3
555704,32654,2
15208,32654,1
531682,32654,1
10930,32654,1
11187,32654,1
10604,32654,1
524296,32654,1
14893,32654,1
519231,32654,1
32071,32654,1
69439,32654,1
48460,32654,1
42921,32654,1
46297,32654,1
18990,32654,1
116754,32654,1
16807,32654,1
105605,537032,17
116432,537032,14
107417,537032,16
93292,537032,16
119426,537032,16
90354,537032,16
86360,537032,15
99359,537032,10
90018,537032,15
115496,537032,15
92542,537032,15
84582,537032,14
97833,537032,14
92099,537032,14
92605,537032,14
95739,537032,14
94669,537032,14
94847,537032,14
83167,537032,14
113690,537032,14
110070,537032,14
124414,537032,14
128110,537032,12
119722,537032,14
119762,537032,14
104899,537032,14
119768,537032,13
120077,537032,13
119448,537032,13
119292,537032,13
102498,537032,13
128046,537032,13
97449,537032,13
117913,537032,13
127461,537032,13
103085,537032,13
99061,537032,13
99814,537032,13
99621,537032,13
125468,537032,13
99269,537032,13
122153,537032,13
100939,537032,10
132079,537032,13
128662,537032,13
98365,537032,12
90185,537032,13
106067,537032,13
129840,537032,13
137341,537032,10
96096,537032,13
114446,537032,13
113674,537032,13
88777,537032,12
89078,537032,12
94834,537032,12
91997,537032,12
95851,537032,12
122331,537032,12
95507,537032,12
91660,537032,12
121307,537032,12
123291,537032,12
93691,537032,12
121124,537032,12
121364,537032,12
123539,537032,12
120550,537032,12
123394,537032,12
114465,537032,12
114767,537032,12
106031,537032,12
107229,537032,12
114033,537032,12
107157,537032,12
104098,537032,12
104062,537032,12
115037,537032,12
105172,537032,12
110939,537032,12
112892,537032,12
111970,537032,12
111361,537032,12
111337,537032,9
113904,537032,12
109174,537032,12
98669,537032,12
98546,537032,12
99236,537032,12
96921,537032,12
100848,537032,12
117576,537032,12
132967,537032,12
135475,537032,12
143661,537032,12
131311,537032,12
131904,537032,12
136678,537032,12
136003,537032,12
127350,537032,12
84861,537032,12
127725,537032,12
127645,537032,12
124471,537032,12
124923,537032,12
124898,537032,12
128679,537032,12
128723,537032,12
130383,537032,12
118752,537032,11
138541,537032,11
113915,537032,9
113878,537032,11
123224,537032,11
119906,537032,11
113699,537032,11
131219,537032,11
118465,537032,11
138217,537032,11
141555,537032,11
138302,537032,11
119478,537032,11
112598,537032,11
130145,537032,11
130606,537032,11
123644,537032,11
123690,537032,11
140549,537032,11
125043,537032,11
119226,537032,11
123893,537032,11
118929,537032,11
139124,537032,11
125359,537032,11
123530,537032,11
113316,537032,11
125401,537032,11
120548,537032,11
116254,537032,11
116245,537032,11
117545,537032,11
134249,537032,11
120604,537032,11
117555,537032,11
132354,537032,11
127487,537032,11
120447,537032,11
133469,537032,11
121051,537032,11
117128,537032,10
132689,537032,11
128079,537032,11
128223,537032,11
116682,537032,11
126700,537032,11
126827,537032,11
122319,537032,11
136661,537032,11
126314,537032,11
122539,537032,11
118278,537032,11
121962,537032,11
135388,537032,11
115682,537032,11
136102,537032,11
136353,537032,11
132027,537032,11
82072,537032,11
87614,537032,11
86870,537032,11
103358,537032,11
104666,537032,11
104104,537032,11
104331,537032,11
104365,537032,11
100606,537032,11
100472,537032,11
99368,537032,11
99414,537032,11
99786,537032,11
99897,537032,11
99500,537032,11
99666,537032,11
101676,537032,11
101779,537032,11
100763,537032,11
101361,537032,11
109638,537032,11
110193,537032,11
108577,537032,11
108719,537032,11
109267,537032,11
109392,537032,11
109048,537032,11
111638,537032,11
111398,537032,11
111464,537032,11
106411,537032,11
106255,537032,11
106788,537032,11
106718,537032,11
107907,537032,11
108355,537032,11
108376,537032,11
106964,537032,11
106988,537032,8
107044,537032,11
91742,537032,11
90643,537032,11
92765,537032,11
88371,537032,11
97664,537032,11
98042,537032,11
94039,537032,11
94488,537032,11
93461,537032,11
175660,537032,11
151392,537032,11
118226,537032,10
93712,537032,10
115256,537032,10
118911,537032,10
119050,537032,10
91847,537032,10
118646,537032,10
153226,537032,10
91950,537032,10
116062,537032,10
115870,537032,10
92763,537032,8
92740,537032,10
92749,537032,10
116203,537032,10
116434,537032,10
116298,537032,10
117730,537032,10
117569,537032,10
117580,537032,10
117896,537032,10
117526,537032,10
117390,537032,10
92604,537032,10
124232,537032,10
124250,537032,10
123996,537032,10
124837,537032,10
124774,537032,10
124792,537032,10
124507,537032,10
123297,537032,10
89852,537032,10
123171,537032,10
123737,537032,10
89541,537032,10
126164,537032,10
126387,537032,10
126847,537032,8
125123,537032,10
125318,537032,10
124951,537032,10
125653,537032,10
125758,537032,10
125533,537032,10
120696,537032,10
120421,537032,10
121162,537032,10
91038,537032,10
120954,537032,10
91326,537032,10
120208,537032,10
148568,537032,10
122813,537032,10
122637,537032,10
122565,537032,10
121276,537032,10
121218,537032,10
105830,537032,10
105725,537032,10
106267,537032,8
98805,537032,10
106309,537032,10
99020,537032,10
98980,537032,10
99533,537032,10
99661,537032,8
105405,537032,9
107303,537032,10
97883,537032,10
97987,537032,10
107692,537032,10
98649,537032,10
106730,537032,10
98586,537032,8
106471,537032,10
98679,537032,10
106552,537032,10
101206,537032,9
102588,537032,10
102726,537032,10
101242,537032,10
103139,537032,10
103027,537032,10
101078,537032,10
101702,537032,10
104179,537032,8
112447,537032,10
112419,537032,10
95313,537032,10
111469,537032,10
112154,537032,10
155235,537032,10
114559,537032,10
94144,537032,10
114346,537032,10
114353,537032,10
114383,537032,10
114409,537032,10
113381,537032,10
113063,537032,10
113799,537032,10
113519,537032,10
94632,537032,10
97100,537032,10
108861,537032,10
109601,537032,10
96922,537032,10
109344,537032,10
97476,537032,10
96328,537032,10
96300,537032,10
110680,537032,10
110958,537032,10
109929,537032,10
110134,537032,10
110309,537032,10
131036,537032,10
135343,537032,10
128113,537032,8
128105,537032,10
131147,537032,10
143341,537032,10
140109,537032,10
129256,537032,10
135185,537032,10
188398,537032,10
142852,537032,10
84530,537032,10
139467,537032,10
136832,537032,10
83713,537032,10
131879,537032,10
127392,537032,10
127269,537032,10
146424,537032,10
134198,537032,9
138771,537032,9
105075,537032,9
133766,537032,9
134190,537032,9
112409,537032,9
132351,537032,9
112500,537032,9
115249,537032,9
133852,537032,9
113910,537032,9
114476,537032,9
99756,537032,9
113749,537032,9
113735,537032,9
114351,537032,9
114284,537032,9
545194,537032,9
114021,537032,9
94180,537032,9
133025,537032,9
99834,537032,9
94842,537032,9
93914,537032,9
94819,537032,9
133696,537032,9
133602,537032,9
114944,537032,9
133347,537032,9
113477,537032,9
113542,537032,9
93962,537032,9
94763,537032,9
113392,537032,9
133411,537032,9
113405,537032,9
106211,537032,7
108363,537032,9
97818,537032,9
138194,537032,9
109262,537032,9
108732,537032,9
97418,537032,9
108691,537032,9
107347,537032,9
107235,537032,9
107022,537032,9
136846,537032,9
107824,537032,9
107876,537032,9
107889,537032,9
136952,537032,9
98209,537032,9
98193,537032,9
107604,537032,9
111019,537032,9
111298,537032,9
111268,537032,9
111196,537032,9
111232,537032,9
110985,537032,8
134343,537032,9
105351,537032,9
95558,537032,9
95556,537032,9
111867,537032,9
134292,537032,9
138728,537032,9
95849,537032,9
85154,537032,9
134407,537032,9
109766,537032,9
109815,537032,9
109784,537032,9
109846,537032,9
105841,537032,9
135933,537032,9
99081,537032,9
143344,537032,9
97023,537032,9
143362,537032,9
109551,537032,9
110505,537032,9
110500,537032,9
135101,537032,7
138387,537032,9
110155,537032,9
135525,537032,9
135486,537032,9
102769,537032,9
102774,537032,9
102715,537032,9
102707,537032,9
128833,537032,9
122681,537032,9
122688,537032,9
128990,537032,9
140882,537032,9
101157,537032,9
101154,537032,9
179392,537032,9
123320,537032,9
123182,537032,9
128503,537032,9
123506,537032,9
123419,537032,9
141081,537032,9
122850,537032,9
87392,537032,9
129541,537032,9
129521,537032,9
121183,537032,9
103193,537032,9
103178,537032,9
120549,537032,9
129770,537032,9
120887,537032,9
120804,537032,9
129695,537032,8
121809,537032,9
129270,537032,9
90539,537032,9
90504,537032,9
121992,537032,9
122044,537032,9
103024,537032,9
102999,537032,9
121555,537032,9
127404,537032,9
102074,537032,9
141638,537032,9
127306,537032,9
88540,537032,9
127331,537032,9
125896,537032,9
125375,537032,9
125234,537032,9
88749,537032,9
125455,537032,9
101776,537032,9
126171,537032,9
126210,537032,9
126090,537032,9
88265,537032,9
124332,537032,9
124292,537032,9
124382,537032,9
128124,537032,9
102499,537032,9
123785,537032,9
101535,537032,9
125102,537032,9
88888,537032,9
125031,537032,9
87656,537032,9
124458,537032,9
100357,537032,9
117026,537032,9
117073,537032,9
104026,537032,9
104056,537032,9
131067,537032,9
117799,537032,9
116257,537032,9
116222,537032,9
115743,537032,9
104169,537032,8
100288,537032,9
116994,537032,9
116899,537032,9
104147,537032,9
116363,537032,9
116562,537032,9
116468,537032,9
91556,537032,9
91484,537032,9
119765,537032,9
119778,537032,9
202397,537032,9
119708,537032,9
119714,537032,9
119201,537032,9
140199,537032,9
150602,537032,9
130312,537032,9
119855,537032,9
103260,537032,9
120249,537032,9
91170,537032,9
130067,537032,9
130114,537032,9
120040,537032,9
118943,537032,9
100598,537032,9
130549,537032,9
100620,537032,9
103586,537032,9
119042,537032,9
119096,537032,9
92110,537032,8
100888,537032,8
98621,537032,8
98728,537032,8
99138,537032,8
99438,537032,8
100959,537032,8
83926,537032,8
100662,537032,8
191375,537032,8
91554,537032,8
91631,537032,8
92865,537032,8
92728,537032,8
93031,537032,8
92069,537032,8
88063,537032,8
87822,537032,8
87008,537032,8
89455,537032,8
96912,537032,8
96879,537032,8
96606,537032,8
96744,537032,8
84890,537032,8
96975,537032,8
98128,537032,8
98579,537032,8
93929,537032,8
94277,537032,8
187151,537032,8
93311,537032,8
95034,537032,8
119987,537032,8
121219,537032,8
120880,537032,8
118741,537032,8
118623,537032,8
118529,537032,8
119822,537032,8
150512,537032,8
119398,537032,8
123645,537032,8
123856,537032,8
147888,537032,8
123906,537032,8
123214,537032,8
123579,537032,8
124803,537032,8
122302,537032,8
122211,537032,8
122268,537032,8
121640,537032,8
121806,537032,8
122790,537032,8
122881,537032,8
123160,537032,6
122490,537032,8
122388,537032,8
122696,537032,8
122630,537032,8
114200,537032,8
114355,537032,8
114958,537032,8
114844,537032,8
115142,537032,8
114540,537032,8
114782,537032,8
114754,537032,6
114633,537032,8
154624,537032,8
112332,537032,8
113499,537032,8
113417,537032,8
113712,537032,8
113208,537032,8
113372,537032,8
113335,537032,8
117357,537032,8
117386,537032,8
116932,537032,8
117929,537032,8
118222,537032,8
118203,537032,8
118242,537032,8
118248,537032,8
117838,537032,8
115599,537032,8
115896,537032,8
115197,537032,8
115208,537032,8
115252,537032,8
115480,537032,8
115459,537032,8
116460,537032,8
116378,537032,8
116132,537032,8
152453,537032,8
116297,537032,8
116238,537032,8
116205,537032,8
135202,537032,8
134788,537032,8
143282,537032,8
136132,537032,8
136129,537032,8
136460,537032,8
135659,537032,8
135444,537032,8
132945,537032,8
133014,537032,8
132370,537032,8
144255,537032,8
133882,537032,8
133906,537032,8
133973,537032,8
133376,537032,8
133660,537032,8
133604,537032,8
133496,537032,8
140211,537032,8
140102,537032,6
139168,537032,8
141029,537032,8
141741,537032,8
137413,537032,8
137189,537032,8
137223,537032,8
143070,537032,8
137063,537032,8
138424,537032,8
138874,537032,8
137735,537032,8
127532,537032,6
127478,537032,8
126832,537032,8
126817,537032,8
127120,537032,8
126942,537032,8
127027,537032,8
127044,537032,8
128520,537032,8
127680,537032,8
127756,537032,8
128056,537032,8
125440,537032,8
147100,537032,8
124928,537032,8
124953,537032,8
125299,537032,8
126400,537032,8
126406,537032,8
126274,537032,8
126311,537032,8
126575,537032,8
125980,537032,8
130979,537032,7
130864,537032,8
131914,537032,8
131718,537032,8
132114,537032,8
144460,537032,8
131416,537032,8
145655,537032,8
129260,537032,8
128674,537032,8
128592,537032,8
128785,537032,8
128917,537032,8
128992,537032,8
128821,537032,8
128806,537032,8
128800,537032,8
130057,537032,8
130319,537032,4
130142,537032,8
130176,537032,8
129588,537032,8
129877,537032,8
129870,537032,8
129701,537032,8
129768,537032,8
157581,537032,8
104055,537032,8
103884,537032,8
109227,537032,8
103905,537032,8
103989,537032,8
104454,537032,8
108683,537032,8
110376,537032,8
110336,537032,8
109556,537032,8
103642,537032,8
103648,537032,8
103743,537032,8
109347,537032,6
109472,537032,8
109814,537032,8
109780,537032,8
554211,537032,8
105584,537032,8
106783,537032,8
107141,537032,8
107161,537032,8
106999,537032,8
105782,537032,8
106550,537032,8
106413,537032,8
106509,537032,8
107908,537032,8
555697,537032,8
104902,537032,8
107770,537032,8
108175,537032,8
108187,537032,8
108004,537032,8
160727,537032,8
158824,537032,8
107320,537032,8
105255,537032,8
105237,537032,8
107647,537032,8
110804,537032,8
111630,537032,8
110818,537032,8
112007,537032,7
102896,537032,8
102833,537032,8
102268,537032,8
111286,537032,8
111807,537032,8
111711,537032,8
110886,537032,8
111979,537032,8
110951,537032,8
111518,537032,8
110632,537032,7
101862,537032,8
102924,537032,8
141771,537032,6
80374,537032,7
107945,537032,7
88018,537032,7
127728,537032,5
98604,537032,7
127169,537032,7
127155,537032,7
112464,537032,7
127418,537032,7
127438,537032,7
108007,537032,7
108016,537032,7
127353,537032,7
128218,537032,7
128259,537032,7
107648,537032,7
107543,537032,7
112699,537032,7
118725,537032,7
107673,537032,7
127995,537032,7
146118,537032,7
108543,537032,7
155072,537032,2
150589,537032,7
108665,537032,7
125865,537032,7
146975,537032,7
125895,537032,7
146998,537032,7
157840,537032,7
119281,537032,7
126962,537032,7
126915,537032,5
126828,537032,7
119002,537032,7
146487,537032,5
146515,537032,7
112436,537032,7
108375,537032,7
98461,537032,7
119039,537032,7
98473,537032,7
106712,537032,7
113106,537032,7
130311,537032,7
106667,537032,7
106636,537032,7
99512,537032,7
106834,537032,7
99375,537032,7
129890,537032,7
106817,537032,7
118037,537032,7
99435,537032,7
106798,537032,7
95539,537032,7
92906,537032,7
130808,537032,7
130899,537032,4
117668,537032,7
130880,537032,7
151451,537032,7
106516,537032,7
106543,537032,7
113165,537032,7
113156,537032,7
128854,537032,7
95662,537032,7
118344,537032,7
128971,537032,7
112734,537032,7
151072,537032,7
128704,537032,7
118103,537032,7
107037,537032,7
129733,537032,7
99343,537032,7
129598,537032,7
129580,537032,7
99304,537032,7
112871,537032,7
145536,537032,7
129379,537032,7
107068,537032,7
107058,537032,7
122693,537032,7
122685,537032,7
111567,537032,7
110406,537032,7
110475,537032,6
110433,537032,7
90268,537032,7
96432,537032,7
148814,537032,7
122522,537032,7
111514,537032,7
122459,537032,5
122473,537032,7
110522,537032,7
123346,537032,7
123358,537032,7
110243,537032,7
123029,537032,7
96415,537032,7
120419,537032,7
123077,537032,7
121089,537032,7
111368,537032,7
121711,537032,7
96836,537032,7
121173,537032,7
121252,537032,7
111275,537032,7
121223,537032,7
91002,537032,7
121425,537032,7
96761,537032,7
121095,537032,7
122084,537032,7
120806,537032,7
121825,537032,7
90703,537032,7
110767,537032,7
91296,537032,4
96945,537032,7
89244,537032,7
112052,537032,7
124962,537032,7
112035,537032,7
125202,537032,7
109043,537032,7
97931,537032,7
97780,537032,7
