pre,post,plen,effconn,effconn_e,effconn_i,e_effconn,ad_effconn,ad_effconn_e,ad_effconn_i,ad_e_effconn
720575940635545848,720575940635545848,5,3.784276403328853e-05,1.9922252e-05,1.9406018e-05,5.911949663714521e-07,6.232467224966793e-06,3.2710004234104417e-06,3.466626367298886e-06,4.676877487902272e-09
720575940631724077,720575940631724077,2,0.0002836040803231,2.295051e-05,0.00026065353,0.0,0.0,0.0,0.0,0.0
720575940631724077,720575940631724077,3,3.5355682484805584e-05,1.5646188e-05,1.9709496e-05,0.0,2.9193167847552104e-06,1.0172325346502475e-06,1.9020840227312876e-06,0.0
720575940631724077,720575940631724077,4,1.7079964440583988e-05,8.697581e-06,9.101345e-06,0.0,5.613985649688402e-06,1.4043639566807542e-06,4.209623966744402e-06,0.0
720575940631724077,720575940631724077,5,1.0600322005619848e-05,5.444428e-06,5.546493e-06,0.0,3.570362066390004e-06,1.8408484265819425e-06,1.7327632804153836e-06,0.0
720575940628023882,720575940628023882,2,0.0005646724603138,0.00021195505,0.00035271753,0.0002028355083893,2.1324827685020864e-05,2.1708087842853274e-06,1.9154018445988182e-05,0.0
720575940628023882,720575940628023882,3,0.0001887732796603,6.9085545e-05,0.00011968773,1.5692939996370114e-05,1.686603354755789e-05,7.652849490114022e-06,9.213184057443868e-06,5.105289524465205e-10
720575940628023882,720575940628023882,4,9.91350488134479e-05,5.555769e-05,4.6755624e-05,2.986064548419588e-06,6.983332897042252e-06,4.095125859748805e-06,3.0553692340618e-06,3.134828840956061e-09
720575940628023882,720575940628023882,5,5.893222588109321e-05,3.1862714e-05,2.979258e-05,6.909550104247423e-07,3.381448527042947e-06,1.7832151115726449e-06,1.7638575400269474e-06,2.4562339755199396e-09
720575940629248374,720575940629248374,2,0.0003965175710618,0.00010168213,0.00029483545,9.63803759077564e-05,9.50307548919227e-06,9.503076398686972e-06,0.0,5.278806384012569e-06
720575940629248374,720575940629248374,3,9.811765630729496e-05,4.3576925e-05,5.4540695e-05,1.6374602637370117e-05,2.4017062969505787e-05,4.378978246677434e-06,1.96380824490916e-05,3.959845344070345e-06
720575940629248374,720575940629248374,4,4.935365833784426e-05,2.3837325e-05,2.67229e-05,3.829528164745701e-06,9.569308677483008e-06,4.265973984729499e-06,5.309338121151086e-06,1.1282160539738983e-06
720575940629248374,720575940629248374,5,3.151944203804258e-05,1.5927613e-05,1.6410213e-05,1.2494721345428655e-06,6.757372354240304e-06,3.153594661853276e-06,3.628584408943425e-06,4.372184624582957e-07
720575940630233047,720575940630233047,2,0.0003971345140598,5.717473e-05,0.00033995984,5.459898602566682e-05,0.0,0.0,0.0,0.0
720575940630233047,720575940630233047,3,0.0001058055568137,5.172522e-05,5.4080345e-05,1.06678871816257e-05,2.5792917313083308e-06,1.659019289945718e-06,9.202726687362884e-07,0.0
720575940630233047,720575940630233047,4,4.937168784310784e-05,2.627233e-05,2.3861016e-05,2.1445341774765862e-06,1.3478152141033206e-06,6.303755526460009e-07,7.17439547770482e-07,1.324919063350194e-09
720575940630233047,720575940630233047,5,2.7649326002535855e-05,1.4522846e-05,1.3871261e-05,5.130706939509746e-07,1.0079878973064175e-06,5.328049041963823e-07,4.806028073289781e-07,1.588317699585673e-09
720575940613475498,720575940613475498,2,0.0013983831740915,0.000671312,0.00072707125,0.0006282303947955,0.0005574375391006,1.026596964948112e-05,0.0005471715703606,9.913552275975237e-06
720575940613475498,720575940613475498,3,0.0002815007755998,0.00014625076,0.00013525,0.0001146661597886,2.8367907361825928e-05,9.343790225102566e-06,1.902411531773396e-05,1.7330581840724335e-06
720575940613475498,720575940613475498,4,9.00833494848149e-05,4.9658673e-05,4.5053377e-05,2.280809126033936e-05,1.0233874766967943e-05,5.906538717681542e-06,4.860663921135711e-06,5.750238359044947e-07
720575940613475498,720575940613475498,5,4.22661448959754e-05,2.2774533e-05,2.1836335e-05,5.3446838975325976e-06,6.002868023404261e-06,3.1380352538690204e-06,2.9775123948638797e-06,2.163852774209224e-07
720575940608027915,720575940608027915,2,0.0023224202450364,0.0007801574,0.0015422632,0.0,0.0005887236329726,0.0002747288963291,0.0003139947657473,0.0
720575940608027915,720575940608027915,3,0.0005085364682599,0.0003112513,0.00019728528,0.0,0.0001030294442898,7.463374640792608e-05,2.8395756089594212e-05,0.0
720575940608027915,720575940608027915,4,0.0001976068465702,0.00011727298,9.984627e-05,0.0,3.348655793109234e-05,1.6915830201469362e-05,1.886724203359336e-05,0.0
720575940608027915,720575940608027915,5,9.36129991510826e-05,5.0115857e-05,5.5870933e-05,0.0,1.556199825629554e-05,7.933964297990315e-06,8.571731086703949e-06,0.0
720575940607012482,720575940607012482,2,0.0005616121343336,0.000115956536,0.0004456556,0.0001003649158519,3.0976352718425915e-06,1.909902266561403e-06,1.1877331189680262e-06,0.0
720575940607012482,720575940607012482,3,0.0001006052116281,4.2384774e-05,5.8220423e-05,1.3260069863463286e-05,1.9304508896311745e-05,1.5026606888568494e-05,4.277898369764444e-06,8.91336426889211e-08
720575940607012482,720575940607012482,4,4.672323601505302e-05,2.516425e-05,2.2778568e-05,2.3668614468150603e-06,7.061597971068625e-06,3.466929229034577e-06,3.605161737141316e-06,1.2556106376848676e-08
720575940607012482,720575940607012482,5,2.6525754835233372e-05,1.3496004e-05,1.385725e-05,5.165393084902996e-07,3.7763847352068376e-06,1.9339659047545865e-06,1.871255790319992e-06,5.932668239732061e-09
720575940630147127,720575940630147127,2,0.0006678898935206,0.00048277987,0.00018510994,0.0,0.0004176543734502,0.0004055396711919,1.2114722267142495e-05,0.0
720575940630147127,720575940630147127,3,0.0001722495362628,0.000106497835,6.575168e-05,0.0,6.385618326021358e-05,4.180958785582334e-05,2.204661359428428e-05,0.0
720575940630147127,720575940630147127,4,7.675836404065079e-05,3.9318915e-05,3.880463e-05,0.0,2.310702576692943e-05,1.0192760782956611e-05,1.32469440359273e-05,0.0
720575940630147127,720575940630147127,5,4.370581268750439e-05,2.1913547e-05,2.2842822e-05,0.0,9.591517143513842e-06,4.844216164201498e-06,4.941934548696736e-06,0.0
720575940622812493,720575940622812493,2,0.0002561138535384,0.0001966527,5.9461167e-05,0.0,9.968101949198171e-06,9.968101949198171e-06,0.0,0.0
720575940622812493,720575940622812493,3,8.387365960516036e-05,3.944246e-05,4.4431195e-05,0.0,3.608765837270767e-05,2.990808934555389e-05,6.179570846143179e-06,0.0
720575940622812493,720575940622812493,4,3.733828999522787e-05,2.0685808e-05,1.7053848e-05,0.0,1.596142946817922e-05,8.825727491057478e-06,7.136484327929793e-06,0.0
720575940622812493,720575940622812493,5,1.945653842048593e-05,9.907e-06,1.0263633e-05,0.0,6.270723654092914e-06,2.9404407086985884e-06,3.4298270747967763e-06,0.0
720575940617650722,720575940617650722,2,0.0033868821337819,0.0033567222,3.016013e-05,0.0032801404595375,2.07688153750496e-05,2.274086682518828e-06,1.84947293746518e-05,0.0
720575940617650722,720575940617650722,3,0.0010020023910328,0.0009531318,4.8870817e-05,0.0008900987450033,1.1382151114958106e-06,8.208116923924536e-07,3.17403419103357e-07,0.0
720575940617650722,720575940617650722,4,0.0005828472100055,0.00055469706,5.307443e-05,0.0004735129532648,1.0811416883819752e-06,2.43014710576972e-06,4.95691324431391e-07,3.948002103015824e-08
720575940617650722,720575940617650722,5,0.0003702246120815,0.00034074832,5.0118106e-05,0.0002717821150475,4.11859625380419e-07,2.2483988004751157e-07,3.8537370983249286e-07,2.395707454638796e-08
720575940633791571,720575940633791571,2,0.0030724834650754,0.0010394005,0.0020330825,0.0008286191732622,0.0,0.0,0.0,0.0
720575940633791571,720575940633791571,3,0.0011413149768486,0.0005191283,0.0006221869,0.0001336891000391,3.938305781048257e-06,3.4592148949741386e-06,4.790909429175372e-07,2.3959897177405765e-08
720575940633791571,720575940633791571,4,0.0007229121628168,0.0003952043,0.00036098692,2.6059770786982095e-05,1.6880549082998186e-06,1.2794106396540883e-06,4.086442118023115e-07,2.381715660249029e-07
720575940633791571,720575940633791571,5,0.0004657219491793,0.00026867748,0.00023068616,6.626389024226531e-06,1.6452416264925771e-06,4.653454084291298e-07,1.1832016753032804e-06,1.7332393556132593e-08
720575940627055303,720575940627055303,2,0.0012740953825414,0.0009854578,0.00028863773,0.0009854576783254,0.0001658725814195,0.00010752142407,5.835115007357672e-05,0.00010752142407
720575940627055303,720575940627055303,3,0.0002655845892149,8.587408e-05,0.00017971046,3.8861755456309766e-05,4.5130294893169776e-05,1.041286850522738e-05,3.4717435482889414e-05,4.044897650601342e-06
720575940627055303,720575940627055303,4,0.0001213446207511,6.328485e-05,6.50658e-05,8.890541374082875e-06,5.157714861448922e-05,2.690953260753304e-05,2.611004674690776e-05,1.5677304974999e-06
720575940627055303,720575940627055303,5,8.149966448711048e-05,4.256607e-05,4.4273253e-05,2.684409744780865e-06,3.62434321156018e-05,1.86993092938792e-05,1.7948697859537788e-05,6.613619408660598e-07
720575940637451497,720575940637451497,2,0.0011048767482861,0.0010482045,5.667179e-05,0.001045637531206,2.998043055413291e-05,3.7695590435760096e-06,2.62108715105569e-05,0.0
720575940637451497,720575940637451497,3,0.0001602624979568,8.4775675e-05,7.548677e-05,6.422377919079736e-05,3.1282248528441414e-05,1.9348999558133077e-05,1.193324897030834e-05,4.678170625993516e-06
720575940637451497,720575940637451497,4,5.882267317165263e-05,3.1459465e-05,2.9404084e-05,9.84150688281864e-06,1.5214087790281005e-05,7.298071977857035e-06,7.919720701465849e-06,2.030997848123661e-06
720575940637451497,720575940637451497,5,3.072360411674071e-05,1.5706286e-05,1.5891957e-05,2.329207299108291e-06,8.954378631055016e-06,4.560079560178565e-06,4.433570211404003e-06,5.464728127548075e-07
720575940621268651,720575940621268651,2,0.0006627400871366,0.00030846597,0.00035427415,0.0,0.0,0.0,0.0,0.0
720575940621268651,720575940621268651,3,0.0005029283929616,0.00043820805,6.472033e-05,0.0,8.325996532221325e-06,1.4795595006944495e-06,6.846437827334739e-06,0.0
720575940621268651,720575940621268651,4,0.0001554092041436,6.973611e-05,9.005118e-05,0.0,8.19184697320452e-06,4.50150400865823e-06,3.6903425097989376e-06,0.0
720575940621268651,720575940621268651,5,6.566421190883443e-05,3.1153635e-05,4.462099e-05,0.0,6.990300466703621e-06,3.7721742955909576e-06,3.233601546526188e-06,0.0
720575940606597724,720575940606597724,2,0.0010246383026242,0.000985236,3.9402268e-05,0.0009763143607415,0.0,0.0,0.0,0.0
720575940606597724,720575940606597724,3,0.0001627829915378,0.00012333173,3.9451235e-05,0.0001162786211352,2.008780938922428e-05,1.669930679781828e-05,3.388503046153346e-06,1.669930679781828e-05
720575940606597724,720575940606597724,4,5.7109537800035135e-05,3.3721644e-05,2.6769365e-05,2.3447651102920404e-05,1.982412140932865e-05,1.5433473890880123e-05,4.390647518448532e-06,1.5196376807580236e-05
720575940606597724,720575940606597724,5,2.917588354866768e-05,1.6630978e-05,1.6162e-05,6.891550891054856e-06,6.0312983663129376e-06,3.836916221189313e-06,2.286849394295132e-06,3.245955666312513e-06
720575940615376863,720575940615376863,2,0.0115847578272223,0.0011587422,0.0104260165,0.0,0.0010940226493403,0.0003162677458021,0.0007777549908496,0.0
720575940615376863,720575940615376863,3,0.0019461222691461,0.00084417453,0.0011019479,0.0,0.0008527999743819,0.0007398656453005,0.0001129342708736,0.0
720575940615376863,720575940615376863,4,0.0009873812118432,0.000698069,0.0005302259,0.0,0.0003106657689002,0.0001746201887726,0.0001377397129544,0.0
720575940615376863,720575940615376863,5,0.000571116832351,0.00036360216,0.00031602508,0.0,0.0001379872941234,6.883982132421806e-05,7.156407809816301e-05,0.0
720575940651601910,720575940651601910,2,0.025108590722084,0.003294118,0.021814475,0.0,0.0014533532084897,2.9372120479820296e-05,0.0014239811571314,0.0
720575940651601910,720575940651601910,3,0.0067004133015871,0.0034774777,0.0032229335,0.0,0.0028000958263874,0.0006437464035116,0.0021563484333455,0.0
720575940651601910,720575940651601910,4,0.0034818041989393,0.0033424487,0.001333612,0.0,0.0025754847216305,0.000972444016952,0.0016066042007878,0.0
720575940651601910,720575940651601910,5,0.0018019621161214,0.0013276587,0.0012025381,0.0,0.0009149322644286,0.0004429791297297,0.0004901746870018,0.0
720575940635696023,720575940635696023,2,0.0020198817364871,0.00012292268,0.001896959,0.0,3.316246193207917e-06,3.316246193207917e-06,0.0,0.0
720575940635696023,720575940635696023,3,0.0002051678166026,9.846766e-05,0.000106700216,0.0,2.077583667414729e-05,1.0829753591679037e-05,9.946083082468247e-06,0.0
720575940635696023,720575940635696023,4,9.807481982522058e-05,6.218902e-05,4.4114357e-05,0.0,1.8840797407837463e-05,8.377112862945069e-06,1.0464523256814571e-05,0.0
720575940635696023,720575940635696023,5,5.596262849211099e-05,2.8492912e-05,2.9564027e-05,0.0,1.3456252817382204e-05,6.412101356545463e-06,7.070229003147688e-06,0.0
720575940619293622,720575940619293622,2,0.001749112852849,0.00035593208,0.0013931807,0.0001401435292791,0.0001401150802848,0.0001401150802848,0.0,0.0001401150802848
720575940619293622,720575940619293622,3,0.0003630905994214,0.00019704265,0.00016604798,1.692029218247626e-05,4.718460331787355e-05,9.06988532278774e-07,4.62776115455199e-05,6.812841775172274e-07
720575940619293622,720575940619293622,4,0.0002027378372859,0.00013951203,7.6256256e-05,3.5637649474214163e-06,8.078001943833903e-06,3.125609964627074e-06,5.008942025597207e-06,5.604950424117363e-07
720575940619293622,720575940619293622,5,0.0001076183658034,5.6163088e-05,5.872723e-05,8.891673848811585e-07,6.213887050458802e-06,3.0481855901598465e-06,3.200655100954464e-06,1.769226362151535e-07
720575940628278654,720575940628278654,2,0.0010523225646466,0.00038276493,0.00066955766,0.0003382769064046,0.0003772084019146,0.0,0.0003772084019146,0.0
720575940628278654,720575940628278654,3,0.0001691271609161,8.482171e-05,8.4305444e-05,2.1797275621793236e-05,1.4611645383411089e-05,1.096702635550173e-05,3.64461789104098e-06,8.111036322588916e-07
720575940628278654,720575940628278654,4,8.425737638864035e-05,4.4860884e-05,4.2679647e-05,2.887402039495573e-06,9.275819722924024e-06,3.940764145227149e-06,5.502522526512621e-06,5.955919490929774e-08
720575940628278654,720575940628278654,5,5.03318210432629e-05,2.6163509e-05,2.5952268e-05,6.037850232451294e-07,4.3088461543694e-06,2.3902830434963107e-06,2.028167045864393e-06,1.7571548126385185e-08
720575940630006267,720575940630006267,2,0.0003124281065538,8.513209e-05,0.00022729595,8.332006837008521e-05,0.0001716760161798,0.0,0.0001716760016279,0.0
720575940630006267,720575940630006267,3,8.41996879898943e-05,3.522624e-05,4.8973452e-05,1.2324746421654709e-05,4.012991121271625e-05,1.1479658496682532e-05,2.8650256354012527e-05,2.6181917291978607e-06
720575940630006267,720575940630006267,4,4.814444378699126e-05,2.620065e-05,2.3269582e-05,3.0085482635787686e-06,2.0983550394154426e-05,1.1405880286474712e-05,1.0071582437376492e-05,1.4246188584365882e-06
720575940630006267,720575940630006267,5,2.993954734075812e-05,1.5478914e-05,1.5196301e-05,8.878453383981323e-07,1.2945016717377215e-05,6.756702532584313e-06,6.371855306497309e-06,3.533318962356557e-07
720575940634647732,720575940634647732,2,0.001805784064345,0.00033154472,0.0014742394,0.0003197505138814,0.000217320091906,0.0,0.000217320091906,0.0
720575940634647732,720575940634647732,3,0.0003828040498774,0.00022452913,0.00015827501,2.6451394660398364e-05,1.5024841559352352e-05,5.560280442296062e-06,9.464562026550992e-06,0.0
720575940634647732,720575940634647732,4,0.0002017083733062,0.0001325565,7.963482e-05,5.423612884109248e-06,7.637408794355071e-06,4.608238668879494e-06,3.1611439226253424e-06,1.6114408696310532e-09
720575940634647732,720575940634647732,5,0.0001189716044587,6.153247e-05,6.391364e-05,1.2645387595569307e-06,4.834803666006966e-06,3.010133241332369e-06,1.8694840946409384e-06,3.741070120355516e-09
720575940631082808,720575940631082808,2,0.0015044634928926,0.0005623706,0.0009420931,0.0002915566437877,0.0003055808192584,0.0002103497536154,9.52310729189776e-05,0.0001467475667595
720575940631082808,720575940631082808,3,0.0003258922952227,0.00015367969,0.00017221268,2.7380950996303e-05,4.617371450876817e-05,2.3516400688095015e-05,2.2657293811789717e-05,2.954786850750679e-06
720575940631082808,720575940631082808,4,0.0001267029557081,7.029085e-05,6.2979154e-05,6.113367910281464e-06,2.119411187931701e-05,1.0227184247924017e-05,1.1448724762885831e-05,5.629113584230329e-07
720575940631082808,720575940631082808,5,7.478220318110415e-05,4.0582716e-05,3.8078502e-05,1.6886709164556349e-06,1.2604272818316502e-05,6.542734809045214e-06,6.278253295022296e-06,1.268598582239127e-07
720575940637274852,720575940637274852,2,0.0006207778351381,0.00017573574,0.00044504183,0.0,0.0004944451502524,4.0436727431369945e-05,0.0004540084046311,0.0
720575940637274852,720575940637274852,3,0.0001460940693505,7.4115815e-05,7.197825e-05,0.0,7.638839451828972e-05,2.860026506823488e-05,4.778812581207603e-05,0.0
720575940637274852,720575940637274852,4,7.817963870320493e-05,3.8041897e-05,4.238661e-05,0.0,3.0010028884804032e-05,1.3824747838953044e-05,1.676284045970533e-05,0.0
720575940637274852,720575940637274852,5,4.948831159323258e-05,2.5198675e-05,2.596252e-05,0.0,1.6994798191128444e-05,8.551149221602827e-06,8.776588401815388e-06,0.0
720575940633618380,720575940633618380,2,0.0020496174693107,0.0011709131,0.00087870396,0.0,0.0005870647728443,0.0005870648310519,0.0,0.0
720575940633618380,720575940633618380,3,0.0004519844660535,0.00023022582,0.00022175867,0.0,0.0003337204107083,0.0001395061408402,0.0001942142407642,0.0
720575940633618380,720575940633618380,4,0.0002047243306672,0.00010242938,0.00010933677,0.0,5.111884830147702e-05,2.4657987523823977e-05,2.7084013709099963e-05,0.0
720575940633618380,720575940633618380,5,9.691042203737155e-05,4.906662e-05,5.1842362e-05,0.0,2.2250171015388908e-05,1.0268158803228287e-05,1.277860428672284e-05,0.0
720575940628732471,720575940628732471,2,0.0022958067711442,0.0022599918,3.581519e-05,0.0022032498382031,2.778143789328169e-05,0.0,2.778143789328169e-05,0.0
720575940628732471,720575940628732471,3,0.0003278913500253,0.0002872086,4.0682702e-05,0.0002624899498187,1.3179965208109934e-06,9.779462288861396e-07,3.400501213945973e-07,0.0
720575940628732471,720575940628732471,4,0.0001417700119019,0.00011719586,3.6766683e-05,8.313109272130973e-05,2.61960240606916e-07,2.6158622858929448e-06,1.129814961586817e-07,0.0
720575940628732471,720575940628732471,5,8.386325463699582e-05,6.124394e-05,2.9715444e-05,3.645937464178622e-05,5.207405907563585e-07,2.444298274895118e-07,5.527915618586121e-07,3.509439128190905e-10
720575940616299348,720575940616299348,2,0.0027795485220849,0.0021882032,0.0005913458,0.0021399792749434,0.0,0.0,0.0,0.0
720575940616299348,720575940616299348,3,0.0008796395268291,0.00045631616,0.00042332336,0.0004258305416442,1.2405971006046457e-07,0.0,1.2405971006046457e-07,0.0
720575940616299348,720575940616299348,4,0.0004333054924895,0.00024029949,0.00025013284,0.0001647144417645,2.585986180747568e-07,1.501627338029721e-07,1.0843591979892153e-07,1.6462721186272231e-09
720575940616299348,720575940616299348,5,0.0002286320852306,0.00014294234,0.00014656369,6.925478172607748e-05,2.046548887612195e-07,1.0846832765309956e-07,9.620480767580376e-08,6.883694503301285e-09
720575940637303415,720575940637303415,2,0.0048598302528262,0.0014608529,0.0033989777,0.0014242341276258,0.0022813349496573,0.0009918303694576,0.0012895045801997,0.0009918303694576
720575940637303415,720575940637303415,3,0.0022139940410852,0.0012909368,0.0009230575,0.0001488967391196,0.0005247443332336,0.0001699897111393,0.000354754505679,0.000157806702191
720575940637303415,720575940637303415,4,0.0012204866781563,0.00066734245,0.0005990647,2.809648499420221e-05,0.0002040643180029,0.0001162862390629,9.712899918667972e-05,1.595250217244017e-05
720575940637303415,720575940637303415,5,0.0007493095308865,0.00039657878,0.00040493545,6.796528030590319e-06,9.904673209170616e-05,6.283675611484796e-05,4.032411379739642e-05,2.239111409552453e-06
720575940624879678,720575940624879678,2,0.0100308796390891,0.0054011447,0.0046297363,0.0052228108979761,0.0022025811485946,0.0022025813814252,0.0,0.0020340899936854
720575940624879678,720575940624879678,3,0.0033289587590843,0.00123452,0.0020944392,0.0008239842718467,0.0009874836541712,0.0001283055316889,0.0008591781370341,0.0001106638810597
720575940624879678,720575940624879678,4,0.001817068749301,0.0010123221,0.0010415838,0.0002646263828058,0.0003237703248223,0.0001971754536498,0.0001359501184197,4.392062660025696e-05
720575940624879678,720575940624879678,5,0.0012841225029169,0.00075442204,0.00070637267,8.366745647071685e-05,0.0002544888773041,0.0001091075391741,0.0001570597523823,7.358670208370624e-06
720575940611897837,720575940611897837,2,0.0006853288505226,0.0004114893,0.0002738395,0.0004047672846354,0.0,0.0,0.0,0.0
720575940611897837,720575940611897837,3,9.961333853425458e-05,4.247891e-05,5.7134428e-05,1.6708932889741845e-05,1.3331539321370656e-06,8.782820941632963e-07,4.548718948171882e-07,8.484384750317987e-08
720575940611897837,720575940611897837,4,6.430500715129236e-05,4.187752e-05,2.4772766e-05,2.3450469917455862e-06,4.371565410110634e-06,2.621384282974759e-06,1.750181809256901e-06,1.807313054769111e-07
720575940611897837,720575940611897837,5,4.055769772916e-05,2.176684e-05,2.0435096e-05,5.745120263032461e-07,4.114577019513992e-06,2.37920971812855e-06,1.7360105175612262e-06,1.1027558088118385e-07
720575940657919873,720575940657919873,2,0.0002981694706249,0.00011010282,0.00018806662,0.0001101028174161,0.0,0.0,0.0,0.0
720575940657919873,720575940657919873,3,0.000108014253783,3.640715e-05,7.160711e-05,1.8232651200378317e-05,6.265396950766444e-05,6.277209649852011e-06,5.6376757129328325e-05,4.243514467816567e-06
720575940657919873,720575940657919873,4,4.525999838578727e-05,2.2559338e-05,2.4136898e-05,2.7825368246525192e-06,1.0120790648215916e-05,4.385082320368383e-06,5.735708327847533e-06,3.0032268227842e-07
720575940657919873,720575940657919873,5,2.832400246288035e-05,1.525036e-05,1.4173258e-05,5.633245360680886e-07,4.037399043699664e-06,2.2557364900421817e-06,1.966692479982157e-06,4.4416137685918016e-08
720575940623280457,720575940623280457,2,0.0073825186118483,0.0018282501,0.0055542695,0.0009383735014125,0.0051367986015975,0.0010050983401015,0.00413169991225,0.0010050983401015
720575940623280457,720575940623280457,3,0.0012410499621182,0.00080602994,0.0004350202,7.790969539200887e-05,0.0006790745537728,0.0004256751853972,0.0002533993683755,9.369185863761233e-05
720575940623280457,720575940623280457,4,0.0007403949814985,0.00047136843,0.00035116292,1.2575048765183227e-05,0.0002672636286469,0.0002332019503228,7.40698742447421e-05,1.138702560401109e-05
720575940623280457,720575940623280457,5,0.0003520873425496,0.00018373654,0.00020177469,2.85178153216019e-06,8.575883369450392e-05,4.070452268933877e-05,5.6977063650265336e-05,1.1265594825997132e-06
720575940633500084,720575940633500084,2,0.0006534607964567,0.00039620986,0.00025725094,0.0003937212459277,6.176235729071777e-06,6.176235729071777e-06,0.0,4.461576736503048e-06
720575940633500084,720575940633500084,3,0.0001130796226789,5.7878864e-05,5.520078e-05,3.040117553609889e-05,2.3083275664248504e-06,7.382835747193894e-07,1.570043991705461e-06,3.769391412333789e-07
720575940633500084,720575940633500084,4,3.3038028370240643e-05,1.7208884e-05,1.7523455e-05,3.285442484374869e-06,1.303034077662953e-06,5.779886578238802e-07,7.277632789737254e-07,4.20194830954913e-08
720575940633500084,720575940633500084,5,1.4606092450985415e-05,7.5521484e-06,7.835217e-06,5.653600903587697e-07,1.198447191077456e-06,6.073676104279002e-07,5.93035963447619e-07,2.053838366416805e-08
720575940646427012,720575940646427012,2,0.0016985539114102,0.0014159699,0.00028258355,0.0014143626904115,9.918738942360504e-05,2.4645156372571364e-05,7.45422366890125e-05,2.4645156372571364e-05
720575940646427012,720575940646427012,3,0.000333981210133,0.00023904206,9.493919e-05,0.0002168428181903,9.836902790993918e-06,3.906913207174512e-06,5.929989129072055e-06,3.2824968911882024e-06
720575940646427012,720575940646427012,4,9.886133329600664e-05,5.9811766e-05,4.4498094e-05,3.6766768660198974e-05,9.393703284819724e-06,5.716195573768346e-06,4.000195531261852e-06,4.040600571002579e-06
720575940646427012,720575940646427012,5,4.306907592647931e-05,2.3838747e-05,2.1960757e-05,7.783143118690171e-06,4.048240835653419e-06,2.098453251164756e-06,2.019449311774224e-06,5.702783680064382e-07
720575940619251182,720575940619251182,2,0.0008004694827832,0.00037074508,0.00042972434,0.0003697573847603,6.981705519137904e-05,6.981705519137904e-05,0.0,6.981705519137904e-05
720575940619251182,720575940619251182,3,0.0001979061053134,9.7486096e-05,0.00010042002,7.834526331862435e-05,8.649300434626639e-05,1.457402959204046e-05,7.191897020675242e-05,1.4507291780319063e-05
720575940619251182,720575940619251182,4,0.0001010057324745,5.255406e-05,5.0576702e-05,2.8901237540600217e-05,4.602635944415337e-05,2.5690718757687137e-05,2.034121826000046e-05,2.4184861495490098e-06
720575940619251182,720575940619251182,5,4.6513623295048976e-05,2.3885825e-05,2.412454e-05,7.039863771782944e-06,1.7122490580889995e-05,9.866387699730694e-06,7.349507541221101e-06,6.298244003527746e-07
720575940622037139,720575940622037139,2,0.0015848708571866,0.00045546063,0.0011294102,0.0004375394200906,0.0001808024244382,0.0001808024244382,0.0,0.0001808024244382
720575940622037139,720575940622037139,3,0.0003107786760665,0.00015576305,0.00015501579,0.0001373270642943,0.0002757179026957,0.0001036215544445,0.0001720963045954,0.0001036073226714
720575940622037139,720575940622037139,4,0.0001783965851851,9.618433e-05,8.764322e-05,5.727964919603354e-05,0.0001582364888004,8.446789433946833e-05,7.380437455140054e-05,2.281884314885396e-05
720575940622037139,720575940622037139,5,8.132246901892369e-05,4.2739368e-05,4.145054e-05,1.739814705217266e-05,4.94174573953691e-05,2.546691393945366e-05,2.431048051221296e-05,5.187800387960729e-06
720575940620532400,720575940620532400,2,0.0008743914077058,0.0002762207,0.0005981707,0.0002634976408444,2.5965440727304667e-05,0.0,2.5965440727304667e-05,0.0
720575940620532400,720575940620532400,3,0.0001222435676027,2.6414848e-05,9.582874e-05,1.6646343283355236e-05,7.733806342002936e-06,8.380032454624597e-07,6.895802926010219e-06,0.0
720575940620532400,720575940620532400,4,3.6309857092612975e-05,3.1570376e-05,1.9993431e-05,1.8604672962063929e-06,1.681296556220744e-06,9.672894520917907e-07,7.381641466963629e-07,1.3078723881676524e-08
720575940620532400,720575940620532400,5,1.331113182488908e-05,1.1161301e-05,6.5724907e-06,3.2669525609065775e-07,1.292987225514559e-06,6.558994982697186e-07,6.575509132744628e-07,1.665709703502216e-08
720575940645607203,720575940645607203,2,0.0010035247541964,0.00065255014,0.00035097467,0.0006504111806862,2.710555691010086e-06,2.710555691010086e-06,0.0,0.0
720575940645607203,720575940645607203,3,0.0002640496823005,6.678611e-05,0.00019726355,3.424537499086e-05,1.5957792129484005e-05,4.504751814238261e-06,1.1453039405751042e-05,7.295299297993553e-08
720575940645607203,720575940645607203,4,6.794677859474005e-05,4.0956707e-05,3.625259e-05,6.887747867474626e-06,1.1378811216663534e-05,6.562717317137867e-06,4.819129571842495e-06,6.751490673195804e-07
720575940645607203,720575940645607203,5,3.4530760018450324e-05,1.9568746e-05,1.9869054e-05,1.4079082704041794e-06,8.425164365011566e-06,4.069685019203462e-06,4.3758163883467205e-06,2.5572169045386064e-07
720575940635013311,720575940635013311,2,0.0001570527965668,5.065518e-05,0.00010639762,4.281317160348408e-05,1.9589002477005124e-05,0.0,1.9589002477005124e-05,0.0
720575940635013311,720575940635013311,3,6.011110963299871e-05,2.6151436e-05,3.3959666e-05,6.720865258103004e-06,9.571637747285422e-06,7.764393558318261e-06,1.8072444163408363e-06,0.0
720575940635013311,720575940635013311,4,3.235562061554879e-05,1.7696542e-05,1.5352656e-05,1.4087148942070676e-06,4.704747911064513e-06,2.3131763100536773e-06,2.422669240331743e-06,1.1264120303167148e-08
