bodyId,cell_type,side,instance,idx,top_nt,sign
915188031,IB016,right,IB016_R,6960,glutamate,-1
915273354,hDeltaK,noside,hDeltaK_01_C1a,6961,dopamine,1
915273413,FB6J,left,FB6J_L,6962,glutamate,-1
915273417,FS1A,left,FS1A(FQ9)_C4_L,6963,dopamine,1
915277883,hDeltaK,noside,hDeltaK_01_C1b,6964,dopamine,1
915451074,WEDPN2A,right,WEDPN2A_R,6965,gaba,-1
915481348,PLP005,right,PLP005_R,6966,glutamate,-1
915481511,CL283,right,CL283_R,6967,glutamate,-1
915503330,PLP032,right,PLP032_R,6968,acetylcholine,1
915511932,CL086_a,right,CL086_a_R,6969,acetylcholine,1
915519608,LAL006,right,LAL006_R,6970,acetylcholine,1
915520244,CL336,right,CL336_R,6971,acetylcholine,1
915528488,PLP093,right,PLP093_R,6972,acetylcholine,1
915549815,IB006,left,IB006(AVL01)_L,6973,gaba,-1
915605750,hDeltaF,noside,hDeltaF_07_C3,6974,dopamine,1
915605802,FC2C,left,FC2C(FQ7)_C4_L,6975,dopamine,1
915605935,FS2,right,FS2(FQ10)_C5_R,6976,acetylcholine,1
915605943,FB6P,right,FB6P_R,6977,glutamate,-1
915605959,vDeltaC,noside,vDeltaC_C5,6978,dopamine,1
915606051,hDeltaL,noside,hDeltaL_07_C6,6979,dopamine,1
915610218,vDeltaD,noside,vDeltaD_C5,6980,glutamate,-1
915610256,hDeltaL,noside,hDeltaL_14_C12,6981,dopamine,1
915610388,FS4C,right,FS4C(FQ12)_C5_R,6982,acetylcholine,1
915610423,vDeltaD,noside,vDeltaD_C5,6983,glutamate,-1
915610561,FB6B,right,FB6B_R,6984,glutamate,-1
915610680,FS4A,right,FS4A(FQ12)_C5_R,6985,acetylcholine,1
915610725,FB7J,right,FB7J_R,6986,glutamate,-1
915610732,FS2,right,FS2(FQ10)_C5_R,6987,acetylcholine,1
915610815,FB7J,left,FB7J_L,6988,glutamate,-1
915614485,vDeltaC,noside,vDeltaC_C5,6989,dopamine,1
915614729,FB6J,left,FB6J_L,6990,glutamate,-1
915615021,FB5Z,left,FB5Z_L,6991,glutamate,-1
915615087,hDeltaC,noside,hDeltaC_07_C6,6992,dopamine,1
915619188,FB7H,left,FB7H_L,6993,glutamate,-1
915619240,FS3,right,FS3(FQ10)_C5_R,6994,acetylcholine,1
915623395,FC2B,left,FC2B(FQ7)_C5_L,6995,dopamine,1
915623433,hDeltaC,noside,hDeltaC_01_C1,6996,dopamine,1
915632613,VES053,left,VES053(PDM27)_L,6997,acetylcholine,1
915724147,LHAV1a2_b,right,LHAV1a2_b_R,6998,acetylcholine,1
915792794,LHPV2c5,right,LHPV2c5_R,6999,gaba,-1
915843377,CL354,left,CL354_L,7000,glutamate,-1
915852626,CL086_b,right,CL086_b_R,7001,acetylcholine,1
915852772,CL086_b,right,CL086_b_R,7002,acetylcholine,1
915857055,CL324,right,CL324_R,7003,serotonin,1
915866098,CL079,right,CL079_R,7004,acetylcholine,1
915943091,hDeltaG,noside,hDeltaG_14_C8,7005,dopamine,1
915946994,FC2C,left,FC2C(FQ7)_C3_L,7006,dopamine,1
915947054,FS2,left,FS2(FQ10)_C5_L,7007,acetylcholine,1
915951309,FS3,left,FS3(FQ11)_C5_L,7008,acetylcholine,1
915951605,FC2B,right,FC2B(FQ7)_C6_R,7009,dopamine,1
915951662,FB7I,right,FB7I_R,7010,glutamate,-1
915960293,FB6V,right,FB6V_R,7011,glutamate,-1
915960391,FB6H,left,FB6H_L,7012,dopamine,1
915964590,FB6G,left,FB6G_L,7013,octopamine,1
915964748,FS1A,right,FS1A(FQ9)_C6_R,7014,dopamine,1
916029180,CL175,left,CL175(PDM11)_L,7015,glutamate,-1
916037507,PS108,left,PS108(PDM10)_L,7016,glutamate,-1
916038365,CL040,left,CL040(ADM01)_L,7017,glutamate,-1
916284630,PFL2,right,PFL2(PB12b)_R2_C4,7018,acetylcholine,1
916288036,FB6L,right,FB6L_R,7019,dopamine,1
916288408,FB7E,left,FB7E_L,7020,glutamate,-1
916288456,FB7K,left,FB7K_L,7021,glutamate,-1
916288689,FB8I,left,FB8I_L,7022,glutamate,-1
916288692,FS2,left,FS2(FQ10)_C4_L,7023,acetylcholine,1
916292026,FB7A,left,FB7A_L,7024,octopamine,1
916292606,vDeltaB,noside,vDeltaB_C6,7025,dopamine,1
916292657,vDeltaC,noside,vDeltaC_C5,7026,dopamine,1
916296656,FC2C,right,FC2C(FQ7)_C6_R,7027,dopamine,1
916296860,FC2C,right,FC2C(FQ7)_C7_R,7028,dopamine,1
916301251,vDeltaC,noside,vDeltaC_C5,7029,dopamine,1
916305060,hDeltaG,noside,hDeltaG_01_C1,7030,dopamine,1
916305683,FB7D,right,FB7D_R,7031,glutamate,-1
916305728,FB6J,right,FB6J_R,7032,glutamate,-1
916309801,FS4A,right,FS4A(FQ12)_C6_R,7033,acetylcholine,1
916309838,FS4A,right,FS4A(FQ12)_C6_R,7034,acetylcholine,1
916310074,FS4B,left,FS4B(FQ12)_C7_L,7035,acetylcholine,1
916456567,AVLP495,right,AVLP495_R,7036,acetylcholine,1
916479148,AVLP487,right,AVLP487_R,7037,gaba,-1
916560513,CL159,left,CL159(PDM09)_L,7038,acetylcholine,1
916628962,FB1I,right,FB1I_R,7039,glutamate,-1
916629242,vDeltaC,noside,vDeltaC_C5,7040,dopamine,1
916629616,FB8F_b,left,FB8F_b_L,7041,glutamate,-1
916629686,FB8I,left,FB8I_L,7042,glutamate,-1
916633472,vDeltaE,noside,vDeltaE_C5,7043,glutamate,-1
916633574,vDeltaB,noside,vDeltaB_C5,7044,dopamine,1
916633638,FB8F_a,left,FB8F_a_L,7045,glutamate,-1
916637896,FS3,right,FS3(FQ11)_C5_R,7046,acetylcholine,1
916642481,vDeltaB,noside,vDeltaB_C5,7047,dopamine,1
916646157,FS3,left,FS3(FQ11)_C6_L,7048,acetylcholine,1
916646694,FS2,left,FS2(FQ10)_C6_L,7049,acetylcholine,1
916646779,FS3,right,FS3(FQ11)_C6_R,7050,acetylcholine,1
916651038,hDeltaE,noside,hDeltaE_02_C2,7051,acetylcholine,1
916651101,vDeltaB,noside,vDeltaB_C6,7052,dopamine,1
916655865,SMP472,left,SMP472(PDM13)_L,7053,acetylcholine,1
916763916,LHAV4g2,right,LHAV4g2_R,7054,gaba,-1
916773484,LHAV4g11,right,LHAV4g11_R,7055,gaba,-1
916828438,WEDPN2B,right,WEDPN2B_R,7056,gaba,-1
916862506,CL224,right,CL224_R,7057,acetylcholine,1
916970165,vDeltaA_b,noside,vDeltaA_b_C5,7058,dopamine,1
916970190,FB9C_a,left,FB9C_a_L,7059,glutamate,-1
916970574,FS4A,right,FS4A(FQ12)_C5_R,7060,acetylcholine,1
916970680,FS3,left,FS3(FQ11)_C5_L,7061,acetylcholine,1
916974420,PFNa,left,PFNa(PB03)_L6_C5,7062,acetylcholine,1
916987393,FS4B,right,FS4B(FQ12)_C7_R,7063,acetylcholine,1
916987940,vDeltaB,noside,vDeltaB_C6,7064,dopamine,1
916992347,vDeltaC,noside,vDeltaC_C6,7065,dopamine,1
917086906,LHAV4a3_b,right,LHAV4a3_b_R,7066,gaba,-1
917298286,CL209,right,CL209_R,7067,acetylcholine,1
917311067,SAF,left,SAF(FB9)_L,7068,glutamate,-1
917311264,vDeltaA_a,noside,vDeltaA_a_C5,7069,dopamine,1
917311482,vDeltaA_a,noside,vDeltaA_a_C5,7070,dopamine,1
917311549,vDeltaA_a,noside,vDeltaA_a(AB)_C3,7071,dopamine,1
917311596,vDeltaA_a,noside,vDeltaA_a(AB)_C4,7072,dopamine,1
917315269,FS3,right,FS3(FQ11)_C6_R,7073,acetylcholine,1
917315578,vDeltaA_a,noside,vDeltaA_a_C5,7074,dopamine,1
917324165,vDeltaA_a,noside,vDeltaA_a(AB)_C7,7075,dopamine,1
917328229,vDeltaA_a,noside,vDeltaA_a(AB)_C7,7076,dopamine,1
917328669,vDeltaA_a,noside,vDeltaA_a(AB)_C6,7077,dopamine,1
917423207,SLP007,right,SLP007_R,7078,glutamate,-1
917450071,LHAV1a2_a,right,LHAV1a2_a_R,7079,acetylcholine,1
917493211,AOTU065,right,AOTU065(SCB052)_R,7080,acetylcholine,1
917497441,LHAD2c2,right,LHAD2c2_R,7081,acetylcholine,1
917527702,AVLP034,right,AVLP034_R,7082,acetylcholine,1
917553030,AVLP567,right,AVLP567_R,7083,acetylcholine,1
917643796,OA-ASM2,left,OA-ASM2(ADM02)_L,7084,serotonin,1
917647959,ExR1,left,ExR1(ring)_L,7085,octopamine,1
917656984,FS4A,left,FS4A(FQ12)_C4_L,7086,acetylcholine,1
917669507,vDeltaA_a,noside,vDeltaA_a(AB)_C6,7087,dopamine,1
917669951,vDeltaA_a,noside,vDeltaA_a(AB)_C7,7088,dopamine,1
917674256,hDeltaD,noside,hDeltaD_10_C6,7089,dopamine,1
917691380,PS114,right,PS114(PDM13)_R,7090,glutamate,-1
917727045,CL217,left,CL217(PDM16)_L,7091,acetylcholine,1
917842566,LHPV2c1_a,right,LHPV2c1_a_R,7092,gaba,-1
917919724,CRE066,right,CRE066_R,7093,dopamine,1
918123297,LHAV4a4,right,LHAV4a4_R,7094,gaba,-1
918334668,ExR1,left,ExR1(ring)_L,7095,octopamine,1
918468865,LHAV4b5,right,LHAV4b5_R,7096,gaba,-1
918529614,LT52,right,LT52_R,7097,glutamate,-1
918549930,SLP225,right,SLP225_R,7098,acetylcholine,1
918973470,PS008_a,right,PS008_a_R,7099,glutamate,-1
919168397,AVLP428,right,AVLP428_R,7100,glutamate,-1
919177076,AVLP068,right,AVLP068_R,7101,glutamate,-1
919185724,LHAV1c1,right,LHAV1c1_R,7102,acetylcholine,1
919202307,VES063,right,VES063_R,7103,acetylcholine,1
919206921,VES037,right,VES037_R,7104,gaba,-1
919314668,PS008_a,right,PS008_a_R,7105,glutamate,-1
919314747,CL046,right,CL046_R,7106,glutamate,-1
919318621,PS005_c,right,PS005_c_R,7107,glutamate,-1
919426491,SIP086,left,SIP086(PDM21)_L,7108,glutamate,-1
919513165,AVLP518,right,AVLP518_R,7109,acetylcholine,1
919526332,LHAV2b10,right,LHAV2b10_R,7110,acetylcholine,1
919624822,LAL078,right,LAL078_R,7111,gaba,-1
919659561,CL051,right,CL051_R,7112,glutamate,-1
919763043,ExR3,left,ExR3(ring)_L,7113,octopamine,1
919845196,LHAV2b10,right,LHAV2b10_R,7114,acetylcholine,1
919846263,SLP005,right,SLP005_R,7115,glutamate,-1
919850789,AVLP049,right,AVLP049_R,7116,acetylcholine,1
920086841,PS003,left,PS003(ADM01)_L,7117,glutamate,-1
920441518,FS2,right,FS2(FQ10)_C8_R,7118,acetylcholine,1
920470959,MBON07,left,MBON07(a1)_L,7119,glutamate,-1
920536487,AVLP170,right,AVLP170_R,7120,acetylcholine,1
920869856,PLP161,right,PLP161_R,7121,acetylcholine,1
920873167,PLP161,right,PLP161_R,7122,acetylcholine,1
920895475,AVLP586,left,AVLP586_L,7123,glutamate,-1
920951427,CL123,right,CL123_R,7124,acetylcholine,1
920994194,LAL077,right,LAL077_R,7125,gaba,-1
921015773,LAL080,right,LAL080_R,7126,gaba,-1
921232037,AVLP219,right,AVLP219_R,7127,acetylcholine,1
921235264,AVLP167_b,right,AVLP167_b_R,7128,acetylcholine,1
921576508,AVLP279,right,AVLP279_R,7129,acetylcholine,1
921589471,AVLP266,right,AVLP266_R,7130,acetylcholine,1
921590115,AVLP062,right,AVLP062_R,7131,glutamate,-1
921654144,LAL057,right,LAL057_R,7132,acetylcholine,1
921667198,LAL078,right,LAL078_R,7133,gaba,-1
921814579,FB2K,left,FB2K_L,7134,glutamate,-1
921935093,CL094,right,CL094_R,7135,acetylcholine,1
921935459,CL114,right,CL114_R,7136,gaba,-1
921969630,LHAV4c2,right,LHAV4c2_R,7137,gaba,-1
921969761,mAL3A,left,mAL3A_L,7138,gaba,-1
922069357,FB5W,right,FB5W_R,7139,glutamate,-1
922146751,FB4O,left,FB4O_L,7140,glutamate,-1
922302296,CL060,right,CL060_R,7141,glutamate,-1
922354084,CRE054,right,CRE054_R,7142,gaba,-1
922595498,AVLP256,right,AVLP256_R,7143,gaba,-1
922608418,AVLP045,right,AVLP045_R,7144,acetylcholine,1
922643119,AOTU062,right,AOTU062_R,7145,gaba,-1
922659797,CL289,right,CL289_R,7146,acetylcholine,1
922677093,KCab-c,right,KCab-c_R,7147,dopamine,1
922677121,KCab-c,right,KCab-c_R,7148,dopamine,1
922810839,SMP152,left,SMP152(ADM11)_L,7149,acetylcholine,1
922966733,AOTU059,right,AOTU059_R,7150,gaba,-1
922988906,PS008_b,right,PS008_b_R,7151,glutamate,-1
922992588,SMP578,right,SMP578_R,7152,gaba,-1
923013923,KCab-c,right,KCab-c_R,7153,dopamine,1
923018247,KCab-c,right,KCab-c_R,7154,dopamine,1
923018290,KCab-m,right,KCab-m_R,7155,dopamine,1
923027316,PAM14,right,PAM14(B'1m)_R,7156,dopamine,1
923303392,LC10,noside,LC10,7157,acetylcholine,1
923321015,LC10,noside,LC10,7158,acetylcholine,1
923359312,KCab-s,right,KCab-s_R,7159,dopamine,1
923385340,PAM05,right,PAM05(B'2p)_R,7160,dopamine,1
923415956,SMP165,left,SMP165(AVM07)_L,7161,glutamate,-1
923636089,LC10,noside,LC10,7162,acetylcholine,1
923640363,LC10,noside,LC10,7163,acetylcholine,1
923644592,LC10,noside,LC10,7164,acetylcholine,1
923644961,LC10,noside,LC10,7165,acetylcholine,1
923648748,LC10,noside,LC10,7166,acetylcholine,1
923657277,LC10,noside,LC10,7167,acetylcholine,1
923661510,LC10,noside,LC10,7168,acetylcholine,1
923661937,LC10,noside,LC10,7169,acetylcholine,1
923700162,KCa'b'-m,right,KCa'b'-m_R,7170,dopamine,1
923726321,PAM04_a,right,PAM04_a(B2)_R,7171,dopamine,1
923761285,CRE106,right,CRE106_R,7172,acetylcholine,1
923787513,FB4K,left,FB4K_L,7173,glutamate,-1
923809011,FB4K,right,FB4K_R,7174,glutamate,-1
923869685,PAM06_a,left,PAM06_a(B'2m)_L,7175,dopamine,1
923977051,LC10,noside,LC10,7176,acetylcholine,1
923989857,AOTU003,right,AOTU003_R,7177,acetylcholine,1
923994365,LC10,noside,LC10,7178,acetylcholine,1
923994401,LC10,noside,LC10,7179,acetylcholine,1
923998505,LC10,noside,LC10,7180,acetylcholine,1
924002286,LC10,noside,LC10,7181,acetylcholine,1
924002690,LC10,noside,LC10,7182,acetylcholine,1
924326157,LC10,noside,LC10,7183,acetylcholine,1
924326233,LC10,noside,LC10,7184,acetylcholine,1
924335413,LC10,noside,LC10,7185,acetylcholine,1
924344089,LC10,noside,LC10,7186,acetylcholine,1
924344128,LC10,noside,LC10,7187,acetylcholine,1
924348411,LC10,noside,LC10,7188,acetylcholine,1
924429714,PAM08_b,right,PAM08_b(y4)_R,7189,dopamine,1
924681085,LC10,noside,LC10,7190,acetylcholine,1
924689450,LC10,noside,LC10,7191,acetylcholine,1
924723528,KCa'b'-ap1,right,KCa'b'-ap1_R,7192,dopamine,1
924737391,SMP568_a,right,SMP568_a_R,7193,acetylcholine,1
924788221,CL261,right,CL261_R,7194,acetylcholine,1
925003837,LC10,noside,LC10,7195,acetylcholine,1
925004416,LC10,noside,LC10,7196,acetylcholine,1
925008566,LC10,noside,LC10,7197,acetylcholine,1
925008763,TuTuA,right,TuTuA_R,7198,glutamate,-1
925017453,LC10,noside,LC10,7199,acetylcholine,1
925017553,LC10,noside,LC10,7200,acetylcholine,1
925021558,LC10,noside,LC10,7201,acetylcholine,1
925241334,LAL155,right,LAL155_R,7202,glutamate,-1
925344753,LC10,noside,LC10,7203,acetylcholine,1
925465972,SMP446,right,SMP446_R,7204,glutamate,-1
925548084,FB4P_b,left,FB4P_b_L,7205,glutamate,-1
925799233,PAM01_b,right,PAM01_b(y5)_R,7206,dopamine,1
926454306,LAL043,right,LAL043_R,7207,gaba,-1
926490072,FB5V,right,FB5V_R,7208,glutamate,-1
926813501,LAL043,right,LAL043_R,7209,gaba,-1
939030036,KCab-m,right,KCab-m_R,7210,dopamine,1
939729237,KCab-s,right,KCab-s_R,7211,dopamine,1
939729706,KCab-c,right,KCab-c_R,7212,dopamine,1
939733452,KCab-s,right,KCab-s_R,7213,dopamine,1
939733918,KCa'b'-m,right,KCa'b'-m_R,7214,dopamine,1
939734122,KCab-s,right,KCab-s_R,7215,dopamine,1
939734266,KCab-m,right,KCab-m_R,7216,dopamine,1
939738364,KCab-m,right,KCab-m_R,7217,dopamine,1
939738376,KCab-s,right,KCab-s_R,7218,dopamine,1
939738399,KCab-m,right,KCab-m_R,7219,dopamine,1
939738424,KCab-c,right,KCab-c_R,7220,dopamine,1
939738473,KCab-c,right,KCab-c_R,7221,dopamine,1
939738477,KCab-m,right,KCab-m_R,7222,dopamine,1
939742503,KCab-c,right,KCab-c_R,7223,dopamine,1
939742609,KCab-c,right,KCab-c_R,7224,dopamine,1
940070913,KCab-m,right,KCab-m_R,7225,dopamine,1
940075056,KCab-p,right,KCab-p_R,7226,dopamine,1
940075464,KCab-m,right,KCab-m_R,7227,dopamine,1
940079170,KCab-s,right,KCab-s_R,7228,dopamine,1
940079253,KCab-m,right,KCab-m_R,7229,dopamine,1
940079513,KCab-m,right,KCab-m_R,7230,dopamine,1
940079568,KCab-m,right,KCab-m_R,7231,dopamine,1
940079657,KCab-m,right,KCab-m_R,7232,dopamine,1
940079771,KCab-m,right,KCab-m_R,7233,dopamine,1
940083749,KCab-c,right,KCab-c_R,7234,dopamine,1
940084011,KCab-m,right,KCab-m_R,7235,dopamine,1
940084060,KCab-m,right,KCab-m_R,7236,dopamine,1
940084095,KCab-c,right,KCab-c_R,7237,dopamine,1
940084152,KCab-c,right,KCab-c_R,7238,dopamine,1
940087822,KCab-c,right,KCab-c_R,7239,dopamine,1
940420292,KCa'b'-m,right,KCa'b'-m_R,7240,dopamine,1
940425106,KCab-m,right,KCab-m_R,7241,dopamine,1
940425171,KCab-s,right,KCab-s_R,7242,dopamine,1
940425232,KCab-m,right,KCab-m_R,7243,dopamine,1
940748411,KCab-m,right,KCab-m_R,7244,dopamine,1
940752707,KCab-m,right,KCab-m_R,7245,dopamine,1
940761352,KCab-c,right,KCab-c_R,7246,dopamine,1
940787029,IbSpsP,right,IbSpsP(PB17)_R6,7247,glutamate,-1
940791032,FC1C,right,FC1C(FQ6)_C4_R,7248,acetylcholine,1
940791048,PS154,right,PS154_R,7249,glutamate,-1
940791092,PFNp_b,right,PFNp_b(PB01b)_R6_C5,7250,glutamate,-1
940791093,PFNp_b,right,PFNp_b(PB01b)_R6_C5,7251,glutamate,-1
940791115,PFNp_b,right,PFNp_b(PB01b)_R6_C5,7252,glutamate,-1
940791123,PFNp_b,right,PFNp_b(PB01b)_R6_C5,7253,glutamate,-1
940791248,FS1A,right,FS1A(FQ9)_C4_R,7254,dopamine,1
940791269,FS4B,right,FS4B(AB)(FQ12)_C4_R,7255,acetylcholine,1
940791383,PFNd,right,PFNd(PB04)_R6_C4,7256,glutamate,-1
940799806,CL241,right,CL241_R,7257,glutamate,-1
940804380,IB041,right,IB041_R,7258,glutamate,-1
940808800,PFNp_e,right,PFNp_e(PB01a)_R7_C4,7259,acetylcholine,1
941102504,KCab-m,right,KCab-m_R,7260,dopamine,1
941111195,KCab-m,right,KCab-m_R,7261,dopamine,1
941123755,PEN_b(PEN2),right,PEN_b(PB06b)_R6,7262,glutamate,-1
941123943,PFL1,right,PFL1(PB12a)_R6_C3,7263,acetylcholine,1
941127873,hDeltaM,noside,hDeltaM_03_C2,7264,dopamine,1
941132270,PFNa,right,PFNa(PB03)_R6_C5,7265,acetylcholine,1
941132430,PFL3,right,PFL3(PB12c)_R6_C2,7266,acetylcholine,1
941132434,EPG,right,EPG(PB08)_R6,7267,glutamate,-1
941136490,hDeltaK,noside,hDeltaK_02_C2,7268,dopamine,1
941136727,SpsP,right,SpsP(PB16)_R,7269,glutamate,-1
941141029,hDeltaC,noside,hDeltaC_03_C3,7270,dopamine,1
941145299,PS149,right,PS149_R,7271,serotonin,1
941244280,PFNa,left,PFNa(PB03)_L7_C6,7272,acetylcholine,1
941469087,Delta7,right,Delta7(PB15)_L3R6_R,7273,glutamate,-1
941469110,SpsP,right,SpsP(PB16)_R,7274,glutamate,-1
941469301,P1-9,right,P1-9(PB19)_R,7275,octopamine,1
941482720,Delta7,left,Delta7(PB15)_L6R3_L,7276,glutamate,-1
941810314,Delta7,left,Delta7(PB15)_L7R3_L,7277,glutamate,-1
941814244,IbSpsP,right,IbSpsP(PB17)_R6,7278,glutamate,-1
941814787,Delta7,left,Delta7(PB15)_L6R3_L,7279,glutamate,-1
941831818,IbSpsP,right,IbSpsP(PB17)_R3/4/5,7280,glutamate,-1
941840616,hDeltaB,noside,hDeltaB_05_C5,7281,acetylcholine,1
941939879,PFL3,left,PFL3(PB12c)_L6_C8,7282,acetylcholine,1
942172462,PFNp_b,right,PFNp_b(PB01b)_R4_C7,7283,glutamate,-1
942172835,PFL3,right,PFL3(PB12c)_R4_C4,7284,acetylcholine,1
942173776,PEG,right,PEG(PB07)_R4,7285,glutamate,-1
942254492,PFNp_e,left,PFNp_e(PB01a)_L4_C3,7286,acetylcholine,1
942254554,PFNa,left,PFNa(PB03)_L4_C3,7287,acetylcholine,1
942491983,EPG,right,EPG(PB08)_R6,7288,glutamate,-1
942496391,hDeltaI,noside,hDeltaI_02_C2,7289,acetylcholine,1
942522378,Delta7,right,Delta7(PB15)_L2R7_R,7290,glutamate,-1
942535218,PFNp_b,right,PFNp_b(PB01b)_R3_C8,7291,glutamate,-1
942539535,PFNp_d,right,PFNp_d(PB01a)_R3_C8,7292,glutamate,-1
942587380,PEG,left,PEG(PB07)_L4,7293,glutamate,-1
942677658,LHPV4f1_a,right,LHPV4f1_a_R,7294,gaba,-1
942725696,LHPV2f2,right,LHPV2f2_R,7295,gaba,-1
942730172,PS272,right,PS272_R,7296,glutamate,-1
942837451,hDeltaI,noside,hDeltaI_03_C3,7297,acetylcholine,1
942959557,IbSpsP,left,IbSpsP(PB17)_L6/7,7298,glutamate,-1
943048975,LHPV4g1,right,LHPV4g1_R,7299,glutamate,-1
943066738,PLP160,right,PLP160_R,7300,gaba,-1
943118619,KCg-d,right,KCg-d_R,7301,dopamine,1
943226223,PFNp_b,right,PFNp_b(PB01b)_R3_C8,7302,glutamate,-1
943269573,IbSpsP,left,IbSpsP(PB17)_L2/4,7303,glutamate,-1
943412282,PLP043,right,PLP043_R,7304,glutamate,-1
943416162,LHPV2i1,right,LHPV2i1_R,7305,acetylcholine,1
943420877,PLP040,right,PLP040_R,7306,glutamate,-1
943420912,aMe17b,noside,aMe17b,7307,acetylcholine,1
943420940,PLP041,right,PLP041_R,7308,glutamate,-1
943425979,PLP097,right,PLP097_R,7309,acetylcholine,1
943592738,PFNp_b,left,PFNp_b(PB01b)_L2_C1,7310,glutamate,-1
943592753,vDeltaI,noside,vDeltaI_C1,7311,dopamine,1
943592989,PFNp_b,left,PFNp_b(PB01b)_L2_C1,7312,glutamate,-1
943809606,PVLP109,right,PVLP109_R,7313,acetylcholine,1
943822621,aMe10,left,aMe10_L,7314,acetylcholine,1
943874210,IB047,right,IB047_R,7315,neither,1
943890871,WED100,right,WED100_R,7316,glutamate,-1
943920985,hDeltaK,noside,hDeltaK_08_C7a,7317,dopamine,1
943921162,PFR_a,right,PFR_a(PB11a)_R1_C1_irreg,7318,dopamine,1
943921248,PFNa,left,PFNa(PB03)_L2_C1,7319,acetylcholine,1
943929688,vDeltaE,noside,vDeltaE_C2,7320,glutamate,-1
943933727,PFNp_d,left,PFNp_d(PB01a)_L3_C2,7321,glutamate,-1
943955813,PFR_b,left,PFR_b(PB11b)_L3_C3,7322,glutamate,-1
944047683,LHAV2b7_b,right,LHAV2b7_b_R,7323,acetylcholine,1
944055652,LHAV4g2,right,LHAV4g2_R,7324,gaba,-1
944132752,PLP152,right,PLP152_R,7325,acetylcholine,1
944146138,PLP177,right,PLP177_R,7326,acetylcholine,1
944224077,LAL147,right,LAL147_R,7327,glutamate,-1
944249308,SAD077,right,SAD077_R,7328,glutamate,-1
944262351,PFL3,left,PFL3(PB12c)_L1_C3,7329,acetylcholine,1
944371051,LHPV2b3,right,LHPV2b3_R,7330,gaba,-1
944379777,LHPV4g1,right,LHPV4g1_R,7331,glutamate,-1
944423023,LHAV2g2_b,right,LHAV2g2_b_R,7332,acetylcholine,1
944720631,LHAV2g5,right,LHAV2g5_R,7333,acetylcholine,1
944724233,LHAV2b1,right,LHAV2b1_R,7334,acetylcholine,1
944729222,LHAV2b8,right,LHAV2b8_R,7335,acetylcholine,1
944729312,LHAV4g2,right,LHAV4g2_R,7336,gaba,-1
944802835,PLP186,right,PLP186_R,7337,glutamate,-1
944807084,LC28a,right,LC28a(lVLPT4)_R,7338,acetylcholine,1
944832523,CL331,right,CL331_R,7339,acetylcholine,1
944849628,CL299_a,right,CL299_a_R,7340,acetylcholine,1
944892798,PS119,left,PS119(PDM16)_L,7341,acetylcholine,1
944974703,DNb04,left,DNb04_L,7342,glutamate,-1
945057870,LHPV3a3_b,right,LHPV3a3_b_R,7343,dopamine,1
945058110,LHAV2g6,right,LHAV2g6_R,7344,acetylcholine,1
945161760,CL127,right,CL127_R,7345,gaba,-1
945237807,PS009,right,PS009_R,7346,acetylcholine,1
945238486,IB090,right,IB090_R,7347,acetylcholine,1
945354221,IB022,left,IB022(PDM09)_L,7348,acetylcholine,1
945354528,PS107,left,PS107(PDM09)_L,7349,acetylcholine,1
945523774,IB055,right,IB055_R,7350,acetylcholine,1
945527072,CL086_e,right,CL086_e_R,7351,acetylcholine,1
945527623,IB055,right,IB055_R,7352,acetylcholine,1
945531980,CL089_c,right,CL089_c_R,7353,acetylcholine,1
945532137,CL223,right,CL223_R,7354,acetylcholine,1
945532230,CL340,left,CL340(PVM09)_L,7355,acetylcholine,1
945532473,CL223,right,CL223_R,7356,acetylcholine,1
945647730,IB038,left,IB038(PDM21)_L,7357,glutamate,-1
945820710,CL315,right,CL315_R,7358,glutamate,-1
945868190,CL314,right,CL314_R,7359,gaba,-1
945868812,CL223,right,CL223_R,7360,acetylcholine,1
945869060,CL299_b,right,CL299_b_R,7361,acetylcholine,1
945894581,SMP067,right,SMP067_R,7362,glutamate,-1
945899187,IB113,right,IB113(SCB005)_R,7363,acetylcholine,1
946081491,LHAV1a4,right,LHAV1a4_R,7364,acetylcholine,1
946123380,LHAV4g1_a,right,LHAV4g1_a_R,7365,gaba,-1
946153322,LHPV2c3,right,LHPV2c3_R,7366,gaba,-1
946204816,CL086_d,right,CL086_d_R,7367,acetylcholine,1
946209279,CL171,right,CL171_R,7368,acetylcholine,1
946209663,CL221,right,CL221_R,7369,acetylcholine,1
946214177,CL089_a,right,CL089_a_R,7370,acetylcholine,1
946214186,CL223,right,CL223_R,7371,acetylcholine,1
946300031,hDeltaK,noside,hDeltaK_14_C12a,7372,dopamine,1
946300206,FB5G,left,FB5G_L,7373,glutamate,-1
946300310,FB6X,left,FB6X_L,7374,glutamate,-1
946304445,hDeltaC,noside,hDeltaC_01_C1,7375,dopamine,1
946304488,FB5AB,left,FB5AB_L,7376,dopamine,1
946308203,FB6A,right,FB6A_R,7377,octopamine,1
946308462,FS1A,left,FS1A(FQ9)_C4_L,7378,dopamine,1
946339109,PS167,left,PS167(PDM28)_L,7379,acetylcholine,1
946485296,LHPV2c4,right,LHPV2c4_R,7380,gaba,-1
946495259,CL200,right,CL200_R,7381,acetylcholine,1
946533908,CL222,right,CL222_R,7382,acetylcholine,1
946546270,CL086_d,right,CL086_d_R,7383,acetylcholine,1
946550009,CL086_b,right,CL086_b_R,7384,acetylcholine,1
