bodyId,cell_type,side,idx
605050789,M_vPNml84,right,3481
605058898,LHAV3e5,right,3482
605063393,LHPV5h4,right,3483
605076723,SLP335,right,3484
605090489,LHAV3b11,right,3485
605153844,SLP148,right,3486
605154073,CL072,right,3487
605166418,SMP552,right,3488
605391864,LHPV2b4,right,3489
605399330,LHAV5a2_a,right,3490
605416852,LHPV4a5_b,right,3491
605417133,LHAV4e2_a,right,3492
605550395,SMP321,right,3493
605554875,SMP495,right,3494
605662705,SMP044,left,3495
605723658,LHAV4g18,right,3496
605727696,LHPV4a7_c,right,3497
605732731,LHAD1c3,right,3498
605740410,LHPV4a8,right,3499
605754137,LHPV2a5,right,3500
605762571,SLP121,right,3501
605770509,SLP002,right,3502
605791875,LHAV4d2_b,right,3503
605801224,SLP148,right,3504
605852310,CL177,right,3505
606090268,VC1_lPN,right,3506
606115742,CL024,right,3507
606193500,CL196,right,3508
606340818,SMP403,left,3509
606362007,FB2E,left,3510
606431658,LHAV2h1_b,right,3511
606444098,LHAV4e7_b,right,3512
606461310,LHAD1b2_a,right,3513
606479285,LHAV2k7,right,3514
606492411,LHAV2k12_a,right,3515
606703149,SMP185,left,3516
607096048,LHAV4d4,right,3517
607104768,LHAV4e2_a,right,3518
607109790,LHAV2a5_b,right,3519
607117287,CL269,right,3520
607130326,LHAV2i3,right,3521
607131089,mAL6,left,3522
607152422,LHPD4b1,right,3523
607195856,LHAV9a1_a,right,3524
607212413,LHAV6c1,right,3525
607221569,SIP003_b,right,3526
607251100,SMP358,right,3527
607260192,SMP263,right,3528
607273128,SMP315,right,3529
607273339,SMP427,right,3530
607373222,ATL017,left,3531
607441336,LHAV3e4_a,right,3532
607458700,CL024,right,3533
607592906,ATL008,right,3534
607597135,SMP149,right,3535
607787481,LHAV4e5,right,3536
607787538,CL272_b,right,3537
607795307,CL071,right,3538
607799924,CL272_b,right,3539
607820937,SLP187,right,3540
607855896,CL106,right,3541
607886496,SIP012,right,3542
607894716,SIP003_a,right,3543
607898830,SIP027,right,3544
607899687,CRE103,right,3545
607925257,SMP057,right,3546
607929192,SMP514,right,3547
607933758,FB5Q,right,3548
607938091,SMP581,right,3549
607955261,SMP520,right,3550
608076385,FB2F_c,left,3551
608145495,PLP089,right,3552
608162891,LHPV4d2,right,3553
608188506,LHAV7a4,right,3554
608240515,LHPV5g2,right,3555
608241077,SIP029,left,3556
608261812,SMP542,right,3557
608278754,SMP246,right,3558
608283432,SMP129,left,3559
608301148,SMP065,right,3560
608465100,LHCENT13_a,right,3561
608491067,SLP186,right,3562
608534083,LHAV7a4,right,3563
608534097,SLP215,right,3564
608546564,SLP187,right,3565
608602824,SMP317,right,3566
608628936,SIP052,right,3567
608715651,SMP579,left,3568
608754263,SMP059,left,3569
608840926,CL023,right,3570
608891515,SLP286,right,3571
608922563,AL-MBDL1,right,3572
608948356,SMP018_b,right,3573
609000216,SMP261,right,3574
609052312,SMP036,left,3575
609168709,LHAV2e2,right,3576
609173201,AVLP574,right,3577
609224408,AVLP028,right,3578
609233083,LHAV7a6,right,3579
609247082,SMP024,right,3580
609281007,CL043,right,3581
609310926,SMP144,right,3582
609384093,SMP317,left,3583
609513630,SLP245,right,3584
609548390,AVLP315,right,3585
609587511,SIP010,right,3586
609587594,SIP011,right,3587
609587618,LHAV6d1,right,3588
609591640,SIP013,right,3589
609591686,SIP013,right,3590
609591758,SIP011,right,3591
609591823,SIP011,right,3592
609591880,SIP010,right,3593
609591891,SIP011,right,3594
609591989,SIP010,right,3595
609655670,SMP315,right,3596
609656444,SMP143,right,3597
609677179,SMP098_b,right,3598
609773847,SIP066,left,3599
609855276,AVLP139,right,3600
609867847,mAL4,left,3601
609893831,SMP043,right,3602
609924156,M_lvPNm39,right,3603
609941228,LHPV5a1_a,right,3604
609975449,SMP018_c,right,3605
609979769,SMP360,right,3606
609993550,SMP092,right,3607
610113424,SMP504,left,3608
610243047,SIP074,right,3609
610274029,M_vPNml50,right,3610
610274046,M_vPNml50,right,3611
610299911,CRE003_a,right,3612
610312734,CRE023,right,3613
610321430,SMP360,right,3614
610321522,SMP151,right,3615
610351307,SMP089,right,3616
610368283,SMP099,right,3617
610415691,SMP061,left,3618
610558436,SMP526,right,3619
610571450,mAL3B,left,3620
610601810,LHCENT14,right,3621
610611010,SMP197,right,3622
610618198,KCa'b'-m,right,3623
610666582,SMP410,right,3624
610731053,CRE027,right,3625
610916994,aSP-g1,right,3626
610920670,AVLP247,right,3627
610938082,LHAD3b1_g,right,3628
610968248,KCa'b'-m,right,3629
610981555,SIP069,right,3630
610981584,CRE003_a,right,3631
611015907,SMP176,right,3632
611029037,SMP069,right,3633
611037750,SMP122,left,3634
611089775,MBON35,left,3635
611249116,CL062_b,right,3636
611274992,LHPV5b4_b,right,3637
611288467,SIP053,right,3638
611300533,KCa'b'-m,right,3639
611304789,KCab-s,right,3640
611305085,KCa'b'-m,right,3641
611309194,KCab-m,right,3642
611323175,mALB1,left,3643
611323310,SIP042_a,right,3644
611340150,SMP317,right,3645
611343891,SMP366,right,3646
611352588,LHAD1b6_b,right,3647
611361002,SMP248,right,3648
611452437,SMP155,left,3649
611477605,MBON07,left,3650
611620813,LHPV5c3,right,3651
611629428,CRE077,right,3652
611646050,KCab-p,right,3653
611646132,KCab-s,right,3654
611646147,KCab-p,right,3655
611663250,SIP053,right,3656
611693656,SMP164,right,3657
611694145,AOTU012,right,3658
611771101,SMP067,left,3659
611814312,FB4F_a,left,3660
611974080,KCa'b'-ap1,right,3661
612004584,CRE069,right,3662
612034653,SMP014,right,3663
612285653,LHAV2a2,right,3664
612307129,SMP110,right,3665
612323667,KCa'b'-m,right,3666
612336669,AVLP493,right,3667
612367371,SMP004,right,3668
612371421,MBON01,right,3669
612414168,CRE029_a,left,3670
612422902,MBON25,right,3671
612440702,PAM01_b,left,3672
612634432,PVLP008_b,right,3673
612638791,PAM04_a,right,3674
612643681,CRE094,left,3675
612648076,SIP016,right,3676
612652688,SIP042_a,right,3677
612668833,KCab-s,right,3678
612669205,KCab-s,right,3679
612703762,CRE052,right,3680
612712334,SMP030,right,3681
612738462,MBON03,left,3682
612742137,SMP140,left,3683
612742165,CRE029_b,left,3684
612742224,CRE035,left,3685
612742229,CRE028,left,3686
612742248,MBON25,left,3687
612742298,CRE036,left,3688
612742316,CRE036,left,3689
612746557,SMP141,left,3690
612746670,CRE026,left,3691
612755343,CRE023,left,3692
612988814,SMP173,right,3693
613040803,CRE049,right,3694
613044611,SMP075,right,3695
613066879,SMP113,right,3696
613079053,MBON04,left,3697
613083298,CRE030_a,left,3698
613083317,CRE039,left,3699
613083359,CRE029_c,left,3700
613083375,CRE032,left,3701
613126471,CRE044,left,3702
613179816,SMP058,left,3703
613191512,CL129,left,3704
613338546,SMP194,right,3705
613386220,CRE045,right,3706
613394707,SMP555,right,3707
613398716,PAM01_b,right,3708
613420343,SMP056,right,3709
613719036,MBON10,right,3710
613756703,IB003,right,3711
613756712,CL039,right,3712
613756808,PS005_e,right,3713
613756849,IB004,right,3714
613813102,SMP072,left,3715
613822435,SMP103,right,3716
613835634,PAM01_b,left,3717
613847777,PAM01_a,left,3718
614081109,SMP005,right,3719
614081151,FB5A,right,3720
614413183,SMP574,right,3721
630373425,KCab-c,right,3722
630373497,KCab-s,right,3723
630377642,KCab-m,right,3724
630381662,KCab-m,right,3725
630381893,KCg-m,right,3726
630714299,DM2_lPN,right,3727
630722830,KCab-s,right,3728
630722941,KCg-m,right,3729
630727056,KCg-m,right,3730
630731599,KCg-t,right,3731
630748479,KCa'b'-ap1,right,3732
631051012,KCab-s,right,3733
631051057,KCg-m,right,3734
631055506,KCg-m,right,3735
631059587,KCab-s,right,3736
631064055,KCg-m,right,3737
631396256,KCg-m,right,3738
631396453,KCab-m,right,3739
631396532,KCg-m,right,3740
631400190,KCg-m,right,3741
631400288,KCg-d,right,3742
631400598,KCg-m,right,3743
631400622,KCg-m,right,3744
631400693,KCg-m,right,3745
631422121,KCg-m,right,3746
631422224,KCg-m,right,3747
631733127,KCg-m,right,3748
631737164,KCg-m,right,3749
631737380,KCg-m,right,3750
631741308,KCg-d,right,3751
631741483,KCg-m,right,3752
632013356,KCab-m,right,3753
632048075,KCg-m,right,3754
632069728,KCg-m,right,3755
632069757,KCg-m,right,3756
632069851,KCg-m,right,3757
632082635,KCg-m,right,3758
632086737,KCg-d,right,3759
632091116,KCg-d,right,3760
632155800,PFNv,noside,3761
632181938,vDeltaL,noside,3762
632229278,PFNd,noside,3763
632259507,PFNp_b,noside,3764
632397510,KCg-m,right,3765
632397750,KCg-m,right,3766
632397780,KCg-m,right,3767
632397786,KCg-m,right,3768
632397798,KCg-m,right,3769
632402333,KCg-m,right,3770
632544268,EPG,noside,3771
632570417,PS123,left,3772
632574613,vDeltaL,noside,3773
632600726,PFNm_a,noside,3774
632734572,KCg-m,right,3775
632751823,VC5_lvPN,right,3776
632764978,KCg-d,right,3777
632808044,KCg-m,right,3778
632911211,PFNp_c,noside,3779
632915714,PFNm_a,noside,3780
633097767,SLP322,right,3781
633097828,LHAV3q1,right,3782
633101926,LHPV4c2,right,3783
633144545,KCg-m,right,3784
633148704,KCg-m,right,3785
633148716,KCg-m,right,3786
633148859,KCg-m,right,3787
633149039,KCg-m,right,3788
633149202,KCg-m,right,3789
633200861,PFNp_a,noside,3790
633200871,PFNp_b,noside,3791
633200987,PFNp_b,noside,3792
633201022,PFNp_b,noside,3793
633438933,LHPV4c1_b,right,3794
633447561,AVLP472,right,3795
633498748,KCg-m,right,3796
633541717,PFNp_a,noside,3797
633541960,FC2C,right,3798
633546217,EPG,noside,3799
633684017,LHPV5d2,right,3800
633793553,LHAV3p1,right,3801
633895972,PFNm_b,noside,3802
633943192,PFNd,noside,3803
633951900,FR1,left,3804
634029702,LHPV4i5,right,3805
634038998,LHAD3b1_g,right,3806
634069028,LHPV5b2_b,right,3807
634090169,LHPV6l2,right,3808
634223708,FC1D,right,3809
634236922,IB025,right,3810
634363193,LHAV4k1,right,3811
634379734,M_vPNml88,right,3812
634595283,hDeltaA,noside,3813
634608015,PFR_a,noside,3814
634608104,PEN_a(PEN1),noside,3815
634707780,M_vPNml58,right,3816
634711906,LHPV4a7_a,right,3817
634712475,LHAV4b1_b,right,3818
634712940,LHAV4g5,right,3819
634717239,LHPV4a7_b,right,3820
634741770,LHPV5b1,right,3821
634759240,VP4_vPN,right,3822
634867234,SMP307,right,3823
634879889,SMP463,right,3824
634884062,CL206,right,3825
634888570,CL202,right,3826
634962055,EPG,noside,3827
635048729,DP1m_vPN,right,3828
635062078,DP1m_adPN,right,3829
635091875,LHAV4b2_b,right,3830
635109166,LHPV7a2,right,3831
635135723,CL254,right,3832
635234035,PFL2,noside,3833
635385969,LHAV4g7_a,right,3834
635407942,M_vPNml85,right,3835
635416407,DM5_lPN,right,3836
635424442,LHPV6i1_a,right,3837
635501884,CL083,right,3838
635773848,SLP335,right,3839
635860358,SMP459,right,3840
635878327,SMP380,right,3841
635882644,ATL036,right,3842
635890732,SMP573,right,3843
635895000,SMP271,right,3844
635908014,SMP052,right,3845
636102761,LHPV6j1,right,3846
636344136,SMP403,left,3847
636418270,M_vPNml58,right,3848
636434899,LHPV4b1_a,right,3849
636451654,LHAV5a8,right,3850
636465174,LHPV4b2,right,3851
636594376,SMP200,right,3852
636667489,SMP482,left,3853
636758191,LHPV4a7_d,right,3854
636789034,LHAV8a1,right,3855
636789080,VC5_adPN,right,3856
636792984,LHAV2k13,right,3857
636798093,LHPV5c1_a,right,3858
636944318,SMP383,right,3859
637008792,SMP521,right,3860
637121560,LHPV4a5_b,right,3861
637121971,LHAV4a2,right,3862
637224582,SMP445,right,3863
637306291,SMP582,left,3864
637393228,SMP491,left,3865
637462647,M_vPNml80,right,3866
637475264,SLP356,right,3867
637483692,SLP165,right,3868
637540087,SLP242,right,3869
637621553,SMP332,right,3870
637820110,AVLP595,right,3871
637850749,mAL4,left,3872
637914938,WED092,right,3873
637949421,SMP453,left,3874
638040562,SMP588,left,3875
638074940,FS4C,right,3876
638136190,LHAV4e4,right,3877
638136814,LHAD1b4,right,3878
638148213,LHAV2a5_b,right,3879
638148241,CL256,right,3880
638152829,SLP246,right,3881
638178497,LHAV1f1,right,3882
638196102,LHAV2k8,right,3883
638204954,SLP187,right,3884
638312678,SMP080,right,3885
638342057,PI3,noside,3886
638394209,SMP362,left,3887
638472166,LHAD1d1,right,3888
638476210,LHAV2a4_a,right,3889
638476365,LHAV4e2_a,right,3890
638481581,OA-VUMa2,right,3891
638826442,LHAV2a1,right,3892
638829946,CL257,right,3893
638882263,mAL4,left,3894
638930511,SIP028,right,3895
638964662,IB021,right,3896
638985608,SMP365,right,3897
639008013,SMP403,right,3898
639050664,SMP065,left,3899
639240544,LHAD1f3_b,right,3900
639275368,LHPD5f1,right,3901
639276164,M_lvPNm25,right,3902
639327084,SMP275,right,3903
639585968,LHCENT11,right,3904
639650941,SMP329,right,3905
639655157,SMP008,right,3906
639655378,SMP328,right,3907
639659397,SMP316_b,right,3908
639779973,FB2D,left,3909
639862370,SLP437,right,3910
639875892,CL023,right,3911
639905310,LC40a,right,3912
639957655,SMP448,right,3913
639958133,LHPV5g1_b,right,3914
639974538,CRE093,right,3915
639995972,CRE078,right,3916
640104852,CRE078,left,3917
640194409,AVLP508,right,3918
640199721,PLP089,right,3919
640220321,LHAV2a3,right,3920
640221192,LHAV4e1_b,right,3921
640276971,SMP022,right,3922
640281116,SIP041,right,3923
640298617,FB2F_b,right,3924
640375483,SMP262,right,3925
640470684,FB2F_b,left,3926
640539567,AVLP434_a,right,3927
640596169,SMP419,right,3928
640617445,CRE063,right,3929
640630581,CRE058,right,3930
640665331,FB5Q,right,3931
640691030,SMP422,right,3932
640691209,SMP069,right,3933
640804169,FB2F_a,left,3934
640877406,SLP375,right,3935
640915837,LHAV2k11_a,right,3936
640963092,LHPD2a4_c,right,3937
640963528,SIP018,right,3938
640963556,LHPD2a1,right,3939
641066630,SMP099,left,3940
641114676,SMP070,left,3941
641126853,SMP129,right,3942
641278400,aSP-g2,right,3943
641291034,LHAD3d1,right,3944
641403248,SMP099,left,3945
641563387,AVLP574,right,3946
641567225,SLP188_b,right,3947
641631806,LHPV5b4_a,right,3948
641631962,LHPV5b4_a,right,3949
641645610,SMP195_a,right,3950
641653381,KCa'b'-m,right,3951
641688553,CRE042,right,3952
641709938,SMP112,right,3953
642024743,SMP173,right,3954
642046803,SMP588,left,3955
642262407,AVLP040,right,3956
642263196,AVLP040,right,3957
642323384,CRE092,right,3958
642335523,KCab-p,right,3959
642335553,KCa'b'-m,right,3960
642365841,FB5Z,right,3961
642378701,SMP326,right,3962
642387775,SIP023,right,3963
642387793,LHPD2c5,right,3964
642409381,LHPD5e1,right,3965
642504699,LHPV5e3,left,3966
642509080,SMP007,right,3967
642516892,PPL105,left,3968
642612763,LHAV5c1,right,3969
642616710,CL062_b,right,3970
642629807,AVLP568,right,3971
642629827,AVLP570,right,3972
642642309,AVLP245,right,3973
642651049,SIP074,right,3974
642660081,LHAV9a1_b,right,3975
642664141,MBON15,right,3976
642680823,KCab-s,right,3977
642680826,KCab-p,right,3978
642680853,KCab-m,right,3979
642680881,KCab-m,right,3980
642680969,KCab-p,right,3981
642681035,KCab-m,right,3982
642689607,KCab-m,right,3983
642693620,SIP049,right,3984
642694410,SMP476,right,3985
642702809,CRE050,right,3986
642715563,SMP018_b,right,3987
642715622,FB2C,right,3988
642715875,SMP018_a,right,3989
642720054,AOTU035,right,3990
642720190,SMP578,right,3991
642723975,mALB2,left,3992
642728308,VES006,right,3993
642732835,MBON32,right,3994
642763374,oviDNb,left,3995
642948546,SLP160,right,3996
643005055,SIP043,right,3997
643052767,SMP248,right,3998
643060819,SMP020,right,3999
643061275,SIP089,right,4000
643142863,PAM01_a,left,4001
643156727,SMP176,left,4002
643307064,AVLP521,right,4003
643329030,SIP069,right,4004
643350227,CRE093,left,4005
643362770,KCab-s,right,4006
643363111,KCab-s,right,4007
643376222,CL040,right,4008
643389529,SMP392,right,4009
643393020,SMP329,right,4010
643393688,IB018,right,4011
643398197,IB011,right,4012
643401816,SMP055,right,4013
643402037,SMP357,right,4014
643488175,CRE045,left,4015
643501489,PAM02,left,4016
643523134,PAM05,left,4017
643535876,PAM10,left,4018
643679015,SIP053,right,4019
643691163,SIP042_b,right,4020
643703819,KCab-s,right,4021
643717679,SMP173,right,4022
643721915,SMP248,right,4023
643739027,CRE052,right,4024
643760681,SMP132,right,4025
643773259,CRE034,left,4026
643794320,CRE029_a,right,4027
643830129,CRE046,left,4028
643847447,MBON32,left,4029
643859327,CRE078,left,4030
644001906,PVLP007,right,4031
644113913,SMP139,left,4032
644118254,CRE030_b,left,4033
644148539,CRE039,right,4034
644148561,SMP139,right,4035
644148647,CRE031,right,4036
644148661,CRE036,right,4037
644148705,CRE036,right,4038
644152981,CRE029_b,right,4039
644153089,CRE039,right,4040
644161860,CRE045,left,4041
644408508,SLP245,right,4042
644417074,PAM06_b,right,4043
644417091,SMP213,right,4044
644425543,SMP055,right,4045
644433538,SMP015,right,4046
644450565,CRE005,right,4047
644450686,SMP059,right,4048
644455046,PS003,right,4049
644455092,CL051,right,4050
644757911,SMP318,right,4051
644761952,LHPD2c5,right,4052
644788121,LAL007,right,4053
644870768,PAM01_a,left,4054
644896959,PAM09,left,4055
645086558,CL251,right,4056
645090294,PAM04_a,right,4057
645111897,VES061,right,4058
645224664,PAM01_a,left,4059
645449236,CL278,right,4060
645456880,aIPg2,right,4061
645897107,CRE044,left,4062
660730340,KCab-c,right,4063
661076014,KCab-c,right,4064
661080007,KCa'b'-m,right,4065
661084049,KCg-m,right,4066
661395129,KCg-m,right,4067
661399477,KCg-m,right,4068
661407917,KCa'b'-m,right,4069
661408056,KCg-m,right,4070
661408094,KCab-m,right,4071
661421129,KCg-m,right,4072
661430106,KCg-m,right,4073
661430179,KCg-m,right,4074
661740651,KCg-m,right,4075
661757811,KCg-m,right,4076
661766416,KCg-m,right,4077
662081640,KCg-m,right,4078
662081902,KCg-m,right,4079
662085486,KCg-m,right,4080
662094168,KCg-m,right,4081
662103124,KCab-c,right,4082
662107551,KCg-m,right,4083
662107593,KCg-m,right,4084
662197764,SMP309,right,4085
662409505,KCa'b'-m,right,4086
662409582,KCa'b'-ap2,right,4087
662414157,KCab-c,right,4088
662418320,KCg-m,right,4089
662452625,KCg-m,right,4090
662461539,KCg-m,right,4091
662728826,KCab-m,right,4092
662754991,KCg-m,right,4093
662763626,KCg-m,right,4094
662763904,KCg-m,right,4095
662767770,KCg-m,right,4096
662772373,KCab-m,right,4097
662772393,KCg-m,right,4098
662776660,VC3m_lvPN,right,4099
662789529,KCab-s,right,4100
662802782,KCg-m,right,4101
662806818,KCg-m,right,4102
662840966,PFNm_b,noside,4103
662845370,PFNm_b,noside,4104
662966385,PFNm_b,noside,4105
663091787,KCg-m,right,4106
663130304,KCg-d,right,4107
663134970,KCg-m,right,4108
663190769,PEN_a(PEN1),noside,4109
663225743,PFNm_a,noside,4110
663242420,FR2,noside,4111
663298610,PFNd,noside,4112
663432544,VP3+_vPN,right,4113
663437249,SLP325,right,4114
663493162,KCg-m,right,4115
663558074,PFNa,noside,4116
663562172,PEN_b(PEN2),noside,4117
663787020,VP1m+_lvPN,right,4118
663799582,IB115,right,4119
663834152,KCg-m,right,4120
663898692,PFNa,noside,4121
663950556,vDeltaM,noside,4122
663950729,PFNm_b,noside,4123
664141134,KCg-m,right,4124
664184060,KCg-m,right,4125
664187932,KCg-m,right,4126
664188056,KCg-m,right,4127
664188083,KCg-m,right,4128
664188108,KCg-m,right,4129
664188129,KCg-m,right,4130
664188211,KCg-m,right,4131
664235541,PFNd,noside,4132
664313308,PFNp_a,noside,4133
664447502,SMP228,right,4134
664511977,KCg-d,right,4135
664628372,hDeltaA,noside,4136
664632485,PFNp_b,noside,4137
664645558,PEN_a(PEN1),noside,4138
664650297,PEN_b(PEN2),noside,4139
664787948,ATL014,right,4140
664814903,VP1m+_lvPN,right,4141
664824047,LHPV6n1,right,4142
664943511,PFGs,noside,4143
664978073,hDeltaB,noside,4144
665169278,CL136,right,4145
665314820,EPG,noside,4146
665332092,FR1,left,4147
665439889,LHPV4b3,right,4148
665454282,LHAV3d1,right,4149
665466951,CL014,right,4150
665479890,ATL001,right,4151
665552356,SMP296,right,4152
665556968,SMP468,right,4153
665735597,LHAV4g9,right,4154
665747387,LHAV6a2_b,right,4155
665820084,CL327,right,4156
665897487,SMP468,right,4157
666122442,LHAV3e4_a,right,4158
666135689,DA3_adPN,right,4159
666136034,LHAD2c2,right,4160
666162219,SLP465,right,4161
666200256,CL025,right,4162
666230992,SMP491,right,4163
666252297,CL234,right,4164
666308023,PFL3,noside,4165
666312288,PFR_b,noside,4166
