pre,post,plen,threshold_0,threshold_0.001,threshold_0.01,threshold_0.03,threshold_0.05,threshold_0.1
DNge043,PLP182,5,False,False,False,False,False,False
DNge043,CB0406,2,False,False,False,False,False,False
DNge043,CB0406,3,False,False,False,False,False,False
DNge043,CB0406,4,False,False,False,False,False,False
DNge043,CB0406,5,False,False,False,False,False,False
DNge043,CB0283,2,False,False,False,False,False,False
DNge043,CB0283,3,False,False,False,False,False,False
DNge043,CB0283,4,False,False,False,False,False,False
DNge043,CB0283,5,False,False,False,False,False,False
DNge043,SMP369,2,False,False,False,False,False,False
DNge043,SMP369,3,False,False,False,False,False,False
DNge043,SMP369,4,False,False,False,False,False,False
DNge043,SMP369,5,False,False,False,False,False,False
DNge043,CB1791,2,False,False,False,False,False,False
DNge043,CB1791,3,False,False,False,False,False,False
DNge043,CB1791,4,False,False,False,False,False,False
DNge043,CB1791,5,False,False,False,False,False,False
DNge043,PS158,2,False,False,False,False,False,False
DNge043,PS158,3,False,False,False,False,False,False
DNge043,PS158,4,False,False,False,False,False,False
DNge043,PS158,5,False,False,False,False,False,False
DNge043,v2LN37,2,False,False,False,False,False,False
DNge043,v2LN37,3,False,False,False,False,False,False
DNge043,v2LN37,4,False,False,False,False,False,False
DNge043,v2LN37,5,False,False,False,False,False,False
DNge043,DNpe027,2,False,False,False,False,False,False
DNge043,DNpe027,3,False,False,False,False,False,False
DNge043,DNpe027,4,False,False,False,False,False,False
DNge043,DNpe027,5,False,False,False,False,False,False
DNge043,SA_VTV_8,2,False,False,False,False,False,False
DNge043,SA_VTV_8,3,False,False,False,False,False,False
DNge043,SA_VTV_8,4,False,False,False,False,False,False
DNge043,SA_VTV_8,5,False,False,False,False,False,False
DNge043,CB2579,2,False,False,False,False,False,False
DNge043,CB2579,3,False,False,False,False,False,False
DNge043,CB2579,4,False,False,False,False,False,False
DNge043,CB2579,5,False,False,False,False,False,False
DNge043,CB2209,2,False,False,False,False,False,False
DNge043,CB2209,3,False,False,False,False,False,False
DNge043,CB2209,4,False,False,False,False,False,False
DNge043,CB2209,5,False,False,False,False,False,False
DNge043,CB3773,2,False,False,False,False,False,False
DNge043,CB3773,3,False,False,False,False,False,False
DNge043,CB3773,4,False,False,False,False,False,False
DNge043,CB3773,5,False,False,False,False,False,False
DNge043,CL290,2,False,False,False,False,False,False
DNge043,CL290,3,False,False,False,False,False,False
DNge043,CL290,4,False,False,False,False,False,False
DNge043,CL290,5,False,False,False,False,False,False
DNge043,CB1545,2,False,False,False,False,False,False
DNge043,CB1545,3,False,False,False,False,False,False
DNge043,CB1545,4,False,False,False,False,False,False
DNge043,CB1545,5,False,False,False,False,False,False
DNge043,ATL022,2,False,False,False,False,False,False
DNge043,ATL022,3,False,False,False,False,False,False
DNge043,ATL022,4,False,False,False,False,False,False
DNge043,ATL022,5,False,False,False,False,False,False
DNge043,CB3579,2,False,False,False,False,False,False
DNge043,CB3579,3,False,False,False,False,False,False
DNge043,CB3579,4,False,False,False,False,False,False
DNge043,CB3579,5,False,False,False,False,False,False
DNge043,CB2417,2,False,False,False,False,False,False
DNge043,CB2417,3,False,False,False,False,False,False
DNge043,CB2417,4,False,False,False,False,False,False
DNge043,CB2417,5,False,False,False,False,False,False
DNge043,CB1810,2,False,False,False,False,False,False
DNge043,CB1810,3,False,False,False,False,False,False
DNge043,CB1810,4,False,False,False,False,False,False
DNge043,CB1810,5,False,False,False,False,False,False
DNge043,CB2440,2,False,False,False,False,False,False
DNge043,CB2440,3,False,False,False,False,False,False
DNge043,CB2440,4,False,False,False,False,False,False
DNge043,CB2440,5,False,False,False,False,False,False
DNge043,AVLP496a,2,False,False,False,False,False,False
DNge043,AVLP496a,3,False,False,False,False,False,False
DNge043,AVLP496a,4,False,False,False,False,False,False
DNge043,AVLP496a,5,False,False,False,False,False,False
DNge043,OA-VUMa2,2,False,False,False,False,False,False
DNge043,OA-VUMa2,3,False,False,False,False,False,False
DNge043,OA-VUMa2,4,False,False,False,False,False,False
DNge043,OA-VUMa2,5,False,False,False,False,False,False
DNge043,Li13,2,False,False,False,False,False,False
DNge043,Li13,3,False,False,False,False,False,False
DNge043,Li13,4,False,False,False,False,False,False
DNge043,Li13,5,False,False,False,False,False,False
DNge043,DNg42,2,False,False,False,False,False,False
DNge043,DNg42,3,False,False,False,False,False,False
DNge043,DNg42,4,False,False,False,False,False,False
DNge043,DNg42,5,False,False,False,False,False,False
DNge043,AN_GNG_32,2,False,False,False,False,False,False
DNge043,AN_GNG_32,3,False,False,False,False,False,False
DNge043,AN_GNG_32,4,False,False,False,False,False,False
DNge043,AN_GNG_32,5,False,False,False,False,False,False
DNge043,cL02b,2,False,False,False,False,False,False
DNge043,cL02b,3,False,False,False,False,False,False
DNge043,cL02b,4,False,False,False,False,False,False
DNge043,cL02b,5,False,False,False,False,False,False
DNge043,VES012,2,False,False,False,False,False,False
DNge043,VES012,3,False,False,False,False,False,False
DNge043,VES012,4,False,False,False,False,False,False
DNge043,VES012,5,False,False,False,False,False,False
DNge043,SMP598,2,False,False,False,False,False,False
DNge043,SMP598,3,False,False,False,False,False,False
DNge043,SMP598,4,False,False,False,False,False,False
DNge043,SMP598,5,False,False,False,False,False,False
DNge043,DNp17,2,False,False,False,False,False,False
DNge043,DNp17,3,False,False,False,False,False,False
DNge043,DNp17,4,False,False,False,False,False,False
DNge043,DNp17,5,False,False,False,False,False,False
DNge043,CB0426,2,False,False,False,False,False,False
DNge043,CB0426,3,False,False,False,False,False,False
DNge043,CB0426,4,False,False,False,False,False,False
DNge043,CB0426,5,False,False,False,False,False,False
DNge043,LHPV10c1,2,False,False,False,False,False,False
DNge043,LHPV10c1,3,False,False,False,False,False,False
DNge043,LHPV10c1,4,False,False,False,False,False,False
DNge043,LHPV10c1,5,False,False,False,False,False,False
DNge043,SAD012,2,False,False,False,False,False,False
DNge043,SAD012,3,False,False,False,False,False,False
DNge043,SAD012,4,False,False,False,False,False,False
DNge043,SAD012,5,False,False,False,False,False,False
DNge043,LT76,2,False,False,False,False,False,False
DNge043,LT76,3,False,False,False,False,False,False
DNge043,LT76,4,False,False,False,False,False,False
DNge043,LT76,5,False,False,False,False,False,False
DNge043,"FC1A,FC1B,FC1F",2,False,False,False,False,False,False
DNge043,"FC1A,FC1B,FC1F",3,False,False,False,False,False,False
DNge043,"FC1A,FC1B,FC1F",4,False,False,False,False,False,False
DNge043,"FC1A,FC1B,FC1F",5,False,False,False,False,False,False
DNge043,AN_GNG_131,2,False,False,False,False,False,False
DNge043,AN_GNG_131,3,False,False,False,False,False,False
DNge043,AN_GNG_131,4,False,False,False,False,False,False
DNge043,AN_GNG_131,5,False,False,False,False,False,False
DNge043,SLP406,2,False,False,False,False,False,False
DNge043,SLP406,3,False,False,False,False,False,False
DNge043,SLP406,4,False,False,False,False,False,False
DNge043,SLP406,5,False,False,False,False,False,False
DNge043,CB3329,2,False,False,False,False,False,False
DNge043,CB3329,3,False,False,False,False,False,False
DNge043,CB3329,4,False,False,False,False,False,False
DNge043,CB3329,5,False,False,False,False,False,False
DNge043,CB2714,2,False,False,False,False,False,False
DNge043,CB2714,3,False,False,False,False,False,False
DNge043,CB2714,4,False,False,False,False,False,False
DNge043,CB2714,5,False,False,False,False,False,False
DNge043,AN_GNG_127,2,False,False,False,False,False,False
DNge043,AN_GNG_127,3,False,False,False,False,False,False
DNge043,AN_GNG_127,4,False,False,False,False,False,False
DNge043,AN_GNG_127,5,False,False,False,False,False,False
DNge043,DNge064,2,False,False,False,False,False,False
DNge043,DNge064,3,False,False,False,False,False,False
DNge043,DNge064,4,False,False,False,False,False,False
DNge043,DNge064,5,False,False,False,False,False,False
DNge043,CB1528,2,False,False,False,False,False,False
DNge043,CB1528,3,False,False,False,False,False,False
DNge043,CB1528,4,False,False,False,False,False,False
DNge043,CB1528,5,False,False,False,False,False,False
DNge043,SLP286b,2,False,False,False,False,False,False
DNge043,SLP286b,3,False,False,False,False,False,False
DNge043,SLP286b,4,False,False,False,False,False,False
DNge043,SLP286b,5,False,False,False,False,False,False
DNge043,AVLP019,2,False,False,False,False,False,False
DNge043,AVLP019,3,False,False,False,False,False,False
DNge043,AVLP019,4,False,False,False,False,False,False
DNge043,AVLP019,5,False,False,False,False,False,False
DNge043,CB2383,2,False,False,False,False,False,False
DNge043,CB2383,3,False,False,False,False,False,False
DNge043,CB2383,4,False,False,False,False,False,False
DNge043,CB2383,5,False,False,False,False,False,False
DNge043,LHAV4b1,2,False,False,False,False,False,False
DNge043,LHAV4b1,3,False,False,False,False,False,False
DNge043,LHAV4b1,4,False,False,False,False,False,False
DNge043,LHAV4b1,5,False,False,False,False,False,False
DNge043,MTe45,2,False,False,False,False,False,False
DNge043,MTe45,3,False,False,False,False,False,False
DNge043,MTe45,4,False,False,False,False,False,False
DNge043,MTe45,5,False,False,False,False,False,False
DNge043,SMP152,2,False,False,False,False,False,False
DNge043,SMP152,3,False,False,False,False,False,False
DNge043,SMP152,4,False,False,False,False,False,False
DNge043,SMP152,5,False,False,False,False,False,False
DNge043,SAD009,2,False,False,False,False,False,False
DNge043,SAD009,3,False,False,False,False,False,False
DNge043,SAD009,4,False,False,False,False,False,False
DNge043,SAD009,5,False,False,False,False,False,False
DNge043,LHPV6c1,2,False,False,False,False,False,False
DNge043,LHPV6c1,3,False,False,False,False,False,False
DNge043,LHPV6c1,4,False,False,False,False,False,False
DNge043,LHPV6c1,5,False,False,False,False,False,False
DNge043,LHAV2g1b,2,False,False,False,False,False,False
DNge043,LHAV2g1b,3,False,False,False,False,False,False
DNge043,LHAV2g1b,4,False,False,False,False,False,False
DNge043,LHAV2g1b,5,False,False,False,False,False,False
DNge043,CB2247,2,False,False,False,False,False,False
DNge043,CB2247,3,False,False,False,False,False,False
DNge043,CB2247,4,False,False,False,False,False,False
DNge043,CB2247,5,False,False,False,False,False,False
DNge043,PS183,2,False,False,False,False,False,False
DNge043,PS183,3,False,False,False,False,False,False
DNge043,PS183,4,False,False,False,False,False,False
DNge043,PS183,5,False,False,False,False,False,False
DNge043,CB1149,2,False,False,False,False,False,False
DNge043,CB1149,3,False,False,False,False,False,False
DNge043,CB1149,4,False,False,False,False,False,False
DNge043,CB1149,5,False,False,False,False,False,False
DNge043,AN_GNG_28,2,False,False,False,False,False,False
DNge043,AN_GNG_28,3,False,False,False,False,False,False
DNge043,AN_GNG_28,4,False,False,False,False,False,False
DNge043,AN_GNG_28,5,False,False,False,False,False,False
DNge043,LMt3,2,False,False,False,False,False,False
DNge043,LMt3,3,False,False,False,False,False,False
DNge043,LMt3,4,False,False,False,False,False,False
DNge043,LMt3,5,False,False,False,False,False,False
DNge043,CB1650,2,False,False,False,False,False,False
DNge043,CB1650,3,False,False,False,False,False,False
DNge043,CB1650,4,False,False,False,False,False,False
DNge043,CB1650,5,False,False,False,False,False,False
DNge043,CB3175,2,False,False,False,False,False,False
DNge043,CB3175,3,False,False,False,False,False,False
DNge043,CB3175,4,False,False,False,False,False,False
DNge043,CB3175,5,False,False,False,False,False,False
DNge043,CB2398,2,False,False,False,False,False,False
DNge043,CB2398,3,False,False,False,False,False,False
DNge043,CB2398,4,False,False,False,False,False,False
DNge043,CB2398,5,False,False,False,False,False,False
DNge043,CB2157,2,False,False,False,False,False,False
DNge043,CB2157,3,False,False,False,False,False,False
DNge043,CB2157,4,False,False,False,False,False,False
DNge043,CB2157,5,False,False,False,False,False,False
DNge043,CB2120,2,False,False,False,False,False,False
DNge043,CB2120,3,False,False,False,False,False,False
DNge043,CB2120,4,False,False,False,False,False,False
DNge043,CB2120,5,False,False,False,False,False,False
DNge043,SLP462,2,False,False,False,False,False,False
DNge043,SLP462,3,False,False,False,False,False,False
DNge043,SLP462,4,False,False,False,False,False,False
DNge043,SLP462,5,False,False,False,False,False,False
DNge043,LHAV2b7_a,2,False,False,False,False,False,False
DNge043,LHAV2b7_a,3,False,False,False,False,False,False
DNge043,LHAV2b7_a,4,False,False,False,False,False,False
DNge043,LHAV2b7_a,5,False,False,False,False,False,False
DNge043,CB0671,2,False,False,False,False,False,False
DNge043,CB0671,3,False,False,False,False,False,False
DNge043,CB0671,4,False,False,False,False,False,False
DNge043,CB0671,5,False,False,False,False,False,False
DNge043,LHAV2k10,2,False,False,False,False,False,False
DNge043,LHAV2k10,3,False,False,False,False,False,False
DNge043,LHAV2k10,4,False,False,False,False,False,False
DNge043,LHAV2k10,5,False,False,False,False,False,False
DNge043,LHAV7a1b,2,False,False,False,False,False,False
DNge043,LHAV7a1b,3,False,False,False,False,False,False
DNge043,LHAV7a1b,4,False,False,False,False,False,False
DNge043,LHAV7a1b,5,False,False,False,False,False,False
DNge043,SLP444,2,False,False,False,False,False,False
DNge043,SLP444,3,False,False,False,False,False,False
DNge043,SLP444,4,False,False,False,False,False,False
DNge043,SLP444,5,False,False,False,False,False,False
DNge043,AVLP283,2,False,False,False,False,False,False
DNge043,AVLP283,3,False,False,False,False,False,False
DNge043,AVLP283,4,False,False,False,False,False,False
DNge043,AVLP283,5,False,False,False,False,False,False
DNge043,LPsP,2,False,False,False,False,False,False
DNge043,LPsP,3,False,False,False,False,False,False
DNge043,LPsP,4,False,False,False,False,False,False
DNge043,LPsP,5,False,False,False,False,False,False
DNge043,PS010,2,False,False,False,False,False,False
DNge043,PS010,3,False,False,False,False,False,False
DNge043,PS010,4,False,False,False,False,False,False
DNge043,PS010,5,False,False,False,False,False,False
DNge043,CB3283,2,False,False,False,False,False,False
DNge043,CB3283,3,False,False,False,False,False,False
DNge043,CB3283,4,False,False,False,False,False,False
DNge043,CB3283,5,False,False,False,False,False,False
DNge043,CL256,2,False,False,False,False,False,False
DNge043,CL256,3,False,False,False,False,False,False
DNge043,CL256,4,False,False,False,False,False,False
DNge043,CL256,5,False,False,False,False,False,False
DNge043,DNge082,2,False,False,False,False,False,False
DNge043,DNge082,3,False,False,False,False,False,False
DNge043,DNge082,4,False,False,False,False,False,False
DNge043,DNge082,5,False,False,False,False,False,False
DNge043,DNge120,2,False,False,False,False,False,False
DNge043,DNge120,3,False,False,False,False,False,False
DNge043,DNge120,4,False,False,False,False,False,False
DNge043,DNge120,5,False,False,False,False,False,False
DNge043,CB2632,2,False,False,False,False,False,False
DNge043,CB2632,3,False,False,False,False,False,False
DNge043,CB2632,4,False,False,False,False,False,False
DNge043,CB2632,5,False,False,False,False,False,False
DNge043,CB1834,2,False,False,False,False,False,False
DNge043,CB1834,3,False,False,False,False,False,False
DNge043,CB1834,4,False,False,False,False,False,False
DNge043,CB1834,5,False,False,False,False,False,False
DNge043,LC26,2,False,False,False,False,False,False
DNge043,LC26,3,False,False,False,False,False,False
DNge043,LC26,4,False,False,False,False,False,False
DNge043,LC26,5,False,False,False,False,False,False
DNge043,DNa05,2,False,False,False,False,False,False
DNge043,DNa05,3,False,False,False,False,False,False
DNge043,DNa05,4,False,False,False,False,False,False
DNge043,DNa05,5,False,False,False,False,False,False
DNge043,DNde004,2,False,False,False,False,False,False
DNge043,DNde004,3,False,False,False,False,False,False
DNge043,DNde004,4,False,False,False,False,False,False
DNge043,DNde004,5,False,False,False,False,False,False
DNge043,AN_IPS_GNG_3,2,False,False,False,False,False,False
DNge043,AN_IPS_GNG_3,3,False,False,False,False,False,False
DNge043,AN_IPS_GNG_3,4,False,False,False,False,False,False
DNge043,AN_IPS_GNG_3,5,False,False,False,False,False,False
DNge043,CB2747,2,False,False,False,False,False,False
DNge043,CB2747,3,False,False,False,False,False,False
DNge043,CB2747,4,False,False,False,False,False,False
DNge043,CB2747,5,False,False,False,False,False,False
DNge043,CB0517,2,False,False,False,False,False,False
DNge043,CB0517,3,False,False,False,False,False,False
DNge043,CB0517,4,False,False,False,False,False,False
DNge043,CB0517,5,False,False,False,False,False,False
DNge043,MeMe_e05,2,False,False,False,False,False,False
DNge043,MeMe_e05,3,False,False,False,False,False,False
DNge043,MeMe_e05,4,False,False,False,False,False,False
DNge043,MeMe_e05,5,False,False,False,False,False,False
DNge043,CL083,2,False,False,False,False,False,False
DNge043,CL083,3,False,False,False,False,False,False
DNge043,CL083,4,False,False,False,False,False,False
DNge043,CL083,5,False,False,False,False,False,False
DNge043,CB0958,2,False,False,False,False,False,False
DNge043,CB0958,3,False,False,False,False,False,False
DNge043,CB0958,4,False,False,False,False,False,False
DNge043,CB0958,5,False,False,False,False,False,False
DNge043,CB2330,2,False,False,False,False,False,False
DNge043,CB2330,3,False,False,False,False,False,False
DNge043,CB2330,4,False,False,False,False,False,False
DNge043,CB2330,5,False,False,False,False,False,False
DNge043,CB3280,2,False,False,False,False,False,False
DNge043,CB3280,3,False,False,False,False,False,False
DNge043,CB3280,4,False,False,False,False,False,False
DNge043,CB3280,5,False,False,False,False,False,False
DNge043,SAD080,2,False,False,False,False,False,False
DNge043,SAD080,3,False,False,False,False,False,False
DNge043,SAD080,4,False,False,False,False,False,False
DNge043,SAD080,5,False,False,False,False,False,False
DNge043,PVLP099,2,False,False,False,False,False,False
DNge043,PVLP099,3,False,False,False,False,False,False
DNge043,PVLP099,4,False,False,False,False,False,False
DNge043,PVLP099,5,False,False,False,False,False,False
DNge043,CB2517,2,False,False,False,False,False,False
DNge043,CB2517,3,False,False,False,False,False,False
DNge043,CB2517,4,False,False,False,False,False,False
DNge043,CB2517,5,False,False,False,False,False,False
DNge043,CB1879,2,False,False,False,False,False,False
DNge043,CB1879,3,False,False,False,False,False,False
DNge043,CB1879,4,False,False,False,False,False,False
DNge043,CB1879,5,False,False,False,False,False,False
DNge043,CB0225,2,False,False,False,False,False,False
DNge043,CB0225,3,False,False,False,False,False,False
DNge043,CB0225,4,False,False,False,False,False,False
DNge043,CB0225,5,False,False,False,False,False,False
DNge043,AN_AVLP_10,2,False,False,False,False,False,False
DNge043,AN_AVLP_10,3,False,False,False,False,False,False
DNge043,AN_AVLP_10,4,False,False,False,False,False,False
DNge043,AN_AVLP_10,5,False,False,False,False,False,False
DNge043,CB0858,2,False,False,False,False,False,False
DNge043,CB0858,3,False,False,False,False,False,False
DNge043,CB0858,4,False,False,False,False,False,False
DNge043,CB0858,5,False,False,False,False,False,False
CB0296,CB2947,2,False,False,False,False,False,False
CB0296,CB2947,3,False,False,False,False,False,False
CB0296,CB2947,4,False,False,False,False,False,False
CB0296,CB2947,5,False,False,False,False,False,False
CB0296,MBON19,2,False,False,False,False,False,False
CB0296,MBON19,3,False,False,False,False,False,False
CB0296,MBON19,4,False,False,False,False,False,False
CB0296,MBON19,5,False,False,False,False,False,False
CB0296,SAD017,2,False,False,False,False,False,False
CB0296,SAD017,3,False,False,False,False,False,False
CB0296,SAD017,4,False,False,False,False,False,False
CB0296,SAD017,5,False,False,False,False,False,False
CB0296,CB0913,2,False,False,False,False,False,False
CB0296,CB0913,3,False,False,False,False,False,False
CB0296,CB0913,4,False,False,False,False,False,False
CB0296,CB0913,5,False,False,False,False,False,False
CB0296,CB3339,2,False,False,False,False,False,False
CB0296,CB3339,3,False,False,False,False,False,False
CB0296,CB3339,4,False,False,False,False,False,False
CB0296,CB3339,5,False,False,False,False,False,False
CB0296,AVLP187,2,False,False,False,False,False,False
CB0296,AVLP187,3,False,False,False,False,False,False
CB0296,AVLP187,4,False,False,False,False,False,False
CB0296,AVLP187,5,False,False,False,False,False,False
CB0296,CB0894,2,False,False,False,False,False,False
CB0296,CB0894,3,False,False,False,False,False,False
CB0296,CB0894,4,False,False,False,False,False,False
CB0296,CB0894,5,False,False,False,False,False,False
CB0296,CL352,2,False,False,False,False,False,False
CB0296,CL352,3,False,False,False,False,False,False
CB0296,CL352,4,False,False,False,False,False,False
CB0296,CL352,5,False,False,False,False,False,False
CB0296,PLP182,2,False,False,False,False,False,False
CB0296,PLP182,3,False,False,False,False,False,False
CB0296,PLP182,4,False,False,False,False,False,False
CB0296,PLP182,5,False,False,False,False,False,False
CB0296,CB0406,2,False,False,False,False,False,False
CB0296,CB0406,3,False,False,False,False,False,False
CB0296,CB0406,4,False,False,False,False,False,False
CB0296,CB0406,5,False,False,False,False,False,False
CB0296,CB0283,2,False,False,False,False,False,False
CB0296,CB0283,3,False,False,False,False,False,False
CB0296,CB0283,4,False,False,False,False,False,False
CB0296,CB0283,5,False,False,False,False,False,False
CB0296,SMP369,2,False,False,False,False,False,False
CB0296,SMP369,3,False,False,False,False,False,False
CB0296,SMP369,4,False,False,False,False,False,False
CB0296,SMP369,5,False,False,False,False,False,False
CB0296,CB1791,2,False,False,False,False,False,False
CB0296,CB1791,3,False,False,False,False,False,False
CB0296,CB1791,4,False,False,False,False,False,False
CB0296,CB1791,5,False,False,False,False,False,False
CB0296,PS158,2,False,False,False,False,False,False
CB0296,PS158,3,False,False,False,False,False,False
CB0296,PS158,4,False,False,False,False,False,False
CB0296,PS158,5,False,False,False,False,False,False
CB0296,v2LN37,2,False,False,False,False,False,False
CB0296,v2LN37,3,False,False,False,False,False,False
CB0296,v2LN37,4,False,False,False,False,False,False
CB0296,v2LN37,5,False,False,False,False,False,False
CB0296,DNpe027,2,False,False,False,False,False,False
CB0296,DNpe027,3,False,False,False,False,False,False
CB0296,DNpe027,4,False,False,False,False,False,False
CB0296,DNpe027,5,False,False,False,False,False,False
CB0296,SA_VTV_8,2,False,False,False,False,False,False
CB0296,SA_VTV_8,3,False,False,False,False,False,False
CB0296,SA_VTV_8,4,False,False,False,False,False,False
CB0296,SA_VTV_8,5,False,False,False,False,False,False
CB0296,CB2579,2,False,False,False,False,False,False
CB0296,CB2579,3,False,False,False,False,False,False
CB0296,CB2579,4,False,False,False,False,False,False
CB0296,CB2579,5,False,False,False,False,False,False
CB0296,CB2209,2,False,False,False,False,False,False
CB0296,CB2209,3,False,False,False,False,False,False
CB0296,CB2209,4,False,False,False,False,False,False
CB0296,CB2209,5,False,False,False,False,False,False
CB0296,CB3773,2,False,False,False,False,False,False
CB0296,CB3773,3,False,False,False,False,False,False
CB0296,CB3773,4,False,False,False,False,False,False
CB0296,CB3773,5,False,False,False,False,False,False
CB0296,CL290,2,False,False,False,False,False,False
CB0296,CL290,3,False,False,False,False,False,False
CB0296,CL290,4,False,False,False,False,False,False
CB0296,CL290,5,False,False,False,False,False,False
CB0296,CB1545,2,False,False,False,False,False,False
CB0296,CB1545,3,False,False,False,False,False,False
CB0296,CB1545,4,False,False,False,False,False,False
CB0296,CB1545,5,False,False,False,False,False,False
CB0296,ATL022,2,False,False,False,False,False,False
CB0296,ATL022,3,False,False,False,False,False,False
CB0296,ATL022,4,False,False,False,False,False,False
CB0296,ATL022,5,False,False,False,False,False,False
CB0296,CB3579,2,False,False,False,False,False,False
CB0296,CB3579,3,False,False,False,False,False,False
CB0296,CB3579,4,False,False,False,False,False,False
CB0296,CB3579,5,False,False,False,False,False,False
CB0296,CB2417,2,False,False,False,False,False,False
CB0296,CB2417,3,False,False,False,False,False,False
CB0296,CB2417,4,False,False,False,False,False,False
CB0296,CB2417,5,False,False,False,False,False,False
CB0296,CB1810,2,False,False,False,False,False,False
CB0296,CB1810,3,False,False,False,False,False,False
CB0296,CB1810,4,False,False,False,False,False,False
CB0296,CB1810,5,False,False,False,False,False,False
CB0296,CB2440,2,False,False,False,False,False,False
CB0296,CB2440,3,False,False,False,False,False,False
CB0296,CB2440,4,False,False,False,False,False,False
CB0296,CB2440,5,False,False,False,False,False,False
CB0296,AVLP496a,2,False,False,False,False,False,False
CB0296,AVLP496a,3,False,False,False,False,False,False
CB0296,AVLP496a,4,False,False,False,False,False,False
CB0296,AVLP496a,5,False,False,False,False,False,False
CB0296,OA-VUMa2,2,False,False,False,False,False,False
CB0296,OA-VUMa2,3,False,False,False,False,False,False
CB0296,OA-VUMa2,4,False,False,False,False,False,False
CB0296,OA-VUMa2,5,False,False,False,False,False,False
CB0296,Li13,2,False,False,False,False,False,False
CB0296,Li13,3,False,False,False,False,False,False
CB0296,Li13,4,False,False,False,False,False,False
CB0296,Li13,5,False,False,False,False,False,False
CB0296,DNg42,2,False,False,False,False,False,False
CB0296,DNg42,3,False,False,False,False,False,False
CB0296,DNg42,4,False,False,False,False,False,False
CB0296,DNg42,5,False,False,False,False,False,False
CB0296,AN_GNG_32,2,False,False,False,False,False,False
CB0296,AN_GNG_32,3,False,False,False,False,False,False
CB0296,AN_GNG_32,4,False,False,False,False,False,False
CB0296,AN_GNG_32,5,False,False,False,False,False,False
CB0296,cL02b,2,False,False,False,False,False,False
CB0296,cL02b,3,False,False,False,False,False,False
CB0296,cL02b,4,False,False,False,False,False,False
CB0296,cL02b,5,False,False,False,False,False,False
CB0296,VES012,2,False,False,False,False,False,False
CB0296,VES012,3,False,False,False,False,False,False
CB0296,VES012,4,False,False,False,False,False,False
CB0296,VES012,5,False,False,False,False,False,False
CB0296,SMP598,2,False,False,False,False,False,False
CB0296,SMP598,3,False,False,False,False,False,False
CB0296,SMP598,4,False,False,False,False,False,False
CB0296,SMP598,5,False,False,False,False,False,False
CB0296,DNp17,2,False,False,False,False,False,False
CB0296,DNp17,3,False,False,False,False,False,False
CB0296,DNp17,4,False,False,False,False,False,False
CB0296,DNp17,5,False,False,False,False,False,False
CB0296,CB0426,2,False,False,False,False,False,False
CB0296,CB0426,3,False,False,False,False,False,False
CB0296,CB0426,4,False,False,False,False,False,False
CB0296,CB0426,5,False,False,False,False,False,False
CB0296,LHPV10c1,2,False,False,False,False,False,False
CB0296,LHPV10c1,3,False,False,False,False,False,False
CB0296,LHPV10c1,4,False,False,False,False,False,False
CB0296,LHPV10c1,5,False,False,False,False,False,False
CB0296,SAD012,2,False,False,False,False,False,False
CB0296,SAD012,3,False,False,False,False,False,False
CB0296,SAD012,4,False,False,False,False,False,False
CB0296,SAD012,5,False,False,False,False,False,False
CB0296,LT76,2,False,False,False,False,False,False
CB0296,LT76,3,False,False,False,False,False,False
CB0296,LT76,4,False,False,False,False,False,False
CB0296,LT76,5,False,False,False,False,False,False
CB0296,"FC1A,FC1B,FC1F",2,False,False,False,False,False,False
CB0296,"FC1A,FC1B,FC1F",3,False,False,False,False,False,False
CB0296,"FC1A,FC1B,FC1F",4,False,False,False,False,False,False
CB0296,"FC1A,FC1B,FC1F",5,False,False,False,False,False,False
CB0296,AN_GNG_131,2,False,False,False,False,False,False
CB0296,AN_GNG_131,3,False,False,False,False,False,False
CB0296,AN_GNG_131,4,False,False,False,False,False,False
CB0296,AN_GNG_131,5,False,False,False,False,False,False
CB0296,SLP406,2,False,False,False,False,False,False
CB0296,SLP406,3,False,False,False,False,False,False
CB0296,SLP406,4,False,False,False,False,False,False
CB0296,SLP406,5,False,False,False,False,False,False
CB0296,CB3329,2,False,False,False,False,False,False
CB0296,CB3329,3,False,False,False,False,False,False
CB0296,CB3329,4,False,False,False,False,False,False
CB0296,CB3329,5,False,False,False,False,False,False
CB0296,CB2714,2,False,False,False,False,False,False
CB0296,CB2714,3,False,False,False,False,False,False
CB0296,CB2714,4,False,False,False,False,False,False
CB0296,CB2714,5,False,False,False,False,False,False
CB0296,AN_GNG_127,2,False,False,False,False,False,False
CB0296,AN_GNG_127,3,False,False,False,False,False,False
CB0296,AN_GNG_127,4,False,False,False,False,False,False
CB0296,AN_GNG_127,5,False,False,False,False,False,False
CB0296,DNge064,2,False,False,False,False,False,False
CB0296,DNge064,3,False,False,False,False,False,False
CB0296,DNge064,4,False,False,False,False,False,False
CB0296,DNge064,5,False,False,False,False,False,False
CB0296,CB1528,2,False,False,False,False,False,False
CB0296,CB1528,3,False,False,False,False,False,False
CB0296,CB1528,4,False,False,False,False,False,False
CB0296,CB1528,5,False,False,False,False,False,False
CB0296,SLP286b,2,False,False,False,False,False,False
CB0296,SLP286b,3,False,False,False,False,False,False
CB0296,SLP286b,4,False,False,False,False,False,False
CB0296,SLP286b,5,False,False,False,False,False,False
CB0296,AVLP019,2,False,False,False,False,False,False
CB0296,AVLP019,3,False,False,False,False,False,False
