cell_type,OilBl,E2Hex,GerAc,Prpyl,IPenA,Et3HB,Nonnl,CiVAc,MetSl,HexAc,PeEtA,AceAc,EtHex,2PnAc,5OdMx,BeZal,bCitr,1HxOl,Frnsl,WatBl,Cdvrn,Sprmn,Acoin,MtAct,AcAcd,PrpnA,BtrAc,Amnia,Pyrdn,PAcHd,HCL36,PAcAc,Vingr,Geosn,VinGe,PEtAm,ClrBL,ClrB2,FlyFM,EtAmn,Ptscn,Lnlol,23BTD,Sprdn,CO21P
LHPV5c1,0.10714285714285714,-0.08928571428571429,0.21428571428571427,0.10714285714285714,0.14285714285714285,0.2857142857142857,0.07142857142857142,0.17857142857142858,0.9642857142857143,0.35714285714285715,0.4107142857142857,0.5,0.05357142857142857,0.32142857142857145,0.5714285714285714,0.0,0.17857142857142858,0.44642857142857145,0.08928571428571429,0.10714285714285714,0.5357142857142857,1.0,0.7142857142857143,0.42857142857142855,0.25,0.5,0.5714285714285714,0.7857142857142857,0.5,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.39285714285714285,0.2857142857142857,0.32142857142857145,-0.03571428571428571,0.16071428571428573,0.44642857142857145,0.21428571428571427,0.35714285714285715,0.39285714285714285,0.5,0.10714285714285714,
LHPV5c1,0.0,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.29411764705882354,0.0,0.058823529411764705,0.0,0.5882352941176471,0.17647058823529413,1.0,0.7647058823529411,0.4117647058823529,0.5294117647058824,0.4117647058823529,0.35294117647058826,0.5882352941176471,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.35294117647058826,0.0,0.5882352941176471,0.11764705882352941,0.35294117647058826,0.058823529411764705,
LHPV2d1,-0.019230769230769232,0.6153846153846154,0.0,0.34615384615384615,0.6153846153846154,0.19230769230769232,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.19230769230769232,0.038461538461538464,0.2692307692307692,0.11538461538461539,0.0,0.4230769230769231,0.2692307692307692,0.11538461538461539,0.038461538461538464,-0.038461538461538464,0.7307692307692307,0.07692307692307693,0.0,0.4230769230769231,0.15384615384615385,0.07692307692307693,0.11538461538461539,0.0,0.23076923076923078,0.2692307692307692,0.0,0.0,0.0,0.0,0.38461538461538464,0.038461538461538464,0.0,0.0,0.07692307692307693,0.0,0.8461538461538461,0.19230769230769232,0.0,0.0,0.07692307692307693,1.0
LHPV5a1,0.045454545454545456,0.2840909090909091,0.375,0.7159090909090909,0.45454545454545453,0.625,0.11363636363636363,0.42045454545454547,0.3068181818181818,0.09090909090909091,0.07954545454545454,0.2727272727272727,0.22727272727272727,0.056818181818181816,0.09090909090909091,0.4431818181818182,0.14772727272727273,0.36363636363636365,0.10227272727272728,0.011363636363636364,0.20454545454545456,0.045454545454545456,1.0,0.8068181818181818,0.29545454545454547,0.4318181818181818,0.4318181818181818,0.36363636363636365,0.4090909090909091,0.3181818181818182,0.17045454545454544,0.25,0.7386363636363636,0.22727272727272727,0.75,0.06818181818181818,,,,,,,,,
LHPV5a1,0.06666666666666667,0.09333333333333334,0.21333333333333335,0.68,0.4266666666666667,0.64,0.06666666666666667,0.3333333333333333,0.30666666666666664,-0.006666666666666667,0.06,0.26666666666666666,0.3333333333333333,0.09333333333333334,0.18666666666666668,0.4,0.28,0.28,0.17333333333333334,0.04,0.05333333333333334,0.02,1.0,0.8333333333333334,0.4,0.6533333333333333,0.6666666666666666,0.5866666666666667,0.64,0.26666666666666666,0.2,0.09333333333333334,0.5933333333333334,0.23333333333333334,0.76,0.02666666666666667,,,,,,,,,
LHPV5a2,0.018518518518518517,0.2777777777777778,0.42592592592592593,0.6296296296296297,0.5370370370370371,0.75,0.3055555555555556,0.6064814814814815,0.17592592592592593,0.037037037037037035,0.125,0.48148148148148145,0.2777777777777778,0.08333333333333333,0.33796296296296297,0.25925925925925924,0.1388888888888889,0.21296296296296297,0.07407407407407407,0.004629629629629629,0.046296296296296294,0.018518518518518517,0.9907407407407407,0.6944444444444444,0.5,0.5648148148148148,0.4722222222222222,0.3888888888888889,0.5,0.4074074074074074,0.3101851851851852,0.3055555555555556,1.0,0.3425925925925926,0.875,0.2222222222222222,,,,,,,,,
LHPV5a1,-0.01282051282051282,0.021367521367521368,0.3333333333333333,0.6068376068376068,0.10256410256410256,0.18803418803418803,0.1452991452991453,0.6837606837606838,0.20512820512820512,0.017094017094017096,0.05128205128205128,0.3247863247863248,0.1282051282051282,0.06837606837606838,0.18803418803418803,0.25213675213675213,0.1282051282051282,-0.03418803418803419,0.05128205128205128,0.017094017094017096,0.008547008547008548,0.0,0.9487179487179487,1.0,0.05982905982905983,0.3247863247863248,0.2564102564102564,0.18803418803418803,0.0641025641025641,0.1282051282051282,0.05128205128205128,0.05128205128205128,0.1282051282051282,0.06837606837606838,0.1623931623931624,0.008547008547008548,,,,,,,,,
LHPV5a1,0.09615384615384616,0.6410256410256411,0.8461538461538461,0.6602564102564102,0.5192307692307693,1.0,0.5576923076923077,0.9615384615384616,0.7115384615384616,0.2692307692307692,0.27564102564102566,0.7628205128205128,0.4935897435897436,0.3525641025641026,0.4551282051282051,0.7115384615384616,0.08974358974358974,0.6410256410256411,0.3141025641025641,0.08333333333333333,0.38461538461538464,0.08333333333333333,0.6923076923076923,0.6410256410256411,0.46794871794871795,0.4230769230769231,0.5064102564102564,0.6474358974358975,0.782051282051282,0.358974358974359,0.532051282051282,0.2948717948717949,0.25,0.21153846153846154,0.3782051282051282,0.21153846153846154,,,,,,,,,
LHPV5c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.3181818181818182,0.0,0.0,0.09090909090909091,0.13636363636363635,0.045454545454545456,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LHPV5c1,0.10714285714285714,0.5714285714285714,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.39285714285714285,0.03571428571428571,0.6071428571428571,0.5,0.32142857142857145,0.0,0.25,0.5,0.2857142857142857,0.07142857142857142,0.03571428571428571,0.5,0.07142857142857142,0.0,0.39285714285714285,0.6428571428571429,0.03571428571428571,0.10714285714285714,0.17857142857142858,0.14285714285714285,0.10714285714285714,0.35714285714285715,0.2857142857142857,0.25,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.6785714285714286,0.4642857142857143,1.0,0.0,0.0,0.8214285714285714,0.9285714285714286,0.75,0.6071428571428571,0.07142857142857142,0.8214285714285714,
LHPV5c1,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.20833333333333334,0.0,0.6666666666666666,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.5,0.08333333333333333,0.0,0.041666666666666664,
LHPV5c1,0.0,0.15384615384615385,0.38461538461538464,0.0,0.15384615384615385,1.0,-0.07692307692307693,0.0,0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.0,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.0,0.0,0.7692307692307693,0.6153846153846154,0.07692307692307693,0.07692307692307693,0.6153846153846154,0.46153846153846156,0.6153846153846154,0.5384615384615384,0.07692307692307693,0.6538461538461539,0.07692307692307693,0.23076923076923078,0.0,0.15384615384615385,0.38461538461538464,0.6923076923076923,-0.07692307692307693,0.07692307692307693,0.15384615384615385,0.5,0.9230769230769231,0.19230769230769232,0.038461538461538464,0.15384615384615385,
LHPV5c1,0.13333333333333333,1.0,0.06666666666666667,0.0,0.2833333333333333,0.16666666666666666,0.0,0.0,0.4666666666666667,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.3,0.26666666666666666,0.0,0.1,0.0,0.8333333333333334,0.43333333333333335,0.03333333333333333,0.0,0.03333333333333333,-0.03333333333333333,0.0,0.0,0.03333333333333333,0.1,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.1,0.05,0.5,0.03333333333333333,0.13333333333333333,
LHAV6a1,0.0,0.02564102564102564,0.02564102564102564,0.0,0.1282051282051282,0.02564102564102564,0.1282051282051282,0.23076923076923078,0.0,0.02564102564102564,0.1282051282051282,0.0,0.20512820512820512,0.05128205128205128,0.20512820512820512,0.20512820512820512,0.02564102564102564,0.0,0.1282051282051282,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.1794871794871795,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.0,0.0,0.1282051282051282,0.07692307692307693,0.02564102564102564,0.0,0.05128205128205128,1.0,0.0,
LHAV6a1,0.0,0.6470588235294118,0.611764705882353,0.4,0.2529411764705882,0.49411764705882355,0.4235294117647059,0.5294117647058824,0.35294117647058826,0.4470588235294118,0.5647058823529412,0.8588235294117647,0.2235294117647059,0.2823529411764706,0.788235294117647,1.0,0.12941176470588237,0.023529411764705882,0.32941176470588235,0.0,0.49411764705882355,0.12941176470588237,0.611764705882353,0.17647058823529413,0.21176470588235294,0.5058823529411764,0.3058823529411765,0.047058823529411764,0.3411764705882353,0.4235294117647059,0.4823529411764706,0.07058823529411765,0.16470588235294117,0.12941176470588237,0.16470588235294117,0.1411764705882353,0.03529411764705882,0.2,0.5058823529411764,0.4823529411764706,0.38823529411764707,0.32941176470588235,0.7411764705882353,0.38823529411764707,
LHAV6a1,0.02,0.46,0.42,0.2,0.28,0.58,0.36,0.58,0.08,0.02,0.18,0.88,0.46,0.2,0.94,0.4,0.0,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.1,0.0,0.0,0.0,0.12,0.22,0.0,0.0,0.04,0.06,0.0,0.0,0.18,0.08,0.0,0.0,0.1,0.92,0.02,
LHAV6a1,0.0,0.8387096774193549,0.5,0.1935483870967742,0.6129032258064516,0.6774193548387096,0.14516129032258066,0.5,0.14516129032258066,0.3548387096774194,0.22580645161290322,0.6451612903225806,0.6290322580645161,0.16129032258064516,0.6451612903225806,0.3870967741935484,0.08064516129032258,0.0967741935483871,0.0,0.0,0.03225806451612903,0.0,1.0,0.3387096774193548,0.1774193548387097,0.27419354838709675,0.04838709677419355,0.016129032258064516,0.04838709677419355,0.1774193548387097,0.11290322580645161,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.3870967741935484,0.08064516129032258,0.0,0.12903225806451613,0.0,0.03225806451612903,0.0,0.06451612903225806,0.7096774193548387,0.016129032258064516,
LHAV6a1,0.0,0.0,0.2857142857142857,0.0,0.38095238095238093,0.47619047619047616,0.14285714285714285,0.23809523809523808,0.0,0.0,0.0,0.0,1.0,0.0,0.19047619047619047,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.047619047619047616,0.14285714285714285,0.0,
LHAV6a1,0.0,0.0625,0.0,0.0625,0.25,0.0625,0.125,0.25,0.0,0.0,0.0,0.1875,0.0,0.0,0.75,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.5,0.0,
LHAV6a1,0.0,0.8108108108108109,0.10810810810810811,0.10810810810810811,0.16216216216216217,0.10810810810810811,0.2972972972972973,0.13513513513513514,0.05405405405405406,0.05405405405405406,0.10810810810810811,0.4594594594594595,1.0,0.05405405405405406,0.6486486486486487,0.1891891891891892,0.02702702702702703,0.05405405405405406,0.0,0.0,0.16216216216216217,0.0,0.9459459459459459,0.13513513513513514,0.08108108108108109,0.2702702702702703,0.0,0.05405405405405406,0.0,0.02702702702702703,0.10810810810810811,0.10810810810810811,0.10810810810810811,0.2702702702702703,0.08108108108108109,0.40540540540540543,0.0,0.2702702702702703,0.02702702702702703,0.5675675675675675,0.0,0.21621621621621623,0.6486486486486487,0.6756756756756757,0.7567567567567568
LHPV4d3,0.10300429184549356,0.3090128755364807,0.7081545064377682,0.7811158798283262,0.9055793991416309,0.9613733905579399,0.5021459227467812,0.7510729613733905,0.51931330472103,0.5150214592274678,0.2145922746781116,0.47639484978540775,0.592274678111588,0.19313304721030042,0.45064377682403434,0.33905579399141633,0.12875536480686695,0.0944206008583691,0.0815450643776824,0.02145922746781116,-0.017167381974248927,0.10300429184549356,0.8326180257510729,0.7854077253218884,0.7939914163090128,0.9012875536480687,1.0,0.7639484978540773,0.8669527896995708,0.26609442060085836,0.3562231759656652,0.19313304721030042,0.24034334763948498,0.3605150214592275,0.7939914163090128,0.5364806866952789,0.02575107296137339,0.3133047210300429,0.2017167381974249,0.45493562231759654,0.2703862660944206,0.1759656652360515,0.9785407725321889,0.26609442060085836,0.7253218884120172
LHPV4d1,0.0,0.0,0.1111111111111111,0.8518518518518519,0.37037037037037035,0.8518518518518519,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.9259259259259259,1.0,0.07407407407407407,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518518518518519,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.7037037037037037,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.14814814814814814,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
LHPV5c3,0.0,0.05660377358490566,0.09433962264150944,1.0,0.5471698113207547,0.3018867924528302,0.09433962264150944,0.1509433962264151,0.2830188679245283,0.5283018867924528,0.018867924528301886,0.1509433962264151,0.07547169811320754,0.0,0.03773584905660377,0.20754716981132076,0.2641509433962264,0.1320754716981132,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.03773584905660377,0.1509433962264151,0.09433962264150944,0.05660377358490566,0.1320754716981132,,
LHPV5c3,0.0,0.7948717948717948,0.07692307692307693,0.48717948717948717,0.6410256410256411,1.0,0.358974358974359,0.15384615384615385,0.3333333333333333,0.41025641025641024,0.0,0.05128205128205128,0.1794871794871795,0.0,0.358974358974359,0.10256410256410256,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.07692307692307693,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,
LHPV5c3,-0.02631578947368421,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.3157894736842105,0.3684210526315789,0.10526315789473684,-0.05263157894736842,0.2631578947368421,0.7368421052631579,0.0,0.10526315789473684,0.0,0.10526315789473684,0.2631578947368421,0.2631578947368421,-0.10526315789473684,0.0,0.05263157894736842,-0.02631578947368421,0.0,0.10526315789473684,0.0,0.0,0.05263157894736842,0.10526315789473684,0.0,0.8421052631578947,0.15789473684210525,0.0,0.10526315789473684,0.631578947368421,0.0,0.0,0.10526315789473684,0.0,0.10526315789473684,0.2631578947368421,0.0,1.0,0.15789473684210525,0.05263157894736842,0.0,0.0,
LHPV5c3,0.02564102564102564,0.8717948717948718,0.1794871794871795,0.2564102564102564,0.4358974358974359,0.15384615384615385,0.2564102564102564,0.1794871794871795,0.3333333333333333,0.6794871794871795,0.02564102564102564,0.15384615384615385,0.15384615384615385,0.10256410256410256,0.3076923076923077,0.358974358974359,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.0,0.20512820512820512,0.1794871794871795,0.05128205128205128,0.10256410256410256,0.28205128205128205,0.1794871794871795,0.1794871794871795,0.41025641025641024,0.3076923076923077,0.358974358974359,0.10256410256410256,0.07692307692307693,0.05128205128205128,0.02564102564102564,0.15384615384615385,0.15384615384615385,0.0,0.0,0.07692307692307693,1.0,0.358974358974359,0.01282051282051282,0.10256410256410256,0.10256410256410256,0.0
LHPV5c3,0.020833333333333332,0.5729166666666666,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4375,0.1875,0.25,0.020833333333333332,0.16666666666666666,0.0,0.08333333333333333,0.2916666666666667,0.3958333333333333,0.020833333333333332,0.0,0.020833333333333332,0.14583333333333334,0.0625,0.0,0.0625,0.020833333333333332,0.0,0.041666666666666664,0.0,0.25,0.125,0.2916666666666667,0.1875,0.0,0.0625,0.08333333333333333,0.052083333333333336,0.020833333333333332,0.041666666666666664,0.0,0.041666666666666664,1.0,0.14583333333333334,0.0,0.020833333333333332,0.020833333333333332,
LHPV4b1,0.0784313725490196,-0.0392156862745098,0.058823529411764705,0.23529411764705882,0.43137254901960786,0.0784313725490196,-0.0196078431372549,0.0,0.5490196078431373,0.35294117647058826,0.49019607843137253,1.0,0.7058823529411765,0.0784313725490196,0.35294117647058826,0.20588235294117646,0.058823529411764705,0.6078431372549019,0.0196078431372549,0.0196078431372549,-0.00980392156862745,0.06862745098039216,0.17647058823529413,0.6470588235294118,-0.049019607843137254,0.27450980392156865,0.23529411764705882,0.08823529411764706,0.27450980392156865,0.0,0.0392156862745098,0.0196078431372549,0.0784313725490196,0.0,0.5294117647058824,0.0,0.0392156862745098,-0.11764705882352941,0.0,0.00980392156862745,-0.049019607843137254,0.13725490196078433,0.0,0.0392156862745098,0.1568627450980392
LHPV5b1,0.14492753623188406,0.5362318840579711,0.463768115942029,0.2318840579710145,0.2898550724637681,0.2753623188405797,0.8840579710144928,1.0,0.3188405797101449,0.16666666666666666,0.2753623188405797,0.4855072463768116,0.37681159420289856,0.34782608695652173,0.30434782608695654,0.7391304347826086,0.2318840579710145,0.08695652173913043,0.42028985507246375,0.007246376811594203,0.35507246376811596,0.10144927536231885,0.9565217391304348,0.47101449275362317,0.8043478260869565,0.6811594202898551,0.6086956521739131,0.30434782608695654,0.2898550724637681,0.5072463768115942,0.4492753623188406,0.7101449275362319,0.9492753623188406,0.15942028985507245,0.8260869565217391,0.35507246376811596,,,,,,,,,
LHPV5b1,0.17177914110429449,0.49079754601226994,0.44171779141104295,0.12269938650306748,0.4049079754601227,0.25766871165644173,0.6993865030674846,0.588957055214724,0.11042944785276074,0.2822085889570552,0.3312883435582822,0.49079754601226994,0.34355828220858897,0.34355828220858897,0.34355828220858897,0.43558282208588955,0.24539877300613497,0.147239263803681,0.3558282208588957,0.04294478527607362,0.26993865030674846,0.13496932515337423,1.0,0.25153374233128833,0.6441717791411042,0.588957055214724,0.7730061349693251,0.3803680981595092,0.26380368098159507,0.3619631901840491,0.5521472392638037,0.5766871165644172,0.6012269938650306,0.44785276073619634,0.6625766871165644,0.3312883435582822,,,,,,,,,
LHPV5b1,0.0,0.8431372549019608,0.6666666666666666,0.1568627450980392,0.13725490196078433,0.27450980392156865,0.9607843137254902,0.49019607843137253,0.09803921568627451,0.35294117647058826,0.0784313725490196,0.37254901960784315,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.7254901960784313,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.0,0.0392156862745098,0.058823529411764705,0.5686274509803921,0.27450980392156865,0.49019607843137253,0.11764705882352941,0.37254901960784315,0.0,0.3137254901960784,0.5,0.6862745098039216,0.37254901960784315,0.3333333333333333,0.1568627450980392,1.0,0.0,0.0,0.0196078431372549,0.1568627450980392,0.3137254901960784,0.058823529411764705,0.0,0.0784313725490196,0.0,0.21568627450980393
LHPV5b1,0.0,0.39215686274509803,0.3137254901960784,0.0,0.0,0.058823529411764705,0.0,0.39215686274509803,0.21568627450980393,0.35294117647058826,0.37254901960784315,0.7647058823529411,0.39215686274509803,0.4117647058823529,0.3333333333333333,0.7450980392156863,0.35294117647058826,0.0392156862745098,0.3137254901960784,-0.0196078431372549,0.23529411764705882,0.0,0.8823529411764706,0.17647058823529413,0.5882352941176471,0.6078431372549019,0.5686274509803921,0.5490196078431373,0.47058823529411764,-0.0392156862745098,0.9607843137254902,0.6862745098039216,0.09803921568627451,0.5490196078431373,0.11764705882352941,0.6862745098039216,0.0,0.7843137254901961,0.0196078431372549,1.0,0.3137254901960784,0.0392156862745098,0.5686274509803921,0.0392156862745098,
LHPV4b2,0.016666666666666666,0.5,0.09166666666666666,-0.041666666666666664,0.05,0.5333333333333333,0.03333333333333333,0.06666666666666667,0.016666666666666666,0.3333333333333333,0.14166666666666666,0.016666666666666666,0.21666666666666667,0.08333333333333333,0.05,0.041666666666666664,0.2,0.13333333333333333,-0.041666666666666664,0.08333333333333333,0.36666666666666664,0.35,0.7333333333333333,0.36666666666666664,0.43333333333333335,0.38333333333333336,0.25,1.0,0.26666666666666666,0.18333333333333332,0.11666666666666667,0.25,0.13333333333333333,0.06666666666666667,0.16666666666666666,0.5,0.008333333333333333,0.16666666666666666,0.14166666666666666,0.23333333333333334,0.36666666666666664,0.03333333333333333,0.21666666666666667,0.18333333333333332,-0.016666666666666666
LHPV4b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.5517241379310345,0.9655172413793104,0.27586206896551724,0.20689655172413793,0.10344827586206896,0.10344827586206896,0.41379310344827586,1.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.3103448275862069,0.3103448275862069,0.0,0.06896551724137931,0.034482758620689655,0.0
LHPV4b2,0.0,1.0,0.18041237113402062,0.24742268041237114,-0.015463917525773196,0.5309278350515464,0.23195876288659795,0.15463917525773196,0.020618556701030927,0.23711340206185566,0.030927835051546393,0.17525773195876287,0.05154639175257732,0.030927835051546393,0.09278350515463918,0.10309278350515463,0.030927835051546393,0.4020618556701031,0.041237113402061855,0.02577319587628866,0.030927835051546393,0.020618556701030927,0.29896907216494845,0.05670103092783505,0.020618556701030927,0.041237113402061855,0.1134020618556701,0.211340206185567,0.061855670103092786,0.07216494845360824,0.0,0.04639175257731959,0.030927835051546393,0.061855670103092786,0.07731958762886598,0.030927835051546393,-0.005154639175257732,0.0,0.010309278350515464,0.17525773195876287,0.020618556701030927,0.03608247422680412,0.0979381443298969,0.05154639175257732,0.17010309278350516
LHPV4b2,0.05714285714285714,0.26666666666666666,0.023809523809523808,0.02857142857142857,-0.07142857142857142,0.2,0.02857142857142857,0.0380952380952381,0.01904761904761905,0.1523809523809524,0.0,-0.01904761904761905,0.009523809523809525,0.01904761904761905,0.02857142857142857,-0.009523809523809525,0.08571428571428572,0.580952380952381,0.047619047619047616,-0.009523809523809525,0.24285714285714285,0.4,0.45714285714285713,0.3619047619047619,0.2857142857142857,0.26666666666666666,0.5047619047619047,1.0,0.12380952380952381,0.01904761904761905,-0.014285714285714285,0.0761904761904762,0.014285714285714285,0.10476190476190476,-0.014285714285714285,0.004761904761904762,0.009523809523809525,0.0761904761904762,0.12380952380952381,0.20952380952380953,0.23333333333333334,0.04285714285714286,0.05714285714285714,0.23809523809523808,0.0
LHAD1c1,0.01858736059479554,0.022304832713754646,0.03717472118959108,0.08178438661710037,-0.007434944237918215,0.05947955390334572,0.04460966542750929,0.01486988847583643,0.08178438661710037,0.1412639405204461,0.05947955390334572,0.03717472118959108,0.05204460966542751,0.10037174721189591,0.06691449814126393,0.08178438661710037,0.17100371747211895,0.2825278810408922,0.12639405204460966,0.02973977695167286,0.9107806691449815,0.9962825278810409,0.29739776951672864,0.31226765799256506,0.24535315985130113,0.2527881040892193,0.3271375464684015,1.0,0.966542750929368,0.12639405204460966,0.12267657992565056,0.13382899628252787,0.20074349442379183,0.19330855018587362,0.17472118959107807,0.35687732342007433,,,,,,,,,
LHAD1c1,0.029850746268656716,0.0,0.029850746268656716,0.0,0.0,0.0,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.0,0.7313432835820896,0.5223880597014925,0.16417910447761194,0.1044776119402985,0.13432835820895522,0.07462686567164178,0.04477611940298507,1.0,0.6567164179104478,0.029850746268656716,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.04477611940298507,0.05970149253731343,,,,,,,,,
LHAD1c1,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
LHAD1c1,0.0,0.009345794392523364,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.028037383177570093,0.028037383177570093,0.0,0.009345794392523364,0.0,0.009345794392523364,0.018691588785046728,0.037383177570093455,0.0,0.028037383177570093,0.009345794392523364,0.0,0.3364485981308411,0.5794392523364486,0.17757009345794392,0.102803738317757,0.14018691588785046,0.08411214953271028,0.08411214953271028,0.6728971962616822,0.3925233644859813,0.056074766355140186,0.04672897196261682,0.018691588785046728,0.037383177570093455,-0.004672897196261682,0.009345794392523364,0.08411214953271028,0.0,0.0,0.07476635514018691,1.0,0.6822429906542056,0.009345794392523364,0.08411214953271028,0.037383177570093455,
LHAV6a1,-0.006578947368421052,0.2631578947368421,0.2894736842105263,0.0,-0.019736842105263157,0.013157894736842105,0.8552631578947368,1.0,0.013157894736842105,0.09210526315789473,0.10526315789473684,0.34210526315789475,0.013157894736842105,0.10526315789473684,0.618421052631579,0.75,0.14473684210526316,0.0,0.17105263157894737,0.006578947368421052,0.21052631578947367,0.02631578947368421,0.05263157894736842,0.0,-0.013157894736842105,0.0,0.0,0.006578947368421052,0.10526315789473684,0.6973684210526315,0.5263157894736842,0.10526315789473684,0.13157894736842105,0.21052631578947367,0.11842105263157894,0.0,0.0,0.19736842105263158,0.4473684210526316,0.5,0.09210526315789473,0.10526315789473684,0.11842105263157894,0.05263157894736842,0.013157894736842105
LHAV6a1,0.0,0.23636363636363636,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.0,0.16363636363636364,0.509090909090909,0.01818181818181818,0.07272727272727272,0.03636363636363636,0.4727272727272727,0.0,0.05454545454545454,0.4727272727272727,0.6363636363636364,0.12727272727272726,0.01818181818181818,0.16363636363636364,0.0,0.34545454545454546,0.03636363636363636,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.12727272727272726,0.38181818181818183,0.2909090909090909,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.34545454545454546,1.0,0.8363636363636363,0.2909090909090909,0.16363636363636364,0.01818181818181818,0.01818181818181818,0.4909090909090909
