,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,ito_lee_hemilineage,hartenstein_hemilineage,idx,sign,coords
85936,720575940617750562,T2a,right,acetylcholine,optic,ME>LO,,,,32220,1,"-6.0,12.00"
85937,720575940626319618,Mi15,right,acetylcholine,optic,ME,,,,76162,1,
85938,720575940626365212,Tm3,right,acetylcholine,optic,ME>LO,,,,76384,1,"1.0,33.00"
85939,720575940633571297,C3,left,gaba,optic,ME>LA,,,,113277,-1,
85940,720575940624287211,Mi9,right,glutamate,optic,ME,,,,65747,-1,"3.0,53.00"
85941,720575940624390438,Dm12,right,glutamate,optic,ME,,,,66392,-1,
85942,720575940630797047,Lawf1,right,acetylcholine,optic,ME>LA,,,,100959,1,
85943,720575940608259970,T4a,left,acetylcholine,optic,ME>LOP,,,,5760,1,
85944,720575940624930485,Mi9,right,glutamate,optic,ME,,,,69149,-1,"1.0,15.00"
85945,720575940620955201,Tm9,right,acetylcholine,optic,ME>LO,,,,46640,1,"3.0,19.00"
85946,720575940620955457,T5a,right,acetylcholine,optic,LO>LOP,,,,46643,1,"-2.0,12.00"
85947,720575940631812968,Sm02,left,acetylcholine,optic,ME,,,,106046,1,
85948,720575940634628121,Tm25,right,acetylcholine,optic,ME>LO,,,,116046,1,
85949,720575940645514519,Dm3q,right,glutamate,optic,ME,,,,134807,-1,
85950,720575940611772626,TmY4,right,acetylcholine,optic,ME>LO.LOP,,,,12231,1,
85951,720575940605548902,Tm20,left,acetylcholine,optic,ME>LO,,,,1857,1,
85952,720575940624500372,Tm9,right,acetylcholine,optic,ME>LO,,,,66943,1,"2.0,16.00"
85953,720575940627640207,Dm3p,right,glutamate,optic,ME,,,,83841,-1,
85954,720575940618250821,L5,right,acetylcholine,optic,LA>ME,L1-5,,,34435,1,"-1.0,17.00"
85955,720575940619456832,C3,left,gaba,optic,ME>LA,,,,39272,-1,
85956,720575940617999133,Sm01,right,acetylcholine,optic,ME,,,,33242,1,
85957,720575940629507689,Y3,left,acetylcholine,optic,LOP>ME.LO,,,,94272,1,
85958,720575940621156724,Tm4,left,acetylcholine,optic,ME>LO,,,,47808,1,
85959,720575940608498699,Mi15,right,acetylcholine,optic,ME,,,,6082,1,
85960,720575940635491576,Mi15,right,acetylcholine,optic,ME,,,,118378,1,
85961,720575940630929367,Sm05,left,gaba,optic,ME,,,,101664,-1,
85962,720575940629859663,T5a,right,acetylcholine,optic,LO>LOP,,,,95983,1,"-2.0,62.00"
85963,720575940608498955,T4a,right,acetylcholine,optic,ME>LOP,,,,6084,1,"-2.0,62.00"
85964,720575940632358674,T5d,right,acetylcholine,optic,LO>LOP,,,,108422,1,
85965,720575940639686819,Sm05,right,gaba,optic,ME,,,,128086,-1,
85966,720575940628467561,Tm7,right,acetylcholine,optic,ME>LO,,,,88762,1,
85967,720575940612938354,Tm27,left,acetylcholine,optic,ME>LO.LOP,,,,15817,1,
85968,720575940612278501,Tm21,left,acetylcholine,optic,ME>LO,,,,13617,1,
85969,720575940640144181,L1,left,glutamate,optic,LA>ME,L1-5,,,129130,-1,
85970,720575940637620958,Tm36,right,acetylcholine,optic,ME>LO.LOP,,,,123353,1,
85971,720575940627706884,Tm27,left,acetylcholine,optic,ME>LO.LOP,,,,84212,1,
85972,720575940605038182,Mi15,right,acetylcholine,optic,ME,,,,1247,1,
85973,720575940641104373,Mi4,left,gaba,optic,ME,columnar,,,130871,-1,
85974,720575940631757624,L1,right,glutamate,optic,LA>ME,L1-5,,,105842,-1,"-9.0,57.00"
85975,720575940608495627,Sm01,right,acetylcholine,optic,ME,,,,6078,1,
85976,720575940629881644,Dm3p,right,glutamate,optic,ME,,,,96108,-1,
85977,720575940660007041,Dm8b,left,glutamate,optic,ME,,,,138751,-1,
85978,720575940617863764,Mi15,left,acetylcholine,optic,ME,,,,32670,1,
85979,720575940627198809,Dm1,left,glutamate,optic,ME,,,,81263,-1,
85980,720575940621976865,Mi15,right,acetylcholine,optic,ME,,,,52556,1,
85981,720575940627996682,TmY9q__perp,left,acetylcholine,optic,ME>LO.LOP,,,,85932,1,
85982,720575940643673504,Dm3p,left,glutamate,optic,ME,,,,132932,-1,
85983,720575940621222491,Dm12,right,glutamate,optic,ME,,,,48133,-1,
85984,720575940635073131,L4,right,acetylcholine,optic,LA>ME,L1-5,,,117198,1,"-2.0,58.00"
85985,720575940637813166,Dm10,right,gaba,optic,ME,,,,123836,-1,
85986,720575940627624847,Tm4,left,acetylcholine,optic,ME>LO,,,,83762,1,
85987,720575940615118047,Mi15,left,acetylcholine,optic,ME,,,,22787,1,
85988,720575940612843634,L3,left,acetylcholine,optic,LA>ME,L1-5,,,15457,1,
85989,720575940644645024,C3,left,gaba,optic,ME>LA,,,,133819,-1,
85990,720575940623369354,Tm27,left,acetylcholine,optic,ME>LO.LOP,,,,60574,1,
85991,720575940621936666,Tm3,right,acetylcholine,optic,ME>LO,,,,52331,1,"-5.0,17.00"
85992,720575940630026807,Dm3q,right,glutamate,optic,ME,,,,96916,-1,
85993,720575940622718234,Tm3,left,acetylcholine,optic,ME>LO,,,,56786,1,
85994,720575940612008154,T4c,left,acetylcholine,optic,ME>LOP,,,,12874,1,
85995,720575940639680419,Mi10,left,acetylcholine,optic,ME,,,,128060,1,
85996,720575940617670971,TmY10,left,acetylcholine,optic,ME>LO,,,,31893,1,
85997,720575940611060548,T4c,left,acetylcholine,optic,ME>LOP,,,,10474,1,
85998,720575940637897700,T4b,left,acetylcholine,optic,ME>LOP,,,,124015,1,
85999,720575940610412078,T4d,left,acetylcholine,optic,ME>LOP,,,,9139,1,
86000,720575940639146310,Mi13,left,gaba,optic,ME,,,,126891,-1,
86001,720575940639569205,T4c,left,acetylcholine,optic,ME>LOP,,,,127823,1,
86002,720575940640491096,Tm21,left,acetylcholine,optic,ME>LO,,,,129900,1,
86003,720575940631113487,L3,left,acetylcholine,optic,LA>ME,L1-5,,,102691,1,
86004,720575940612008922,Tm4,left,acetylcholine,optic,ME>LO,,,,12877,1,
86005,720575940627297106,T5d,left,acetylcholine,optic,LO>LOP,,,,81898,1,
86006,720575940635534271,T5b,left,acetylcholine,optic,LO>LOP,,,,118492,1,
86007,720575940631053911,Dm15,right,glutamate,optic,ME,,,,102354,-1,
86008,720575940622592752,Dm8a,left,glutamate,optic,ME,,,,56056,-1,
86009,720575940618896709,Tm3,left,acetylcholine,optic,ME>LO,,,,37124,1,
86010,720575940626260738,T4b,left,acetylcholine,optic,ME>LOP,,,,75870,1,
86011,720575940638019817,Tm7,right,acetylcholine,optic,ME>LO,,,,124263,1,
86012,720575940621937178,Mi15,left,acetylcholine,optic,ME,,,,52332,1,
86013,720575940627704595,T2,left,acetylcholine,optic,ME>LO,,,,84200,1,
86014,720575940630640128,Mi9,right,glutamate,optic,ME,,,,100024,-1,"4.0,14.00"
86015,720575940625919162,T4d,left,acetylcholine,optic,ME>LOP,,,,74168,1,
86016,720575940605426562,T4a,left,acetylcholine,optic,ME>LOP,,,,1714,1,
86017,720575940632352298,T5b,left,acetylcholine,optic,LO>LOP,,,,108385,1,
86018,720575940608507401,Sm15,right,glutamate,optic,ME,,,,6091,-1,
86019,720575940612845170,T4d,left,acetylcholine,optic,ME>LOP,,,,15463,1,
86020,720575940640204632,LPi09,left,gaba,optic,LOP,,,,129284,-1,
86021,720575940621789445,L3,right,acetylcholine,optic,LA>ME,L1-5,,,51524,1,"-1.0,23.00"
86022,720575940629889580,Sm02,left,acetylcholine,optic,ME,,,,96155,1,
86023,720575940630049079,Tm27,left,acetylcholine,optic,ME>LO.LOP,,,,97038,1,
86024,720575940613324003,L2,left,acetylcholine,optic,LA>ME,L1-5,,,17057,1,
86025,720575940608805845,Tm4,left,acetylcholine,optic,ME>LO,,,,6464,1,
86026,720575940608549385,T3,right,acetylcholine,optic,ME>LO,,,,6144,1,"9.0,53.00"
86027,720575940615872780,L2,left,acetylcholine,optic,LA>ME,L1-5,,,25353,1,
86028,720575940623434281,Mi4,left,gaba,optic,ME,columnar,,,60932,-1,
86029,720575940631506263,Sm06,left,gaba,optic,ME,,,,104686,-1,
86030,720575940612927986,Tm25,left,acetylcholine,optic,ME>LO,,,,15776,1,
86031,720575940623348044,Tm5f,left,acetylcholine,optic,ME>LO,,,,60452,1,
86032,720575940617997115,Dm18,left,gaba,optic,ME,,,,33230,-1,
86033,720575940635980639,Dm3v,left,glutamate,optic,ME,,,,119732,-1,
86034,720575940617964500,Sm08,right,gaba,optic,ME,,,,33085,-1,
86035,720575940623313080,L1,right,glutamate,optic,LA>ME,L1-5,,,60225,-1,"6.0,26.00"
86036,720575940634344288,Sm05,right,gaba,optic,ME,,,,115404,-1,
86037,720575940631096082,Dm2,right,acetylcholine,optic,ME,,,,102581,1,
86038,720575940608781269,C3,left,gaba,optic,ME>LA,,,,6429,-1,
86039,720575940620559086,Tm5b,left,acetylcholine,optic,ME>LO,,,,44242,1,
86040,720575940633498925,TmY3,left,acetylcholine,optic,ME>LO.LOP,,,,113034,1,
86041,720575940620122132,Y4,left,glutamate,optic,LOP>ME.LO,,,,42126,-1,
86042,720575940641558491,T5d,left,acetylcholine,optic,LO>LOP,,,,131313,1,
86043,720575940624622579,T3,left,acetylcholine,optic,ME>LO,,,,67534,1,
86044,720575940606711241,Dm3v,left,glutamate,optic,ME,,,,3725,-1,
86045,720575940660022657,Dm2,left,acetylcholine,optic,ME,,,,138753,1,
86046,720575940614593170,T2a,right,acetylcholine,optic,ME>LO,,,,20913,1,"6.0,32.00"
86047,720575940624871864,T3,left,acetylcholine,optic,ME>LO,,,,68798,1,
86048,720575940630815575,TmY5a,left,glutamate,optic,ME>LO.LOP,,,,101070,-1,
86049,720575940617776129,Sm07,left,gaba,optic,ME,,,,32311,-1,
86050,720575940617870420,Mi4,right,gaba,optic,ME,columnar,,,32693,-1,"-4.0,14.00"
86051,720575940625921210,L3,left,acetylcholine,optic,LA>ME,L1-5,,,74177,1,
86052,720575940630455158,Mi4,left,gaba,optic,ME,columnar,,,99055,-1,
86053,720575940622082428,L3,left,acetylcholine,optic,LA>ME,L1-5,,,53133,1,
86054,720575940622100464,L1,right,glutamate,optic,LA>ME,L1-5,,,53254,-1,"8.0,64.00"
86055,720575940614629841,Dm2,left,acetylcholine,optic,ME,,,,21048,1,
86056,720575940624873400,T2,left,acetylcholine,optic,ME>LO,,,,68810,1,
86057,720575940623403196,L1,right,glutamate,optic,LA>ME,L1-5,,,60761,-1,"2.0,64.00"
86058,720575940617871956,Mi4,right,gaba,optic,ME,columnar,,,32703,-1,"0.0,12.00"
86059,720575940626263298,Sm02,right,acetylcholine,optic,ME,,,,75883,1,
86060,720575940631242972,Mi15,right,acetylcholine,optic,ME,,,,103349,1,
86061,720575940605890481,Mi13,right,gaba,optic,ME,,,,2437,-1,
86062,720575940620393131,Tm3,right,acetylcholine,optic,ME>LO,,,,43392,1,"7.0,69.00"
86063,720575940631277049,L5,left,acetylcholine,optic,LA>ME,L1-5,,,103557,1,
86064,720575940621937690,Dm3q,right,glutamate,optic,ME,,,,52335,-1,
86065,720575940614016465,MLt5,left,acetylcholine,optic,ME>LO,,,,19150,1,
86066,720575940613122266,Tm21,left,acetylcholine,optic,ME>LO,,,,16457,1,
86067,720575940638031849,Tm4,left,acetylcholine,optic,ME>LO,,,,124287,1,
86068,720575940619397080,T1,right,acetylcholine,optic,ME>LA,,,,39038,1,"-3.0,21.00"
86069,720575940606920066,Mi4,left,gaba,optic,ME,columnar,,,4028,-1,
86070,720575940612267762,Tm9,left,acetylcholine,optic,ME>LO,,,,13588,1,
86071,720575940624107460,L3,right,acetylcholine,optic,LA>ME,L1-5,,,64677,1,"-4.0,14.00"
86072,720575940617190517,Tm1,right,acetylcholine,optic,ME>LO,,,,30041,1,"-4.0,20.00"
86073,720575940627637903,Dm15,left,glutamate,optic,ME,,,,83831,-1,
86074,720575940629297482,Mi13,left,gaba,optic,ME,,,,93177,-1,
86075,720575940606715081,Mi13,left,gaba,optic,ME,,,,3731,-1,
86076,720575940631512684,Tm7,left,acetylcholine,optic,ME>LO,,,,104730,1,
86077,720575940634349152,Mi13,left,gaba,optic,ME,,,,115417,-1,
86078,720575940631234647,Sm07,left,gaba,optic,ME,,,,103303,-1,
86079,720575940617785089,TmY9q,left,acetylcholine,optic,ME>LO.LOP,,,,32346,1,
86080,720575940631123983,L1,left,glutamate,optic,LA>ME,L1-5,,,102739,-1,
86081,720575940633019207,Dm12,right,glutamate,optic,ME,,,,111361,-1,
86082,720575940606716361,T4b,left,acetylcholine,optic,ME>LOP,,,,3734,1,
86083,720575940650412665,L1,left,glutamate,optic,LA>ME,L1-5,,,137267,-1,
86084,720575940618103835,Tm2,right,acetylcholine,optic,ME>LO,,,,33748,1,"-4.0,58.00"
86085,720575940619676619,T5b,right,acetylcholine,optic,LO>LOP,,,,40067,1,
86086,720575940629598846,T4d,right,acetylcholine,optic,ME>LOP,,,,94727,1,"0.0,58.00"
86087,720575940614598546,T5b,right,acetylcholine,optic,LO>LOP,,,,20931,1,"5.0,61.00"
86088,720575940619838843,T1,right,acetylcholine,optic,ME>LA,,,,40774,1,"6.0,52.00"
86089,720575940617999645,T4c,right,acetylcholine,optic,ME>LOP,,,,33244,1,
86090,720575940623194406,T5a,right,acetylcholine,optic,LO>LOP,,,,59581,1,"-10.0,58.00"
86091,720575940623176233,Tm9,right,acetylcholine,optic,ME>LO,,,,59459,1,"-8.0,60.00"
86092,720575940604908716,T2,right,acetylcholine,optic,ME>LO,,,,1079,1,"10.0,56.00"
86093,720575940637850970,T5c,right,acetylcholine,optic,LO>LOP,,,,123924,1,"7.0,61.00"
86094,720575940623993673,T4b,right,acetylcholine,optic,ME>LOP,,,,63977,1,"1.0,63.00"
86095,720575940627265594,Y12,right,glutamate,optic,LOP>LO.ME,,,,81676,-1,
86096,720575940621163892,T5a,right,acetylcholine,optic,LO>LOP,,,,47839,1,"-7.0,63.00"
86097,720575940639689379,T5a,right,acetylcholine,optic,LO>LOP,,,,128095,1,"5.0,61.00"
86098,720575940622944525,T4c,right,acetylcholine,optic,ME>LOP,,,,58025,1,"-2.0,58.00"
86099,720575940623488234,C2,right,gaba,optic,ME>LA,,,,61271,-1,"8.0,42.00"
86100,720575940630465910,T4d,right,acetylcholine,optic,ME>LOP,,,,99124,1,"1.0,59.00"
86101,720575940623248483,Pm04,left,gaba,optic,ME,,,,59870,-1,
86102,720575940629649402,Tm5f,left,acetylcholine,optic,ME>LO,,,,94935,1,
86103,720575940623363533,T5d,right,acetylcholine,optic,LO>LOP,,,,60536,1,"-8.0,60.00"
86104,720575940647384884,T4d,left,acetylcholine,optic,ME>LOP,,,,136306,1,
86105,720575940633395999,T5b,right,acetylcholine,optic,LO>LOP,,,,112740,1,"-1.0,61.00"
86106,720575940625997258,T4b,right,acetylcholine,optic,ME>LOP,,,,74602,1,"7.0,59.00"
86107,720575940617880916,T5b,right,acetylcholine,optic,LO>LOP,,,,32742,1,"-8.0,58.00"
86108,720575940618882427,T4b,right,acetylcholine,optic,ME>LOP,,,,37060,1,"-6.0,60.00"
86109,720575940631215353,T4d,right,acetylcholine,optic,ME>LOP,,,,103203,1,"-10.0,60.00"
86110,720575940606926722,T5b,right,acetylcholine,optic,LO>LOP,,,,4041,1,"4.0,62.00"
86111,720575940628761643,Tm27,right,acetylcholine,optic,ME>LO.LOP,,,,90344,1,
86112,720575940627420162,T4d,right,acetylcholine,optic,ME>LOP,,,,82643,1,"-3.0,59.00"
86113,720575940641133557,T5b,right,acetylcholine,optic,LO>LOP,,,,130898,1,"5.0,63.00"
86114,720575940612847218,Sm02,right,acetylcholine,optic,ME,,,,15474,1,
86115,720575940626595120,T2,right,acetylcholine,optic,ME>LO,,,,77527,1,"-12.0,26.00"
86116,720575940633532898,T2a,right,acetylcholine,optic,ME>LO,,,,113141,1,"-3.0,61.00"
86117,720575940631557699,T4c,right,acetylcholine,optic,ME>LOP,,,,104938,1,"-6.0,54.00"
86118,720575940621674367,T4b,right,acetylcholine,optic,ME>LOP,,,,50819,1,"2.0,58.00"
86119,720575940625149159,Y4,right,glutamate,optic,LOP>ME.LO,,,,70393,-1,
86120,720575940627539864,Y4,right,glutamate,optic,LOP>ME.LO,,,,83347,-1,
86121,720575940629007259,T2a,right,acetylcholine,optic,ME>LO,,,,91718,1,"18.0,38.00"
86122,720575940621793797,T2,right,acetylcholine,optic,ME>LO,,,,51556,1,"0.0,24.00"
86123,720575940620691476,Lawf2,right,acetylcholine,optic,ME>LA,,,,45075,1,
86124,720575940632756781,C3,right,gaba,optic,ME>LA,,,,110283,-1,"-7.0,21.00"
86125,720575940621571199,C2,right,gaba,optic,ME>LA,,,,50149,-1,"10.0,34.00"
86126,720575940618074827,T2a,right,acetylcholine,optic,ME>LO,,,,33595,1,
86127,720575940614380199,L5,right,acetylcholine,optic,LA>ME,L1-5,,,20264,1,"7.0,31.00"
86128,720575940623180799,Tm9,right,acetylcholine,optic,ME>LO,,,,59484,1,"6.0,62.00"
86129,720575940624882616,Dm3q,right,glutamate,optic,ME,,,,68864,-1,
86130,720575940613525930,Tm21,right,acetylcholine,optic,ME>LO,,,,17721,1,"7.0,37.00"
86131,720575940620725976,TmY10,right,acetylcholine,optic,ME>LOP.LO,,,,45317,1,
86132,720575940645260910,Mi4,left,gaba,optic,ME,columnar,,,134564,-1,
86133,720575940634615959,Tm9,right,acetylcholine,optic,ME>LO,,,,116015,1,"-1.0,27.00"
86134,720575940632096583,T3,right,acetylcholine,optic,ME>LO,,,,107354,1,"-2.0,28.00"
86135,720575940645266542,Tm20,right,acetylcholine,optic,ME>LO,,,,134572,1,"-2.0,34.00"
86136,720575940626806397,T2,right,acetylcholine,optic,ME>LO,,,,78739,1,"11.0,43.00"
86137,720575940626341916,T3,right,acetylcholine,optic,ME>LO,,,,76266,1,"8.0,36.00"
86138,720575940610230997,Li06,right,acetylcholine,optic,LO,,,,8820,1,
86139,720575940636596984,Dm15,right,glutamate,optic,ME,,,,121087,-1,
86140,720575940628589898,L4,right,acetylcholine,optic,LA>ME,L1-5,,,89409,1,"13.0,59.00"
86141,720575940617826397,T5c,left,acetylcholine,optic,LO>LOP,,,,32517,1,
86142,720575940621304230,Tm8a,left,acetylcholine,optic,ME>LO,,,,48588,1,
86143,720575940605079724,TmY9q,right,acetylcholine,optic,ME>LO.LOP,,,,1292,1,
86144,720575940630659833,TmY5a,left,glutamate,optic,ME>LO.LOP,,,,100150,-1,
86145,720575940614651298,T2a,right,acetylcholine,optic,ME>LO,,,,21136,1,"1.0,61.00"
86146,720575940622929507,Tm5d,right,glutamate,optic,ME>LO,,,,57927,-1,
86147,720575940630629484,Dm8a,right,glutamate,optic,ME,,,,99988,-1,
86148,720575940630343649,Tm21,right,acetylcholine,optic,ME>LO,,,,98517,1,"-10.0,56.00"
86149,720575940607261618,Tm5a,left,acetylcholine,optic,ME>LO,,,,4470,1,
86150,720575940631918393,Tm27,right,acetylcholine,optic,ME>LO.LOP,,,,106466,1,
86151,720575940628943592,Tm21,left,acetylcholine,optic,ME>LO,,,,91398,1,
86152,720575940628938243,Dm2,right,acetylcholine,optic,ME,,,,91365,1,
86153,720575940650674297,T4a,left,acetylcholine,optic,ME>LOP,,,,137356,1,
86154,720575940629746046,Dm3v,right,glutamate,optic,ME,,,,95399,-1,
86155,720575940613947311,Tm9,left,acetylcholine,optic,ME>LO,,,,18976,1,
86156,720575940624507573,C3,left,gaba,optic,ME>LA,,,,66969,-1,
86157,720575940616265670,Tm27,left,acetylcholine,optic,ME>LO.LOP,,,,26774,1,
86158,720575940617706589,Tm27,left,acetylcholine,optic,ME>LO.LOP,,,,32055,1,
86159,720575940622304892,Tm9,left,acetylcholine,optic,ME>LO,,,,54494,1,
86160,720575940615980044,Tm21,right,acetylcholine,optic,ME>LO,,,,25751,1,"-8.0,58.00"
86161,720575940624099591,T5b,left,acetylcholine,optic,LO>LOP,,,,64612,1,
86162,720575940631305977,LPi02,left,glutamate,optic,LOP,,,,103723,-1,
86163,720575940626901348,Mi9,right,glutamate,optic,ME,,,,79331,-1,"-5.0,21.00"
86164,720575940612006001,Tm5b,left,acetylcholine,optic,ME>LO,,,,12868,1,
86165,720575940617575057,Dm15,right,glutamate,optic,ME,,,,31503,-1,
86166,720575940630356193,Tm21,right,acetylcholine,optic,ME>LO,,,,98572,1,"-12.0,52.00"
86167,720575940631278866,Dm3v,right,glutamate,optic,ME,,,,103572,-1,
86168,720575940617671142,T5c,left,acetylcholine,optic,LO>LOP,,,,31895,1,
86169,720575940615320482,T2a,right,acetylcholine,optic,ME>LO,,,,23505,1,"5.0,13.00"
86170,720575940618108955,T5b,left,acetylcholine,optic,LO>LOP,,,,33763,1,
86171,720575940629042182,T5a,left,acetylcholine,optic,LO>LOP,,,,91922,1,
86172,720575940621661830,Tm37,left,acetylcholine,optic,ME>LO,,,,50746,1,
86173,720575940629573626,C3,right,gaba,optic,ME>LA,,,,94599,-1,"1.0,21.00"
86174,720575940627615249,Tm25,left,acetylcholine,optic,ME>LO,,,,83710,1,
86175,720575940640175232,T1,left,acetylcholine,optic,ME>LA,,,,129217,1,
86176,720575940622152737,720575940622152737,right,acetylcholine,optic,ME>LO,,,,53604,1,
86177,720575940627358474,Mi4,right,gaba,optic,ME,columnar,,,82293,-1,"1.0,17.00"
86178,720575940618109211,Dm15,left,glutamate,optic,ME,,,,33764,-1,
86179,720575940617095986,Tm32,left,glutamate,optic,ME>LO,,,,29733,-1,
86180,720575940629573882,Tm3,right,acetylcholine,optic,ME>LO,,,,94602,1,"4.0,16.00"
86181,720575940618122013,L1,left,glutamate,optic,LA>ME,L1-5,,,33818,-1,
86182,720575940636155384,TmY3,right,acetylcholine,optic,ME>LO.LOP,,,,120118,1,
86183,720575940636669582,Tm9,right,acetylcholine,optic,ME>LO,,,,121254,1,"-5.0,41.00"
86184,720575940626798353,TmY5a,right,glutamate,optic,ME>LO.LOP,,,,78676,-1,
86185,720575940617413469,Tm37,right,acetylcholine,optic,ME>LO,,,,30869,1,
86186,720575940637141872,Y3,left,acetylcholine,optic,LOP>ME.LO,,,,122256,1,
86187,720575940622203049,Tm5f,left,acetylcholine,optic,ME>LO,,,,53885,1,
86188,720575940647532420,Dm11,left,glutamate,optic,ME,,,,136389,-1,
86189,720575940617414237,Tm21,right,acetylcholine,optic,ME>LO,,,,30876,1,"3.0,37.00"
86190,720575940630175287,Tm25,right,acetylcholine,optic,ME>LO,,,,97644,1,
86191,720575940617674214,Tm37,left,acetylcholine,optic,ME>LO,,,,31915,1,
86192,720575940630196284,T3,left,acetylcholine,optic,ME>LO,,,,97750,1,
86193,720575940607073666,Tm27,left,acetylcholine,optic,ME>LO.LOP,,,,4225,1,
86194,720575940621232064,Sm09,right,glutamate,optic,ME,,,,48192,-1,
86195,720575940607074434,T3,left,acetylcholine,optic,ME>LO,,,,4226,1,
86196,720575940633693154,Mi15,left,acetylcholine,optic,ME,,,,113663,1,
86197,720575940630406364,L5,right,acetylcholine,optic,LA>ME,L1-5,,,98805,1,"-11.0,31.00"
86198,720575940625870992,C3,left,gaba,optic,ME>LA,,,,73909,-1,
86199,720575940639756861,Tm20,left,acetylcholine,optic,ME>LO,,,,128251,1,
86200,720575940617065522,T2a,right,acetylcholine,optic,ME>LO,,,,29627,1,"4.0,68.00"
86201,720575940638023002,Tm4,left,acetylcholine,optic,ME>LO,,,,124271,1,
86202,720575940619977944,TmY9q__perp,left,acetylcholine,optic,ME>LO.LOP,,,,41404,1,
86203,720575940630994007,Mi13,left,gaba,optic,ME,,,,102042,-1,
86204,720575940617674726,Tm3,left,acetylcholine,optic,ME>LO,,,,31918,1,
86205,720575940614705554,Tm5c,left,glutamate,optic,ME>LO,,,,21342,-1,
86206,720575940628882731,Tm4,left,acetylcholine,optic,ME>LO,,,,91041,1,
86207,720575940613922088,C3,left,gaba,optic,ME>LA,,,,18903,-1,
86208,720575940626318180,Dm2,left,acetylcholine,optic,ME,,,,76154,1,
86209,720575940620694488,Tm4,left,acetylcholine,optic,ME>LO,,,,45094,1,
86210,720575940609111132,Dm20,left,gaba,optic,ME,tangential,,,6914,-1,
86211,720575940608519689,T4c,right,acetylcholine,optic,ME>LOP,,,,6111,1,"10.0,42.00"
86212,720575940625156425,Tm16,right,acetylcholine,optic,ME>LO,,,,70427,1,
86213,720575940630618486,Mi9,left,glutamate,optic,ME,,,,99931,-1,
86214,720575940614295533,Tm5a,left,acetylcholine,optic,ME>LO,,,,19963,1,
86215,720575940614255656,Mi15,left,acetylcholine,optic,ME,,,,19842,1,
86216,720575940631004613,Dm3v,right,glutamate,optic,ME,,,,102111,-1,
86217,720575940624565542,Tm5b,left,acetylcholine,optic,ME>LO,,,,67229,1,
86218,720575940638675782,Tm37,left,acetylcholine,optic,ME>LO,,,,125773,1,
86219,720575940614486782,Mi1,right,acetylcholine,optic,ME,columnar,,,20599,1,"-5.0,17.00"
86220,720575940635936351,Sm15,left,glutamate,optic,ME,,,,119615,-1,
86221,720575940633853741,Lai,right,acetylcholine,optic,LA,,,,114191,1,
86222,720575940613547501,T5d,left,acetylcholine,optic,LO>LOP,,,,17800,1,
86223,720575940631301647,Tm27,left,acetylcholine,optic,ME>LO.LOP,,,,103697,1,
86224,720575940638677318,C3,left,gaba,optic,ME>LA,,,,125779,-1,
86225,720575940625320428,T3,left,acetylcholine,optic,ME>LO,,,,71132,1,
86226,720575940606858185,Mi2,right,glutamate,optic,ME,,,,3957,-1,
86227,720575940629510672,Tm5d,left,glutamate,optic,ME>LO,,,,94291,-1,
86228,720575940626492930,Tm21,left,acetylcholine,optic,ME>LO,,,,77012,1,
86229,720575940609928260,T3,right,acetylcholine,optic,ME>LO,,,,8291,1,"-3.0,29.00"
86230,720575940627774095,T3,left,acetylcholine,optic,ME>LO,,,,84620,1,
86231,720575940620283813,Tm5b,right,acetylcholine,optic,ME>LO,,,,42895,1,
86232,720575940605073324,Tm9,left,acetylcholine,optic,ME>LO,,,,1278,1,
86233,720575940624361195,L2,left,acetylcholine,optic,LA>ME,L1-5,,,66214,1,
86234,720575940637371493,Tm20,right,acetylcholine,optic,ME>LO,,,,122775,1,"2.0,28.00"
86235,720575940638697286,T4c,left,acetylcholine,optic,ME>LOP,,,,125825,1,
86236,720575940626493186,Tm4,left,acetylcholine,optic,ME>LO,,,,77013,1,
86237,720575940637129072,L1,left,glutamate,optic,LA>ME,L1-5,,,122241,-1,
86238,720575940607288265,T5d,left,acetylcholine,optic,LO>LOP,,,,4515,1,
86239,720575940613631461,Dm3p,left,glutamate,optic,ME,,,,18080,-1,
86240,720575940638005155,L1,left,glutamate,optic,LA>ME,L1-5,,,124232,-1,
86241,720575940606861001,Mi15,right,acetylcholine,optic,ME,,,,3959,1,
86242,720575940620166791,L4,left,acetylcholine,optic,LA>ME,L1-5,,,42343,1,
86243,720575940633306323,L3,right,acetylcholine,optic,LA>ME,L1-5,,,112425,1,"6.0,62.00"
86244,720575940635083162,T4c,left,acetylcholine,optic,ME>LOP,,,,117237,1,
86245,720575940622106534,L1,right,glutamate,optic,LA>ME,L1-5,,,53297,-1,"-4.0,60.00"
86246,720575940613813544,Tm5b,left,acetylcholine,optic,ME>LO,,,,18640,1,
86247,720575940607963716,Tm9,left,acetylcholine,optic,ME>LO,,,,5344,1,
86248,720575940630635258,MLt1,right,acetylcholine,optic,ME>LO,,,,100008,1,
86249,720575940614726562,T4a,left,acetylcholine,optic,ME>LOP,,,,21439,1,
86250,720575940622143770,T5b,left,acetylcholine,optic,LO>LOP,,,,53556,1,
86251,720575940631332111,T3,left,acetylcholine,optic,ME>LO,,,,103861,1,
86252,720575940609929540,Tm32,left,glutamate,optic,ME>LO,,,,8297,-1,
86253,720575940624362731,C3,left,gaba,optic,ME>LA,,,,66224,-1,
