idx,hitting_time,cell_group
53312,1.2633038871712479,Tm5a_right
53313,4.60635613056891,AN_GNG_132_left
53314,2.91230222677094,Tlp4_right
53315,1.565644142179445,Dm16_right
53316,1.0,Mi9_right
53317,2.3658136629589293,LLPC2_left
53318,1.0000025139144504,Dm9_right
53319,0.0,L1_left
53320,2.0,T4b_right
53321,1.757780147629921,Tm27_left
53322,1.0507919835210666,Tm3_right
53323,2.0262278579001034,TmY5a_left
53324,2.0,T4b_right
53325,3.2113597133348906,CB3792_right
53326,1.9615752801754263,Tm25_right
53327,1.0197213922348591,Tm20_left
53328,1.000101121933639,Dm9_right
53329,1.8136247813028494,Tm25_left
53330,0.0,L3_left
53331,0.0,L2_left
53332,0.0,R8_left
53333,0.0,R7_left
53334,2.2097940976244637,MeTu4a_right
53335,4.174925444362062,CB2431_left
53336,0.0,R7_left
53337,1.0,C2_right
53338,4.826362427795488,KCab_right
53339,4.927989209454339,HRN_VP1d_right
53340,1.0,yDm8_right
53341,1.0,C3_right
53342,2.005182926731263,Sm10_left
53343,3.8289284498574263,CB3276_right
53344,0.0,L3_left
53345,1.259212418099046,Mi4_left
53346,3.8473012980765606,SLP285_right
53347,2.01975823118027,TmY15_right
53348,1.8305658466937866,Lai_right
53349,0.0,L3_left
53350,1.9551186078803116,Tm21_right
53351,2.9271300338384725,Tlp4_right
53352,2.095582371299976,MLt6_left
53353,1.4288582781217218,MeTu2b_left
53354,4.481890165297031,CB3539_left
53355,2.4739214352052903,LLPt_right
53356,2.0019461878431666,Tm5f_right
53357,2.015908278346156,Tm7_right
53358,1.0,Tm20_left
53359,2.12703306358372,LMt4_right
53360,2.2062330133847214,Tm36_left
53361,1.4946583584993731,Dm3v_right
53362,4.803791874692486,KCapbp-ap1_right
53363,4.77877135181242,CB0070_left
53364,2.0010888264601245,Tm27_right
53365,1.0,Tm9_left
53366,1.3554555844582836,Mi4_right
53367,1.017160740656856,Dm12_left
53368,4.162089731480074,CB4244_left
53369,4.109211685569928,AVLP116_left
53370,2.002462592168415,T5b_left
53371,1.0,C3_left
53372,0.0,L2_left
53373,2.020157764702566,TmY5a_left
53374,0.0,L1_left
53375,1.0,pDm8_left
53376,1.0,Tm9_left
53377,3.7089964014497303,CB3013_left
53378,1.8769346669787323,T2a_right
53379,4.231867204024976,AN_FLA_VES_2_right
53380,3.4117647036910057,R1-6_left
53381,2.0010367282826826,T5c_right
53382,0.0,L3_right
53383,2.102948940337568,Tm8a_right
53384,1.0,Mi9_left
53385,3.786706510834025,CB2349_left
53386,2.042376434780861,LMa4_right
53387,2.0,T5b_right
53388,2.0004762208665783,T3_left
53389,1.011792269281841,Tm3_right
53390,3.1823747607023374,CB2163_right
53391,2.0004832222038216,T2a_right
53392,4.489356478799896,FS1B_left
53393,4.764614826195986,KCab_left
53394,4.8360027406093655,CB2230_left
53395,3.9755319920943974,SAD075_left
53396,1.958328478520384,Tm21_right
53397,2.203266530817559,720575940622122337_right
53398,2.994841395981564,LPT48_vCal3_left
53399,1.3772623157788022,Mi4_right
53400,0.0,L3_left
53401,4.469266731564015,CB2054_left
53402,2.01370871258649,Tm32_right
53403,4.243971705089383,DNge091_left
53404,3.8625439344232455,CB1214_left
53405,3.7549712106787005,CB1780_right
53406,3.0249070334017487,R1-6_left
53407,4.339698527925102,CB3911_center
53408,0.0,L3_left
53409,1.6875,L4_left
53410,2.384574974419947,LLPC2_right
53411,4.382003336919352,LHPV5b2_right
53412,4.936726190240346,CB2962_left
53413,1.0005870863909123,yDm8_left
53414,2.945269636989842,LPi07_right
53415,4.778697986229103,"FB5R,FB5U_left"
53416,1.0,R1-6_right
53417,3.662265083015216,SMP495b_right
53418,2.008832227585714,Sm06_left
53419,2.0843978051434293,MTe05_left
53420,1.0,Tm20_left
53421,2.0,T4c_right
53422,1.6774194863694487,L4_left
53423,3.483590561453358,AVLP287_left
53424,1.9283719673525264,Mi14_right
53425,1.0,C3_left
53426,2.0,T4a_right
53427,0.0,L2_right
53428,1.8467367154066798,Tm5f_left
53429,1.0,R1-6_left
53430,0.0,L1_right
53431,3.903791690007537,SMP083_right
53432,1.8740312635713336,Tm5d_left
53433,1.884223520085781,T2_left
53434,1.0,R1-6_left
53435,1.659106123279824,Mi2_right
53436,1.0,Dm2_right
53437,1.0,C3_right
53438,5.0999620650296285,BM_InOm_right
53439,2.7238230204657237,LC10a_left
53440,1.9736528524543102,T2a_right
53441,1.0,Tm3_right
53442,2.0,T4c_right
53443,1.0,R1-6_left
53444,2.0003353879725156,T5d_right
53445,4.094530107021783,ATL009_right
53446,1.4680850952863693,720575940622129012_left
53447,2.81485774800582,LPC1_left
53448,4.089724874648014,CB1861_right
53449,2.000865043988255,T5b_left
53450,4.029663799546102,CB2000_right
53451,3.0691786379986845,PLP115_b_left
53452,1.9776547635953117,T2_right
53453,1.8928139971460967,Mi13_right
53454,1.0,Tm9_right
53455,1.0,Mi1_left
53456,5.032239954855755,BM_InOm_left
53457,4.487040181593031,LHPV2a4_left
53458,1.0251126580057286,MeTu3c_left
53459,2.0255489345923303,Sm06_left
53460,1.0,T1_left
53461,4.68001634127458,CB2910_left
53462,1.4451509081090843,TmY10_left
53463,1.7324737874394365,Dm16_left
53464,4.711255891070024,CB3304_left
53465,2.0,T4c_left
53466,1.0,C3_right
53467,1.5744697748154106,Mi4_right
53468,2.0,T4b_left
53469,2.959717665625196,cMLLP02_right
53470,3.7663001239119103,AVLP299_c_right
53471,1.0,R1-6_left
53472,1.0,Tm1_left
53473,1.0,yDm8_left
53474,4.0745535532387676,FB6M_left
53475,1.0,R1-6_left
53476,1.9822221227180212,T2a_left
53477,2.0192242830636866,Tm27_right
53478,4.771736889484982,KCab_right
53479,1.9613041673661422,Tm21_right
53480,1.2996738031034445,Mi13_left
53481,2.0677409187376563,Tm36_right
53482,0.0,L2_left
53483,4.853935986476113,ORN_VM4_right
53484,2.0,R1-6_left
53485,2.012355993962162,Sm08_left
53486,1.0,Tm1_right
53487,1.0,Mi1_left
53488,1.2555062189350323,Mi4_left
53489,2.367539732176634,720575940622135137_left
53490,2.0004820443720694,T5d_right
53491,2.0,720575940622135361_left
53492,4.790813785234702,KCapbp-m_right
53493,4.23745587092624,CB3553_left
53494,4.051358145604187,AN_VES_WED_2_left
53495,1.0,L4_left
53496,1.926075127644355,Tm21_left
53497,5.012051258343313,LB3_right
53498,4.596814225720243,hDeltaK_right
53499,4.235287855717651,CB1559_left
53500,3.6032865092092443,AN_AVLP_51_left
53501,2.3344776302676284,Li10_left
53502,2.0,T5a_right
53503,1.8172327668920432,Dm10_right
53504,2.9771216521213737,720575940622137443_right
53505,4.789683731583392,CB0769_left
53506,1.0,C2_right
53507,1.0,R1-6_left
53508,1.9625627006326425,Sm05_left
53509,2.0277777694993553,Lawf1_left
53510,2.0131425099674845,TmY11_right
53511,1.9456333632382865,Lawf2_left
53512,4.427691190961201,PEG_left
53513,2.131065065042348,LMt3_right
53514,2.0279820235312176,Sm07_right
53515,4.93383174146337,BM_InOm_left
53516,2.5517964982943844,TmY31_left
53517,0.0,R7_left
53518,1.0,Tm20_right
53519,0.0,L2_left
53520,4.758277701469497,CB1276_right
53521,1.0,Tm9_right
53522,4.992988453107398,BM_InOm_right
53523,1.0,R1-6_left
53524,3.9756260421629808,CB0149_left
53525,4.692017653168793,CB1800_left
53526,2.6561755279068464,LTe18_left
53527,1.8380900424740352,Tm25_left
53528,4.038051225200918,SA_DMT_DMetaN_12_left
53529,1.8597940841136693,Sm32_left
53530,2.66913872651043,LC18_right
53531,1.888605053637817,MTe04_left
53532,2.023129088626789,TmY5a_left
53533,1.446988999390747,Tm5a_right
53534,1.8926359195333806,Dm10_right
53535,4.986470557608848,BM_InOm_right
53536,2.0,T5d_left
53537,1.5495163973658876,Dm3q_right
53538,1.0,R1-6_right
53539,1.8891745680101133,Tm25_left
53540,1.0207146520022694,Tm3_right
53541,3.0238620486923575,AOTU041_left
53542,1.2497767487888127,Tm5b_left
53543,1.0,C2_left
53544,3.6221831135583926,WED040_right
53545,2.0,T5b_left
53546,1.2896831377691682,R1-6_right
53547,2.485056632215,Li13_left
53548,2.1263208606265396,TmY14_left
53549,1.0,Mi1_left
53550,5.004060975953147,ENS3_right
53551,2.001927833025907,T2a_right
53552,2.0102564842273156,T2_right
53553,1.0,R1-6_left
53554,4.633000430542283,KCapbp-ap1_right
53555,1.1399424919294732,Dm2_right
53556,1.011365541992432,Tm4_right
53557,1.911619004939833,T2_right
53558,1.0076763084142977,pDm8_left
53559,0.0,L2_left
53560,1.0,C3_right
53561,5.139267258667083,BM_vOcci_vPoOr_left
53562,4.744506423298464,KCapbp-m_left
53563,1.0,Tm1_left
53564,2.031196128531458,MeTu1_right
53565,3.550788817632558,DNge043_left
53566,4.6209657785949325,PFNp_right
53567,1.0,Tm3_left
53568,3.2183253229730417,AOTU059_right
53569,1.959140715160848,T2_right
53570,4.974301493880283,BM_InOm_left
53571,2.897923068667077,"SLP098,SLP133_right"
53572,4.331065921038316,KCg-m_left
53573,1.0,R1-6_left
53574,2.0118481206020267,Y3_left
53575,2.0,T4d_right
53576,1.8987305160531145,Tm21_left
53577,2.0405836277258773,TmY9q__perp_left
53578,4.7612354904970555,AN_GNG_165_left
53579,4.345167952390312,AVLP381_right
53580,1.9799626250875282,T2a_left
53581,4.046873973839365,LHPV4h1_left
53582,3.8698182485269044,WED114_right
53583,1.9296727712966784,T2a_right
53584,1.2927568634108235,TmY10_left
53585,4.187378126500901,SLPpm3_H01_left
53586,2.0,T5a_right
53587,4.298397227791182,M_vPNml83_left
53588,1.9005943060341712,Sm02_left
53589,1.8388713047889595,Dm10_left
53590,1.6299691645886016,TmY10_left
53591,2.0317805190371487,T5a_left
53592,2.0,T5a_left
53593,1.913574435480041,Tm40_right
53594,0.0,L2_right
53595,2.0,T3_right
53596,1.8936170246452093,Mi4_left
53597,1.0,T1_left
53598,2.3736010880180127,LC14b_right
53599,4.689367754972059,720575940622153385_right
53600,1.0,Tm2_left
53601,1.3097710251369876,Sm01_left
53602,1.0003490390466374,Dm15_right
53603,4.873889209226943,CB2619_left
53604,2.011036235892365,T5c_right
53605,2.0653820115087673,Tm40_right
53606,2.3775365362591434,MeTu4d_left
53607,4.740185425816848,AN_GNG_20_right
53608,1.9301001792779706,Sm05_right
53609,5.080659669058781,BM_InOm_right
53610,1.9243901340567522,Tm21_right
53611,3.9582772768273013,WED002e_right
53612,2.0,T4b_left
53613,4.739177414207788,PFR_left
53614,1.985920489363526,Mi13_left
53615,4.314021424310855,CB1369_right
53616,2.284526041359946,LPLC2_left
53617,3.150635245918614,cL11_right
53618,4.275436172903666,720575940622157277_right
53619,1.0,Tm3_left
53620,1.000610301466093,Dm19_left
53621,1.3527256452546434,Dm2_right
53622,0.0,L2_left
53623,1.0,Tm3_left
53624,3.21158404514397,CB3360_left
53625,3.6191643203507007,CB0679_left
53626,1.5390810222593436,Mi13_left
53627,1.0161459467359972,Tm4_right
53628,1.0,R1-6_right
53629,4.306639822745094,AN_GNG_192_right
53630,1.974027260787837,Sm21_right
53631,1.0,R1-6_left
53632,2.0,T3_right
53633,1.0625,L4_left
53634,2.7484016469656254,Y12_left
53635,2.8502202284096523,AN_AVLP_PVLP_3_left
53636,4.0556256331403535,DNg71_right
53637,3.852750969320814,AstA1_left
53638,1.6603862327001742,TmY3_right
53639,3.6754180609732368,DNge054_right
53640,1.9229916136032355,Mi14_left
53641,2.0007853331595933,Pm05_left
53642,2.8037594390882967,LC9_left
53643,4.340065164448832,KCg-m_right
53644,4.412018118321888,JO-E_right
53645,4.420599417983305,KCg-m_right
53646,1.2212458114103293,Tm5b_left
53647,1.965873530437459,Tm21_left
53648,0.0,L1_left
53649,2.2113003779059692,Tm36_right
53650,1.0152365587109344,Tm5c_left
53651,3.0277777694993553,R1-6_left
53652,0.0,L1_left
53653,4.422899362457261,CB2148_left
53654,1.1794020448742217,Dm3q_left
53655,1.0,L5_left
53656,1.0,Mi4_left
53657,1.0,L5_left
53658,1.0006331042157846,Dm6_right
53659,4.0606063506222885,CB3092_left
53660,1.47112076225297,Mi4_right
53661,2.016435208617868,TmY9q__perp_right
53662,2.0555932369534684,Sm04_right
53663,3.914874814558662,AN_multi_115_right
53664,2.0003975167871006,T5d_right
53665,3.317182151619967,WED029_right
53666,1.0509858496496396,Tm3_right
53667,1.375,R1-6_right
53668,1.0,L5_left
53669,4.6456110978236955,CB2038_left
53670,3.716780102120335,CB0901_right
53671,4.041579565271498,CB3437_right
53672,1.0,Tm2_left
53673,3.5566442185042666,AVLP295_left
53674,3.877910858013119,CB1370_right
53675,1.6196355783806333,MLt2_right
53676,4.378916947574893,KCg-m_left
53677,1.0,Tm1_right
53678,5.0942161685207346,BM_InOm_left
53679,2.009301524610316,Y3_left
53680,1.6717367725922774,Mi2_left
53681,4.897398835868314,JO-F_right
53682,0.0,R8_left
53683,2.0,T4a_right
53684,3.612797489049067,CB2056_right
53685,4.170267403553681,CB3779_right
53686,1.160051303894684,Mi2_left
53687,1.6211166344343546,Tm5f_right
53688,1.0,Tm2_left
53689,3.99958284817588,LHAD1f4a_right
53690,0.0,R8_left
53691,4.4039965776773125,CB1569_left
53692,2.0002344067725413,T5a_left
53693,1.8697530742300574,Tm27_right
53694,0.0,L2_right
53695,2.0,T3_right
53696,1.395107190295385,Dm3q_left
53697,2.6018637068627313,LPLC2_right
53698,1.0,Tm20_left
53699,2.0535537238475303,Tm8b_right
53700,0.0,L1_left
53701,1.0,R1-6_left
53702,2.758849116978859,CB2216_left
53703,1.0,L5_right
53704,3.8336327328719317,CB0125_left
53705,1.0,Tm2_left
53706,1.2007445374916332,Dm3q_left
53707,1.0,C2_left
53708,4.552621831102183,CB3134b_left
53709,2.6634382546224167,LC11_right
53710,1.9249476990414873,Tm5d_right
53711,0.0,R7_right
53712,4.577475578728095,CB2262_left
53713,2.0,R1-6_left
53714,1.138186206112262,Mi4_right
53715,1.054382789679297,Tm4_right
53716,2.0,T4c_right
53717,2.0008598887188294,T5b_left
53718,1.0,R1-6_left
53719,1.0,Mi1_left
53720,1.7126753388757996,Mi13_left
53721,1.0,Tm9_left
53722,2.0,T3_right
53723,1.0031986929999261,MeTu2a_left
53724,1.7651927590564913,Tm25_right
53725,2.0,T3_left
53726,4.773911763241395,JO-FDA_left
53727,1.0,Mi15_left
53728,4.040973067629796,CB2684_right
53729,2.0,T2a_right
53730,0.0,L3_left
53731,2.5389609776671134,Y1_right
53732,1.0,R1-6_left
53733,1.767392233545311,Mi13_right
53734,2.0220875222500987,TmY5a_right
53735,1.0,Tm20_right
53736,1.0,Dm15_left
53737,1.2791795522426257,Tm5a_left
53738,4.140636800723377,SLP202_left
53739,4.427175702714166,LHCENT11_left
53740,4.584801060545051,CB1073_right
53741,2.5397564878380416,MeTu4c_right
53742,0.0,L3_left
53743,3.9861939504534454,CB0478_left
53744,2.0005194616847444,T5a_left
53745,2.735391529723407,LC10a_left
53746,4.06877120623774,CB3703_left
53747,4.583711023251188,vDeltaM_left
53748,2.055790340235907,TmY5a_left
53749,1.0,T1_left
53750,4.553895807196209,vDeltaJ_left
53751,1.3167674010418549,Dm2_left
53752,1.7352219910979279,Dm3v_right
53753,3.872056095105654,CB3629_right
53754,1.0,R1-6_left
53755,4.998591209867898,BM_Vib_right
53756,1.9997449574483495,Tm7_right
53757,1.0,R1-6_left
53758,1.0,L4_right
53759,1.0,L5_left
53760,1.0,R1-6_right
53761,3.9692620082776533,SMP590_left
53762,3.855075905703617,CL001_left
53763,2.0,T3_left
53764,3.1357430041490346,PLP143_left
53765,3.8018352626400396,SMP381_left
53766,2.044352601941599,T5a_left
53767,1.0590733917081274,Tm4_right
53768,1.0,C3_right
53769,1.0,Tm9_left
53770,2.3383412399433654,LC10a_right
53771,1.0,Mi9_left
53772,1.5624999944120646,Lawf1_left
53773,4.4248054628238815,CB1231_left
53774,0.0,L3_left
53775,1.00702343303718,L4_left
53776,1.7471597635691758,Sm02_left
53777,3.413771401039936,IB059a_left
53778,1.0,Mi9_left
53779,2.0,T4d_right
53780,4.575488588005776,LAL034_right
53781,1.0,Tm1_left
53782,2.0,T3_left
53783,1.3000198943050947,Dm2_right
53784,0.0,L3_right
53785,2.0,T3_right
53786,1.3427526301523336,Dm2_left
53787,1.0,R1-6_right
53788,4.283630227137971,CB1843_right
53789,3.847399390606162,AVLP205b_left
53790,2.0,T4a_left
53791,1.824932854724251,Sm03_right
53792,4.192315707938593,KCg-m_right
53793,1.0,Tm9_left
53794,1.0,Tm20_right
53795,0.0,L1_left
53796,2.0,T4a_right
53797,1.7420096983807214,Dm3v_right
53798,1.0,Mi15_left
53799,4.422336514954695,SMP172_left
53800,2.254967089240065,Sm13_left
53801,4.724277994560585,M_lvPNm25_right
53802,1.4907487955042635,Mi13_left
53803,2.393865508311539,Li19_left
53804,2.0,T4a_left
53805,0.0,R7_left
53806,4.356652960044325,M_vPNml53_left
53807,1.849985555612693,Sm19_left
53808,0.0,R7_right
53809,1.1788588375500768,TmY10_right
53810,4.670434544820964,CB3632_right
53811,0.0,L2_left
53812,2.0,T4a_right
53813,1.0,C2_right
53814,2.033506632385471,Tm5d_left
53815,2.0298270414840234,TmY5a_left
53816,1.284810507741779,Dm2_right
53817,4.809682312231925,CB1850_right
53818,4.138476404227172,SMP248a_right
53819,0.0,L3_left
53820,2.214366393142659,Sm38_right
53821,4.123831089926317,CB2165_right
53822,4.908666776587665,DNge003_right
53823,1.0,C2_right
53824,1.0212615871826587,Tm4_left
53825,2.00055385462425,T4d_right
53826,4.075046606414446,CB2797_left
53827,4.853048322826316,ORN_DL1_right
53828,2.000080409767616,Pm01_right
53829,4.254797521589961,AN_GNG_SAD_21_right
53830,2.0,T5a_right
53831,2.000304268144551,T5b_left
53832,4.854769188557389,CB4148_right
53833,2.012543728902012,TmY9q__perp_right
53834,1.0002588276919808,Dm15_left
53835,2.0050905270758976,Sm22_left
53836,1.0737241431509181,R1-6_left
53837,1.1062837121876496,R1-6_left
53838,1.0,Tm9_right
53839,4.691690961658238,ORN_DA1_left
53840,4.704070351108603,ENS5_left
53841,2.0,T4c_right
53842,1.9777588749980781,T2a_right
53843,2.0005808292051857,T5a_left
53844,1.948886172992586,Tm21_right
53845,2.3654117094908536,TmY31_right
53846,2.0005414354028295,T5c_left
53847,5.063943284900176,PhG6_left
53848,1.0,Tm9_right
53849,4.422240792303626,JO-EVP_left
53850,2.0,T4c_left
53851,4.828386613219328,vDeltaM_right
53852,2.001324277238081,T4d_right
53853,2.0011413369692654,T5d_left
53854,4.960213660311975,LB3_right
53855,0.0,L3_left
53856,1.239957142416407,Mi2_left
53857,2.0,T4b_left
53858,2.0008470183947367,Pm06_left
53859,4.694537222901348,CB3554_left
53860,1.0,L4_right
53861,1.0239277700148128,Tm3_right
53862,1.9624060140922666,Mi4_right
53863,1.5318183526713913,Mi13_right
53864,1.0,yDm8_right
53865,1.0,yDm8_right
53866,2.008413704265035,Tm25_right
53867,1.0,C3_right
53868,2.393066623866884,LC16_left
53869,1.0,Tm9_right
53870,1.0,C2_left
53871,4.700980211647467,KCab_left
53872,4.521916983069896,JO-E_right
53873,1.339067797100535,Dm3q_right
53874,1.8376354227279452,Tm5f_left
53875,0.0,L3_right
53876,4.669008778262289,SIP029_left
53877,1.0322808057181385,Tm4_left
53878,1.0,Mi9_left
53879,4.175393542643793,CB0951_right
53880,3.516004367935602,CB3014_left
53881,4.866854140684135,KCapbp-ap2_right
53882,3.966346894519564,DNae003_right
53883,1.0,C2_left
53884,1.006433193379428,Tm3_left
53885,5.221609336104441,BM_Taste_right
53886,4.845261205619115,ORN_DL1_right
53887,2.6629211284300447,KCg-d_right
53888,2.5296626620222664,LCe05_left
53889,3.932673854462339,AVLP316_left
53890,1.0,Tm2_left
53891,1.0,Tm5a_right
53892,2.0,T4c_left
53893,1.8307044386913454,Dm3p_left
53894,3.3490602495461532,CL171_left
53895,3.5720989505968737,CB2525_right
53896,1.3243886302515206,Dm2_right
53897,1.0,Mi1_right
53898,2.0716396500535845,Tm36_left
53899,2.0119098271829023,MTe52_right
53900,1.0,Tm2_left
53901,2.032854571920992,TmY5a_right
53902,1.0,Tm3_right
53903,1.2494362535009058,Dm2_right
53904,1.976299719673751,Tm16_left
53905,1.0,Tm3_left
53906,3.9270346943352554,CB2351_right
53907,1.0168015869098592,Tm3_left
53908,1.986924459670785,Pm05_left
53909,4.007227975995133,CB2565_left
53910,1.0024688511185376,Tm4_left
53911,2.0,T4d_left
53912,1.9607538444072103,TmY5a_left
53913,3.8093383434643178,CB2874_right
53914,3.769908206916159,AVLP541a_left
53915,1.47833860820527,Dm3p_left
53916,1.0007916857920536,Dm6_left
53917,2.4727731653651084,Li13_right
53918,1.2692201616931198,Mi4_left
53919,4.746297456766081,CB2755_left
53920,0.0,R8_left
53921,2.0020422678067185,T3_right
53922,3.925108657210055,LHPV4c4_left
53923,1.0,Mi1_left
53924,4.274819679132664,CB2404_left
53925,1.7395747329268532,Dm3p_right
53926,1.3866626915143656,Mi13_left
53927,1.4520364979268268,Dm3q_right
53928,4.788276147743342,KCab_left
53929,0.0,R7_left
53930,4.328630157056104,CB1482_right
53931,1.0,Mi1_right
53932,4.0,R1-6_left
53933,1.7909797269658028,Lawf1_right
53934,4.930323781374564,ORN_VM6v_right
53935,1.0,L5_right
53936,5.03198001606472,BM_InOm_right
53937,1.0,yDm8_left
53938,2.002489063419573,Sm07_left
53939,2.000063381332724,Pm01_left
53940,4.102449635975381,CB2051_right
53941,1.0,Mi9_left
53942,2.190589040986481,Pm07_left
53943,1.9862908043998688,Sm15_left
53944,3.3835653099168668,CB1587_left
53945,1.0,C3_right
53946,1.958685252262856,Tm5f_left
53947,3.319944235761618,SMP161_left
53948,2.576745853816277,LLPC2_right
53949,4.517172488356504,CB2973_right
53950,1.0,Tm5c_right
53951,1.8600180359822671,Dm1_left
53952,1.0129616970263575,Tm3_left
53953,2.0000364459082602,T3_right
53954,3.075181883782977,PLP190_left
53955,2.4291671088808484,LT68_left
53956,2.0000261548882237,T3_right
53957,1.597466040009019,Lawf2_left
53958,2.0,T4b_right
53959,2.0,T4a_left
53960,2.9333446311510727,CB3098_right
53961,3.542063340729901,AVLP034_left
53962,4.7822999264078145,KCab_right
53963,1.9338337335017068,T2_right
53964,1.3283014175298713,Mi2_left
53965,1.0,C2_left
53966,1.0,C3_right
53967,1.1632699689891521,Mi15_right
53968,2.263245049370459,LC13_left
53969,4.853142381436806,KCab_right
53970,2.045436659998952,Sm15_right
53971,2.152807927834381,LMa3_left
53972,2.0,T4d_left
53973,1.9582248759061929,Mi14_right
53974,4.596969330515373,PFGs_right
53975,1.0,T1_left
53976,1.0,Tm20_right
53977,1.8411000869186778,Mi13_left
53978,4.437971792650221,JO-FDP_left
53979,1.8665767467219723,Tm16_left
53980,1.395868574887945,Dm2_right
53981,2.0,T4b_left
53982,1.9141899311371287,Tm25_left
53983,2.0,T4d_right
53984,2.1599915531432456,LTe64_left
53985,1.2954451904993394,Mi4_right
53986,2.0,T4c_right
53987,1.588853027778679,Dm2_right
53988,3.996174142456923,"SMP544,LAL134_right"
53989,1.0,C2_right
53990,2.0,R1-6_left
53991,1.417037913063426,Dm3p_right
53992,4.823639021470205,ORN_VA1v_right
53993,2.00038235318736,Pm03_left
53994,3.3318465557274037,CL104_left
53995,1.0966067717920112,MeTu3c_right
53996,2.011531600817396,Y3_right
53997,2.5414308230582163,Y1_right
53998,2.00203294429821,R1-6_right
53999,1.1916719040944752,Dm2_right
54000,1.0,Tm2_left
54001,5.0,R1-6_left
54002,2.0019053026289533,T5d_left
54003,2.0000768796243067,T4a_left
54004,1.9663535618504167,Sm34_right
54005,2.001719575818778,T5d_left
54006,2.0,T5c_left
54007,2.0,T4c_right
54008,0.0,L2_right
54009,1.5848462477283392,Tm5b_left
54010,1.0,Tm1_left
54011,1.5404561939236991,MLt2_right
54012,4.920668188908104,JO-FVA_left
54013,4.8478047670306985,KCab_right
54014,1.211282853996551,Mi4_right
54015,2.062378151075758,Tm31_right
54016,1.9973708950467288,Tm5f_left
54017,2.429701704688629,LC22_right
54018,1.0,Tm9_right
54019,1.8427842062059765,Sm02_right
54020,6.790180584787868,R1-6_left
54021,1.3969765785816344,Mi4_right
54022,1.0,Tm3_right
54023,3.8661399187583854,CL121_a_left
54024,1.2742302992339116,Tm5b_left
54025,2.1037914917850697,Tm37_left
54026,4.63963570428087,CB1668_left
54027,2.0,T2a_right
54028,3.071671479120673,CL087_right
54029,1.9793401751419737,Tm27_right
54030,4.252868477468317,LAL082_right
54031,1.7483861182489329,Mi2_left
54032,2.518406029285528,R1-6_left
54033,2.3548236245101792,LLPt_right
54034,5.072438817197327,CB2607_right
54035,4.7628530081149,KCapbp-ap2_left
54036,3.8486080307207553,CB2995_left
54037,1.0,Tm1_right
54038,4.440816362765085,"FB3B,FB3C,FB3E_left"
54039,1.9610327445181914,Tm7_right
54040,2.0,T4a_right
54041,4.0870528430972515,SMP482_right
54042,2.257445914792844,aMe20_right
54043,4.75759454727537,KCab_left
54044,4.752917709027911,SIP028a_left
54045,4.447224066620629,CB1359_right
54046,3.9392189905750525,"ER3a_a,ER3a_d_right"
54047,1.3409173083630685,Dm3q_right
54048,1.9014703871640706,TmY3_right
54049,1.0,L5_left
54050,3.7636180962374555,CB2428_left
54051,1.7890256983767268,Mi9_right
54052,2.0,T4a_left
54053,2.0,T4d_left
54054,4.490804981940686,KCg-m_right
54055,4.444026036391758,"FB3B,FB3C,FB3E_right"
54056,2.0,T4d_right
54057,2.9393284054049893,DN1pA_right
54058,4.184837808563279,SIP069_left
54059,2.3088231933139154,Li04_right
54060,2.2974462435294423,LC14b_right
54061,3.389705078333793,CB1825_right
54062,4.740760205714373,KCab_left
54063,4.741461445874864,ORN_VM5d_right
54064,3.2729876750257736,CB2997_left
54065,1.9568372768614162,Tm21_right
54066,2.0129392229943974,Sm06_right
54067,2.24869513616228,Tm5f_left
54068,1.0,R1-6_right
54069,2.0011011890188803,T5c_left
54070,0.0,L3_left
54071,2.0,T4d_right
54072,4.17987489298947,KCg-m_left
54073,2.9301202180918513,CB2666_left
54074,1.168868985470597,MeTu3b_left
54075,4.7365559650942695,KCab_left
54076,4.082062437733588,720575940622233699_left
54077,4.313898417618269,JO-EVL_left
54078,4.470697819458695,PFL3_left
54079,1.0,Tm2_left
54080,2.0,T4d_right
54081,3.5181419455368976,"LAL028, LAL029_left"
54082,1.819081548450166,Tm27_left
54083,2.707156609324659,LT57_left
54084,1.9256309911924,Tm27_left
54085,4.870801961922594,CB0484_right
54086,1.4852742791053026,Dm3q_left
54087,4.164650062122882,CB0723_right
54088,3.666207005730258,CL199_left
54089,1.0,Tm1_left
54090,2.848488452517776,TmY20_right
54091,4.187229874866708,CB2025_right
54092,3.095899400000583,PLP229_left
54093,2.0,T5a_right
54094,1.0,Mi15_right
54095,2.0320358537934906,TmY16_left
54096,4.87921107590751,dorsal_tpGRN_left
54097,1.0,Mi9_left
54098,1.0,Tm2_left
54099,3.656386995077641,DNge152_center
54100,2.0177072209499514,Sm04_right
54101,1.0,R1-6_right
54102,1.2191367891197715,TmY10_left
54103,4.037844176067262,CB3865_right
54104,1.9294566577203491,Tm7_right
54105,1.4788867705071795,MLt3_left
54106,1.0,Mi9_left
54107,1.0,Tm5c_right
54108,3.5440588343370405,CB2512_left
54109,1.0,Tm4_right
54110,4.015463168473226,AN_AVLP_51_right
54111,2.8707929693750076,LLPC3_left
54112,2.0179416646823887,TmY9q__perp_right
54113,0.0,R7_right
54114,1.9801780674673024,T2a_left
54115,3.4543730726960686,"SMP523,SMP524_right"
54116,2.4195662144642984,LC10a_right
54117,1.045654874055389,Tm4_left
54118,2.0015413514920817,T5d_right
