bodyId,hitting_time,cell_group
130743,2.107174529,Cm1
130745,1.893942748,Tm6
130746,0,L3
130747,2,T4b
130752,1,Tm20
130770,1.41281358,Dm3b
130771,1.626300878,Mi2
130772,1.015287706,Dm3b
130773,2.001284751,T5b
130774,1,L5
130776,2.001130532,T5c
130781,2.0006895,T5a
130785,1.840458224,Dm2
130786,1,C2
130787,1.970574413,Tm6
130793,1,Mi9
130794,1,Tm20
130798,1,Mi9
130799,2,T4a
130803,1.554045531,Dm2
130808,2.000192895,T5b
130815,2,T3
130818,1,C2
130820,1,Tm20
130822,1.068696868,Tm4
130828,2.000419265,T5c
130836,1,Mi15
130837,1.333589904,Dm8b
130840,1.417724563,Dm3c
130841,2.001441215,T5c
130845,1.973579264,Tm6
130847,2.000177865,T5d
130848,1.671440075,Dm2
130854,1.919207259,Tm6
130856,1.231985005,Mi4
130859,2,T4c
130860,1.599995607,Dm3b
130861,1.01689521,Tm3
130862,1.235747985,Dm3b
130864,2.00025405,T5b
130865,2,T4c
130867,0,L3
130873,2.000899061,T5a
130874,1.014658926,Tm4
130880,2.000555668,T5d
130882,2.000118279,T4c
130883,2,T4a
130886,1,L5
130895,2.000684698,T5b
130896,2.000584414,T5d
130899,2.000058444,T5c
130902,2,T4a
130905,2.000567054,T5d
130906,2,R1-R6
130910,2,T4d
130914,1.069279985,Mi2
130916,2,T4a
130917,1,Tm2
130922,1.820386224,Mi15
130925,1,T1
130926,1.411764704,R1-R6
130927,2,T2a
130931,2,R1-R6
130933,2.000987819,T5b
130935,2.000781393,T5c
130938,2,T3
130943,1.117706146,Dm3a
130951,2.007157228,T2a
130952,1.935126095,Dm2
130953,2.000089422,T5c
130955,1.008568902,Tm20
130956,1,Tm20
130960,1.559926271,Mi2
130967,2,T3
130976,2,T4b
130979,2.000243232,T5d
130982,1.883720931,Cm1
130986,2,T4b
130994,1.061125596,Tm3
130995,1,L5
130999,2,L4
131004,1.197530861,R1-R6
131005,2,T4d
131007,2,T3
131013,1.723917513,Dm2
131014,2,T3
131015,2.00000025,T3
131018,1.320802075,Mi2
131019,2,T4a
131024,1.343472537,Mi13
131025,2.000310407,T3
131033,2,T3
131034,1.055323568,Tm3
131036,2.000144944,T5d
131043,1.678146428,Dm3a
131044,1,Mi9
131051,1,Mi15
131054,1.646349909,Tm5a
131058,2.00761445,Tm12
131059,1.646517961,Dm3b
131064,1,R1-R6
131067,2.000278488,T5d
131068,1,R1-R6
131070,2.000709468,T5a
131071,2.000320776,T4b
131072,1,Mi9
131073,2.001413739,Dm2
131075,1.136867382,Dm3b
131077,1.130434766,R1-R6
131078,2,T3
131080,1,Mi15
131085,1.266401084,Dm3a
131089,1,Mi15
131103,2,L4
131104,1.517650232,Mi2
131106,1,C2
131107,1.597931914,Mi2
131111,2,T5c
131114,2.000725175,T5b
131115,2.000546109,T5a
131119,1.067132768,Dm8a
131123,2,T5b
131127,2,T3
131130,2,T4c
131132,2,T3
131137,2.000362978,T5b
131143,1.491708494,Mi15
131146,2.000455162,T5d
131147,2.000677633,T5b
131148,2.000758412,T5c
131153,2.002061793,Tm6
131160,2.001449061,T5b
131161,2.00003787,T5a
131167,1.21278373,Mi2
131175,2.675934738,R1-R6
131178,2.362547351,Tm40
131179,2.000854164,T5d
131180,2.002271742,Mi16
131186,1.000049294,Dm15
131194,1.910727868,Tm29
131201,0,L3
131202,2.000039856,T3
131203,1.796108129,Mi15
131208,2.004925254,Cm1
131209,1.359973614,Dm3a
131210,2.00077138,T5a
131219,2.000103001,T5b
131220,2.003093288,T5c
131222,1.131581116,Dm3b
131224,2,T3
131228,2.029048561,Cm2
131230,1,R1-R6
131233,1,Tm9
131234,1,L5
131236,2,T5d
131240,2,T3
131248,1.867125132,Dm3b
131258,1,Mi15
131259,2,T4c
131261,2,T4c
131266,1,L5
131267,2.001345067,T5c
131270,2.000383866,T5a
131274,1,L5
131275,1,Tm20
131283,2.001598157,T5a
131289,0,R8y
131294,1.404107876,Dm3b
131300,2.394492457,Tm29
131301,1,Tm9
131302,1.381737328,Mi2
131306,2,T3
131310,2,T4b
131311,2.002380756,T5b
131312,0,L3
131314,2.000065725,Dm2
131317,2,R1-R6
131318,2.000668316,T5c
131322,2.000030523,T5a
131328,2,T4c
131329,1,Tm3
131331,1.623214425,Dm3b
131334,2.001053649,T5a
131335,2.133543449,Cm6
131337,1.162286321,Dm3b
131338,2.103285362,Tm33
131340,2.486124088,Dm8a
131341,2,T3
131350,2.000371088,T3
131351,1,Mi9
131353,2.000008667,T3
131356,1,Tm9
131357,1,L5
131361,2.000932593,T5c
131365,2.001592859,T5c
131366,2,T4d
131371,1.237662578,Dm3b
131375,1,C2
131379,2.000318928,Dm2
131380,2,T4d
131382,2,Lai
131386,1.399128446,Mi2
131389,1.574299197,Dm2
131392,2,T4b
131396,1,Tm20
131397,2,T3
131399,2,T3
131413,2.000738823,T4d
131416,2.000748438,T5b
131425,2.000767006,T5a
131426,2,T4a
131428,2.000174356,Mi15
131433,1,R1-R6
131436,1.539704348,Mi4
131441,2,T4a
131442,2.000283799,T5b
131449,1,Mi15
131450,2.000956209,T5c
131452,2.181630299,Tm29
131454,2.000007201,T3
131462,1,Tm20
131463,2.000044324,T2a
131466,1,Tm9
131470,2.001832494,T5a
131472,2,T3
131476,2.879065241,LPC2
131477,1.642088527,Dm2
131480,1,R1-R6
131481,2.007733745,Tm12
131482,2.000254695,T5c
131483,2,T3
131484,1.157159494,L4
131485,2,T4d
131486,1.159910637,Dm3a
131488,2.000118662,T5d
131492,2.000312373,Dm2
131498,2.000616929,T5a
131501,2.000040926,T4b
131502,2,T4d
131504,1.284902622,Mi2
131508,1.350996429,Mi2
131511,2,T4d
131516,2,T3
131517,1,Tm9
131524,1.990463943,T2
131528,1,Mi15
131532,1,Tm9
131538,1.553072639,Mi15
131547,1,L4
131549,2.001726899,T5c
131553,2.000302091,T5d
131554,2.405140363,Tm29
131555,1.775318441,Tm5a
131559,2,L4
131571,1.064767211,Dm3b
131576,2,T4c
131577,2,T5d
131582,2.006472352,T4b
131583,1.233212216,Dm3b
131584,2.002200634,T5a
131585,2,T3
131587,1.662373121,Mi2
131589,1.422399441,Mi15
131594,2.001641738,T5d
131595,1.798421299,Dm2
131598,1.111368983,Mi15
131600,1.913907159,Mi15
131606,2,T3
131609,1,Mi1
131613,2.003932149,T5b
131614,1.481003389,Dm3b
131616,1,Mi1
131618,2.312971429,Tm29
131626,1.769610484,Tm12
131630,1,C2
131640,2,T4b
131643,1.972044023,Tm29
131649,2.000590497,T5d
131650,1.451946362,Mi2
131654,2.00097047,T4b
131659,1.734147143,Dm3b
131660,1.993821322,Tm5b
131663,2.001012293,T5c
131666,2,T4d
131670,1.530879534,Mi2
131678,2.01107221,Mi17
131680,1,L5
131683,1.575465302,Mi2
131684,2,T4c
131686,1.354444928,Mi2
131687,2.002000886,T5c
131693,1.849910845,Dm3c
131697,1.425586643,Dm3a
131700,2.000314264,Dm2
131702,1.94818653,Mi15
131704,1.027756986,Tm20
131708,1,Mi9
131712,2.318918098,Li23
131713,1,L5
131718,2.000191096,T5d
131720,1,Mi15
131722,1.084022013,Mi15
131724,1.981723225,Tm6
131728,2,T3
131737,2.000280306,T4b
131739,1,Mi9
131741,1,Tm20
131744,2.005285099,Tm5a
131746,1.799589708,Cm2
131750,1,Mi15
131753,2.026590611,Tm12
131756,1,Tm9
131761,1,Mi15
131768,2.000421357,T4d
131772,0,R7p
131773,1,C2
131778,1.297928348,Cm1
131788,1.577430619,Dm3c
131791,1.141218195,Dm3b
131793,1.966274262,Tm6
131795,1.166026399,Tm5a
131798,1.657613488,Dm2
131803,2.000130213,T5c
131806,1,C2
131808,2,T5d
131812,1.336627031,Dm3a
131816,1.469664079,Dm3a
131820,1.333333299,R1-R6
131821,1,Mi15
131822,1.670141934,Tm5b
131823,1.033651075,Tm3
131824,1.549920923,Dm3c
131827,1.177674548,Mi15
131829,1,Tm20
131830,1,Tm9
131833,2.012019397,T2
131841,1.309406078,Dm3a
131843,2.001077365,T5d
131847,2,T4c
131851,1.751549343,Dm3c
131856,2,T4a
131857,1.387893389,Dm3a
131863,2,T3
131864,2.000654809,T5c
131865,1,Tm20
131867,1.98227776,Tm6
131870,1.289413819,Tm4
131872,1,L5
131873,1,R1-R6
131874,2.001175595,T4b
131878,1.173565543,Mi13
131879,2.000912077,T5b
131884,2.003228383,Cm4
131885,1.88092455,Tm12
131894,2,T4c
131896,1.685132911,Dm2
131898,1.054734389,Dm3b
131901,2,T4c
131904,2.001680906,T5b
131906,2,T4d
131908,1,Tm20
131909,1.071202027,Dm3a
131911,2,T3
131914,2.001095727,T5d
131916,2,T4c
131917,2.001068766,T5a
131920,1.217285216,Dm3b
131923,1.784457066,Dm2
131927,1.834753033,Tm12
131928,1,R1-R6
131929,2.001017788,T5c
131931,1,Dm3a
131932,1,Mi15
131935,1,C2
131941,1,Tm20
131943,1.005658684,Tm4
131944,1,L5
131950,0,L3
131956,1.1089827,Mi2
131958,1,Tm9
131961,1,C2
131962,2.001242224,T5d
131972,2.000311266,T5d
131974,2.001653389,T5b
131975,1.921478262,Dm2
131977,1.815492884,Mi10
131978,1.234128215,Dm3b
131985,2.003783937,T2
131990,1.754392662,Mi13
131991,1,Mi15
131993,0,R7y
131997,1,Mi15
131998,1.625699066,Dm3c
132000,2.000708795,T5a
132001,2,T4a
132004,1.383320476,Dm2
132011,1,L5
132015,1,Mi15
132016,1.114057981,Mi2
132019,2.000003155,T3
132020,1,Mi15
132022,1.734600427,Cm1
132025,2.000435147,T5d
132026,1.230109327,Dm3a
132027,2.002453197,T5b
132028,1.292471385,Dm3a
132029,1.068319347,Dm8b
132030,1.019516063,Tm5c
132032,2,T4d
132035,2,T5a
132042,2,T4a
132045,1.351604231,Mi2
132049,2,T4a
132053,1.050134861,Tm3
132058,1.613492908,Dm3a
132061,1,R1-R6
132065,1,R1-R6
132069,2,T3
132070,1.954232483,Tm5b
132078,1.528663663,Dm3b
132079,2.000805712,T5b
132090,2.000301924,T5a
132091,1.513147312,Dm3b
132099,2.000579691,T3
132112,1.302658408,Tm5a
132113,1,Tm20
132114,2,T5d
132115,1.588484462,Dm3b
132118,0,L3
132124,2.000006822,T5c
132125,1,Tm20
132128,1.511135804,Mi2
132132,1.612703824,Mi13
132135,2.000036085,T5d
132136,1,L4
132139,2,T3
132149,2.042374799,Tm5b
132151,2,T4c
132156,1.95079242,T2
132157,2.000517113,T5a
132168,2.000844288,T5a
132172,1,Mi15
132177,1.563284893,Mi2
132183,2.000579396,T5d
132184,2.000423664,T4d
132187,1.578084751,Dm3b
132192,1,Mi15
132194,2,T3
132195,2.003228931,TmY18
132198,1.027120726,Tm3
132200,2,T3
132203,2.002414963,T5d
132211,1.248104397,Dm2
132212,1,Tm20
132213,2.000078889,T3
132220,1.038461593,Mi15
132221,1.659053975,Dm3c
132235,2.002426155,T4b
132237,1.359765307,Dm3a
132239,2.000042055,Dm2
132240,2.002245766,T2a
132242,2.000234282,Dm2
132244,2,T4b
132245,2.000310836,T3
132246,2.001090529,T5a
132252,1,Mi15
132254,1.383889412,Dm3b
132259,1.517827584,Dm3b
132263,1.652727711,Cm1
132274,1,Mi9
132275,2.000309875,T5c
132280,2,T4c
132282,1.294549569,Dm3b
132290,2.000813958,T5a
132292,1,Tm20
132293,1,Mi9
132295,2,T4c
132296,1.000134079,Tm5c
132297,1,Tm20
132299,2.000312264,T5d
132300,1.721351321,Dm2
132301,1,Mi9
132304,2.000149526,T3
132306,1,Tm5a
132309,2.000220827,Dm2
132311,1,Tm20
132315,2.00086282,T5b
132319,2.000786934,T5c
132323,2,T4a
132326,1.295392977,Mi2
132335,1.924736277,Mi13
132339,1.060234482,Tm3
132351,2.001025779,T5d
132352,2.000421979,T5d
132354,2.000734942,T5b
132356,2.002397652,T5d
132357,1,Tm1
132361,2.000831509,T5c
132363,2.000653525,T5c
132370,2.001129196,T5d
132375,1,L5
132376,2,T4b
132377,1.495777193,Dm3a
132379,1.892647144,Tm5b
132381,1.272084879,Mi2
132386,2,T3
132387,1,Dm9
132388,2.499881814,Cm1
132391,2.000945945,T5a
132392,2,T3
132397,2,T5d
132402,2.000481192,T5c
132403,2,T4a
132407,2.000005897,Dm2
132418,2.000200275,T3
132423,1,Tm20
132424,1.411235149,Dm2
132426,1,Mi15
132428,1,C2
132430,2,T4c
132435,1.925231092,T2a
132437,1.349030467,Mi15
132439,1.878335095,TmY18
132446,1,L5
132447,1.216436226,Dm3b
132456,2,T3
132460,1,R1-R6
132463,1,C2
132465,0,L3
132469,1,C2
132477,2.00076184,T5b
132481,2,T5b
132484,1.353504941,Mi15
132487,2,T5a
132492,2,T5a
132508,1,Tm20
132509,2.000335191,T5c
132516,2,T3
132519,2.001146153,T5a
132521,1.347399106,Mi2
132525,1.006038927,Dm8a
132527,1,Mi15
132532,2,T4d
132533,2,T5b
132535,1.362261663,L4
132544,2.000269043,T4c
132550,1.758483039,Dm2
132551,2.000596001,T5d
132554,1.444571745,Dm2
132556,1.942553594,Tm12
132557,2.003470616,Cm4
132559,1.013866623,Tm20
132562,1.513441874,Dm3b
132565,2.000937984,T4d
132567,2.001396832,T5c
132568,2.512572532,Tm40
132569,1.557400534,Dm2
132570,2.000008967,T4c
132571,2,T5a
132579,2,T4a
132586,2.00303334,T5a
132588,2,T5d
132594,2,T4d
132595,2.002015674,T5c
132599,1,L5
132603,2.000178301,T5d
132609,1.634578313,Mi2
132616,2.000410683,T5c
132619,2.000511933,T5d
132620,1,Tm9
132624,1.026814237,Tm3
132630,1.390679918,Mi2
132639,2.00060603,T5a
132640,1.534973839,Mi2
132641,1,Tm20
132645,2.000473911,Dm2
132647,2.000974859,T5c
132653,2.001087384,T5d
132657,1,Tm20
132666,2.002872708,Tm6
132670,2.001037432,T5a
132672,2.000529687,T5c
132679,2,T4b
132684,2.012591791,LC30
132687,2.11070831,Cm1
132689,2.000448686,T5c
132692,2.984734515,LPi2e
132693,1.434942331,Dm3b
132703,2.054820616,Tm29
132705,1,Tm20
132706,1.549018551,Dm3b
132715,1.800826364,Dm3c
132726,2.000139302,T5d
132727,1,Tm20
132729,1.748903537,Mi2
132734,1.854004748,Mi15
132739,1.344953972,Dm3b
132743,1.536692347,Dm3b
132750,2.000088448,T3
132751,1.630890318,Dm3c
132752,2.002890346,T5d
132760,1.993167983,Cm1
132765,1.925935312,Mi15
132767,2.226029266,LoVP12
132773,2.000394202,T5b
132778,2.000477334,T5a
132788,1,Mi15
132793,2.006084527,T2a
132794,2,T4d
132795,2.00536882,T2a
132796,1.076079098,Dm8a
132798,1.415671844,Mi2
132810,1.001417553,Tm9
132813,2.000215347,T5c
132818,1.474037472,Mi15
132831,2.001587119,Mi15
132834,1.012944975,Tm3
132838,2.000010386,T3
132839,1.168598856,Mi2
132847,1,Dm15
132848,1,Tm20
132849,2.716699584,Cm6
132864,2.000466162,T5c
132870,2.000015745,Dm2
132873,1.878986789,Tm29
132877,1.45956206,Dm3a
132893,0,L3
132899,1.935920909,Dm2
132904,1.147143591,Tm5a
132911,1.468335587,Dm2
132917,2.000391088,T5c
132919,1.818895068,TmY9b
132920,2.000299415,T5d
132924,2.00027478,T5c
132937,1,Tm20
132938,2.000063704,Dm2
132939,1,Tm5c
132943,1.969694049,Tm5b
132944,2,T3
132945,2.000155235,T5d
132948,1.891304346,Mi15
132951,1,R1-R6
132962,1.390931844,Dm2
132967,2.001567211,T5b
132970,2.00068494,T5d
132971,2,T4d
132972,1,Tm9
132975,1,Mi9
132976,2.000898209,T5c
132986,2,R1-R6
132989,2,T4d
132997,1.358976948,Tm5a
133001,2.004742852,TmY18
133005,2.000011589,T3
133006,1.613897939,Dm2
133007,2.000806237,T5d
133008,1.723917033,Cm2
133011,2.000351934,T5d
133013,1.345354539,Mi15
133014,2.001043503,T5b
133020,2,T3
133025,2.000029097,T5b
133030,2.004919508,Tm12
133040,1.009900407,Tm3
133043,1,R1-R6
133047,2,T4b
133052,2.172784307,Tm29
133061,2.000262281,T5c
133070,1,Mi15
133075,2.000440271,T5a
133078,1.892473118,Mi15
133080,2,T5b
133086,1.5290221,Tm5a
133093,2,T3
133095,1.514384757,Dm3a
133096,2.000077793,Dm2
133101,2,T4c
133107,1.054135835,Dm2
133109,2.004522885,T5b
133111,1,C2
133117,1,C2
133119,1.248235387,Dm3b
133120,1,Tm9
133122,2.011357472,Tm12
133124,1.552316396,Mi2
133128,2,T4a
133129,2.000816974,T5c
133131,1.098185602,Tm3
133135,2.004278061,Tm6
133138,1.027400818,Tm4
133148,2.224757734,Cm1
133149,2,T3
133151,2,T4c
133162,1.600792408,Dm3c
133163,1,R1-R6
133166,2.001973994,T5c
133172,2.075274878,Tm29
133179,2.002061538,Dm2
133181,2.001371628,T5d
133188,2.000897472,T4d
133189,2.000518494,T5c
133198,2,T3
133199,1.622156611,Dm3b
133200,1,Tm20
133201,2,T5a
133202,2,T3
133203,1,Tm20
133206,2.001298808,T5d
133218,1.724040025,Dm2
133220,2.000427608,T5c
133221,2.00183255,Cm4
133223,1.741675547,Dm2
133225,1.786966062,Dm2
133226,2,T3
133229,2,T4d
133234,1.443832537,Dm3b
133241,1.86724825,Dm3c
133251,2,T4b
133255,1.183802468,Mi2
133259,1.87755763,Tm29
133262,2.000978839,T5b
133263,1.051050796,Dm3b
133265,1,R1-R6
133269,1.283997609,Mi13
133272,2.002500669,T3
133277,2,T4b
133278,2.001577047,T5d
133280,1,Tm9
133282,2,T5a
133286,1.616710206,Dm2
133289,1,C2
133293,2.001725417,T5c
133294,1,Mi9
133298,0,L3
133299,2.000033986,Dm2
133303,1.51139118,Dm3b
133304,2.000642878,T5b
133305,1.505053665,R1-R6
133311,1.39144871,Mi13
133312,2,T4c
133314,1.074784524,Dm3b
133315,1,Mi15
133320,1.108694826,Tm5a
133324,1.58154624,Mi2
133327,2.000039905,T3
133330,1,Mi9
133333,2.000595824,T5d
133346,1.543558741,Dm3a
133347,2.000165181,T5b
133349,1.067770926,Tm3
133352,2.002283551,T5d
133357,1.717093232,Mi15
133361,2.000502265,T5d
133375,1.571298828,Dm2
133376,2.00090489,T5b
133377,1.551502683,Dm2
133378,1.478496432,Dm3b
133386,1.877797057,Cm1
133391,1.282264111,Dm3a
133397,2.000822588,T5c
133400,1.970552603,Tm6
133403,1,R1-R6
133407,2.000021925,T3
133411,2.001067806,T5d
133412,2.000425906,Mi15
133413,1.854982517,Mi2
133417,1.94627659,Dm2
133418,1,Tm20
133423,1,R1-R6
133426,1.232966292,Dm3a
133432,2.000502711,T5a
133440,1.313205305,Mi15
133444,1.954054917,Cm4
133445,1.679256414,Cm2
133451,2,L4
133458,1,R1-R6
133461,2.000032423,T5a
133466,1.411766713,R1-R6
133467,1.588455444,Cm2
133469,2,T5d
133471,2.48801063,MeLo5
133474,2,T4d
133477,2.000004191,T3
133478,2.00030752,T4b
133481,2.001219325,Dm2
133482,1.193547611,Dm3b
133486,1.523543912,Dm3b
133496,2.000508713,T5b
133497,2.000059344,T5c
133498,2.003055166,Tm6
133504,2.166911427,TmY4
133505,2,T4d
133526,2.409548765,Cm2
133530,0,R7d
133531,2,T3
133534,2.000154834,T4d
133552,2.000473117,T5a
133554,2,T3
133556,2,T5a
133557,1.816121071,Dm2
133559,1.666723063,Dm3b
133567,2.000132736,T4d
133568,1,Tm9
133572,1.722749445,Dm2
133575,1.939039003,TmY18
133577,1.642078505,Mi4
133578,2,T4c
133580,2.000976032,T4c
133582,1,Tm20
133592,1,Tm20
133594,1,Tm20
133600,2.005074558,T2a
133602,2.002067773,T5b
133603,2.002282105,Cm4
133604,2.003221221,T5b
133611,2.001136377,T5a
133616,2,T4c
133620,1.609996696,Dm3b
133622,2,T4a
133624,1.775306532,Mi15
133626,2.000366943,T5a
133629,2,T4d
133631,1.072008215,Dm3b
133632,1.366191806,Cm1
133639,2.000652905,T5c
133640,1.778465273,Cm2
133648,1.714952668,Dm3c
133649,1,Tm9
133653,1,Dm9
133659,1.166094622,Dm3a
133660,2.000037389,T5c
133668,2.001161895,T5c
133675,2.000626823,T5d
133682,1,Mi9
133683,2.00064889,T5c
133684,2,T5d
133694,2,T3
133696,2.000056088,T5d
133705,1.944737295,Dm2
133706,1,C2
133707,1,Mi9
133708,2.002058325,T5a
133715,1.706054659,Mi13
133716,1.024771803,Tm3
133718,1,L5
133723,1.764326172,Mi15
133726,2.027559813,Tm29
133729,0,R7p
133732,2,R1-R6
133735,1,C2
133736,1.26375285,Dm3b
133753,2.000923231,T5a
133756,2.000887777,T5c
133758,1,Mi9
133762,2,T4b
133764,2,T4d
133765,2.000766729,T5d
133766,2.002508688,T5b
133769,1.604661669,Dm2
133777,1,Mi15
133778,2.001138316,T5c
133779,1.409682777,Tm5a
133780,2.000059563,T4d
133785,1,L5
133797,2.133407971,Cm6
133798,2.383096318,Li23
133805,2,T4d
133807,1.347333378,Dm3b
133808,1,Tm5a
133810,1,R1-R6
133811,1.058784555,Dm3b
133813,1.847560726,Dm3c
133819,1.182174194,Dm3a
133822,1.12121639,Dm2
133828,1.029474641,Tm3
133830,2,T4a
133831,2.002071114,Tm6
133832,1,Tm9
133838,1.581703793,Dm2
133845,1.270060822,Dm3a
133848,2.000842286,T5d
133850,1.450252154,Dm3a
133851,2.000679089,T5c
133852,2.000379709,T5d
133855,1.12031435,Tm4
133858,1.163003278,Dm3a
133863,2,T4b
133869,1.665696114,Dm3c
133870,1,Mi9
133876,1.100449644,Dm3a
133882,2.000242853,T5d
133887,1.964346187,TmY18
133891,2.00303317,Cm4
133894,1,Mi15
133897,1,Tm2
133903,1.559638765,Mi15
133904,1.688962018,Dm3a
133906,2.000542376,T5b
133907,2.000082125,T5b
133915,1.801398239,Dm3c
133918,2,T4b
133921,1,Tm9
133924,2,T4c
133929,1.360416918,Dm3a
133933,1.885773887,Mi15
133946,1.089289687,Mi2
133950,1,Tm3
133951,1.130331704,Dm3a
133954,1.341836267,Dm3a
133958,1.19069967,Tm5a
133965,1.076522972,Tm3
133968,2,T5d
133971,2.103857633,Cm2
133972,2.0012259,T5d
133973,2.000991462,T5d
133978,1.844678292,Cm1
133979,1,R1-R6
133983,1,C2
133985,1.970869295,TmY18
133987,1,Mi15
133990,2,T4c
133992,2,T4d
133997,2,R1-R6
133998,1.610931653,Dm3c
134000,2.006127594,Dm2
134001,1,L5
134002,2.002887674,Tm6
134003,2.000835877,Dm3a
134006,2.000561026,T4b
134011,1,Tm9
134015,1,R1-R6
134016,1,Tm20
134026,1,Tm20
134029,1,Tm3
134035,1.000010331,Dm15
134043,2.001547651,T5d
134044,2.000135318,T5d
134045,1.675432015,Dm3a
134046,1.485367151,Dm3c
134048,1.934218713,Tm5b
134052,1.140900647,Dm2
134053,1.515824465,Dm2
134055,1,R1-R6
134058,2.002999255,T5c
134075,2.001553383,Tm5b
134077,1,Mi15
134078,1,Mi9
134085,2.001493492,T5b
134087,1,Mi15
134090,2,T3
134091,1.382500302,Tm5a
134095,1,R1-R6
134097,1.090909064,R1-R6
134101,1.877471761,Dm3b
134110,2.002242292,T5a
134114,1.445792846,Dm3b
134117,2,T3
134121,1.736842103,L4
134122,2,T4d
134128,0,R7d
134131,1.052031033,Tm5a
134133,2.000625737,Dm2
134138,2.000959232,T5d
134139,2,T4c
134140,1.403415563,Dm3b
134143,2,T4b
134147,1.874397469,Cm2
134150,1.468866617,Dm3b
134158,2,T4a
134162,2.00179242,T5b
134164,1.69084702,Dm2
134167,1.222688982,Dm3b
134168,2.000476969,T5a
134169,1.080852317,Dm8a
134173,2.000188034,T5b
134175,2,T4d
134176,2.058820923,Cm5
134179,1.069824865,Tm3
134181,1.898676821,Mi15
134182,2,T4a
134184,2,T4a
134190,2.001721223,T5b
134192,1.622059481,Dm3a
134193,1,Tm9
134194,1.508156229,Dm3c
134196,1.699738884,Mi15
134197,2.007698149,T5d
134198,2.001184206,T5d
134202,0,L3
134205,2,T3
134206,2,T4c
134207,2.00005721,T4b
134209,1,Tm3
134210,1.041264022,Tm20
134211,2,T5d
134215,1,Tm9
134220,1.254996968,Mi15
134228,2,Mi15
134233,2.000093816,T3
134234,2,T3
134235,1.676773615,Cm4
134237,2.003197986,T5a
134247,2.000425739,Dm2
134249,2.000868164,T5d
134258,1.333333918,L4
134261,1.386093799,Mi2
134262,1,Tm20
134268,1.257069938,Dm3a
134277,1.08499065,Tm3
134282,0,L3
134284,2.000002981,T5c
134286,2.002937437,T5a
134287,2.000812211,T5c
134292,2.000617699,T5b
134293,2.00007646,T4c
134298,1,R1-R6
134300,2.001330045,T5b
134305,1.256281137,Mi2
134307,0,L3
134308,2.000544932,Dm2
134311,2.070052964,Tm5b
134317,2.000184641,T5c
134318,2,T4c
134323,1.089215906,Tm3
134324,1.091611759,Tm4
134325,2.000460918,T5c
134327,1,Tm9
134330,2.000375573,T4d
134335,1,Mi15
134337,1.245202431,Dm3b
134338,1.987734423,Tm5b
134340,1,R1-R6
134343,2.000301134,T5b
134344,1,Dm9
134345,2.000029395,T3
134347,0,L3
134348,1,L5
134350,2.000566339,T5d
134352,2,T4d
134353,1.827723311,Dm2
134356,1.415468381,Dm3b
134358,1,C2
134360,1.946815929,Dm2
134361,2,T4d
134362,1.8222111,Dm3c
134363,2,T3
134372,1.061051319,Tm3
134374,2.001351932,T5c
134376,1,Tm9
134378,2,T3
134387,1.599748181,Dm2
134391,1.950309406,Dm2
134393,2,T3
134396,2,T4c
134398,1.193994502,Mi13
134399,1.844376621,Cm4
134402,2,R1-R6
134403,1,R1-R6
134407,2.000696371,T5b
134410,1.415077079,Cm1
134415,2.001717493,T5a
134418,2.001824686,T5c
134423,1,Tm20
134427,1.46557116,Dm2
134428,2.001907353,T5d
134429,2.070797982,Tm5b
134431,1,Tm20
134437,1.438880402,Dm2
134439,1.011121865,Tm5c
134441,2,T4d
134450,1.41206171,Dm3b
134453,2,T3
134461,1,Tm2
134466,2.000307304,T4d
134470,1.94806094,TmY18
134476,2,T4c
134478,2,R1-R6
134489,1.766981885,Mi15
134498,2.000005752,Mi15
134508,1.179184143,Dm3a
134509,1.292057937,Mi2
134512,1.222455535,Dm3b
134513,1.060202605,Mi15
134515,1.022736143,Tm3
134517,1,Mi15
134520,1.179015884,Mi2
134522,1.592414562,Mi2
134527,1.524083518,Dm3a
134530,1.822836902,Dm2
134536,1.624789825,Dm3b
134539,1.098847787,Mi13
134543,1.52547237,Mi2
134551,1.922673813,Dm10
134557,2,T3
134558,1.572527176,Dm2
134560,1.090909064,R1-R6
134565,2.218582097,Tm29
134570,1.636152975,Dm2
134571,1,C2
134572,1.450958926,Dm3a
134574,2,T5d
134576,1,Mi15
134579,2,T5a
134580,2,T5a
134582,1.357508799,Dm3a
134586,2,T3
134588,2,T3
134594,1,Mi15
134597,1.705005445,Dm3c
134599,1.526662566,Dm3c
134600,1.989287332,Cm1
134601,1.336734712,Mi15
134605,2.002152289,T5b
134607,1,L5
134609,1,Tm20
134613,2,T4c
134616,2,T3
134618,1,R1-R6
134624,1.076817986,Tm3
134627,2.001703593,T5b
134633,2.000203549,T5d
134636,2,T5a
134637,1.139971713,Dm3b
134640,1.968048437,Dm2
134661,2.001273259,T5c
134667,1.527320689,Mi2
134669,2.212039619,Cm6
134673,2.073012578,Tm5b
134680,2.000169385,T5d
134681,1.654813938,Dm2
134692,1.565217383,Mi15
134694,2.001454946,Dm2
134697,1.288875528,Dm3b
134701,1.146096059,Mi2
134703,2,T4d
134705,2.001116772,T5c
134706,1.230660622,Mi2
134708,2,T4a
134713,1.047142511,Tm20
134716,1.826315084,Mi15
134717,1.539788865,Mi2
134718,1.745693609,Tm20
134727,1,Tm20
134729,1,Tm9
134735,2.002089079,T5b
134738,2,T4d
134739,1,R1-R6
134740,1.55624595,Dm3c
