,root_id,cell_type,side,top_nt,super_class,cell_class,cell_sub_class,idx,sign
54662,720575940617217595,T2a,left,acetylcholine,optic,ME>LO,,10164,1
54663,720575940645328407,T3,left,acetylcholine,optic,ME>LO,,47420,1
54670,720575940612664818,T5d,left,acetylcholine,optic,LO>LOP,,4825,1
54676,720575940631173906,T5b,left,acetylcholine,optic,LO>LOP,,36046,1
54677,720575940628429297,Dm2,left,acetylcholine,optic,ME,,30895,1
54679,720575940625071292,T5a,left,acetylcholine,optic,LO>LOP,,24456,1
54680,720575940621798689,T4a,left,acetylcholine,optic,ME>LOP,,17679,1
54682,720575940620443156,T5a,left,acetylcholine,optic,LO>LOP,,14803,1
54684,720575940613383422,T5a,left,acetylcholine,optic,LO>LOP,,5716,1
54686,720575940632426660,T5d,left,acetylcholine,optic,LO>LOP,,38137,1
54687,720575940615819323,T4c,left,acetylcholine,optic,ME>LOP,,8512,1
54689,720575940626062268,T5c,left,acetylcholine,optic,LO>LOP,,26187,1
54694,720575940605315762,T5a,left,acetylcholine,optic,LO>LOP,,361,1
54696,720575940611033042,Mi4,left,gaba,optic,ME,columnar,3359,-1
54697,720575940639776627,T4a,left,acetylcholine,optic,ME>LOP,,45050,1
54700,720575940620507557,T4b,left,acetylcholine,optic,ME>LOP,,14945,1
54701,720575940623897869,T5b,left,acetylcholine,optic,LO>LOP,,22043,1
54707,720575940624766503,T4a,left,acetylcholine,optic,ME>LOP,,23726,1
54709,720575940615419359,T5c,left,acetylcholine,optic,LO>LOP,,8046,1
54710,720575940613492461,T5a,left,acetylcholine,optic,LO>LOP,,5881,1
54711,720575940618350672,T4a,left,acetylcholine,optic,ME>LOP,,11926,1
54713,720575940638958707,T4d,left,acetylcholine,optic,ME>LOP,,44377,1
54715,720575940631110853,T5b,left,acetylcholine,optic,LO>LOP,,35914,1
54716,720575940632833347,CB3847,left,gaba,optic,ME,,38847,-1
54717,720575940620572031,T4b,left,acetylcholine,optic,ME>LOP,,15062,1
54718,720575940612015795,T4d,left,acetylcholine,optic,ME>LOP,,4185,1
54719,720575940632642847,T4d,left,acetylcholine,optic,ME>LOP,,38508,1
54728,720575940632911456,T4a,left,acetylcholine,optic,ME>LOP,,38972,1
54729,720575940636345998,T4a,left,acetylcholine,optic,ME>LOP,,42396,1
54730,720575940628571904,Dm2,left,acetylcholine,optic,ME,,31185,1
54735,720575940624869355,T5a,left,acetylcholine,optic,LO>LOP,,23937,1
54739,720575940621064513,Tm5c,left,glutamate,optic,ME>LO,,16155,-1
54740,720575940621188385,Tm20,left,acetylcholine,optic,ME>LO,,16409,1
54741,720575940625095205,T4d,left,acetylcholine,optic,ME>LOP,,24495,1
54743,720575940625824243,C2,left,gaba,optic,ME>LA,,25776,-1
54744,720575940635136410,T5c,left,acetylcholine,optic,LO>LOP,,41212,1
54746,720575940622190588,T4a,left,acetylcholine,optic,ME>LOP,,18499,1
54751,720575940623517834,T4a,left,acetylcholine,optic,ME>LOP,,21265,1
54753,720575940624270517,Dm2,left,acetylcholine,optic,ME,,22832,1
54755,720575940629118149,T4d,left,acetylcholine,optic,ME>LOP,,32234,1
54760,720575940639975256,T4b,left,acetylcholine,optic,ME>LOP,,45246,1
54762,720575940620444619,T4c,left,acetylcholine,optic,ME>LOP,,14805,1
54765,720575940605908326,T4a,left,acetylcholine,optic,ME>LOP,,706,1
54768,720575940632781139,T5b,left,acetylcholine,optic,LO>LOP,,38780,1
54769,720575940628811063,T2a,left,acetylcholine,optic,ME>LO,,31685,1
54772,720575940604807392,T4d,left,acetylcholine,optic,ME>LOP,,172,1
54774,720575940635571808,T5a,left,acetylcholine,optic,LO>LOP,,41693,1
54775,720575940635000939,T4c,left,acetylcholine,optic,ME>LOP,,41079,1
54776,720575940626706344,T4c,left,acetylcholine,optic,ME>LOP,,27254,1
54786,720575940612374933,T4b,left,acetylcholine,optic,ME>LOP,,4522,1
54792,720575940632880185,T4c,left,acetylcholine,optic,ME>LOP,,38921,1
54793,720575940632405668,T5b,left,acetylcholine,optic,LO>LOP,,38079,1
54794,720575940622275934,T5a,left,acetylcholine,optic,LO>LOP,,18691,1
54795,720575940617096005,T4a,left,acetylcholine,optic,ME>LOP,,10046,1
54798,720575940615250143,T4a,left,acetylcholine,optic,ME>LOP,,7821,1
54801,720575940634956186,Dm2,left,acetylcholine,optic,ME,,41035,1
54803,720575940622429772,T4c,left,acetylcholine,optic,ME>LOP,,19008,1
54804,720575940611765873,T5b,left,acetylcholine,optic,LO>LOP,,3966,1
54807,720575940638865990,T4a,left,acetylcholine,optic,ME>LOP,,44302,1
54810,720575940645102446,T5c,left,acetylcholine,optic,LO>LOP,,47315,1
54811,720575940632103711,T5a,left,acetylcholine,optic,LO>LOP,,37570,1
54813,720575940627721749,T3,left,acetylcholine,optic,ME>LO,,29359,1
54815,720575940625983038,T5d,left,acetylcholine,optic,LO>LOP,,26059,1
54816,720575940622968573,T5a,left,acetylcholine,optic,LO>LOP,,20041,1
54817,720575940636189541,T5b,left,acetylcholine,optic,LO>LOP,,42275,1
54822,720575940627623482,T2,left,acetylcholine,optic,ME>LO,,29140,1
54823,720575940613594408,T4d,left,acetylcholine,optic,ME>LOP,,5983,1
54830,720575940643709088,T5a,left,acetylcholine,optic,LO>LOP,,46828,1
54831,720575940645665076,T5a,left,acetylcholine,optic,LO>LOP,,47553,1
54832,720575940617316825,T4a,left,acetylcholine,optic,ME>LOP,,10274,1
54833,720575940629924919,T5a,left,acetylcholine,optic,LO>LOP,,33660,1
54834,720575940626834584,T5a,left,acetylcholine,optic,LO>LOP,,27505,1
54836,720575940628886787,T2a,left,acetylcholine,optic,ME>LO,,31815,1
54837,720575940630727276,T4a,left,acetylcholine,optic,ME>LOP,,35145,1
54838,720575940615970060,T5d,left,acetylcholine,optic,LO>LOP,,8689,1
54839,720575940624460019,T4a,left,acetylcholine,optic,ME>LOP,,23243,1
54841,720575940617915933,T5d,left,acetylcholine,optic,LO>LOP,,11107,1
54842,720575940615577494,T4d,left,acetylcholine,optic,ME>LOP,,8242,1
54847,720575940628303089,T5c,left,acetylcholine,optic,LO>LOP,,30613,1
54849,720575940619512454,T4c,left,acetylcholine,optic,ME>LOP,,13539,1
54850,720575940616884795,T4d,left,acetylcholine,optic,ME>LOP,,9786,1
54851,720575940622352595,T5a,left,acetylcholine,optic,LO>LOP,,18872,1
54852,720575940610032323,TmY18,left,acetylcholine,optic,ME>LO.LOP,,2804,1
54854,720575940607123145,T5d,left,acetylcholine,optic,LO>LOP,,1390,1
54855,720575940631024687,T5d,left,acetylcholine,optic,LO>LOP,,35733,1
54856,720575940623595731,T4b,left,acetylcholine,optic,ME>LOP,,21426,1
54859,720575940622939317,T4c,left,acetylcholine,optic,ME>LOP,,19995,1
54861,720575940630990287,T4a,left,acetylcholine,optic,ME>LOP,,35643,1
54862,720575940622150128,Tm6,left,acetylcholine,optic,ME>LO,,18409,1
54865,720575940624887335,T5d,left,acetylcholine,optic,LO>LOP,,23998,1
54873,720575940617712980,T2,left,acetylcholine,optic,ME>LO,,10831,1
54874,720575940631724611,T4a,left,acetylcholine,optic,ME>LOP,,36989,1
54875,720575940630418652,Tm20,left,acetylcholine,optic,ME>LO,,34509,1
54879,720575940626727293,T4b,left,acetylcholine,optic,ME>LOP,,27300,1
54881,720575940613819107,T5a,left,acetylcholine,optic,LO>LOP,,6227,1
54882,720575940639019753,Dm3,left,glutamate,optic,ME,,44421,-1
54883,720575940637788590,T4b,left,acetylcholine,optic,ME>LOP,,43496,1
54885,720575940623943143,T5c,left,acetylcholine,optic,LO>LOP,,22139,1
54889,720575940621045952,CB3851,left,acetylcholine,optic,ME>LO,,16124,1
54892,720575940638054746,T5d,left,acetylcholine,optic,LO>LOP,,43652,1
54893,720575940609314755,Dm2,left,acetylcholine,optic,ME,,2394,1
54896,720575940636835470,T2a,left,acetylcholine,optic,ME>LO,,42778,1
54898,720575940618412869,T4c,left,acetylcholine,optic,ME>LOP,,12018,1
54899,720575940629753856,T4b,left,acetylcholine,optic,ME>LOP,,33355,1
54902,720575940623100515,TmY18,left,acetylcholine,optic,ME>LO.LOP,,20354,1
54906,720575940624866452,CB3816,left,acetylcholine,optic,ME>LOP.LO,,23932,1
54909,720575940632089807,Tm5c,left,glutamate,optic,ME>LO,,37546,-1
54916,720575940645546804,T4b,left,acetylcholine,optic,ME>LOP,,47497,1
54919,720575940619366790,T5a,left,acetylcholine,optic,LO>LOP,,13391,1
54921,720575940627907736,T4b,left,acetylcholine,optic,ME>LOP,,29765,1
54922,720575940626697091,T4b,left,acetylcholine,optic,ME>LOP,,27230,1
54925,720575940639665779,T4b,left,acetylcholine,optic,ME>LOP,,44952,1
54927,720575940621425134,T4a,left,acetylcholine,optic,ME>LOP,,16874,1
54928,720575940623965587,T4c,left,acetylcholine,optic,ME>LOP,,22174,1
54930,720575940627557458,T2,left,acetylcholine,optic,ME>LO,,29034,1
54931,720575940623141075,T3,left,acetylcholine,optic,ME>LO,,20434,1
54932,720575940644143982,T5b,left,acetylcholine,optic,LO>LOP,,46936,1
54936,720575940609377884,T4d,left,acetylcholine,optic,ME>LOP,,2429,1
54937,720575940634220769,Tm12,left,acetylcholine,optic,ME>LO,,40424,1
54939,720575940627317097,T4a,left,acetylcholine,optic,ME>LOP,,28542,1
54940,720575940616676364,TmY5a,left,glutamate,optic,ME>LO.LOP,,9575,-1
54943,720575940611234402,T2,left,acetylcholine,optic,ME>LO,,3518,1
54944,720575940634667871,T4a,left,acetylcholine,optic,ME>LOP,,40796,1
54945,720575940639219007,Tm4,left,acetylcholine,optic,ME>LO,,44615,1
54946,720575940620872528,T3,left,acetylcholine,optic,ME>LO,,15719,1
54949,720575940609302062,T4b,left,acetylcholine,optic,ME>LOP,,2375,1
54951,720575940622466842,T5b,left,acetylcholine,optic,LO>LOP,,19090,1
54957,720575940623334792,T4a,left,acetylcholine,optic,ME>LOP,,20822,1
54958,720575940619636357,T2a,left,acetylcholine,optic,ME>LO,,13677,1
54961,720575940629939447,T4b,left,acetylcholine,optic,ME>LOP,,33690,1
54964,720575940624021687,Pm4,left,gaba,optic,ME,,22283,-1
54965,720575940628887930,T4d,left,acetylcholine,optic,ME>LOP,,31817,1
54968,720575940628617103,T4a,left,acetylcholine,optic,ME>LOP,,31264,1
54971,720575940645497892,T5b,left,acetylcholine,optic,LO>LOP,,47478,1
54973,720575940622939272,T4c,left,acetylcholine,optic,ME>LOP,,19994,1
54976,720575940617873698,T5a,left,acetylcholine,optic,LO>LOP,,11059,1
54977,720575940634920043,T5b,left,acetylcholine,optic,LO>LOP,,40991,1
54981,720575940614061521,Mi15,left,acetylcholine,optic,ME,,6406,1
54982,720575940626219620,T5c,left,acetylcholine,optic,LO>LOP,,26421,1
54987,720575940612821014,T4a,left,acetylcholine,optic,ME>LOP,,5019,1
54988,720575940616181721,T4d,left,acetylcholine,optic,ME>LOP,,8975,1
54990,720575940654893729,T5a,left,acetylcholine,optic,LO>LOP,,48780,1
54991,720575940606600992,T4d,left,acetylcholine,optic,ME>LOP,,1148,1
54992,720575940635018431,T4a,left,acetylcholine,optic,ME>LOP,,41099,1
54993,720575940620215734,720575940620215734,left,glutamate,optic,ME,,14504,-1
54994,720575940626695811,T5c,left,acetylcholine,optic,LO>LOP,,27228,1
54995,720575940615459487,T4d,left,acetylcholine,optic,ME>LOP,,8096,1
54997,720575940624707827,T4b,left,acetylcholine,optic,ME>LOP,,23624,1
54998,720575940638137065,T5a,left,acetylcholine,optic,LO>LOP,,43715,1
55001,720575940632351007,T5b,left,acetylcholine,optic,LO>LOP,,37961,1
55003,720575940620968614,T5b,left,acetylcholine,optic,LO>LOP,,15969,1
55005,720575940622823450,T2,left,acetylcholine,optic,ME>LO,,19791,1
55007,720575940620486336,T5a,left,acetylcholine,optic,LO>LOP,,14898,1
55008,720575940619125925,T5a,left,acetylcholine,optic,LO>LOP,,13078,1
55010,720575940625997872,T4b,left,acetylcholine,optic,ME>LOP,,26090,1
55012,720575940615143839,T4d,left,acetylcholine,optic,ME>LOP,,7676,1
55013,720575940619247518,T5a,left,acetylcholine,optic,LO>LOP,,13233,1
55015,720575940610180932,Tm3,left,acetylcholine,optic,ME>LO,,2879,1
55023,720575940619699366,T5a,left,acetylcholine,optic,LO>LOP,,13770,1
55026,720575940621865456,T4a,left,acetylcholine,optic,ME>LOP,,17814,1
55027,720575940632907428,Mi9,left,glutamate,optic,ME,,38964,-1
55029,720575940637235261,T4b,left,acetylcholine,optic,ME>LOP,,43101,1
55031,720575940630701430,T5d,left,acetylcholine,optic,LO>LOP,,35073,1
55033,720575940625991994,T4d,left,acetylcholine,optic,ME>LOP,,26076,1
55035,720575940606034609,T4d,left,acetylcholine,optic,ME>LOP,,794,1
55038,720575940628910342,Dm1,left,glutamate,optic,ME,,31859,-1
55039,720575940641074829,T4a,left,acetylcholine,optic,ME>LOP,,46158,1
55045,720575940636823950,T5d,left,acetylcholine,optic,LO>LOP,,42768,1
55046,720575940623070429,T4b,left,acetylcholine,optic,ME>LOP,,20287,1
55047,720575940631034711,CB3851,left,acetylcholine,optic,ME>LO,,35749,1
55049,720575940610739576,T4d,left,acetylcholine,optic,ME>LOP,,3171,1
55051,720575940611592398,T4b,left,acetylcholine,optic,ME>LOP,,3805,1
55053,720575940628182661,T4a,left,acetylcholine,optic,ME>LOP,,30338,1
55056,720575940626868093,Dm2,left,acetylcholine,optic,ME,,27572,1
55060,720575940627504456,T5d,left,acetylcholine,optic,LO>LOP,,28927,1
55062,720575940621085990,T5a,left,acetylcholine,optic,LO>LOP,,16200,1
55066,720575940627355402,Mi9,left,glutamate,optic,ME,,28629,-1
55068,720575940624113604,Mi9,left,glutamate,optic,ME,,22504,-1
55071,720575940605844512,T2,left,acetylcholine,optic,ME>LO,,646,1
55074,720575940647538484,T2,left,acetylcholine,optic,ME>LO,,48108,1
55080,720575940614203601,T4c,left,acetylcholine,optic,ME>LOP,,6544,1
55082,720575940638040292,T5b,left,acetylcholine,optic,LO>LOP,,43640,1
55083,720575940630711127,T5c,left,acetylcholine,optic,LO>LOP,,35104,1
55084,720575940631782993,Tm5c,left,glutamate,optic,ME>LO,,37072,-1
55087,720575940624053907,Mi9,left,glutamate,optic,ME,,22351,-1
55088,720575940632567204,T4b,left,acetylcholine,optic,ME>LOP,,38369,1
55092,720575940613390998,Dm2,left,acetylcholine,optic,ME,,5732,1
55093,720575940614970774,Tm6,left,acetylcholine,optic,ME>LO,,7413,1
55094,720575940624482195,T4b,left,acetylcholine,optic,ME>LOP,,23268,1
55096,720575940622453175,T4d,left,acetylcholine,optic,ME>LOP,,19059,1
55097,720575940617796820,T5a,left,acetylcholine,optic,LO>LOP,,10947,1
55099,720575940648567172,C2,left,gaba,optic,ME>LA,,48335,-1
55100,720575940625814116,T4c,left,acetylcholine,optic,ME>LOP,,25754,1
55103,720575940624350205,T4a,left,acetylcholine,optic,ME>LOP,,23013,1
55107,720575940626800124,T4d,left,acetylcholine,optic,ME>LOP,,27439,1
55109,720575940612831981,T1,left,acetylcholine,optic,ME>LA,,5032,1
55113,720575940604694496,T5a,left,acetylcholine,optic,LO>LOP,,144,1
55115,720575940636499118,T5c,left,acetylcholine,optic,LO>LOP,,42510,1
55119,720575940628825091,T4a,left,acetylcholine,optic,ME>LOP,,31717,1
55121,720575940633947161,T5b,left,acetylcholine,optic,LO>LOP,,40231,1
55122,720575940632619033,T4d,left,acetylcholine,optic,ME>LOP,,38465,1
55125,720575940619289502,720575940619289502,left,glutamate,optic,LO,,13313,-1
55126,720575940623008234,CB3821,left,glutamate,optic,LO>ME,tangential,20126,-1
55127,720575940638391642,T5a,left,acetylcholine,optic,LO>LOP,,43922,1
55128,720575940620927435,T5c,left,acetylcholine,optic,LO>LOP,,15853,1
55129,720575940615971634,Dm3,left,glutamate,optic,ME,,8690,-1
55131,720575940624720788,T4c,left,acetylcholine,optic,ME>LOP,,23652,1
55132,720575940626273223,Dm2,left,acetylcholine,optic,ME,,26501,1
55136,720575940622977925,T5c,left,acetylcholine,optic,LO>LOP,,20062,1
55137,720575940616299314,T4a,left,acetylcholine,optic,ME>LOP,,9116,1
55139,720575940622716381,T4d,left,acetylcholine,optic,ME>LOP,,19573,1
55142,720575940617675732,T4d,left,acetylcholine,optic,ME>LOP,,10761,1
55143,720575940631074255,T4a,left,acetylcholine,optic,ME>LOP,,35833,1
55146,720575940623548600,T4b,left,acetylcholine,optic,ME>LOP,,21349,1
55147,720575940634280092,T5a,left,acetylcholine,optic,LO>LOP,,40487,1
55148,720575940633049369,Mi15,left,acetylcholine,optic,ME,,39170,1
55149,720575940611500146,T4d,left,acetylcholine,optic,ME>LOP,,3729,1
55150,720575940640217728,T5a,left,acetylcholine,optic,LO>LOP,,45506,1
55153,720575940642145755,T5d,left,acetylcholine,optic,LO>LOP,,46494,1
55154,720575940620173483,T5c,left,acetylcholine,optic,LO>LOP,,14433,1
55155,720575940611853006,T5c,left,acetylcholine,optic,LO>LOP,,4046,1
55157,720575940626276124,TmY18,left,acetylcholine,optic,ME>LO.LOP,,26507,1
55161,720575940627177605,T5c,left,acetylcholine,optic,LO>LOP,,28235,1
55163,720575940623851751,T5a,left,acetylcholine,optic,LO>LOP,,21927,1
55164,720575940619733333,T4d,left,acetylcholine,optic,ME>LOP,,13808,1
55168,720575940624104117,T5a,left,acetylcholine,optic,LO>LOP,,22476,1
55171,720575940627409680,T5a,left,acetylcholine,optic,LO>LOP,,28740,1
55172,720575940620336916,Tm6,left,acetylcholine,optic,ME>LO,,14663,1
55173,720575940639293493,T4a,left,acetylcholine,optic,ME>LOP,,44678,1
55176,720575940629743927,T5d,left,acetylcholine,optic,LO>LOP,,33331,1
55178,720575940628803856,T2,left,acetylcholine,optic,ME>LO,,31668,1
55181,720575940612088282,T2,left,acetylcholine,optic,ME>LO,,4243,1
55182,720575940627087418,T5d,left,acetylcholine,optic,LO>LOP,,28032,1
55183,720575940630397148,Dm2,left,acetylcholine,optic,ME,,34484,1
55186,720575940619574907,T4d,left,acetylcholine,optic,ME>LOP,,13590,1
55187,720575940624383621,T5b,left,acetylcholine,optic,LO>LOP,,23080,1
55188,720575940612512409,T5b,left,acetylcholine,optic,LO>LOP,,4669,1
55190,720575940615278303,T4c,left,acetylcholine,optic,ME>LOP,,7857,1
55193,720575940638117854,Tm20,left,acetylcholine,optic,ME>LO,,43694,1
55195,720575940618137076,T5a,left,acetylcholine,optic,LO>LOP,,11521,1
55198,720575940636164276,Tm20,left,acetylcholine,optic,ME>LO,,42254,1
55204,720575940626982090,T4c,left,acetylcholine,optic,ME>LOP,,27811,1
55205,720575940628787944,T4a,left,acetylcholine,optic,ME>LOP,,31624,1
55211,720575940628312658,T4a,left,acetylcholine,optic,ME>LOP,,30643,1
55213,720575940633365730,T4b,left,acetylcholine,optic,ME>LOP,,39597,1
55214,720575940620589190,T4a,left,acetylcholine,optic,ME>LOP,,15093,1
55216,720575940623679671,T4c,left,acetylcholine,optic,ME>LOP,,21599,1
55217,720575940630983183,T5a,left,acetylcholine,optic,LO>LOP,,35627,1
55220,720575940618091860,T4c,left,acetylcholine,optic,ME>LOP,,11440,1
55223,720575940639717949,TmY4,left,acetylcholine,optic,ME>LO.LOP,,44989,1
55225,720575940632061240,T2,left,acetylcholine,optic,ME>LO,,37490,1
55226,720575940608936149,T5b,left,acetylcholine,optic,LO>LOP,,2158,1
55228,720575940617353428,T5d,left,acetylcholine,optic,LO>LOP,,10310,1
55231,720575940636640869,Tm20,left,acetylcholine,optic,ME>LO,,42628,1
55234,720575940628434950,T5c,left,acetylcholine,optic,LO>LOP,,30905,1
55237,720575940631355919,T4b,left,acetylcholine,optic,ME>LOP,,36389,1
55243,720575940615592850,Pm2,left,gaba,optic,ME,,8260,-1
55246,720575940613215766,T5a,left,acetylcholine,optic,LO>LOP,,5526,1
55250,720575940617434324,T4c,left,acetylcholine,optic,ME>LOP,,10409,1
55252,720575940648089476,Li19,left,gaba,optic,LO,,48248,-1
55261,720575940630934981,CB3851,left,acetylcholine,optic,ME>LO,,35531,1
55262,720575940637359717,T5c,left,acetylcholine,optic,LO>LOP,,43186,1
55270,720575940611865749,T5c,left,acetylcholine,optic,LO>LOP,,4057,1
55271,720575940640291381,CB3816,left,acetylcholine,optic,ME>LOP.LO,,45575,1
55272,720575940638069823,Tm6,left,acetylcholine,optic,ME>LO,,43659,1
55275,720575940626624516,Tm5c,left,glutamate,optic,ME>LO,,27090,-1
55278,720575940622825427,T5a,left,acetylcholine,optic,LO>LOP,,19794,1
55279,720575940630652665,T5d,left,acetylcholine,optic,LO>LOP,,34969,1
55286,720575940635289707,CB3852,left,acetylcholine,optic,ME>LO,,41391,1
55291,720575940612861677,T4c,left,acetylcholine,optic,ME>LOP,,5081,1
55293,720575940627334738,C3,left,gaba,optic,ME>LA,,28581,-1
55294,720575940614706578,T5b,left,acetylcholine,optic,LO>LOP,,7100,1
55296,720575940640905635,T4d,left,acetylcholine,optic,ME>LOP,,46085,1
55300,720575940608562187,T4b,left,acetylcholine,optic,ME>LOP,,1991,1
55303,720575940632827731,T4a,left,acetylcholine,optic,ME>LOP,,38835,1
55305,720575940618102484,T4a,left,acetylcholine,optic,ME>LOP,,11460,1
55307,720575940608395275,T5c,left,acetylcholine,optic,LO>LOP,,1949,1
55308,720575940638994495,Pm1,left,gaba,optic,ME,tangential,44407,-1
55310,720575940616327353,T4a,left,acetylcholine,optic,ME>LOP,,9155,1
55318,720575940620087175,T5b,left,acetylcholine,optic,LO>LOP,,14303,1
55319,720575940629602298,T4b,left,acetylcholine,optic,ME>LOP,,33109,1
55321,720575940627821060,T4b,left,acetylcholine,optic,ME>LOP,,29563,1
55325,720575940626664088,CB3852,left,acetylcholine,optic,ME>LO,,27161,1
55331,720575940639886936,Tm6,left,acetylcholine,optic,ME>LO,,45162,1
55334,720575940628177171,Pm1a,left,gaba,optic,ME,,30328,-1
55340,720575940645573230,T4b,left,acetylcholine,optic,ME>LOP,,47515,1
55343,720575940632391239,T3,left,acetylcholine,optic,ME>LO,,38034,1
55346,720575940623580052,T5c,left,acetylcholine,optic,LO>LOP,,21400,1
55353,720575940622806493,Y1,left,glutamate,optic,LOP>ME.LO,,19766,-1
55355,720575940631380751,T5a,left,acetylcholine,optic,LO>LOP,,36429,1
55356,720575940620705883,Tm4,left,acetylcholine,optic,ME>LO,,15385,1
55359,720575940643450784,T4c,left,acetylcholine,optic,ME>LOP,,46796,1
55361,720575940612065998,T4c,left,acetylcholine,optic,ME>LOP,,4230,1
55363,720575940623306025,Tm12,left,acetylcholine,optic,ME>LO,,20746,1
55364,720575940628382961,T5d,left,acetylcholine,optic,LO>LOP,,30806,1
55365,720575940622392188,Tm4,left,acetylcholine,optic,ME>LO,,18956,1
55366,720575940620077392,T3,left,acetylcholine,optic,ME>LO,,14288,1
55368,720575940634664162,T4b,left,acetylcholine,optic,ME>LOP,,40792,1
55369,720575940640165760,Tm12,left,acetylcholine,optic,ME>LO,,45454,1
55371,720575940617154235,Dm3,left,glutamate,optic,ME,,10106,-1
55373,720575940627633992,T5c,left,acetylcholine,optic,LO>LOP,,29160,1
55374,720575940624417288,C3,left,gaba,optic,ME>LA,,23160,-1
55376,720575940633502945,Mi4,left,gaba,optic,ME,columnar,39750,-1
55377,720575940611933845,T2a,left,acetylcholine,optic,ME>LO,,4115,1
55378,720575940623549027,T4a,left,acetylcholine,optic,ME>LOP,,21351,1
55379,720575940634743136,Mi1,left,acetylcholine,optic,ME,columnar,40856,1
55381,720575940607010946,Tm5c,left,glutamate,optic,ME>LO,,1334,-1
55382,720575940624444651,T4a,left,acetylcholine,optic,ME>LOP,,23214,1
55384,720575940605164460,T4b,left,acetylcholine,optic,ME>LOP,,307,1
55387,720575940629526777,T4b,left,acetylcholine,optic,ME>LOP,,32980,1
55388,720575940640882384,TmY3,left,acetylcholine,optic,ME>LO.LOP,,46062,1
55392,720575940620194951,T5d,left,acetylcholine,optic,LO>LOP,,14479,1
55394,720575940640554448,T4d,left,acetylcholine,optic,ME>LOP,,45808,1
55398,720575940626665859,T5b,left,acetylcholine,optic,LO>LOP,,27170,1
55404,720575940632600740,T4d,left,acetylcholine,optic,ME>LOP,,38426,1
55406,720575940616839766,T4a,left,acetylcholine,optic,ME>LOP,,9742,1
55416,720575940620544895,T4c,left,acetylcholine,optic,ME>LOP,,15010,1
55422,720575940617471889,T4c,left,acetylcholine,optic,ME>LOP,,10455,1
55423,720575940620494318,T3,left,acetylcholine,optic,ME>LO,,14922,1
55424,720575940623535340,T5b,left,acetylcholine,optic,LO>LOP,,21316,1
55428,720575940613905583,T4d,left,acetylcholine,optic,ME>LOP,,6292,1
55434,720575940605945948,T4b,left,acetylcholine,optic,ME>LOP,,728,1
55439,720575940622248700,T4a,left,acetylcholine,optic,ME>LOP,,18630,1
55440,720575940624491755,T5d,left,acetylcholine,optic,LO>LOP,,23283,1
55442,720575940620310441,T4d,left,acetylcholine,optic,ME>LOP,,14627,1
55449,720575940638239558,T5c,left,acetylcholine,optic,LO>LOP,,43796,1
55453,720575940630811845,T2a,left,acetylcholine,optic,ME>LO,,35315,1
55455,720575940609411779,T4b,left,acetylcholine,optic,ME>LOP,,2455,1
55460,720575940614472183,T5a,left,acetylcholine,optic,LO>LOP,,6830,1
55463,720575940617784550,Mi14,left,glutamate,optic,ME,,10927,-1
55464,720575940606628041,T2a,left,acetylcholine,optic,ME>LO,,1160,1
55465,720575940626571778,T4c,left,acetylcholine,optic,ME>LOP,,26985,1
55467,720575940621060724,T4a,left,acetylcholine,optic,ME>LOP,,16146,1
55470,720575940619590603,Tm3,left,acetylcholine,optic,ME>LO,,13616,1
55471,720575940636721838,T2,left,acetylcholine,optic,ME>LO,,42682,1
55475,720575940626113854,T4c,left,acetylcholine,optic,ME>LOP,,26273,1
55476,720575940635801268,720575940635801268,left,gaba,optic,ME>LO.LOP,,41948,-1
55479,720575940638973510,Mi10,left,acetylcholine,optic,ME,,44387,1
55480,720575940635389303,T4a,left,acetylcholine,optic,ME>LOP,,41488,1
55481,720575940614816150,T5a,left,acetylcholine,optic,LO>LOP,,7238,1
55483,720575940647102755,Tlp4,left,glutamate,optic,LOP>LO,,47984,-1
55485,720575940629370677,Tm9,left,acetylcholine,optic,ME>LO,,32685,1
55487,720575940620427712,T5a,left,acetylcholine,optic,LO>LOP,,14777,1
55492,720575940627411837,T3,left,acetylcholine,optic,ME>LO,,28747,1
55494,720575940632587724,T4d,left,acetylcholine,optic,ME>LOP,,38406,1
55499,720575940622718422,T5a,left,acetylcholine,optic,LO>LOP,,19579,1
55501,720575940616421094,T4c,left,acetylcholine,optic,ME>LOP,,9293,1
55502,720575940649882745,T4a,left,acetylcholine,optic,ME>LOP,,48409,1
55503,720575940635182431,Tm6,left,acetylcholine,optic,ME>LO,,41279,1
55506,720575940629606394,T5b,left,acetylcholine,optic,LO>LOP,,33114,1
55509,720575940631961144,T5a,left,acetylcholine,optic,LO>LOP,,37315,1
55510,720575940631423530,TmY18,left,acetylcholine,optic,ME>LO.LOP,,36492,1
55514,720575940632317999,T2a,left,acetylcholine,optic,ME>LO,,37913,1
55515,720575940629159785,T5c,left,acetylcholine,optic,LO>LOP,,32334,1
55521,720575940621530816,T4a,left,acetylcholine,optic,ME>LOP,,17089,1
55529,720575940619334966,T4a,left,acetylcholine,optic,ME>LOP,,13369,1
55531,720575940649851257,T4b,left,acetylcholine,optic,ME>LOP,,48403,1
55533,720575940614650380,T5a,left,acetylcholine,optic,LO>LOP,,7026,1
55535,720575940634636001,T5c,left,acetylcholine,optic,LO>LOP,,40771,1
55536,720575940613493922,T4a,left,acetylcholine,optic,ME>LOP,,5886,1
55537,720575940627025930,T4c,left,acetylcholine,optic,ME>LOP,,27893,1
