bodyId,cell_type,side,idx,nt,sign
102703,T4a,right,32952,acetylcholine,1
102706,Dm10,right,32953,gaba,-1
102707,T5b,right,32954,acetylcholine,1
102709,C2,right,32955,gaba,-1
102713,L5,right,32956,acetylcholine,1
102714,T5b,right,32957,acetylcholine,1
102715,T5b,right,32958,acetylcholine,1
102723,Dm8a,right,32959,glutamate,-1
102725,T3,right,32960,acetylcholine,1
102726,T5d,right,32961,acetylcholine,1
102729,T2a,right,32962,acetylcholine,1
102730,Tm5Y,right,32963,acetylcholine,1
102735,Mi2,right,32964,glutamate,-1
102737,Tm20,right,32965,acetylcholine,1
102738,Tm20,right,32966,acetylcholine,1
102740,T4d,right,32967,acetylcholine,1
102741,T4c,right,32968,acetylcholine,1
102742,T4d,right,32969,acetylcholine,1
102745,T5a,right,32970,acetylcholine,1
102746,L5,right,32971,acetylcholine,1
102747,Dm15,right,32972,glutamate,-1
102749,Li22,right,32973,glutamate,-1
102752,Li22,right,32974,glutamate,-1
102753,Mi9,right,32975,glutamate,-1
102755,Tm12,right,32976,acetylcholine,1
102756,Tm6,right,32977,acetylcholine,1
102759,Mi4,right,32978,gaba,-1
102763,Dm15,right,32979,glutamate,-1
102765,T4d,right,32980,acetylcholine,1
102769,T5d,right,32981,acetylcholine,1
102770,T4a,right,32982,acetylcholine,1
102771,Dm10,right,32983,gaba,-1
102772,C2,right,32984,gaba,-1
102774,T5b,right,32985,acetylcholine,1
102780,L5,right,32986,acetylcholine,1
102781,TmY9b,right,32987,acetylcholine,1
102783,T4c,right,32988,acetylcholine,1
102784,MeLo4,right,32989,acetylcholine,1
102786,Tm3,right,32990,acetylcholine,1
102791,T4c,right,32991,acetylcholine,1
102794,Dm3b,right,32992,glutamate,-1
102795,TmY10,right,32993,acetylcholine,1
102799,T4c,right,32994,acetylcholine,1
102801,T4b,right,32995,acetylcholine,1
102802,Tm5b,right,32996,acetylcholine,1
102804,T4a,right,32997,acetylcholine,1
102805,L3,right,32998,acetylcholine,1
102806,C2,right,32999,gaba,-1
102808,Tm2,right,33000,acetylcholine,1
102809,T4c,right,33001,acetylcholine,1
102810,L3,right,33002,acetylcholine,1
102814,T4b,right,33003,acetylcholine,1
102815,Dm10,right,33004,gaba,-1
102817,T5a,right,33005,acetylcholine,1
102818,C2,right,33006,gaba,-1
102821,Mi15,right,33007,acetylcholine,1
102829,T5a,right,33008,acetylcholine,1
102832,TmY9b,right,33009,acetylcholine,1
102833,T5b,right,33010,acetylcholine,1
102836,Tm20,right,33011,acetylcholine,1
102838,Mi13,right,33012,glutamate,-1
102839,L5,right,33013,acetylcholine,1
102841,TmY18,right,33014,acetylcholine,1
102843,Cm3,right,33015,gaba,-1
102845,T4b,right,33016,acetylcholine,1
102846,Tm6,right,33017,acetylcholine,1
102850,T5c,right,33018,acetylcholine,1
102852,T5b,right,33019,acetylcholine,1
102853,Tm5c,right,33020,glutamate,-1
102855,T4c,right,33021,acetylcholine,1
102862,L5,right,33022,acetylcholine,1
102864,Mi16,right,33023,gaba,-1
102872,Tm9,right,33024,acetylcholine,1
102873,T5a,right,33025,acetylcholine,1
102876,TmY18,right,33026,acetylcholine,1
102877,T4d,right,33027,acetylcholine,1
102879,Tm6,right,33028,acetylcholine,1
102883,Cm3,right,33029,gaba,-1
102884,Tm3,right,33030,acetylcholine,1
102886,C3,right,33031,gaba,-1
102896,T5b,right,33032,acetylcholine,1
102897,TmY9b,right,33033,acetylcholine,1
102899,L5,right,33034,acetylcholine,1
102902,Tm3,right,33035,acetylcholine,1
102905,T4d,right,33036,acetylcholine,1
102907,T4a,right,33037,acetylcholine,1
102908,T5c,right,33038,acetylcholine,1
102909,T4c,right,33039,acetylcholine,1
102910,T4b,right,33040,acetylcholine,1
102911,T4b,right,33041,acetylcholine,1
102918,T3,right,33042,acetylcholine,1
102919,Tm9,right,33043,acetylcholine,1
102920,T1,right,33044,unclear,1
102922,L5,right,33045,acetylcholine,1
102924,T5b,right,33046,acetylcholine,1
102925,LPC2,right,33047,acetylcholine,1
102927,Mi9,right,33048,glutamate,-1
102929,LC18,right,33049,acetylcholine,1
102932,Tm39,right,33050,acetylcholine,1
102933,L3,right,33051,acetylcholine,1
102935,Lai,right,33052,glutamate,-1
102941,Dm10,right,33053,gaba,-1
102944,LC10b,right,33054,acetylcholine,1
102948,Tm12,right,33055,acetylcholine,1
102950,T3,right,33056,acetylcholine,1
