pre,post,plen,threshold_0,threshold_0.001,threshold_0.01,threshold_0.03,threshold_0.05,threshold_0.1
L1_right,Sm06_right,5,0.012334587983787,0.0111133009195327,0.0078949481248855,0.006031303666532,0.0043607782572507,0.0011554952943697
L1_right,Sm35_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Sm35_left,2,1.457334747101413e-06,0.0,0.0,0.0,0.0,0.0
L1_right,Sm35_left,3,7.2173852458945476e-06,5.666845027008094e-06,0.0,0.0,0.0,0.0
L1_right,Sm35_left,4,0.0001066313270712,8.567756594857201e-05,0.0,0.0,0.0,0.0
L1_right,Sm35_left,5,0.00028985957033,0.0002264641516376,2.0935740394634195e-05,2.9715947675867938e-06,0.0,0.0
L1_right,Sm15_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Sm15_left,2,1.0426150538478396e-06,0.0,0.0,0.0,0.0,0.0
L1_right,Sm15_left,3,6.919599400134757e-06,2.9751640795439016e-06,0.0,0.0,0.0,0.0
L1_right,Sm15_left,4,0.0001270475622732,6.579797627637163e-05,0.0,0.0,0.0,0.0
L1_right,Sm15_left,5,0.0004465832316782,0.0003159764164593,8.404570689890534e-05,2.6860865546041168e-05,0.0,0.0
L1_right,Tm25_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Tm25_left,2,1.449438741474296e-06,0.0,0.0,0.0,0.0,0.0
L1_right,Tm25_left,3,8.143603190546855e-05,1.94942913367413e-06,0.0,0.0,0.0,0.0
L1_right,Tm25_left,4,0.0002499604306649,0.0001484648528276,6.529274833155796e-05,0.0,0.0,0.0
L1_right,Tm25_left,5,0.0005075758672319,0.0003698768268804,0.0001622012641746,3.431413642829284e-05,0.0,0.0
L1_right,Pm07_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Pm07_right,2,0.0027805659919977,0.002768536331132,0.0027012983337044,0.0,0.0,0.0
L1_right,Pm07_right,3,0.0258931070566177,0.0255917832255363,0.020542798563838,0.0154425613582134,0.0069355564191937,0.0
L1_right,Pm07_right,4,0.0265372768044471,0.0256949476897716,0.0198499131947755,0.0096664568409323,0.0027380629908293,0.0
L1_right,Pm07_right,5,0.0255029015243053,0.0242854245007038,0.0179597791284322,0.010575489141047,0.004832967184484,0.0
L1_right,Mi15_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Mi15_left,2,2.8586023290699814e-06,0.0,0.0,0.0,0.0,0.0
L1_right,Mi15_left,3,1.0350707270845303e-05,2.7448913897387683e-06,0.0,0.0,0.0,0.0
L1_right,Mi15_left,4,0.000142469711136,0.0001077248962246,8.029901800910011e-05,0.0,0.0,0.0
L1_right,Mi15_left,5,0.0002867173461709,0.0002079122641589,8.780389180174097e-05,1.866783895820845e-05,0.0,0.0
L1_right,Li13_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Li13_left,2,1.406951639637555e-07,0.0,0.0,0.0,0.0,0.0
L1_right,Li13_left,3,3.833125447272323e-06,2.862006340365042e-06,0.0,0.0,0.0,0.0
L1_right,Li13_left,4,0.0003967509255744,0.0003543075581546,0.0002532740181777,0.0,0.0,0.0
L1_right,Li13_left,5,0.0007591616595163,0.0006336955120787,0.0001929945428855,0.0,0.0,0.0
L1_right,Sm05_right,1,0.0008928659372031,0.0,0.0,0.0,0.0,0.0
L1_right,Sm05_right,2,0.0007867546519264,0.0007566229905933,0.0007299333810806,0.0,0.0,0.0
L1_right,Sm05_right,3,0.0027253262232989,0.0025273554492741,0.0014907978475093,0.0,0.0,0.0
L1_right,Sm05_right,4,0.0057615316472947,0.0053051961585879,0.0027935160323977,0.0018190580885857,0.0010200432734563,0.0
L1_right,Sm05_right,5,0.0055599077604711,0.004881921224296,0.0021800317335873,0.0009797839447855,0.0005228747031651,0.0
L1_right,Sm29_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Sm29_right,2,3.905136327375658e-05,6.475353075074963e-06,0.0,0.0,0.0,0.0
L1_right,Sm29_right,3,0.0003151575801894,0.0002177224960178,6.850633326394018e-06,0.0,0.0,0.0
L1_right,Sm29_right,4,0.0028664043638855,0.0025838057044893,0.0011788234114646,0.000765225093346,0.0004746342019643,0.0
L1_right,Sm29_right,5,0.0041651558130979,0.0036563689354807,0.0015377807430922,0.0007652444764971,0.0004259389243088,0.0
L1_right,Tm7_right,1,0.0008872649050317,0.0,0.0,0.0,0.0,0.0
L1_right,Tm7_right,2,0.0008888366864994,0.000861496780999,0.0003331367624923,0.0,0.0,0.0
L1_right,Tm7_right,3,0.0076943067833781,0.0072783813811838,0.0040759635157883,0.0032651151996105,0.0017666375497356,0.0
L1_right,Tm7_right,4,0.0108742257580161,0.0099401827901601,0.0057595795951783,0.0035137592349201,0.0017535451333969,0.0
L1_right,Tm7_right,5,0.0114238420501351,0.0101351710036396,0.0052011492662131,0.0025480324402451,0.0009531547548249,0.0
L1_right,Dm15_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Dm15_left,2,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Dm15_left,3,1.1612977459662943e-06,5.723341018892825e-07,0.0,0.0,0.0,0.0
L1_right,Dm15_left,4,8.893493213690817e-05,7.888014079071581e-05,1.200929909828119e-05,0.0,0.0,0.0
L1_right,Dm15_left,5,0.0003499972517602,0.0003160750202368,0.0001582768600201,0.0001219338955706,0.0,0.0
L1_right,Tm5c_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Tm5c_left,2,2.8655877031269483e-05,2.7311110898153856e-05,0.0,0.0,0.0,0.0
L1_right,Tm5c_left,3,7.140608795452863e-05,4.699052078649402e-05,2.264768409077078e-05,0.0,0.0,0.0
L1_right,Tm5c_left,4,0.0003530275716912,0.0002520542766433,3.595661110011861e-05,0.0,0.0,0.0
L1_right,Tm5c_left,5,0.0008493560017086,0.0006587821990251,0.00026289964444,7.941485819173977e-05,0.0,0.0
L1_right,Tm33_right,1,6.150059925857931e-05,0.0,0.0,0.0,0.0,0.0
L1_right,Tm33_right,2,0.0001494780444772,0.0001302660675719,0.0,0.0,0.0,0.0
L1_right,Tm33_right,3,0.0237101279199123,0.0234139431267976,0.0219371765851974,0.0216832235455513,0.0146454125642776,0.0
L1_right,Tm33_right,4,0.0194346215575933,0.0185759086161851,0.0138699635863304,0.0096141966059803,0.0048698517493903,0.0
L1_right,Tm33_right,5,0.0170165635645389,0.0157159660011529,0.0100873271003365,0.005392677616328,0.0012847835896536,0.0
L1_right,Li08_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Li08_left,2,4.0877290530261234e-07,0.0,0.0,0.0,0.0,0.0
L1_right,Li08_left,3,2.6687659556046128e-05,2.5590588847990148e-05,0.0,0.0,0.0,0.0
L1_right,Li08_left,4,0.0018362306291237,0.0017736481968313,0.0015612555434927,0.001325546647422,0.0012247513514012,0.0
L1_right,Li08_left,5,0.001967905787751,0.0018078937428072,0.001045606797561,0.0005030378233641,0.0001309277140535,0.0
L1_right,LLPt_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,LLPt_left,2,4.149779215367744e-06,2.9759576136711985e-06,0.0,0.0,0.0,0.0
L1_right,LLPt_left,3,0.0002700686745811,0.0002521450805943,0.0,0.0,0.0,0.0
L1_right,LLPt_left,4,0.0010307619813829,0.0009494926198385,0.0004283971502445,0.0,0.0,0.0
L1_right,LLPt_left,5,0.001377428183332,0.0011774291051551,0.0002990363573189,0.0,0.0,0.0
L1_right,LMa1_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,LMa1_right,2,0.0010068037081509,0.0009989696554839,0.0,0.0,0.0,0.0
L1_right,LMa1_right,3,0.0228616185486316,0.0225110836327075,0.0175578314810991,0.0078110806643962,0.0027582221664488,0.0
L1_right,LMa1_right,4,0.0227101761847734,0.0219226293265819,0.0147041631862521,0.0093253757804632,0.0015860265120863,0.0
L1_right,LMa1_right,5,0.0190633255988359,0.0178689938038587,0.010077123530209,0.0044047711417078,0.0008536396780982,0.0
L1_right,pDm8_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,pDm8_left,2,6.056595225345518e-07,0.0,0.0,0.0,0.0,0.0
L1_right,pDm8_left,3,1.1541292224137578e-05,7.593686405016342e-06,0.0,0.0,0.0,0.0
L1_right,pDm8_left,4,0.0001737576239975,0.0001468633854528,6.708062574034557e-05,0.0,0.0,0.0
L1_right,pDm8_left,5,0.0005204122280701,0.000445251702331,0.0002417970536043,0.0001365705538773,8.155746036209166e-05,0.0
L1_right,Sm32_right,1,0.001217596232891,0.001217596232891,0.0,0.0,0.0,0.0
L1_right,Sm32_right,2,0.0012691431911662,0.0012237024493515,0.0009622421348467,0.0,0.0,0.0
L1_right,Sm32_right,3,0.0190502163022756,0.018810560926795,0.0166974011808633,0.009059440344572,0.009059440344572,0.009059440344572
L1_right,Sm32_right,4,0.0141657572239637,0.0134534295648336,0.0089792981743812,0.0060240337625145,0.0053167757578194,0.0053167757578194
L1_right,Sm32_right,5,0.0117652518674731,0.0108019430190324,0.0057792360894382,0.0024752616882324,0.001080454676412,0.0004196193185634
L1_right,Li09_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Li09_right,2,0.0001937359193107,0.0001615870569366,0.0,0.0,0.0,0.0
L1_right,Li09_right,3,0.0038829275872558,0.003432601923123,0.0019886826630681,0.0008469345048069,0.0,0.0
L1_right,Li09_right,4,0.0098044406622648,0.0086008980870246,0.0043393555097281,0.0017218776047229,0.0004846143419854,0.0
L1_right,Li09_right,5,0.0142335211858153,0.0124638173729181,0.0061528515070676,0.0026207922492176,0.0007257722900249,0.0
L1_right,LMa1_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,LMa1_left,2,3.5335330039742985e-07,0.0,0.0,0.0,0.0,0.0
L1_right,LMa1_left,3,0.0011941862758249,0.0011389256687834,0.0008713433053344,0.0,0.0,0.0
L1_right,LMa1_left,4,0.002024324145168,0.0019239413086324,0.0013268624898046,8.308999531436712e-05,0.0,0.0
L1_right,LMa1_left,5,0.0025648716837167,0.0023634699173271,0.0013426189543679,7.942552474560216e-05,3.10264622385148e-05,0.0
L1_right,Tlp5_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Tlp5_right,2,2.1158148229005747e-05,1.4890966667735483e-05,0.0,0.0,0.0,0.0
L1_right,Tlp5_right,3,0.0434356033802032,0.0432504750788211,0.0422610491514205,0.040172129869461,0.040172129869461,0.0380843430757522
L1_right,Tlp5_right,4,0.0394418016076087,0.038482129573822,0.0329106897115707,0.0212688893079757,0.0102963224053382,0.0042751370929181
L1_right,Tlp5_right,5,0.029020233079791,0.0274601019918918,0.0201979838311672,0.0114835072308778,0.0037187985144555,0.0003044100885745
L1_right,LMt1_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,LMt1_left,2,1.263724414002354e-07,0.0,0.0,0.0,0.0,0.0
L1_right,LMt1_left,3,9.883819438982756e-05,2.3878517822595317e-05,0.0,0.0,0.0,0.0
L1_right,LMt1_left,4,0.0005842768587172,0.0004682143044192,0.0001648999168537,0.0,0.0,0.0
L1_right,LMt1_left,5,0.0009083401528187,0.0007397977751679,0.000222301314352,0.0,0.0,0.0
L1_right,Y1_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Y1_left,2,3.3391054898856964e-07,0.0,0.0,0.0,0.0,0.0
L1_right,Y1_left,3,0.0011051987530663,0.0010525932302698,0.0010464596562087,0.0,0.0,0.0
L1_right,Y1_left,4,0.0009579906472936,0.0008190848748199,0.0006912286044098,0.0,0.0,0.0
L1_right,Y1_left,5,0.0011245020432397,0.0009102572803385,0.0004632504715118,0.0,0.0,0.0
L1_right,Li06_right,1,5.9462967328727245e-05,0.0,0.0,0.0,0.0,0.0
L1_right,Li06_right,2,0.0051928083412349,0.0051794378086924,0.0051470226608216,0.0,0.0,0.0
L1_right,Li06_right,3,0.0129032414406538,0.0125594595447182,0.0094864973798394,0.0039272592402994,0.0039272592402994,0.0
L1_right,Li06_right,4,0.0204998962581157,0.0193211268633604,0.0125447828322649,0.0038392769638448,0.0009877576958388,0.0
L1_right,Li06_right,5,0.022001476958394,0.0202073901891708,0.011538840830326,0.0027647172100842,0.0003592300927266,0.0
L1_right,Pm05_right,1,3.121490226476453e-05,0.0,0.0,0.0,0.0,0.0
L1_right,Pm05_right,2,0.1401640027761459,0.140130415558815,0.1401259005069732,0.1401259005069732,0.1401259005069732,0.0979640334844589
L1_right,Pm05_right,3,0.040728073567152,0.0402759835124015,0.0371898412704467,0.0300134867429733,0.0218457989394664,0.0105722108855843
L1_right,Pm05_right,4,0.0339248329401016,0.0330583937466144,0.0257358942180871,0.0198388770222663,0.0087881051003932,0.0
L1_right,Pm05_right,5,0.0253325160592794,0.0242119971662759,0.0174059718847274,0.0119277546182274,0.0065770507790148,0.0009814373916015
L1_right,Tm32_right,1,0.0006346043082885,0.0,0.0,0.0,0.0,0.0
L1_right,Tm32_right,2,5.201791282161139e-05,3.2049651053966954e-05,0.0,0.0,0.0,0.0
L1_right,Tm32_right,3,0.001547027262859,0.0011913533089682,0.0002694709401112,0.0,0.0,0.0
L1_right,Tm32_right,4,0.0072913356125354,0.006562284193933,0.0031016683205962,0.0017575859092175,0.0010748093482106,0.0
L1_right,Tm32_right,5,0.0097202723845839,0.0085637746378779,0.0036807137075811,0.0014059355016797,0.0008366205147467,0.0
L1_right,Sm02_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Sm02_left,2,2.4190519525291165e-06,0.0,0.0,0.0,0.0,0.0
L1_right,Sm02_left,3,6.018391559337033e-06,2.040473646047758e-06,0.0,0.0,0.0,0.0
L1_right,Sm02_left,4,9.02998144738376e-05,5.552951188292354e-05,0.0,0.0,0.0,0.0
L1_right,Sm02_left,5,0.0003760325198527,0.0002933604700956,0.0001353611150989,6.976688746362925e-05,0.0,0.0
L1_right,Sm31_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Sm31_right,2,5.668639641953632e-05,2.83010485873092e-05,0.0,0.0,0.0,0.0
L1_right,Sm31_right,3,0.0122818099334836,0.0119164651259779,0.0109092090278863,0.0077951676212251,0.0069112791679799,0.0
L1_right,Sm31_right,4,0.0175939928740263,0.0166001357138156,0.0118361506611108,0.0087190708145499,0.0050447788089513,0.0
L1_right,Sm31_right,5,0.0164685025811195,0.0148977376520633,0.0085916435346007,0.0040249074809253,0.0017580261919647,0.0
L1_right,Sm27_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Sm27_right,2,0.0001239371194969,9.898419375531375e-05,0.0,0.0,0.0,0.0
L1_right,Sm27_right,3,0.0047557624056935,0.0045242588967084,0.0034996562171727,0.0027598293963819,0.0027598293963819,0.0
L1_right,Sm27_right,4,0.0089747356250882,0.008155963383615,0.0053365575149655,0.0025129474233835,0.0011186969932168,0.0006511709652841
L1_right,Sm27_right,5,0.0108985994011163,0.0096021108329296,0.0051878956146538,0.0021250522695481,0.000899106496945,0.000272762554232
L1_right,LPi10_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,LPi10_left,2,6.126359153313389e-08,0.0,0.0,0.0,0.0,0.0
L1_right,LPi10_left,3,0.0003763159620575,0.0003715419152285,0.0,0.0,0.0,0.0
L1_right,LPi10_left,4,0.0006150226108729,0.0005389614379964,0.0001086121192201,0.0,0.0,0.0
L1_right,LPi10_left,5,0.0013287904439494,0.0011311511043459,0.0004264813615009,0.000114541973744,0.0,0.0
L1_right,MLt1_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,MLt1_left,2,3.482770989648998e-05,3.338168244226836e-05,0.0,0.0,0.0,0.0
L1_right,MLt1_left,3,0.0001732741657178,5.2986939408583567e-05,3.5012508305953816e-05,0.0,0.0,0.0
L1_right,MLt1_left,4,0.0003320456016808,0.0002073776850011,5.9674755902960896e-05,0.0,0.0,0.0
L1_right,MLt1_left,5,0.0006070983945392,0.0004443906364031,0.0002210840466432,9.378082177136092e-05,0.0,0.0
L1_right,Tm8b_right,1,0.0005410043522715,0.0,0.0,0.0,0.0,0.0
L1_right,Tm8b_right,2,6.747290171915665e-05,2.807991040754132e-05,0.0,0.0,0.0,0.0
L1_right,Tm8b_right,3,0.0041049048304557,0.0037614153698086,0.0025379532016813,0.001576560200192,0.0,0.0
L1_right,Tm8b_right,4,0.0085062813013792,0.007708272896707,0.0049533690325915,0.0019959858618676,0.0006887490162625,0.0
L1_right,Tm8b_right,5,0.0102338064461946,0.0090441657230257,0.0050576948560774,0.0014896166976541,0.0001591907639522,0.0
L1_right,TmY4_right,1,0.0001403884671162,0.0,0.0,0.0,0.0,0.0
L1_right,TmY4_right,2,2.6899302611127496e-05,0.0,0.0,0.0,0.0,0.0
L1_right,TmY4_right,3,0.0347617864608764,0.0343965254724025,0.0330511927604675,0.03266441822052,0.03266441822052,0.0
L1_right,TmY4_right,4,0.0309294480830431,0.0297892559319734,0.0243405196815729,0.0161312390118837,0.0121189709752798,0.0
L1_right,TmY4_right,5,0.0227757226675748,0.0211191829293966,0.0150018949061632,0.0083265509456396,0.0039256587624549,0.0
L1_right,LPi02_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,LPi02_left,2,5.165740617485426e-07,0.0,0.0,0.0,0.0,0.0
L1_right,LPi02_left,3,0.000373666989617,0.0003410845820326,0.0,0.0,0.0,0.0
L1_right,LPi02_left,4,0.0010280449641868,0.0009678477654233,8.479254029225558e-05,0.0,0.0,0.0
L1_right,LPi02_left,5,0.0019789792131632,0.0018423439469188,0.0009638478513807,0.0,0.0,0.0
L1_right,LPi02_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,LPi02_right,2,5.65232539884164e-07,0.0,0.0,0.0,0.0,0.0
L1_right,LPi02_right,3,0.0229769963771104,0.0228615868836641,0.0221145283430814,0.0215356759727001,0.0215356759727001,0.0158327594399452
L1_right,LPi02_right,4,0.034804917871952,0.0340572297573089,0.0285532474517822,0.0201234761625528,0.0129577051848173,0.0016872530104592
L1_right,LPi02_right,5,0.0258505549281835,0.0245183017104864,0.0179020166397094,0.0109180649742484,0.0048270979896187,0.0
L1_right,Tm8b_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Tm8b_left,2,3.087595587203396e-06,0.0,0.0,0.0,0.0,0.0
L1_right,Tm8b_left,3,6.426238542189822e-05,3.478739017737098e-05,0.0,0.0,0.0,0.0
L1_right,Tm8b_left,4,0.0002023068809648,0.0001261268480448,1.7540311091579497e-05,0.0,0.0,0.0
L1_right,Tm8b_left,5,0.0004822665068786,0.0003481477324385,7.50607141526416e-05,0.0,0.0,0.0
L1_right,Li18_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Li18_left,2,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Li18_left,3,3.888353148795432e-06,3.551101826815284e-06,0.0,0.0,0.0,0.0
L1_right,Li18_left,4,0.0002984450838994,0.0002623012114781,0.0,0.0,0.0,0.0
L1_right,Li18_left,5,0.0006806792807765,0.0005765862297266,6.61172962281853e-05,0.0,0.0,0.0
L1_right,Lawf2_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Lawf2_left,2,5.903185865463456e-06,4.860037279286189e-06,0.0,0.0,0.0,0.0
L1_right,Lawf2_left,3,0.0003535588330123,0.000349103618646,0.0,0.0,0.0,0.0
L1_right,Lawf2_left,4,0.0005859828670509,0.0005270413821563,0.0001411710545653,1.801396138034761e-05,0.0,0.0
L1_right,Lawf2_left,5,0.0011911269975826,0.0010404261993244,0.0003054713015444,5.8434776292415336e-05,0.0,0.0
L1_right,Sm32_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Sm32_left,2,9.2310010586516e-06,5.765334208263084e-06,0.0,0.0,0.0,0.0
L1_right,Sm32_left,3,7.152681791922078e-05,6.075538840377703e-05,0.0,0.0,0.0,0.0
L1_right,Sm32_left,4,0.0005845610285177,0.0005144690512679,0.0002337286132387,8.938332030083984e-05,0.0,0.0
L1_right,Sm32_left,5,0.0010238668182864,0.0008746645762585,0.0003000892465934,4.718727359431796e-05,0.0,0.0
L1_right,Sm16_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Sm16_right,2,0.0001309148647123,0.0001229943154612,0.0,0.0,0.0,0.0
L1_right,Sm16_right,3,0.0022381579037755,0.0021327768918126,0.0017637640703469,0.0016162683023139,0.0010862707858905,0.0
L1_right,Sm16_right,4,0.0067516015842556,0.0063191885128617,0.0052315234206616,0.0044929441064596,0.0033774080220609,0.0033378268126398
L1_right,Sm16_right,5,0.0065889847464859,0.0058947606012225,0.0039482000283896,0.0027417973615229,0.0017606180626899,0.0005366098484955
L1_right,Sm34_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Sm34_right,2,0.0003012545639649,0.0002739963529165,0.0,0.0,0.0,0.0
L1_right,Sm34_right,3,0.0010066941613331,0.0009263005340471,0.0003540718462318,0.0,0.0,0.0
L1_right,Sm34_right,4,0.0055176755413413,0.0051491297781467,0.0035479355137795,0.002810321515426,0.0022576057817786,0.0
L1_right,Sm34_right,5,0.0064321788959205,0.0058154128491878,0.0032564422581344,0.0019602836109697,0.0014612367376685,0.0
L1_right,Mi14_right,1,0.0006611784920096,0.0,0.0,0.0,0.0,0.0
L1_right,Mi14_right,2,0.0490347109735012,0.0489918254315853,0.0479629449546337,0.0479629449546337,0.0479629449546337,0.0479629449546337
L1_right,Mi14_right,3,0.0437803007662296,0.0434002615511417,0.0380774848163127,0.0339170098304748,0.0313110686838626,0.0313110686838626
L1_right,Mi14_right,4,0.0266598872840404,0.0258748959749937,0.0184932705014944,0.0128654316067695,0.0060871085152029,0.0025506266392767
L1_right,Mi14_right,5,0.0221967864781618,0.0210135225206613,0.0140436217188835,0.0085443658754229,0.0041963523253798,0.000566650123801
L1_right,Tm8a_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Tm8a_left,2,4.125889972783625e-06,0.0,0.0,0.0,0.0,0.0
L1_right,Tm8a_left,3,0.0001459143095416,0.0001002075441647,0.0,0.0,0.0,0.0
L1_right,Tm8a_left,4,0.0004509790451265,0.0003618036280386,0.0001012469510897,6.854843377368525e-05,0.0,0.0
L1_right,Tm8a_left,5,0.0006963716004975,0.0005393536994233,8.208209328586236e-05,8.80471634445712e-06,0.0,0.0
L1_right,Sm01_right,1,0.0025771742220968,0.0025771742220968,0.0,0.0,0.0,0.0
L1_right,Sm01_right,2,0.0016517544863745,0.0016326125478371,0.0007887325482442,0.0,0.0,0.0
L1_right,Sm01_right,3,0.0036296467296779,0.0033493947703391,0.0027161105535924,0.0024198605678975,0.0024198605678975,0.0
L1_right,Sm01_right,4,0.0048397458158433,0.0043167928233742,0.0029752866830676,0.0021053126547485,0.0014219025615602,0.0013336775591596
L1_right,Sm01_right,5,0.0051018125377595,0.0043899435549974,0.0025518359616398,0.0014000064693391,0.0007262518629431,0.0
L1_right,MLt3_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,MLt3_left,2,1.6266210423054872e-06,0.0,0.0,0.0,0.0,0.0
L1_right,MLt3_left,3,2.3410333596984856e-05,4.40924259237363e-06,0.0,0.0,0.0,0.0
L1_right,MLt3_left,4,0.0002396383788436,0.0001863725192379,9.25961576285772e-05,0.0,0.0,0.0
L1_right,MLt3_left,5,0.000586052716244,0.0004860372573602,0.0002674217394087,0.0001362070761388,0.0,0.0
L1_right,Sm02_right,1,0.003333679633215,0.003333679633215,0.0,0.0,0.0,0.0
L1_right,Sm02_right,2,0.0043353587388992,0.0043105334043502,0.0030017080716788,0.0030017080716788,0.0,0.0
L1_right,Sm02_right,3,0.0022966254036873,0.0018965323688462,0.0010043007787317,8.780049392953515e-05,0.0,0.0
L1_right,Sm02_right,4,0.0069458475336432,0.0062640709802508,0.0046241213567554,0.0031635400373488,0.0021353510674089,0.0018009919440373
L1_right,Sm02_right,5,0.0071733174845576,0.006263387389481,0.0037780031561851,0.0020280380267649,0.0010134046897292,0.0002717983734328
L1_right,Sm07_right,1,0.0001932203012984,0.0,0.0,0.0,0.0,0.0
L1_right,Sm07_right,2,0.0010540472576394,0.0010273377411067,0.0,0.0,0.0,0.0
L1_right,Sm07_right,3,0.0186755899339914,0.0183018334209918,0.0174227617681026,0.0163283832371234,0.0161272622644901,0.0148373851552605
L1_right,Sm07_right,4,0.0100543377920985,0.0093995537608861,0.0064980397000908,0.00437190849334,0.0030883606523275,0.0
L1_right,Sm07_right,5,0.0106814466416835,0.0096357427537441,0.0059935860335826,0.0039712875150144,0.0029903929680585,0.0013764029135927
L1_right,Sm11_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Sm11_right,2,0.0002073156792903,0.0001938559726113,0.0,0.0,0.0,0.0
L1_right,Sm11_right,3,0.0008929962059482,0.0008325105300173,0.0005457476945593,0.0,0.0,0.0
L1_right,Sm11_right,4,0.0021137152798473,0.0018356426153331,0.0008525119628757,0.0001806794025469,0.0,0.0
L1_right,Sm11_right,5,0.0025436915457248,0.0021550515666604,0.0008409676956944,0.0002002989785978,0.0001350074599031,0.0
L1_right,Mi14_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Mi14_left,2,1.6059455447248183e-05,1.061878606378741e-06,0.0,0.0,0.0,0.0
L1_right,Mi14_left,3,0.0011118506081402,0.0010762360179796,0.0006054627010598,0.0,0.0,0.0
L1_right,Mi14_left,4,0.0016723384615033,0.0015929063083603,0.0009350973996333,0.0,0.0,0.0
L1_right,Mi14_left,5,0.001714882440865,0.0015625234227627,0.0008213779656216,6.748548184987158e-05,4.583338977681706e-06,0.0
L1_right,Li11_right,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Li11_right,2,3.471838863333687e-05,4.628160695574479e-06,0.0,0.0,0.0,0.0
L1_right,Li11_right,3,0.0088513195514678,0.0085528371855616,0.0063888351432979,0.0057307695969939,0.0057307695969939,0.0
L1_right,Li11_right,4,0.0193223264068365,0.0183307919651269,0.0119847040623426,0.0085292775183916,0.0046389829367399,0.0016062251524999
L1_right,Li11_right,5,0.0183405242860317,0.0166687555611133,0.0089743975549936,0.0038686867337673,0.00176283554174,0.0
L1_right,yDm8_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,yDm8_left,2,1.9892036107194147e-07,0.0,0.0,0.0,0.0,0.0
L1_right,yDm8_left,3,1.9265111404820345e-05,1.4765150808671024e-05,0.0,0.0,0.0,0.0
L1_right,yDm8_left,4,0.0002887135196942,0.0002543040318414,0.0001541447127237,9.448616037843748e-05,0.0,0.0
L1_right,yDm8_left,5,0.0006141733028925,0.000523479306139,0.0002956129901576,0.0001610238396096,8.172365050995722e-05,0.0
L1_right,Dm3p_left,1,0.0,0.0,0.0,0.0,0.0,0.0
L1_right,Dm3p_left,2,3.1849534565253634e-08,0.0,0.0,0.0,0.0,0.0
L1_right,Dm3p_left,3,1.307918137172237e-05,1.2543642696982715e-05,0.0,0.0,0.0,0.0
L1_right,Dm3p_left,4,0.0004523331299424,0.0004277418775018,0.0003360489790793,0.0,0.0,0.0
L1_right,Dm3p_left,5,0.0009290616144426,0.0008572764927521,0.0005576528492383,2.0253930415492505e-05,0.0,0.0
L1_right,Sm19_right,1,0.0005739780608564,0.0,0.0,0.0,0.0,0.0
L1_right,Sm19_right,2,0.000940297381021,0.0009119601454585,0.0,0.0,0.0,0.0
L1_right,Sm19_right,3,0.008208317682147,0.0079907933250069,0.0067597385495901,0.0057824105024337,0.0057824105024337,0.0057824105024337
L1_right,Sm19_right,4,0.0060146227478981,0.0054821483790874,0.0033583282493054,0.0022396931890398,0.0018140445463359,0.0
